TOKEN_ID,TOKEN_NAME,Background,Skin,Skin Pattern,Tail Spikes,Bling Level,Eyewear,Face,Clothing,Headwear,Face Detail,Vest,Special
3158,Tezzardz #3158,Pink,Purple,Freckles,Rainbow,$$$$$,Bad Eyesight Reybannes,Straight Tongue Feisty,Patterned Sweater,Backwards Cap Jungle,Scar,Red,
3159,Tezzardz #3159,Pink,Yellow,Heavy Bolt,,$,,Straight Tongue Sad,Pool Shirt,,Scar,Green,
3160,Tezzardz #3160,Peach,Red,Heavy Freckles,Bone,$$,Flame Shades,Split Tongue Feisty,Fk Yeh Sweater,Green Spikes,Scar,,
3161,Tezzardz #3161,Green,Yellow,Heavy Freckles,Bone,$,Disguise Glasses,Straight Tongue Feisty,Permanent Vacation Tee,Fancy Hat,,,
3162,Tezzardz #3162,Peach,Red,Heavy,,,Gold Leaf Eye Patch,Blue Tongue Wavy Not Amused,Silk Shirt Blue,Green Spikes,,,
3163,Tezzardz #3163,Purple,Purple,Heavy Bolt,,,Flame Shades,Straight Tongue Sad,Fk Yeh Sweater,Backwards Cap Jungle,,,
3164,Tezzardz #3164,Pink,Purple,Heavy Freckles,Bone,,Bad Eyesight Reybannes,Blue Tongue Wavy Not Amused,Patterned Sweater,,,,
3165,Tezzardz #3165,Yellow,Red,Heavy Bolt,,$,,Straight Tongue Feisty,Biker,Sad Boi Cap,,,
3166,Tezzardz #3166,Peach,Red,Heavy Bolt,Bone,$$,Cool Shades,Bent Tongue Feisty,Permanent Vacation Tee,,,,
3167,Tezzardz #3167,Purple,Yellow,Heavy,,,Joke Eyes Glasses,Straight Tongue Feisty,Tech Armour,Plain Black Spikes,,,
3168,Tezzardz #3168,Purple,Orange,Freckles,Bone,$,,Green Tongue Wavy Sassy,Patterned Tee,Jester Crown,,,
3169,Tezzardz #3169,Blue,Green,Freckles,Bone,,Gold Leaf Eye Patch,Bent Tongue Feisty,Permanent Vacation Tee,Yellow Spikes,,,
3170,Tezzardz #3170,Yellow,Yellow,Heavy Freckles,Bone,,,Straight Tongue Feisty,Ghost Tee,Sad Boi Cap,,,
3171,Tezzardz #3171,Yellow,Yellow,Heavy,,,,Blue Tongue Wavy Not Amused,Rainbow Onesie,Limited Spikes,,,
3172,Tezzardz #3172,Green,Orange,Freckles,Gold,,Gold Leaf Eye Patch,Straight Tongue Sad,Fk Yeh Sweater,Red Spikes,,,
3173,Tezzardz #3173,Yellow,Red,Heavy Bolt,Rainbow,$,Hearts Shades,Green Tongue Wavy Sassy,Silk Shirt Dark,Red Spikes,,,
3174,Tezzardz #3174,Yellow,Orange,Freckles,,$,,Bent Tongue Feisty,Skulls Shell Suit,Green Spikes,,,
3175,Tezzardz #3175,Yellow,Red,Freckles,,$$$,,Blue Tongue Wavy Not Amused,Silk Shirt Blue,Purple Spikes,,Green,
3176,Tezzardz #3176,Green,Red,Freckles,Bone,$$$$,Cool Shades,Dumb Tongue,Patterned Sweater,Purple Spikes,,,
3177,Tezzardz #3177,Blue,Yellow,Heavy Freckles,,,Plain Specs,Green Tongue Wavy Sassy,Ghost Tee,Limited Spikes,,,
3178,Tezzardz #3178,Yellow,Green,Bolt,Bone,$$,Cool Shades,Split Tongue Angry,Fk Yeh Sweater,,,,
3179,Tezzardz #3179,Purple,Red,Green,Rainbow,$$,Cool Shades,Split Tongue Angry,Tassle Jacket,Purple Spikes,,Pink,
3180,Tezzardz #3180,Purple,Orange,Heavy,,$$,,Bent Tongue Feisty,Patterned Sweater,Backwards Cap,,Pink,
3181,Tezzardz #3181,Green,Purple,Heavy Freckles,Rainbow,$,Monocle,Green Tongue Wavy Sassy,Silk Shirt Dark,Backwards Cap Jungle,,Red,
3182,Tezzardz #3182,Blue,Orange,Freckles,Gold,$$,Disguise Glasses,Green Tongue Feisty,Skulls Shell Suit,Rare Frog Hat,,,
3183,Tezzardz #3183,Peach,Yellow,Bolt,Bone,$$$,,Dumb Tongue,,Hunting Hat,,,
3184,Tezzardz #3184,Yellow,Yellow,Heavy Bolt,,$,Monocle,Green Tongue Feisty,Rainbow Onesie,Fancy Hat,,,
3185,Tezzardz #3185,Blue,Green,Heavy,,$$,,Green Tongue Feisty,Rainbow Onesie,Sad Boi Cap,,,
3186,Tezzardz #3186,Green,Orange,Heavy Bolt,Bone,$$$$,,Bent Tongue Feisty,Silk Shirt Blue,,,,
3187,Tezzardz #3187,Green,Orange,Heavy Freckles,Bone,,Dopey Swimming Goggles,Dumb Tongue,Silk Shirt Dark,Rainbow Spikes,Scar,,
3188,Tezzardz #3188,Yellow,Red,Purple,Rainbow,$$$,Bad Eyesight Reybannes,Straight Tongue Sad,Patterned Sweater,Rare Frog Hat,,,
3189,Tezzardz #3189,Yellow,Purple,Freckles,Rainbow,,Hearts Shades,Green Tongue Wavy Sassy,Silk Shirt Dark,Sad Boi Cap,,,
3190,Tezzardz #3190,Pink,Green,Bolt,,$$,Disguise Glasses,Blue Tongue Wavy Not Amused,Ghost Tee,Backwards Cap Flames,,,
3191,Tezzardz #3191,Purple,Red,Heavy Freckles,Rainbow,$$$$,Cool Shades,Straight Tongue Sad,,Yellow Spikes,,Red,
3192,Tezzardz #3192,Green,Orange,Heavy Freckles,,$,Cool Shades,Bent Tongue Feisty,Patterned Sweater,Rainbow Spikes,,,
3193,Tezzardz #3193,Blue,Red,Heavy Bolt,Bone,$$$,Hearts Shades,Straight Tongue Feisty,Tassle Jacket,Purple Spikes,,,
3194,Tezzardz #3194,Pink,Yellow,Freckles,,$$,Cool Shades,Green Tongue Feisty,Tech Armour,Limited Spikes,,Red,
3195,Tezzardz #3195,Peach,Yellow,Heavy,Rainbow,$$$$,Cool Shades,Straight Tongue Sad,Fk Yeh Sweater,,,,
3196,Tezzardz #3196,Yellow,Green,Heavy Freckles,,,Cool Shades,Bent Tongue Feisty,Tassle Jacket,Fancy Hat,,,
3197,Tezzardz #3197,Green,Red,Bolt,Bone,$,,Split Tongue Feisty,Fk Yeh Sweater,Green Spikes,,,
3198,Tezzardz #3198,Yellow,Purple,Orange,Bone,$$,Cool Shades,Straight Tongue Sad,Tassle Jacket,Rainbow Spikes,,,
3199,Tezzardz #3199,Blue,Yellow,Bolt,Bone,$,,Split Tongue Pink Feisty,Ghost Tee,Purple Spikes,,,
3200,Tezzardz #3200,Yellow,Green,Freckles,Bone,$,Cool Shades,Straight Tongue Sad,Rainbow Onesie,Rainbow Spikes,,,
3201,Tezzardz #3201,Purple,Orange,Freckles,,,Cool Shades,Straight Tongue Feisty,Ghost Tee,Limited Spikes,,,
3202,Tezzardz #3202,Peach,Orange,Heavy Bolt,,,Plain Specs,Split Tongue Feisty,Patterned Sweater,Yellow Spikes,,Red,
3203,Tezzardz #3203,Purple,Green,Freckles,Bone,$$$$,Cool Shades,Split Tongue Feisty,Tassle Jacket,Rare Frog Hat,,,
3204,Tezzardz #3204,Purple,Purple,Bolt,,$$$,Bad Eyesight Reybannes,Straight Tongue Sad,Silk Shirt Dark,Purple Spikes,,,
3205,Tezzardz #3205,Blue,Purple,Heavy Freckles,Rainbow,$,Joke Eyes Glasses,Green Tongue Wavy Sassy,Pink Biker,,,,
3206,Tezzardz #3206,Green,Yellow,Heavy,Bone,,Hearts Shades,Split Tongue Feisty,Ghost Tee,Green Spikes,,,
3207,Tezzardz #3207,Peach,Yellow,Heavy Bolt,Bone,$$,Gold Leaf Eye Patch,Straight Tongue Sad,Video Games Tee,Purple Spikes,,,
3208,Tezzardz #3208,Purple,Green,Heavy Bolt,,$,,Straight Tongue Sad,Space Onesie,,,,
3209,Tezzardz #3209,Blue,Green,Heavy Freckles,,$,Cool Shades,Bent Tongue Feisty,Silk Shirt Dark,Fancy Hat,,Pink,
3210,Tezzardz #3210,Green,White,Heavy,,$,Dopey Swimming Goggles,Straight Tongue Feisty,Pink Biker,Purple Spikes,,,
3211,Tezzardz #3211,Yellow,Green,Bolt,Rainbow,$$,Cool Shades,Bent Tongue Feisty,Patterned Tee,Hunting Hat,,,
3212,Tezzardz #3212,Peach,Yellow,Red,,$$,Cool Shades,Bent Tongue Feisty,Fk Yeh Sweater,Green Spikes,,,
3213,Tezzardz #3213,Blue,Orange,Freckles,,$,,Straight Tongue Feisty,Ghost Tee,Red Spikes,,,
3214,Tezzardz #3214,Blue,Purple,Bolt,Bone,$,Cool Shades,Split Tongue Feisty,Pool Shirt,,,,
3215,Tezzardz #3215,Peach,Yellow,Bolt,,$$$,Flame Shades,Dumb Tongue,Video Games Tee,,,,
3216,Tezzardz #3216,Yellow,Red,Heavy Freckles,,$$,,Split Tongue Feisty,Video Games Tee,Backwards Cap Jungle,,,
3217,Tezzardz #3217,Peach,Orange,Freckles,,,Cool Shades,Blue Tongue Wavy Not Amused,Ghost Tee,,Scar,,
3218,Tezzardz #3218,Yellow,Purple,Freckles,,$,Tech Scope,Straight Tongue Sad,Video Games Tee,Green Spikes,,,
3219,Tezzardz #3219,Purple,Green,Heavy,Bone,$$$,,Split Tongue Feisty,Skulls Shell Suit,Yellow Spikes,,,
3220,Tezzardz #3220,Blue,White,Heavy Freckles,Bone,$$$,Dopey Swimming Goggles,Split Tongue Pink Feisty,Ghost Tee,Plain Black Spikes,,,
3221,Tezzardz #3221,Purple,Green,Freckles,Rainbow,$,Flame Shades,Straight Tongue Feisty,Space Onesie,Rainbow Spikes,,,
3222,Tezzardz #3222,Peach,Purple,Heavy Bolt,,$,Flame Shades,Straight Tongue Feisty,Meditation Tee,Party Pal Hat,,,
3223,Tezzardz #3223,Peach,Red,Freckles,,$,Flame Shades,Split Tongue Angry,Space Onesie,Red Spikes,,,
3224,Tezzardz #3224,Green,Orange,Heavy Bolt,,,Cool Shades,Blue Tongue Wavy Not Amused,Ghost Tee,Jester Crown,,,
3225,Tezzardz #3225,Pink,Purple,Heavy Freckles,Bone,$,Flame Shades,Bent Tongue Feisty,Rainbow Onesie,Plain Black Spikes,,,
3226,Tezzardz #3226,Purple,Purple,Heavy Freckles,Bone,$$,Cool Shades,Bent Tongue Feisty,Pink Biker,Rare Frog Hat,,,
3227,Tezzardz #3227,Blue,Purple,Bolt,,,,Straight Tongue Feisty,Pink Biker,Purple Spikes,Scar,,
3228,Tezzardz #3228,Green,Yellow,Heavy Freckles,Rainbow,$$,,Blue Tongue Wavy Not Amused,Silk Shirt Dark,,,,
3229,Tezzardz #3229,Pink,Green,Heavy,Bone,$$$,Flame Shades,Green Tongue Wavy Sassy,Firework Utility Belt,Backwards Cap,,,
3230,Tezzardz #3230,Yellow,Green,Freckles,Bone,$,Flame Shades,Split Tongue Pink Feisty,Permanent Vacation Tee,Green Spikes,,,
3231,Tezzardz #3231,Green,White,Orange,Bone,$$$$,Hearts Shades,Straight Tongue Sad,Meditation Tee,Yellow Spikes,,,
3232,Tezzardz #3232,Purple,Purple,Freckles,Rainbow,$,Cool Shades,Straight Tongue Feisty,Patterned Tee,Rare Frog Hat,,,
3233,Tezzardz #3233,Peach,Yellow,Heavy Freckles,Bone,$,,Split Tongue Angry,Patterned Sweater,Backwards Cap,,,
3234,Tezzardz #3234,Yellow,Purple,Heavy Freckles,,$$,,Straight Tongue Feisty,Silk Shirt Dark,Rainbow Spikes,,,
3235,Tezzardz #3235,Peach,Purple,Heavy Bolt,Gold,$,,Blue Tongue Wavy Not Amused,Rainbow Onesie,Rare Frog Hat,,,
3236,Tezzardz #3236,Blue,Red,Orange,Rainbow,$,Cool Shades,Split Tongue Angry,Permanent Vacation Tee,Yellow Spikes,Scar,,
3237,Tezzardz #3237,Yellow,Yellow,Purple,,$$$$$,,Straight Tongue Feisty,Firework Utility Belt,Red Spikes,,,
3238,Tezzardz #3238,Pink,Purple,Heavy,,$,Flame Shades,Split Tongue Angry,Patterned Sweater,Red Spikes,,Pink,
3239,Tezzardz #3239,Peach,Green,Heavy,,$$$,Plain Specs,Green Tongue Wavy Sassy,Meditation Tee,Fancy Hat,,,
3240,Tezzardz #3240,Green,White,Heavy,Gold,$$,Flame Shades,Straight Tongue Sad,Patterned Sweater,Backwards Cap Jungle,Scar,,
3241,Tezzardz #3241,Peach,Orange,Heavy Freckles,Rainbow,$,Tech Scope,Straight Tongue Feisty,Rainbow Onesie,,,,
3242,Tezzardz #3242,Yellow,Purple,Heavy Freckles,,$$$,Hearts Shades,Straight Tongue Feisty,Space Onesie,,Scar,,
3243,Tezzardz #3243,Purple,Purple,Freckles,Gold,$$$$,,Tiny Face,Meditation Tee,Purple Spikes,,,
3244,Tezzardz #3244,Peach,Red,Bolt,,,,Split Tongue Angry,Rainbow Onesie,Yellow Spikes,,,
3245,Tezzardz #3245,Peach,Red,Heavy Freckles,,$,,Green Tongue Feisty,Ghost Tee,,,,
3246,Tezzardz #3246,Yellow,White,Freckles,,$,Cool Shades,Split Tongue Feisty,Patterned Sweater,Red Spikes,,,
3247,Tezzardz #3247,Purple,Orange,Heavy Freckles,,$$$,Cool Shades,Split Tongue Angry,Patterned Sweater,Party Pal Hat,,,
3248,Tezzardz #3248,Purple,Yellow,Heavy Bolt,,,,Straight Tongue Feisty,Silk Shirt Dark,Limited Spikes,,,
3249,Tezzardz #3249,Peach,Yellow,Heavy Bolt,Bone,$$$$,Cool Shades,Straight Tongue Sad,Rainbow Onesie,Purple Spikes,,,
3250,Tezzardz #3250,Green,Red,Bolt,Bone,$$$$,Flame Shades,Straight Tongue Feisty,Skulls Shell Suit,Sad Boi Cap,,,
3251,Tezzardz #3251,Pink,Green,Heavy Bolt,,$$,,Green Tongue Wavy Sassy,Silk Shirt Dark,Yellow Spikes,,,
3252,Tezzardz #3252,Blue,White,Bolt,Bone,$,,Straight Tongue Feisty,Tassle Jacket,,,,
3253,Tezzardz #3253,Purple,Green,Freckles,Bone,$$,,Straight Tongue Sad,Silk Shirt Blue,Plain Black Spikes,,Green,
3254,Tezzardz #3254,Blue,White,Freckles,,$$$,Flame Shades,Straight Tongue Sad,Pool Shirt,Green Spikes,,,
3255,Tezzardz #3255,Yellow,Yellow,Heavy,Bone,$,Cool Shades,Green Tongue Wavy Sassy,Gardening Utility Belt,Balaclava,,,
3256,Tezzardz #3256,Green,Orange,Freckles,,$$,Cool Shades,Straight Tongue Sad,Rainbow Onesie,Purple Spikes,,,
3257,Tezzardz #3257,Peach,Red,Bolt,Bone,$$,Monocle,Split Tongue Angry,Silk Shirt Dark,Party Pal Hat,,,
3258,Tezzardz #3258,Yellow,Purple,Freckles,Gold,$$$,Hearts Shades,Dumb Tongue,Tech Armour,Purple Spikes,,Pink,
3259,Tezzardz #3259,Green,Yellow,Bolt,Bone,$,,Split Tongue Pink Feisty,Gardening Utility Belt,Plain Black Spikes,,,
3260,Tezzardz #3260,Blue,Yellow,Bolt,,$,,Blue Tongue Wavy Not Amused,Rainbow Onesie,Yellow Spikes,,,
3261,Tezzardz #3261,Yellow,Green,Purple,,$,,Straight Tongue Feisty,Gardening Utility Belt,Party Pal Hat,,,
3262,Tezzardz #3262,Purple,Green,Heavy,Bone,$$,Gold Leaf Eye Patch,Split Tongue Angry,Pool Shirt,Hunting Hat,,,
3263,Tezzardz #3263,Green,White,Heavy,Bone,$$$,Monocle,Green Tongue Wavy Sassy,Patterned Sweater,Jester Crown,,,
3264,Tezzardz #3264,Yellow,Orange,Heavy Bolt,,$$,Cool Shades,Straight Tongue Feisty,Silk Shirt Dark,,,,
3265,Tezzardz #3265,Peach,Orange,Heavy Bolt,Rainbow,$,Cool Shades,Straight Tongue Sad,Pool Shirt,Rainbow Spikes,,,
3266,Tezzardz #3266,Blue,Purple,Heavy Bolt,Rainbow,$$,Hearts Shades,Green Tongue Wavy Sassy,Silk Shirt Dark,,,Pink,
3267,Tezzardz #3267,Yellow,Purple,Heavy Bolt,,$$$$,Cool Shades,Bent Tongue Feisty,Silk Shirt Dark,Plain Black Spikes,,,
3268,Tezzardz #3268,Peach,Red,Heavy Freckles,,$,Cool Shades,Split Tongue Angry,Rainbow Onesie,Plain Black Spikes,,,
3269,Tezzardz #3269,Purple,White,Heavy Freckles,Gold,$$$$,Tech Scope,Straight Tongue Sad,Rainbow Onesie,Backwards Cap Jungle,,,
3270,Tezzardz #3270,Purple,Orange,Bolt,Rainbow,$$,Plain Specs,Straight Tongue Feisty,Space Onesie,Backwards Cap Jungle,,,
3271,Tezzardz #3271,Green,Purple,Heavy Bolt,,$$,Cool Shades,Straight Tongue Sad,Ghost Tee,Fancy Hat,,,
3272,Tezzardz #3272,Pink,Purple,Heavy Bolt,,$$,Disguise Glasses,Split Tongue Angry,Shrine Onesie,Green Spikes,,,
3273,Tezzardz #3273,Blue,Purple,Red,Bone,$$$,Gold Leaf Eye Patch,Split Tongue Pink Feisty,Ghost Tee,Purple Spikes,,,
3274,Tezzardz #3274,Yellow,Yellow,Heavy Freckles,,$$$,Plain Specs,Straight Tongue Feisty,Permanent Vacation Tee,Red Spikes,,,
3275,Tezzardz #3275,Yellow,Purple,Heavy,,$$$$,,Bent Tongue Feisty,Tassle Jacket,Plain Black Spikes,Scar,,
3276,Tezzardz #3276,Green,Orange,Green,,$$,Cool Shades,Straight Tongue Feisty,Meditation Tee,,,,
3277,Tezzardz #3277,Green,Yellow,Heavy,Gold,$,Dopey Swimming Goggles,Split Tongue Pink Feisty,Silk Shirt Dark,Fancy Hat,,,
3278,Tezzardz #3278,Blue,Green,Heavy,,$$$$,Gold Leaf Eye Patch,Blue Tongue Wavy Not Amused,Meditation Tee,Sad Boi Cap,Scar,,
3279,Tezzardz #3279,Peach,Orange,Heavy Freckles,Rainbow,$$$$,Cool Shades,Green Tongue Feisty,Patterned Sweater,Yellow Spikes,,Red,
3280,Tezzardz #3280,Yellow,Yellow,Heavy Freckles,Bone,,Monocle,Green Tongue Wavy Sassy,Silk Shirt Blue,Plain Black Spikes,,,
3281,Tezzardz #3281,Pink,Purple,Freckles,Bone,,,Bent Tongue Feisty,Meditation Tee,Plain Black Spikes,,,
3282,Tezzardz #3282,Pink,Red,Heavy,,$,Cool Shades,Straight Tongue Feisty,Tassle Jacket,Party Pal Hat,,,
3283,Tezzardz #3283,Purple,Purple,Heavy,Bone,$,Cool Shades,Split Tongue Feisty,Shrine Onesie,Limited Spikes,,,
3284,Tezzardz #3284,Yellow,Purple,Heavy,Rainbow,$,Cool Shades,Straight Tongue Feisty,Gardening Utility Belt,Limited Spikes,,,
3285,Tezzardz #3285,Pink,Red,Bolt,,,,Split Tongue Pink Feisty,Patterned Sweater,Green Spikes,,Pink,
3286,Tezzardz #3286,Yellow,Purple,Freckles,,$$$$,Plain Specs,Green Tongue Wavy Sassy,Patterned Sweater,Jester Crown,,,
3287,Tezzardz #3287,Purple,Orange,Heavy,Bone,$,Tech Scope,Green Tongue Feisty,Rainbow Onesie,Plain Black Spikes,,,
3288,Tezzardz #3288,Peach,Yellow,Heavy Freckles,Gold,$$,Hearts Shades,Split Tongue Pink Feisty,Ghost Tee,Hunting Hat,,,
3289,Tezzardz #3289,Yellow,Red,Bolt,Rainbow,$$$,Gold Leaf Eye Patch,Blue Tongue Wavy Not Amused,Patterned Sweater,Party Pal Hat,,,
3290,Tezzardz #3290,Yellow,White,Green,,$,,Straight Tongue Sad,Patterned Sweater,Rainbow Spikes,,,
3291,Tezzardz #3291,Yellow,White,Heavy,,$,Tech Scope,Straight Tongue Feisty,Pool Shirt,Fancy Hat,Scar,,
3292,Tezzardz #3292,Pink,Purple,Freckles,,$$$,Cool Shades,Straight Tongue Sad,Silk Shirt Blue,Jester Crown,,,
3293,Tezzardz #3293,Purple,Purple,Freckles,,,,Split Tongue Feisty,Patterned Sweater,Sad Boi Cap,,,
3294,Tezzardz #3294,Yellow,Red,Freckles,Rainbow,$,Hearts Shades,Split Tongue Pink Feisty,Video Games Tee,Rainbow Spikes,,,
3295,Tezzardz #3295,Green,Red,Bolt,,$$,,Split Tongue Angry,Patterned Sweater,Fancy Hat,,Green,
3296,Tezzardz #3296,Purple,Green,Heavy Bolt,Bone,$$,Disguise Glasses,Green Tongue Feisty,Space Onesie,Fancy Hat,,,
3297,Tezzardz #3297,Pink,Yellow,Heavy,,$$,Hearts Shades,Bent Tongue Feisty,Skulls Shell Suit,Sad Boi Cap,,,
3298,Tezzardz #3298,Peach,Green,Bolt,Bone,$$$,Cool Shades,Straight Tongue Sad,Skulls Shell Suit,Plain Black Spikes,,,
3299,Tezzardz #3299,Pink,Purple,Freckles,Bone,$$$,,Straight Tongue Feisty,Space Onesie,Backwards Cap Jungle,,,
3300,Tezzardz #3300,Pink,Purple,Freckles,,$,Cool Shades,Straight Tongue Sad,Silk Shirt Blue,Green Spikes,Scar,,
3301,Tezzardz #3301,Blue,Green,Bolt,Rainbow,$$$,Cool Shades,Straight Tongue Feisty,Pink Biker,Limited Spikes,,Red,
3302,Tezzardz #3302,Peach,Yellow,Heavy Bolt,,$,Flame Shades,Straight Tongue Feisty,Rainbow Onesie,Fancy Hat,,,
3303,Tezzardz #3303,Blue,Green,Heavy,Bone,$,Flame Shades,Straight Tongue Feisty,Tassle Jacket,Plain Black Spikes,Scar,,
3304,Tezzardz #3304,Peach,Green,Heavy Freckles,,$,Cool Shades,Green Tongue Feisty,Shrine Onesie,Yellow Spikes,,,
3305,Tezzardz #3305,Pink,Orange,Heavy Freckles,,$$$,,Straight Tongue Feisty,Ghost Tee,Backwards Cap Jungle,,,
3306,Tezzardz #3306,Pink,Purple,Heavy,,$$$$,Dopey Swimming Goggles,Straight Tongue Feisty,Silk Shirt Dark,Rainbow Spikes,,,
3307,Tezzardz #3307,Purple,Orange,Freckles,Gold,$,,Dumb Tongue,Silk Shirt Blue,,,,
3308,Tezzardz #3308,Pink,Purple,Heavy Bolt,Bone,$$$$$,Hearts Shades,Split Tongue Angry,Skulls Shell Suit,Purple Spikes,,,
3309,Tezzardz #3309,Peach,Red,Bolt,,$,Flame Shades,Straight Tongue Feisty,Silk Shirt Dark,Fancy Hat,,,
3310,Tezzardz #3310,Pink,Yellow,Heavy Freckles,Bone,$$,,Straight Tongue Feisty,Shrine Onesie,Backwards Cap Flames,,,
3311,Tezzardz #3311,Purple,Green,Heavy Bolt,,$$$,Cool Shades,Green Tongue Feisty,Skulls Shell Suit,Party Pal Hat,,,
3312,Tezzardz #3312,Purple,Orange,Bolt,,$$$,,Split Tongue Angry,Fk Yeh Sweater,Limited Spikes,,,
3313,Tezzardz #3313,Pink,Orange,Heavy,Gold,$,Plain Specs,Bent Tongue Feisty,Meditation Tee,Green Spikes,,,
3314,Tezzardz #3314,Peach,Yellow,Bolt,,$,Plain Specs,Dumb Tongue,Gardening Utility Belt,,,,
3315,Tezzardz #3315,Peach,Red,Heavy Freckles,Bone,$$$,Tech Scope,Straight Tongue Feisty,Space Onesie,Backwards Cap,,,
3316,Tezzardz #3316,Peach,Purple,Freckles,Gold,$$$,,Straight Tongue Sad,Silk Shirt Blue,Hunting Hat,,,
3317,Tezzardz #3317,Peach,Yellow,Heavy,,$,Bad Eyesight Reybannes,Split Tongue Angry,Ghost Tee,Yellow Spikes,,,
3318,Tezzardz #3318,Yellow,Orange,Freckles,Rainbow,$,Joke Eyes Glasses,Green Tongue Feisty,Pool Shirt,Plain Black Spikes,,,
3319,Tezzardz #3319,Blue,Green,Heavy Freckles,Bone,,Cool Shades,Split Tongue Angry,Silk Shirt Dark,Yellow Spikes,,,
3320,Tezzardz #3320,Yellow,Red,Bolt,,$$$,Dopey Swimming Goggles,Split Tongue Feisty,Patterned Tee,Sad Boi Cap,,,
3321,Tezzardz #3321,Pink,Orange,Heavy,Bone,$$,Cool Shades,Split Tongue Angry,Firework Utility Belt,Green Spikes,Scar,,
3322,Tezzardz #3322,Pink,Orange,Heavy Freckles,,,Plain Specs,Green Tongue Wavy Sassy,Patterned Sweater,Purple Spikes,,,
3323,Tezzardz #3323,Peach,Orange,Heavy Freckles,,$$,Plain Specs,Straight Tongue Feisty,Ghost Tee,Plain Black Spikes,,,
3324,Tezzardz #3324,Green,Yellow,Heavy,,$$,Cool Shades,Bent Tongue Feisty,Fk Yeh Sweater,Rainbow Spikes,,,
3325,Tezzardz #3325,Purple,Purple,Freckles,,$,,Straight Tongue Sad,Gardening Utility Belt,Limited Spikes,,,
3326,Tezzardz #3326,Pink,Orange,Heavy Freckles,,,Cool Shades,Straight Tongue Sad,Fk Yeh Sweater,Backwards Cap Jungle,,,
3327,Tezzardz #3327,Pink,Purple,Heavy,,,Dopey Swimming Goggles,Green Tongue Wavy Sassy,Ghost Tee,Jester Crown,,,
3328,Tezzardz #3328,Yellow,Red,Heavy Freckles,,$$$,Flame Shades,Green Tongue Wavy Sassy,Silk Shirt Dark,,,,
3329,Tezzardz #3329,Yellow,Red,Purple,Bone,$,Disguise Glasses,Straight Tongue Sad,Patterned Sweater,,,Green,
3330,Tezzardz #3330,Peach,Yellow,Freckles,Bone,$$$$,Cool Shades,Bent Tongue Feisty,Silk Shirt Dark,Party Pal Hat,,Red,
3331,Tezzardz #3331,Purple,Yellow,Bolt,,,,Split Tongue Angry,Fk Yeh Sweater,Limited Spikes,,,
3332,Tezzardz #3332,Blue,Red,Heavy Freckles,,$$$$$,,Blue Tongue Wavy Not Amused,Ghost Tee,Backwards Cap Flames,,,
3333,Tezzardz #3333,Purple,Green,Heavy,Bone,,Disguise Glasses,Green Tongue Feisty,Ghost Tee,Rainbow Spikes,,,
3334,Tezzardz #3334,Blue,Yellow,Bolt,Bone,,Cool Shades,Blue Tongue Wavy Not Amused,Meditation Tee,Hunting Hat,,,
3335,Tezzardz #3335,Purple,White,Bolt,Bone,$$,Cool Shades,Split Tongue Feisty,Meditation Tee,Limited Spikes,,,
3336,Tezzardz #3336,Green,Orange,Bolt,Bone,$,Cool Shades,Bent Tongue Feisty,Ghost Tee,Plain Black Spikes,,,
3337,Tezzardz #3337,Peach,Yellow,Freckles,Bone,$,Cool Shades,Dumb Tongue,Patterned Tee,Fancy Hat,Scar,,
3338,Tezzardz #3338,Peach,Purple,Bolt,Bone,$$,Cool Shades,Straight Tongue Sad,Meditation Tee,,,,
3339,Tezzardz #3339,Pink,Orange,Heavy,Bone,$$,Monocle,Green Tongue Feisty,Rainbow Onesie,Yellow Spikes,,,
3340,Tezzardz #3340,Blue,Red,Bolt,,$,Plain Specs,Bent Tongue Feisty,Ghost Tee,Party Pal Hat,Scar,,
3341,Tezzardz #3341,Pink,Red,Freckles,,$,Plain Specs,Blue Tongue Wavy Not Amused,Permanent Vacation Tee,Red Spikes,,,
3342,Tezzardz #3342,Purple,Red,Heavy,Rainbow,$$,Cool Shades,Split Tongue Feisty,Rainbow Onesie,Purple Spikes,,,
3343,Tezzardz #3343,Green,Purple,Heavy Freckles,,$$$,Tech Scope,Green Tongue Feisty,Silk Shirt Dark,Plain Black Spikes,,,
3344,Tezzardz #3344,Pink,Yellow,Bolt,Gold,$,,Straight Tongue Sad,Rainbow Onesie,Rare Frog Hat,Scar,,
3345,Tezzardz #3345,Yellow,Red,Heavy Freckles,Rainbow,$$$,,Split Tongue Angry,Ghost Tee,Green Spikes,,,
3346,Tezzardz #3346,Peach,Red,Heavy,,$$,Dopey Swimming Goggles,Straight Tongue Sad,Patterned Sweater,Plain Black Spikes,,,
3347,Tezzardz #3347,Yellow,Orange,Heavy Bolt,,$$$,Bad Eyesight Reybannes,Straight Tongue Sad,Skulls Shell Suit,Red Spikes,,,
3348,Tezzardz #3348,Green,Purple,Heavy Freckles,Bone,$$$$$,Cool Shades,Green Tongue Wavy Sassy,Patterned Sweater,Purple Spikes,,Pink,
3349,Tezzardz #3349,Pink,Red,Freckles,,$$,Plain Specs,Green Tongue Feisty,Ghost Tee,Fancy Hat,,,
3350,Tezzardz #3350,Pink,Yellow,Heavy,,$$$,,Green Tongue Feisty,Silk Shirt Dark,Purple Spikes,,,
