TOKEN_ID,TOKEN_NAME,Type,Hat,Eyes,Nose,Clothes,Skin,Pattern,Background,Mouth,Tattoo,Skeleton,Goldchain
8870,Cryptomories #8870,Skeleton,,Cute Eyes,Normal,Suit Blue,Red,Flower Pattern,Beige,,,,
8871,Cryptomories #8871,Skeleton,Headphones,Visor Retro Cartoon Eyes,Normal,Tank Top Pink CM,Yellow,Flower Pattern,Blue,,,,
8872,Cryptomories #8872,Skeleton,Sport Headband,Happy Eyes,Normal,Hoodie Blue B&B,Yellow,Flower Pattern,Aquamarine,,,Painted Skeleton,
8873,Cryptomories #8873,Skeleton,Flower Crown Blue,Pirate Patch Evil Morty,Normal,Tank Top Grey POM,,Flower Pattern,Aquamarine,,Big Tattoos,Painted Skeleton,
8874,Cryptomories #8874,Skeleton,Pirate Hat POM,Regular Glasses,Normal,Fake Shaolin Outfit,Yellow,,Grey,,,Painted Skeleton,
8875,Cryptomories #8875,Zombie,Dread Short Red,Sad Eyes,Normal,Rick Outfit,,Flower Pattern,Grey,,Big Tattoos,,
8876,Cryptomories #8876,Skeleton,,Heart Eyes,Normal,Hoodie Blue B&B,Red,Aztec Patterns,Grey,,,,
8877,Cryptomories #8877,Skeleton,Party Hat,Retro Cartoon Eyes,Normal,Tank Top Pink CM,,,Green,,Small Tattoos,,
8878,Cryptomories #8878,Skeleton,Party Hat,Pirate Patch Bloodshot,Normal,Hoodie Blue B&B,Aquamarine,Aztec Patterns,Beige,,Small Tattoos,,
8879,Cryptomories #8879,Skeleton,,Happy Eyes,Normal,Admirals Coat Red,Red,,Blue,,,,
8880,Cryptomories #8880,Skeleton,Savage Hair Red,Heart Eyes,Normal,Freedy Tank Top,Black,,Blue,,,,
8881,Cryptomories #8881,Skeleton,Headband Red,Dead Eyes,Normal,Leather Jacket,,,Light Orange,,,,
8882,Cryptomories #8882,Skeleton,Sport Headband,Crazy Eyes,Normal,Tank Top Pink CM,Aquamarine,Aztec Patterns,Light Orange,,Big Tattoos,Painted Skeleton,
8883,Cryptomories #8883,Skeleton,Bucket Hat Flower,Happy Eyes,Normal,Hoodie Blue B&B,Red,,Blue,,,,
8884,Cryptomories #8884,Skeleton,Flower Blue,Cyclop Eye,Normal,Badass Leather Jacket,Aquamarine,Flower Pattern,Beige,Special Cigarette,,Painted Skeleton,Gold Chain Skull
8885,Cryptomories #8885,Zombie,Unicorn Horn,Monocle,Normal,Bandana Blue,,Flower Pattern,Grey,,Small Tattoos,,
8886,Cryptomories #8886,Skeleton,Biker Helmet Green Goggles,Exasperated Eyes,Normal,Tank Top Pink CM,Aquamarine,Flower Pattern,Purple,,Small Tattoos,,Gold Chain Skull
8887,Cryptomories #8887,Skeleton,Savage Hair Red,Happy Eyes,Normal,Sweater Pink CM,Red,Flower Pattern,Blue,,Small Tattoos,,
8888,Cryptomories #8888,Skeleton,Vietnam Era Helmet,Heart Eyes,Normal,Sweater Green CM,Yellow,,Grey,,,,
8889,Cryptomories #8889,Skeleton,Sombrero,Visor Retro Cartoon Eyes,Normal,Bandana Red,Blue,Aztec Patterns,Light Orange,,,Painted Skeleton,
8890,Cryptomories #8890,Skeleton,Flower Crown Pink,Square Shades,Normal,Bandana Red,Aquamarine,Flower Pattern,Aquamarine,,,,Gold Chain Skull
8891,Cryptomories #8891,Skeleton,Coonskin,3D Glasses,Normal,T Pink B&B,Yellow,Flower Pattern,Purple,,,,
8892,Cryptomories #8892,Devil,Flower Hat,Sad Eyes,Normal,Bandana Red,,,Light Orange,,,Painted Skeleton,
8893,Cryptomories #8893,Skeleton,Octopus,Happy Eyes,Normal,Astro White,Aquamarine,Flower Pattern,Light Red,,Big Tattoos,Painted Skeleton,
8894,Cryptomories #8894,Skeleton,Knitted Beanie Red,Retro Skull Eyes,Normal,T Grey POM,Yellow,,Grey,,Small Tattoos,,
8895,Cryptomories #8895,Robot,Dread Long Dark,Bored Eyes,Normal,Shaolin Outfit,,,Purple,Tongue,,,Gold Chain Skull
8896,Cryptomories #8896,Skeleton,Mummy,Pirate Patch Exasperated,Normal,Dress Pink,Black,,Light Orange,,Small Tattoos,,
8897,Cryptomories #8897,Skeleton,Flower Blue,John Glasses,Normal,Hoodie Black POM,Blue,Aztec Patterns,Beige,,,,
8898,Cryptomories #8898,Skeleton,Dread Long Brown,Visor Rick Eyes,Normal,Tank Top Grey POM,,,Green,,,,
8899,Cryptomories #8899,Skeleton,,Happy Eyes,Normal,,Blue,,Grey,,,Painted Skeleton,
8900,Cryptomories #8900,Skeleton,,Happy Eyes,Normal,Denim Overalls,,Aztec Patterns,Light Red,,Big Tattoos,,
8901,Cryptomories #8901,Skeleton,Bucket Hat CM+B&B,Cute Spider Eyes,Normal,Samurai Blue,,Aztec Patterns,Beige,,Small Tattoos,,
8902,Cryptomories #8902,Skeleton,,Sad Eyes,Normal,Synthetic Cool Cat Fur Coat,Red,Flower Pattern,Grey,,,,
8903,Cryptomories #8903,Skeleton,Party Hat,Heart Eyes,Normal,Tank Top Grey POM,Red,,Blue,Cigarette,,,
8904,Cryptomories #8904,Skeleton,Bandana Dark,Exasperated Eyes,Normal,Suit Blue,Red,,Blue,,,,
8905,Cryptomories #8905,Skeleton,Knitted Beanie Red,Cyclop Eye,Normal,Clown Outfit,Blue,Aztec Patterns,Beige,,,,
8906,Cryptomories #8906,Skeleton,,Bloodshot,Normal,T Pink B&B,Yellow,,Light Orange,,Small Tattoos,,
8907,Cryptomories #8907,Skeleton,Dread Short Dark,Happy Eyes,Normal,Bathrobe White,Blue,Flower Pattern,Light Red,,Big Tattoos,Painted Skeleton,
8908,Cryptomories #8908,Skeleton,Arrow,Happy Eyes,Normal,Hoodie Green B&B,Aquamarine,Flower Pattern,Light Orange,Tongue,,,
8909,Cryptomories #8909,Skeleton,,Crazy Eyes,Normal,Tank Top Blue B&B,Yellow,,Purple,,,,
8910,Cryptomories #8910,Skeleton,,Square Shades,Normal,Dress Pink,Yellow,,Light Orange,,Small Tattoos,,
8911,Cryptomories #8911,Skeleton,Biker Helmet Blue Spikes CM,Pirate Patch Bloodshot,Normal,Fake Shaolin Outfit,Red,Aztec Patterns,Grey,,,Painted Skeleton,
8912,Cryptomories #8912,Skeleton,Savage Hair Red,Cute Spider Eyes,Normal,Tank Top Blue B&B,Red,Flower Pattern,Grey,Tongue,,,
8913,Cryptomories #8913,Zombie,Beret Green,Sad Eyes,Normal,Leather Jacket,,,Blue,Tongue,Big Tattoos,,
8914,Cryptomories #8914,Zombie,Beret French,Hero Mask,Normal,Hoodie Black POM,,,Grey,,,,
8915,Cryptomories #8915,Skeleton,,Retro Cartoon Eyes,Normal,Dress Pink,Red,,Grey,Cigarette,Small Tattoos,,
8916,Cryptomories #8916,Skeleton,Metal Spikes Mohawk,3D Glasses,Normal,Sweater Pink CM,,Flower Pattern,Green,,Small Tattoos,,Gold Chain Skull
8917,Cryptomories #8917,Skeleton,Flower Blue,Dead Eyes,Normal,Hoodie Black POM,Yellow,Aztec Patterns,Light Orange,,Big Tattoos,,Gold Chain Skull
8918,Cryptomories #8918,Skeleton,,Retro Cartoon Eyes,Normal,Shaolin Outfit,Red,Aztec Patterns,Blue,,,,
8919,Cryptomories #8919,Skeleton,Savage Hair Red,Heart Eyes,Normal,Hoodie Grey CM,Red,Flower Pattern,Blue,,,,
8920,Cryptomories #8920,Skeleton,Mohawk,Bored Eyes,Normal,T Pink B&B,Red,,Grey,,Small Tattoos,,
8921,Cryptomories #8921,Zombie,Pyramid Hat,Happy Eyes,Normal,Bandana Blue,,,Grey,,3,,
8922,Cryptomories #8922,Skeleton,Clown Hair Red,Cyclop Eye,Normal,Tank Top Blue B&B,Red,Aztec Patterns,Purple,,,,
8923,Cryptomories #8923,Skeleton,Metal Spikes,Exasperated Eyes,Normal,Bandana Blue,Yellow,Aztec Patterns,Grey,Tongue,Big Tattoos,,
8924,Cryptomories #8924,Skeleton,Vietnam Era Helmet,Happy Eyes,Normal,Dress Pink,Aquamarine,Aztec Patterns,Purple,,,Painted Skeleton,
8925,Cryptomories #8925,Skeleton,Savage Hair Dark,Square Shades,Normal,Samurai Blue,Red,Flower Pattern,Purple,,,,
8926,Cryptomories #8926,Skeleton,Deer Horns,Happy Eyes,Normal,Tank Top Blue B&B,Blue,,Light Orange,Pipe,Small Tattoos,Painted Skeleton,
8927,Cryptomories #8927,Skeleton,,Happy Eyes,Normal,Bear Fur,Yellow,,Grey,,,Painted Skeleton,
8928,Cryptomories #8928,Skeleton,Knitted Beanie Red,Cute Spider Eyes,Normal,Hoodie Green B&B,Yellow,,Beige,,,,
8929,Cryptomories #8929,Skeleton,Knitted Beanie Red,Bored Eyes,Normal,Denim Overalls,Blue,Aztec Patterns,Grey,,Big Tattoos,,
8930,Cryptomories #8930,Skeleton,,Thug Life Glasses,Normal,Sweater Pink CM,Yellow,Flower Pattern,Purple,,,,
8931,Cryptomories #8931,Skeleton,Cap POM Black,Angry Eyes,Normal,Bandana Blue,Yellow,Aztec Patterns,Beige,,Small Tattoos,,
8932,Cryptomories #8932,Skeleton,Vietnam Era Helmet,Exasperated Eyes,Normal,Sweater Green CM,Red,,Blue,,Big Tattoos,Painted Skeleton,
8933,Cryptomories #8933,Skeleton,Bandana Dark,Exasperated Eyes,Normal,Sweater Green CM,Red,,Grey,,,,
8934,Cryptomories #8934,Skeleton,Knitted Beanie Red,Happy Eyes,Normal,Hoodie Black POM,Aquamarine,,Green,,3,,
8935,Cryptomories #8935,Skeleton,Party Hat,Cyclop Eye,Normal,Synthetic Cool Cat Fur Coat,Blue,Flower Pattern,Blue,,,,
8936,Cryptomories #8936,Skeleton,Papal Tiara,Exasperated Eyes,Normal,Butler Outfit,Red,,Light Orange,,,,
8937,Cryptomories #8937,Devil,,Cyclop Eye,Normal,Bandana Blue,,Aztec Patterns,Light Orange,,,,
8938,Cryptomories #8938,Skeleton,Metal Spikes,3D Glasses,Normal,,Blue,,Light Orange,,,,
8939,Cryptomories #8939,Skeleton,Octopus,Logo Eyes,Normal,T Pink B&B,,Aztec Patterns,Beige,,,Painted Skeleton,
8940,Cryptomories #8940,Robot,Manga Hair  Dark,Bored Eyes,Normal,Dress Blue,,,Grey,,,,
8941,Cryptomories #8941,Skeleton,Manga Hair  Dark,Retro Cartoon Eyes 2,Normal,Butler Outfit,,Flower Pattern,Green,,Small Tattoos,,
8942,Cryptomories #8942,Skeleton,Chef's Hat,Bored Eyes,Normal,Dress Pink,Red,Flower Pattern,Green,,Small Tattoos,,
8943,Cryptomories #8943,Skeleton,Clown Hair Blue,Bored Eyes,Normal,Bandana Blue,Yellow,,Purple,Cigarette,,,
8944,Cryptomories #8944,Skeleton,Dread Short Blond,Monocle,Normal,Bandana Blue,Aquamarine,Flower Pattern,Aquamarine,,,Painted Skeleton,
8945,Cryptomories #8945,Devil,Bowler Hat,Cyclop Eye,Normal,Admirals Coat Red,,Flower Pattern,Beige,Cigarette,,Painted Skeleton,
8946,Cryptomories #8946,Skeleton,,Regular Glasses,Normal,Roman Soldier Armor,Aquamarine,Aztec Patterns,Green,,,Painted Skeleton,
8947,Cryptomories #8947,Skeleton,Bucket Hat Flower,Bloodshot,Normal,Hoodie Black POM,Red,,Blue,,,Painted Skeleton,
8948,Cryptomories #8948,Skeleton,Dread Short Brown,Dead Eyes,Normal,Hoodie Grey CM,Red,,Green,,,Painted Skeleton,
8949,Cryptomories #8949,Skeleton,Party Hat,Happy Eyes,Normal,Sweater Pink CM,Yellow,Flower Pattern,Beige,,,Painted Skeleton,
8950,Cryptomories #8950,Skeleton,Metal Spikes Mohawk,Cute Eyes,Normal,Work Outfit Blue,,Aztec Patterns,Light Orange,Tongue,,,
8951,Cryptomories #8951,Skeleton,Manga Hair  Dark,Cool Shades,Normal,Work Outfit Red,,,Blue,Tongue,,,
8952,Cryptomories #8952,Skeleton,,Heart Glasses,Normal,Bandana Red,Red,Flower Pattern,Grey,,,,
8953,Cryptomories #8953,Skeleton,,Bloodshot,Normal,T Grey POM,Yellow,,Aquamarine,Tongue,Big Tattoos,,
8954,Cryptomories #8954,Skeleton,Savage Hair Dark,Pirate Patch Peaceful,Normal,Knight Armor,Blue,Flower Pattern,Blue,,Small Tattoos,Painted Skeleton,
8955,Cryptomories #8955,Robot,Beret Green,Dead Eyes,Normal,Tank Top Blue B&B,,,Aquamarine,,,,
8956,Cryptomories #8956,Skeleton,Biker Helmet Black Spikes POM,Cute Spider Eyes,Normal,Butler Outfit,Red,Flower Pattern,Grey,,Big Tattoos,,
8957,Cryptomories #8957,Skeleton,,Cool Shades,Normal,Freedy Tank Top,,,Beige,,Small Tattoos,,Gold Chain Skull
8958,Cryptomories #8958,Skeleton,,Pirate Patch Evil Morty,Normal,Tank Top Pink CM,Yellow,,Beige,,,,
8959,Cryptomories #8959,Skeleton,Manga Hair  Blue,Happy Eyes,Normal,Hoodie Red CM,Red,Aztec Patterns,Blue,Cigarette,,,
8960,Cryptomories #8960,Skeleton,Vietnam Era Helmet,Happy Eyes,Normal,Samurai Blue,Red,Flower Pattern,Beige,,,Painted Skeleton,
8961,Cryptomories #8961,Skeleton,,Fantasia Eyes,Normal,Tank Top Blue B&B,,Flower Pattern,Blue,,,Painted Skeleton,
8962,Cryptomories #8962,Zombie,Cap POM Black,Hero Mask,Normal,Bear Fur,,Flower Pattern,Light Orange,,Big Tattoos,,
8963,Cryptomories #8963,Skeleton,Rat Ears,Pirate Patch Bloodshot,Normal,Pope Robe,Blue,Flower Pattern,Green,,Big Tattoos,,Gold Chain GM
8964,Cryptomories #8964,Skeleton,Savage Hair Red,Retro Cartoon Eyes,Normal,Bathrobe Blue,Red,Flower Pattern,Aquamarine,,,,
8965,Cryptomories #8965,Skeleton,Vietnam Era Helmet,Bloodshot,Normal,Fake Shaolin Outfit,Yellow,Flower Pattern,Light Red,,Small Tattoos,,
8966,Cryptomories #8966,Skeleton,Bandana Blue,Exasperated Eyes,Normal,Dress Blue,Red,Flower Pattern,Beige,,,,
8967,Cryptomories #8967,Skeleton,,Square Shades,Normal,Hoodie Pink CM,,Flower Pattern,Light Orange,Cigarette,,Painted Skeleton,
8968,Cryptomories #8968,Skeleton,Flower Blue,Cyclop Eye,Normal,Sweater Pink CM,Red,Flower Pattern,Blue,,Small Tattoos,,
8969,Cryptomories #8969,Skeleton,Mohawk,Pirate Patch Evil Morty,Normal,Tank Top Pink CM,Blue,Flower Pattern,Aquamarine,,Small Tattoos,Painted Skeleton,
8970,Cryptomories #8970,Skeleton,Vietnam Era Helmet,Exasperated Eyes,Normal,Hoodie Grey CM,Red,Flower Pattern,Aquamarine,,,,
8971,Cryptomories #8971,Skeleton,Bandana Dark,Happy Eyes,Normal,Bandana Blue,Blue,Flower Pattern,Beige,,,,
8972,Cryptomories #8972,Skeleton,Workers Hard Hat,Bored Eyes,Normal,Suit Blue,,Aztec Patterns,Grey,,Big Tattoos,,
8973,Cryptomories #8973,Robot,Sea Captain's Hat,Crazy Eyes,Normal,Hoodie Blue B&B,,,Aquamarine,,Big Tattoos,,Gold Chain Skull
8974,Cryptomories #8974,Skeleton,Clown Hair Blue,Rick Eyes,Normal,Bear Fur,Blue,Flower Pattern,Blue,Cigarette,,,
8975,Cryptomories #8975,Skeleton,Roman Helmet,Pirate Patch Peaceful,Normal,Bandana Red,,Flower Pattern,Light Red,,,Painted Skeleton,
8976,Cryptomories #8976,Skeleton,Dread Short Dark,Logo Eyes,Normal,Dress Pink,,Aztec Patterns,Green,,,,
8977,Cryptomories #8977,Skeleton,Headband Red,Sad Eyes,Normal,Dress Pink,Blue,Flower Pattern,Aquamarine,Cigarette,,,
8978,Cryptomories #8978,Skeleton,Arrow,Heart Glasses,Normal,Denim Overalls,Red,,Grey,,Big Tattoos,,
8979,Cryptomories #8979,Skeleton,Dread Short Blond,Rick Eyes,Normal,Hoodie Green B&B,Red,Aztec Patterns,Light Red,,,Painted Skeleton,
8980,Cryptomories #8980,Zombie,Pot Hat,Crazy Eyes,Normal,Denim Overalls,,Aztec Patterns,Green,,Big Tattoos,,
8981,Cryptomories #8981,Robot,Party Hat,Spider Eyes,Normal,Rick Outfit,,,Light Red,Tongue,Small Tattoos,,Gold Chain GM
8982,Cryptomories #8982,Skeleton,Bucket Hat Flower,Exasperated Eyes,Normal,Caesar Outfit,,Aztec Patterns,Purple,Special Cigarette,Big Tattoos,,
8983,Cryptomories #8983,Skeleton,Workers Hard Hat,Retro Cartoon Eyes,Normal,Hoodie Blue B&B,Yellow,Aztec Patterns,Beige,,,Painted Skeleton,
8984,Cryptomories #8984,Skeleton,Bandana Blue,Sad Eyes,Normal,Dress Blue,,,Beige,,,,
8985,Cryptomories #8985,Skeleton,Sangoku,Exasperated Eyes,Normal,Suit Black,Red,,Light Orange,,,Painted Skeleton,
8986,Cryptomories #8986,Robot,Bandana Dark,Hero Mask,Normal,Pope Robe,,,Grey,,,,
8987,Cryptomories #8987,Zombie,Clown Hair Blue,Bloodshot,Normal,Denim Overalls,,Aztec Patterns,Green,,,,
8988,Cryptomories #8988,Skeleton,Bandana Blue,Fantasia Eyes,Normal,Galactical Emperor Suit,Blue,,Green,,Big Tattoos,Painted Skeleton,
8989,Cryptomories #8989,Skeleton,Knitted Beanie Orange,Angry Eyes,Normal,Leather Jacket,Aquamarine,Flower Pattern,Green,,,,
8990,Cryptomories #8990,Skeleton,Clown Hair Red,Cyclop Eye,Normal,,,Aztec Patterns,Grey,,,Painted Skeleton,
8991,Cryptomories #8991,Skeleton,Metal Spikes Mohawk,Cute Eyes,Normal,Bathrobe Pink,Aquamarine,,Light Red,,,Painted Skeleton,
8992,Cryptomories #8992,Skeleton,Headband Red,Cute Spider Eyes,Normal,Shaolin Outfit,Blue,Aztec Patterns,Grey,,,,
8993,Cryptomories #8993,Skeleton,Flower Crown Blue,Dia De Los Muertos Eyes,Normal,Tank Top Pink CM,Yellow,,Light Red,Cigarette,Big Tattoos,Painted Skeleton,
8994,Cryptomories #8994,Skeleton,Dread Short Dark,Square Shades,Normal,Hoodie Blue B&B,,Aztec Patterns,Beige,,,Painted Skeleton,
8995,Cryptomories #8995,Zombie,Knitted Beanie Red,Thug Life Glasses,Normal,Fake Shaolin Outfit,,Aztec Patterns,Light Orange,,,,
8996,Cryptomories #8996,Skeleton,,Sad Eyes,Normal,Fake Shaolin Outfit,Aquamarine,,Blue,,Small Tattoos,Painted Skeleton,
8997,Cryptomories #8997,Skeleton,Kitty Red Bow,Cyclop Eye,Normal,Dress Blue,Blue,Aztec Patterns,Purple,,Big Tattoos,,
8998,Cryptomories #8998,Skeleton,Knitted Beanie Orange,Bloodshot,Normal,Hoodie Black POM,Red,,Aquamarine,,Big Tattoos,,
8999,Cryptomories #8999,Skeleton,Dread Short Dark,Heart Eyes,Normal,Hoodie Green B&B,Aquamarine,,Light Red,,,Painted Skeleton,
9000,Cryptomories #9000,Skeleton,Native Americain Headdress Small,Square Shades,Normal,Tank Top Pink CM,Yellow,Aztec Patterns,Grey,Cigarette,Big Tattoos,,Gold Chain GM
9001,Cryptomories #9001,Zombie,,3D Glasses,Normal,Clown Outfit,,,Light Orange,Tongue,,,Gold Chain Skull
9002,Cryptomories #9002,Skeleton,Beret Green,Strider Glasses,Normal,Sheriff Outfit,Blue,,Blue,,Small Tattoos,,
9003,Cryptomories #9003,Skeleton,Savage Hair Red,Angry Eyes,Normal,Badass Leather Jacket,Aquamarine,Flower Pattern,Light Red,,,,
9004,Cryptomories #9004,Skeleton,Knitted Beanie Red,Retro Cartoon Eyes,Normal,Bandana Red,,,Beige,,Big Tattoos,,Gold Chain Skull
9005,Cryptomories #9005,Skeleton,Headband Red,Cyclop Eye,Normal,Dress Pink,Aquamarine,Flower Pattern,Green,,Small Tattoos,,
9006,Cryptomories #9006,Skeleton,,Dead Eyes,Normal,Armor Black,Black,Aztec Patterns,Light Orange,,Small Tattoos,Painted Skeleton,Gold Chain Skull
9007,Cryptomories #9007,Skeleton,Beret Green,Pirate Patch Bloodshot,Normal,,Red,Aztec Patterns,Beige,,,,
9008,Cryptomories #9008,Skeleton,Cowboy Hat,Regular Glasses,Normal,Dress Pink,Aquamarine,,Beige,,,,
9009,Cryptomories #9009,Skeleton,Knitted Beanie Orange,Angry Eyes,Normal,Dress Pink,,Flower Pattern,Light Orange,Tongue,Small Tattoos,,
9010,Cryptomories #9010,Zombie,Flower Crown Pink,Regular Glasses,Normal,Work Outfit Red,,,Beige,,,,
9011,Cryptomories #9011,Skeleton,Knitted Beanie Orange,Bloodshot,Normal,Admirals Coat Black,,Aztec Patterns,Beige,Cigarette,,Painted Skeleton,
9012,Cryptomories #9012,Skeleton,Bucket Hat CM+B&B,Cool Shades,Normal,Bathrobe Blue,,,Beige,,Small Tattoos,,
9013,Cryptomories #9013,OpenSkull,Fire Pit,Happy Eyes,Normal,Bandana Blue,Aquamarine,Flower Pattern,Grey,Pizza,,,
9014,Cryptomories #9014,Skeleton,Sport Headband,Retro Cartoon Eyes,Normal,,Yellow,,Beige,,,,
9015,Cryptomories #9015,Skeleton,Pharaoh,Bored Eyes,Normal,Bathrobe Blue,,,Light Red,Cigarette,Small Tattoos,,
9016,Cryptomories #9016,Skeleton,,Retro Cartoon Eyes,Normal,T Grey POM,Aquamarine,Aztec Patterns,Light Orange,,,,
9017,Cryptomories #9017,Skeleton,,Cyclop Eye,Clown,,Red,,Aquamarine,,,,
9018,Cryptomories #9018,Skeleton,Chef's Hat,Cute Spider Eyes,Normal,Bathrobe White,Yellow,Aztec Patterns,Blue,,,,
9019,Cryptomories #9019,OpenSkull,Fire Pit,Bored Eyes,Normal,Butler Outfit,Yellow,Aztec Patterns,Green,,,Painted Skeleton,
9020,Cryptomories #9020,Skeleton,Cowboy Hat,Angry Eyes,Normal,Bandana Red,Blue,,Light Orange,,,Painted Skeleton,
9021,Cryptomories #9021,Skeleton,Unicorn Horn,Heart Glasses,Normal,Work Outfit Blue,,Flower Pattern,Light Red,,Big Tattoos,,
9022,Cryptomories #9022,OpenSkull,Kraken,Angry Eyes,Normal,Badass Leather Jacket,Red,,Blue,Cigarette,,Painted Skeleton,
9023,Cryptomories #9023,Skeleton,Dread Long Brown,Bloodshot,Normal,Suit Black,Black,Aztec Patterns,Light Orange,Cigarette,,,
9024,Cryptomories #9024,Skeleton,Clown Hair Red,Heart Eyes,Normal,,Blue,,Blue,Cigarette,,Painted Skeleton,
9025,Cryptomories #9025,Skeleton,Knitted Beanie Red,Spider Eyes,Normal,Shaolin Outfit,Red,Aztec Patterns,Blue,,,,
9026,Cryptomories #9026,Zombie,,Sad Eyes,Normal,Synthetic Cool Cat Fur Coat,,,Beige,Cigarette,Small Tattoos,,
9027,Cryptomories #9027,Skeleton,Native Americain Headdress Big,Retro Cartoon Eyes,Normal,Italian Plumber Oufit,Yellow,Flower Pattern,Light Orange,,Small Tattoos,Painted Skeleton,
9028,Cryptomories #9028,Skeleton,Manga Hair  Dark,Retro Skull Eyes,Clown,Pope Robe,Blue,Aztec Patterns,Grey,,,Painted Skeleton,
9029,Cryptomories #9029,Skeleton,Laurel Wreath,Strider Glasses,Normal,Denim Overalls,Red,,Light Orange,,,,
9030,Cryptomories #9030,Skeleton,Rick Hair,Cyclop Eye,Normal,Admirals Coat Black,Yellow,,Beige,,,Painted Skeleton,Gold Chain Skull
9031,Cryptomories #9031,Skeleton,Bandana Blue,Pirate Patch Bloodshot,Normal,Fake Shaolin Outfit,Black,Flower Pattern,Blue,,,,
9032,Cryptomories #9032,OpenSkull,Kraken,Logo Eyes,Normal,Tank Top Pink CM,,Flower Pattern,Blue,,Big Tattoos,,
9033,Cryptomories #9033,Skeleton,Coonskin,Exasperated Eyes,Normal,T Grey POM,Aquamarine,Flower Pattern,Light Orange,,,,
9034,Cryptomories #9034,Skeleton,Headband Red,Retro Cartoon Eyes,Normal,Leather Jacket,Blue,Flower Pattern,Light Red,,,,
9035,Cryptomories #9035,Skeleton,Papal Tiara,Angry Eyes,Normal,Cool Cat Costume,Red,Flower Pattern,Purple,,Big Tattoos,,
9036,Cryptomories #9036,Skeleton,Unicorn Horn,Crazy Eyes,Normal,Sweater Pink CM,Aquamarine,Aztec Patterns,Green,,Small Tattoos,,
9037,Cryptomories #9037,Zombie,Arrow,Retro Cartoon Eyes,Normal,Butler Outfit,,,Blue,,,,
9038,Cryptomories #9038,Skeleton,Bucket Hat Flower,Thug Life Glasses,Normal,Dress Pink,Yellow,Aztec Patterns,Light Red,,,,
9039,Cryptomories #9039,Skeleton,Knitted Beanie Orange,Regular Glasses,Normal,T Grey POM,Blue,Aztec Patterns,Purple,,,,
9040,Cryptomories #9040,Skeleton,,Retro Cartoon Eyes 2,Normal,Tank Top Pink CM,Red,,Aquamarine,,Small Tattoos,,
9041,Cryptomories #9041,Skeleton,Manga Hair  Dark,Dia De Los Muertos Eyes,Normal,,Blue,Aztec Patterns,Blue,,,Painted Skeleton,
9042,Cryptomories #9042,Zombie,Party Hat,Bored Eyes,Normal,Bandana Red,,Aztec Patterns,Light Orange,,Big Tattoos,,
9043,Cryptomories #9043,Skeleton,Clown Hair Blue,Cute Spider Eyes,Normal,Sweater Pink CM,,Flower Pattern,Green,,Big Tattoos,,
9044,Cryptomories #9044,Skeleton,,Rick Eyes,Normal,T Pink B&B,Blue,,Light Red,,,,
9045,Cryptomories #9045,Devil,Bucket Hat CM+B&B,Spider Eyes,Normal,Knight Armor,,Flower Pattern,Aquamarine,,,,
9046,Cryptomories #9046,Zombie,Manga Hair  Dark,Pirate Patch Peaceful,Normal,Tank Top Pink CM,,Flower Pattern,Beige,,,,
9047,Cryptomories #9047,Skeleton,Headband Red,Bored Eyes,Normal,Leather Jacket,Aquamarine,Flower Pattern,Light Red,,Big Tattoos,Painted Skeleton,
9048,Cryptomories #9048,Skeleton,Headband Red,Visor Cute Eyes,Normal,Galactical Emperor Suit,,,Green,Cigarette,,Painted Skeleton,
9049,Cryptomories #9049,Skeleton,Bandana Blue,Angry Eyes,Normal,Sweater Pink CM,Yellow,,Grey,,Small Tattoos,,
9050,Cryptomories #9050,Zombie,Manga Hair  Dark,Retro Cartoon Eyes,Normal,Shaolin Outfit,,,Blue,,Small Tattoos,,
9051,Cryptomories #9051,Skeleton,,Aviator Glasses,Normal,T Pink B&B,Black,Flower Pattern,Purple,Cigarette,Small Tattoos,,
9052,Cryptomories #9052,Skeleton,Biker Helmet Green Goggles,Pirate Patch Exasperated,Normal,Bathrobe Pink,Black,,Beige,,,Painted Skeleton,
9053,Cryptomories #9053,Skeleton,Sangoku,Retro Cartoon Eyes,Normal,Hoodie Blue B&B,,,Aquamarine,,,,
9054,Cryptomories #9054,Skeleton,Feather,Mask and Tuba Happy,Normal,Shaolin Outfit,Red,Flower Pattern,Purple,,,Painted Skeleton,
9055,Cryptomories #9055,Robot,Hippie Hat,Cute Spider Eyes,Normal,Dress Pink,,,Beige,,,,Gold Chain Skull
9056,Cryptomories #9056,Skeleton,Flower Crown Pink,Pirate Patch Evil Morty,Normal,Armor Blue,Blue,Aztec Patterns,Light Red,,,Painted Skeleton,
9057,Cryptomories #9057,Skeleton,Bandana Dark,Heart Eyes,Normal,T Pink B&B,Red,Aztec Patterns,Light Red,,Big Tattoos,,
9058,Cryptomories #9058,Skeleton,Sea Captain's Hat,Mask and Tuba Happy,Normal,Leather Jacket,,Flower Pattern,Beige,,Big Tattoos,,
9059,Cryptomories #9059,Skeleton,Headphones,Visor Rick Eyes,Normal,Hoodie Black POM,Blue,,Aquamarine,,,,
