TOKEN_ID,TOKEN_NAME,BOSS,Background,Fur,Mask,Mouth,Eyes,Clothes,Hat,Tail
2828,Raccoon Mafia #2828,,Purple,Gray,Dark Gray,Open,Disgruntled,White Rose Shirt,Dealer,Cards
2829,Raccoon Mafia #2829,,Yellow,White,Gray,Calm,Bored,,Panama,Cards
2830,Raccoon Mafia #2830,,Orange,Black,Dark Brown,Calm,Square Glasses,Leather Jacket,Pilot Hat,
2831,Raccoon Mafia #2831,,Red,White,Dark Gray,Grin,Squint,Dealer,Officer,
2832,Raccoon Mafia #2832,,Yellow,Wounded,Burgundy,Cigar,Calm,Snakeskin Jacket,Homburg,
2833,Raccoon Mafia #2833,,Green,Black,Ginger,Open,Bored,,Hoodlum,
2834,Raccoon Mafia #2834,,Green,Black,Gray,Dagger,Calm,,,
2835,Raccoon Mafia #2835,,Yellow,Gray,Gray,Open,Suspicious,Black Coat,Beanie,
2836,Raccoon Mafia #2836,,Blue,White,Black,Chilli,Angry,,Homburg,
2837,Raccoon Mafia #2837,,Green,Dark Gray,Dark Brown,Smile,Angry,Necklace,Headband,Chains
2838,Raccoon Mafia #2838,,Green,Black,Dark Gray,Smile,Scar,,White Hat,
2839,Raccoon Mafia #2839,,Purple,Black,Black,Poison,Square Sunglasses,Snakeskin Jacket,Borsalino,Cards
2840,Raccoon Mafia #2840,,Purple,Dark Gray,Dark Gray,Calm,Disgruntled,Black Coat,,Thorns
2841,Raccoon Mafia #2841,,Purple,Black,Dark Brown,Grin,Calm,,Derby,
2842,Raccoon Mafia #2842,,Blue,Gray,Dark Gray,Bitcoin,Bloodshot,Khaki Shirt,Beanie,
2843,Raccoon Mafia #2843,,Green,Dark Gray,Dark Brown,Chain,Innocent,Detective,Gold Embroidery,Casino
2844,Raccoon Mafia #2844,,Green,Gray,Gold,Grin,Calm,Silver Scarf Coat,Panama,
2845,Raccoon Mafia #2845,,Yellow,Dark Gray,Ginger,Calm,Suspicious,,Homburg,Chains
2846,Raccoon Mafia #2846,,Orange,Brown,Black,Calm,Squint,Red Suspenders,Straw Hat,
2847,Raccoon Mafia #2847,,Purple,Dark Gray,Gray,Chilli,Monocle,Bulletproof Vest,Officer,
2848,Raccoon Mafia #2848,,Orange,Black,Burgundy,Cigarette,Super Angry,Roses Shirt,,Thorns
2849,Raccoon Mafia #2849,,Orange,Black,Dark Brown,Smile,Bloodshot,Rat,Red Bandana,Barbwire
2850,Raccoon Mafia #2850,,Red,Gray,Black,Open,Calm,Hawaiian,Military Cap,
2851,Raccoon Mafia #2851,,Orange,Wounded,Gray,Chilli,Round Glasses,Torn T-shirt,Derby,
2852,Raccoon Mafia #2852,,Yellow,Black,Black,Chilli,Calm,Short Sleeve Shirt,Beret,Chains
2853,Raccoon Mafia #2853,,Red,Brown,Dark Brown,Cigarette,Bored,Undershirt,Trilby,Chains
2854,Raccoon Mafia #2854,,Red,Gold,Dark Brown,Dagger,Squint,Red Suspenders,Press Hat,
2855,Raccoon Mafia #2855,,Orange,Brown,Gray,Smile,Calm,Roses Shirt,Cowboy,Cards
2856,Raccoon Mafia #2856,,Green,Camel,Dark Brown,Grillz,Angry,White Rose Shirt,,Thorns
2857,Raccoon Mafia #2857,,Red,Black,Dark Brown,Poison,Innocent,Priest,Flat Gray,Chains
2858,Raccoon Mafia #2858,,Red,Wounded,Burgundy,Cigarette,Calm,White Rose Shirt,,Chains
2859,Raccoon Mafia #2859,,Green,White,Dark Brown,Diamond,Golden Glasses,Plaid Shirt,Arsonist,
2860,Raccoon Mafia #2860,,Orange,Gray,Black,Smile,Super Angry,,Homburg,Dynamite
2861,Raccoon Mafia #2861,,Purple,Brown,Burgundy,Bitcoin,Scar,Silver Scarf Coat,White Hat,Vine
2862,Raccoon Mafia #2862,,Orange,Gray,Gray,Diamond,Suspicious,,Straw Hat,
2863,Raccoon Mafia #2863,,Blue,Wounded,Burgundy,Smile,Thin Sunglasses,Plaid Shirt,Trilby,
2864,Raccoon Mafia #2864,,Yellow,Brown,Dark Brown,Bitcoin,Monocle,Dealer,Fedora,
2865,Raccoon Mafia #2865,,Blue,Brown,Silver,Cigarette,Bored,Snakeskin Jacket,Flat Gray,
2866,Raccoon Mafia #2866,,Green,Black,Dark Gray,Bullet,Bored,Hawaiian,Red Bandana,Thorns
2867,Raccoon Mafia #2867,,Red,Camel,Black,Cigarette,Monocle,Red Suspenders,Flat Black,
2868,Raccoon Mafia #2868,,Red,Dark Gray,Ginger,Diamond,Square Sunglasses,White With Blood,Bandage,
2869,Raccoon Mafia #2869,,Yellow,Brown,Dark Gray,Calm,Angry,Prison Uniform,,Chains
2870,Raccoon Mafia #2870,,Purple,Brown,Burgundy,Poison,Round Glasses,Velvet Vest,Straw Hat,Dynamite
2871,Raccoon Mafia #2871,,Green,Gray,Dark Gray,Calm,Calm,Short Sleeve Shirt,Homburg,Chains
2872,Raccoon Mafia #2872,,Purple,Brown,Dark Brown,Calm,Angry,Green Vest,Beanie,Thorns
2873,Raccoon Mafia #2873,,Purple,Gray,Gray,Smile,Scar,Bandage,Fedora,
2874,Raccoon Mafia #2874,,Green,Camel,Gray,Grillz,Squint,Platinum Suit,Homburg,Thorns
2875,Raccoon Mafia #2875,,Purple,Brown,Gray,Smile,Innocent,Detective,,
2876,Raccoon Mafia #2876,,Green,Brown,Gray,Calm,Bloodshot,Short Sleeve Shirt,Flat Black,
2877,Raccoon Mafia #2877,,Yellow,Black,Burgundy,Smile,Bored,Bulletproof Vest,,
2878,Raccoon Mafia #2878,,Green,Black,Dark Brown,Smile,Angry,Killer,,
2879,Raccoon Mafia #2879,,Blue,Dark Gray,Dark Gray,Dagger,Calm,,Flat Gray,
2880,Raccoon Mafia #2880,,Green,Brown,Dark Brown,Diamond,Calm,Gentleman,Fedora,
2881,Raccoon Mafia #2881,,Red,Brown,Black,Smile,Bored,Bulletproof Vest,Flat Gray,
2882,Raccoon Mafia #2882,,Green,Gray,Ginger,Bullet,Disgruntled,,,
2883,Raccoon Mafia #2883,,Green,Gray,Dark Gray,Calm,Square Sunglasses,Velvet Vest,Military Cap,
2884,Raccoon Mafia #2884,,Red,Gray,Black,Cigar,Squint,Plaid Shirt,Flat Gray,Barbwire
2885,Raccoon Mafia #2885,,Yellow,Brown,Black,Open,Coins,Plaid Shirt,Borsalino,
2886,Raccoon Mafia #2886,,Red,Brown,Ginger,Smile,Bored,Tuxedo,Robber,Dynamite
2887,Raccoon Mafia #2887,,Blue,Dark Gray,Dark Brown,Calm,Grumpy,Khaki Shirt,Spiderweb,
2888,Raccoon Mafia #2888,,Green,Gray,Gray,Cigarette,Bloodshot,Bulletproof Vest,,
2889,Raccoon Mafia #2889,,Green,Gray,Dark Brown,Calm,Squint,Lizard,Arsonist,
2890,Raccoon Mafia #2890,,Red,Black,Black,Smile,Bored,Undershirt,Fedora,
2891,Raccoon Mafia #2891,,Purple,Dark Gray,Black,Calm,Steampunk Glasses,Green Vest,Hoodlum,
2892,Raccoon Mafia #2892,,Orange,Gray,Black,Calm,Red,Short Sleeve Shirt,Fedora,
2893,Raccoon Mafia #2893,,Blue,Gray,Dark Gray,Smile,Bloodshot,,,
2894,Raccoon Mafia #2894,,Green,White,Burgundy,Match,Innocent,Leather Jacket,Straw Hat,
2895,Raccoon Mafia #2895,,Red,Gray,Ginger,Bitcoin,Angry,Roses Shirt,,
2896,Raccoon Mafia #2896,,Orange,Black,Dark Gray,Spaghetti,Innocent,Detective,Flat Gray,
2897,Raccoon Mafia #2897,,Blue,Black,Dark Gray,Cigarette,Calm,Velvet Vest,Fedora,
2898,Raccoon Mafia #2898,,Yellow,Brown,Black,Bitcoin,Bored,Green Vest,,
2899,Raccoon Mafia #2899,,Green,Camel,Black,Calm,Bored,,,
2900,Raccoon Mafia #2900,,Green,Muertos,Muertos,Calm,Steampunk Glasses,Priest,Skull Bandana,
2901,Raccoon Mafia #2901,,Red,Black,Ginger,Grenade,Square Glasses,Black Coat,Military Cap,
2902,Raccoon Mafia #2902,,Red,Black,Burgundy,Open,Bored,Prison Uniform,Headband,
2903,Raccoon Mafia #2903,,Purple,Black,Ginger,Calm,Grumpy,Velvet Vest,,
2904,Raccoon Mafia #2904,,Blue,Black,Dark Brown,Diamond,Squint,,Pilot Hat,Casino
2905,Raccoon Mafia #2905,,Blue,Gold,Burgundy,Calm,Bored,Tuxedo,,
2906,Raccoon Mafia #2906,,Yellow,Wounded,Dark Brown,Open,Calm,Necklace,Officer,Thorns
2907,Raccoon Mafia #2907,,Yellow,Camel,Black,Poison,Squint,Silver Scarf Coat,Homburg,Cards
2908,Raccoon Mafia #2908,,Green,Silver,Dark Gray,Dagger,Thin Sunglasses,Bandage,Robber,Fire
2909,Raccoon Mafia #2909,,Yellow,Black,Black,Grin,Angry,Striped Suit,Beret,
2910,Raccoon Mafia #2910,,Green,White,Black,Smile,Suspicious,Leather Jacket,Flat Gray,Casino
2911,Raccoon Mafia #2911,,Yellow,Camel,Ginger,Smile,Disgruntled,Khaki Shirt,Panama,Thorns
2912,Raccoon Mafia #2912,,Red,Black,Ginger,Smile,Square Glasses,Diamond Tie,Bandage,
2913,Raccoon Mafia #2913,,Red,Dark Gray,Ginger,Dagger,Scar,Leather Jacket,Headband,Dynamite
2914,Raccoon Mafia #2914,,Yellow,Black,Gray,Calm,Heterochromia,,,
2915,Raccoon Mafia #2915,,Yellow,Brown,Black,Cigarette,Calm,Gentleman,,
2916,Raccoon Mafia #2916,,Yellow,Black,Ginger,Calm,Bored,Poncho,Dealer,
2917,Raccoon Mafia #2917,,Green,Brown,Gray,Poison,Bored,,,
2918,Raccoon Mafia #2918,,Yellow,Black,Burgundy,Cigar,Red,Prison Uniform,Fedora,
2919,Raccoon Mafia #2919,,Red,Gray,Dark Brown,Calm,Disgruntled,Short Sleeve Shirt,Flat Black,
2920,Raccoon Mafia #2920,,Blue,Gray,Dark Brown,Match,Round Glasses,,,Barbwire
2921,Raccoon Mafia #2921,,Yellow,Black,Dark Gray,Dagger,Red,Lizard,Borsalino,Chains
2922,Raccoon Mafia #2922,,Purple,White,Black,Dagger,Calm,Gold Embroidery Jacket,,
2923,Raccoon Mafia #2923,,Blue,Black,Black,Bitcoin,Bored,Khaki Shirt,,Casino
2924,Raccoon Mafia #2924,,Orange,Black,Dark Brown,Calm,Bored,Roses Shirt,Hoodlum,
2925,Raccoon Mafia #2925,,Red,White,Black,Open,Calm,Detective,Borsalino,
2926,Raccoon Mafia #2926,,Yellow,Gray,Black,Calm,Bloodshot,Bulletproof Vest,,
2927,Raccoon Mafia #2927,,Red,Camel,Black,Cigarette,Square Sunglasses,Bulletproof Vest,,Barbwire
2928,Raccoon Mafia #2928,,Yellow,White,Dark Brown,Smile,Super Angry,,Flat Gray,Vine
2929,Raccoon Mafia #2929,,Orange,Gray,Dark Gray,Chilli,Square Glasses,Green Vest,Boss Hat,
2930,Raccoon Mafia #2930,,Purple,Gray,Dark Gray,Calm,Calm,Bandage,Panama,
2931,Raccoon Mafia #2931,,Purple,Brown,Gray,Grin,Scar,Jersey,Trilby,Thorns
2932,Raccoon Mafia #2932,,Yellow,Gray,Ginger,Smile,Grumpy,Black Shirt,White With Blood,Barbwire
2933,Raccoon Mafia #2933,,Orange,Camel,Dark Gray,Calm,Grumpy,Roses Shirt,Flat Gray,Chains
2934,Raccoon Mafia #2934,,Yellow,Dark Gray,Dark Gray,Calm,Calm,Killer,Homburg,
2935,Raccoon Mafia #2935,,Green,Camel,Dark Gray,Grenade,Bored,,,
2936,Raccoon Mafia #2936,,Green,Gray,Gray,Cigarette,Angry,Platinum Suit,Military Cap,Chains
2937,Raccoon Mafia #2937,,Red,Brown,Black,Smile,Scar,,Straw Hat,Chains
2938,Raccoon Mafia #2938,,Purple,White,Burgundy,Cigar,Grumpy,Bulletproof Vest,Spiderweb,
2939,Raccoon Mafia #2939,,Green,Dark Gray,Dark Brown,Calm,Squint,Striped Suit,White With Blood,Dynamite
2940,Raccoon Mafia #2940,,Purple,White,Black,Grin,Bored,White With Blood,Hoodlum,
2941,Raccoon Mafia #2941,,Red,Gray,Black,Open,Square Glasses,Khaki Shirt,,
2942,Raccoon Mafia #2942,,Blue,Black,Black,Calm,Square Sunglasses,Roses Shirt,,
2943,Raccoon Mafia #2943,,Green,Wounded,Dark Brown,Chilli,Monocle,Dealer,Spiderweb,
2944,Raccoon Mafia #2944,,Green,Black,Dark Brown,Spaghetti,Red,Torn T-shirt,Broad Brim,
2945,Raccoon Mafia #2945,,Yellow,Gray,Black,Smile,Super Angry,Diamond Tie,Headband,Fire
2946,Raccoon Mafia #2946,,Red,Dark Gray,Burgundy,Smile,Calm,,Skull Bandana,Refined
2947,Raccoon Mafia #2947,,Orange,Brown,Black,Grin,Calm,,White Hat,
2948,Raccoon Mafia #2948,,Red,Camel,Black,Diamond,Bloodshot,Green Vest,Derby,
2949,Raccoon Mafia #2949,,Blue,Wounded,Black,Smile,Bloodshot,Polo,Flat Gray,
2950,Raccoon Mafia #2950,,Green,Brown,Gray,Dagger,Square Sunglasses,Torn T-shirt,,Casino
2951,Raccoon Mafia #2951,,Green,Dark Gray,Dark Gray,Open,Red,,Straw Hat,Casino
2952,Raccoon Mafia #2952,,Red,Camel,Dark Gray,Cigar,Red,Snakeskin Jacket,White Hat,Barbwire
2953,Raccoon Mafia #2953,,Blue,Gray,Gray,Calm,Bored,Short Sleeve Shirt,Panama,Dynamite
2954,Raccoon Mafia #2954,,Orange,Black,Dark Brown,Grin,Bored,Robber,Skull Bandana,
2955,Raccoon Mafia #2955,,Blue,Wounded,Gray,Calm,Heterochromia,Undershirt,Military Cap,
2956,Raccoon Mafia #2956,,Yellow,White,Gray,Chilli,Steampunk Glasses,Black Coat,Arsonist,
2957,Raccoon Mafia #2957,,Blue,Camel,Dark Brown,Card,Grumpy,,Boss Hat,
2958,Raccoon Mafia #2958,,Purple,Gray,Ginger,Open,Suspicious,Plaid Shirt,Arsonist,Dynamite
2959,Raccoon Mafia #2959,,Green,Gray,Dark Brown,Calm,Round Glasses,Bathrobe,Borsalino,
2960,Raccoon Mafia #2960,,Orange,White,Dark Gray,Calm,Red,Snakeskin Jacket,,
2961,Raccoon Mafia #2961,,Blue,Black,Gray,Calm,Square Sunglasses,,Borsalino,Chains
2962,Raccoon Mafia #2962,,Blue,Brown,Gray,Smile,Squint,,Flat Gray,
2963,Raccoon Mafia #2963,,Red,Dark Gray,Black,Grin,Squint,Black Shirt,Headband,Barbwire
2964,Raccoon Mafia #2964,,Blue,Camel,Dark Brown,Cigar,Square Sunglasses,White With Blood,Dealer,Dynamite
2965,Raccoon Mafia #2965,,Orange,Gray,Ginger,Grin,Angry,Poncho,White Hat,
2966,Raccoon Mafia #2966,,Green,Gold,Gray,Calm,Round Glasses,Officer,Officer,
2967,Raccoon Mafia #2967,,Purple,Dark Gray,Gray,Cigarette,Suspicious,Gentleman,,
2968,Raccoon Mafia #2968,,Blue,Dark Gray,Dark Gray,Chilli,Round Glasses,Detective,,Chains
2969,Raccoon Mafia #2969,,Blue,Dark Gray,Dark Brown,Calm,Suspicious,Lizard,Pilot Hat,Vine
2970,Raccoon Mafia #2970,,Red,Camel,Gray,Chilli,Calm,Poncho,Headband,
2971,Raccoon Mafia #2971,,Purple,Gray,Dark Brown,Poison,Square Glasses,,,Vine
2972,Raccoon Mafia #2972,,Red,Gray,Burgundy,Cigar,Squint,Bathrobe,Military Cap,
2973,Raccoon Mafia #2973,,Purple,Brown,Black,Open,Heterochromia,Silver Scarf Coat,,
2974,Raccoon Mafia #2974,,Orange,Brown,Ginger,Chain,Bored,White Rose Shirt,Military Cap,
2975,Raccoon Mafia #2975,,Blue,Brown,Silver,Poison,Squint,,Dealer,
2976,Raccoon Mafia #2976,,Orange,Brown,Black,Open,Red,White Rose Shirt,,
2977,Raccoon Mafia #2977,,Red,Black,Black,Open,Thin Sunglasses,,,
2978,Raccoon Mafia #2978,,Blue,Black,Dark Gray,Calm,Bloodshot,,Beanie,
2979,Raccoon Mafia #2979,,Purple,Dark Gray,Gray,Dagger,Angry,,,
2980,Raccoon Mafia #2980,,Red,Brown,Black,Grin,Red,Bulletproof Vest,Beanie,
2981,Raccoon Mafia #2981,,Red,Black,Dark Gray,Bitcoin,Steampunk Glasses,,Beret,
2982,Raccoon Mafia #2982,,Blue,Black,Dark Gray,Smile,Squint,Prison Uniform,,
2983,Raccoon Mafia #2983,,Orange,Black,Black,Open,Disgruntled,,Gold Flower,
2984,Raccoon Mafia #2984,,Red,Black,Dark Brown,Smile,Bored,Polo,Gold Embroidery,
2985,Raccoon Mafia #2985,,Orange,White,Silver,Calm,Squint,Prison Uniform,Pilot Hat,Cards
2986,Raccoon Mafia #2986,,Orange,Black,Dark Gray,Bullet,Calm,Gentleman,Flat Gray,
2987,Raccoon Mafia #2987,,Red,Brown,Burgundy,Calm,Square Sunglasses,,Straw Hat,Thorns
2988,Raccoon Mafia #2988,,Red,Brown,Ginger,Grin,Heterochromia,,,Chains
2989,Raccoon Mafia #2989,,Green,Brown,Dark Brown,Cigar,Heterochromia,Leather Jacket,Trilby,Refined
2990,Raccoon Mafia #2990,,Yellow,Black,Dark Brown,Open,Calm,Black Coat,Flat Black,Casino
2991,Raccoon Mafia #2991,,Red,Black Tattoo,Ginger,Calm,Bored,Jersey,White With Blood,Thorns
2992,Raccoon Mafia #2992,,Blue,Brown,Dark Gray,Smile,Angry,White Rose Shirt,White Hat,Casino
2993,Raccoon Mafia #2993,,Red,Gray,Ginger,Dagger,Calm,Hawaiian,White Hat,
2994,Raccoon Mafia #2994,,Red,Brown,Gray,Smile,Calm,,Dealer,
2995,Raccoon Mafia #2995,,Blue,Dark Gray,Dark Brown,Calm,Grumpy,White Rose Shirt,Fedora,Diamond
2996,Raccoon Mafia #2996,,Red,Camel,Gray,Grin,Square Sunglasses,Polo,,Casino
2997,Raccoon Mafia #2997,,Purple,Brown,Gray,Calm,Innocent,Rat,,
2998,Raccoon Mafia #2998,,Red,Black,Black,Calm,Suspicious,Velvet Vest,Military Cap,
2999,Raccoon Mafia #2999,,Red,Brown,Dark Brown,Smile,Red,Black Shirt,,
3000,Raccoon Mafia #3000,,Purple,Wounded,Black,Calm,Square Sunglasses,Short Sleeve Shirt,,Chains
3001,Raccoon Mafia #3001,,Yellow,Black,Dark Gray,Chain,Scar,,Flat Gray,
3002,Raccoon Mafia #3002,,Red,Dark Gray,Ginger,Open,Bloodshot,,,Cards
3003,Raccoon Mafia #3003,,Red,Brown,Burgundy,Calm,Disgruntled,Gentleman,Bandage,Chains
3004,Raccoon Mafia #3004,,Green,Dark Gray,Ginger,Calm,Suspicious,Poncho,Officer,Chains
3005,Raccoon Mafia #3005,,Red,Gray,Black,Grin,Bored,,Flat Gray,
3006,Raccoon Mafia #3006,,Orange,Dark Gray,Dark Gray,Grenade,Thin Sunglasses,,White Hat,
3007,Raccoon Mafia #3007,,Green,Camel,Black,Cigarette,Square Glasses,Green Vest,Homburg,
3008,Raccoon Mafia #3008,,Green,Gray,Gray,Chilli,Angry,,,
3009,Raccoon Mafia #3009,,Orange,Gray,Ginger,Dagger,Grumpy,Ammunition,,Chains
3010,Raccoon Mafia #3010,,Blue,Gray,Gray,Chilli,Calm,Polo,,
3011,Raccoon Mafia #3011,,Orange,Black,Ginger,Bitcoin,Calm,White Rose Shirt,,
3012,Raccoon Mafia #3012,,Red,Dark Gray,Black,Calm,Calm,Gold Embroidery Jacket,Gold Embroidery,Refined
3013,Raccoon Mafia #3013,,Red,Gray,Black,Grin,Super Angry,Polo,Bandage,
3014,Raccoon Mafia #3014,,Blue,Gray,Black,Cigar,Angry,Roses Shirt,Arsonist,Casino
3015,Raccoon Mafia #3015,,Yellow,Brown,Black,Calm,Grumpy,Roses Shirt,Straw Hat,Thorns
3016,Raccoon Mafia #3016,,Green,Wounded,Dark Brown,Chilli,Grumpy,Robber,Fedora,
3017,Raccoon Mafia #3017,,Red,Wounded,Black,Smile,Bored,White Rose Shirt,Red Bandana,Cards
3018,Raccoon Mafia #3018,,Orange,Dark Gray,Burgundy,Chilli,Calm,Black Shirt,Spiderweb,
3019,Raccoon Mafia #3019,,Green,Dark Gray,Dark Gray,Cigarette,Calm,Priest,Flat Gray,Dynamite
3020,Raccoon Mafia #3020,,Blue,Camel,Dark Brown,Cigar,Squint,Black Shirt,,
3021,Raccoon Mafia #3021,,Purple,Dark Gray,Silver,Cigar,Square Sunglasses,Plaid Shirt,White Hat,
3022,Raccoon Mafia #3022,,Orange,Black,Black,Poison,Heterochromia,Plaid Shirt,,Cards
3023,Raccoon Mafia #3023,,Purple,Black,Dark Gray,Open,Square Sunglasses,Ammunition,Military Cap,
3024,Raccoon Mafia #3024,,Orange,Brown,Black,Cigar,Square Sunglasses,Bulletproof Vest,Western,
3025,Raccoon Mafia #3025,,Green,Brown,Dark Gray,Smile,Square Sunglasses,Robber,Beanie,
3026,Raccoon Mafia #3026,,Yellow,Gray,Dark Brown,Calm,Angry,Gentleman,,Barbwire
3027,Raccoon Mafia #3027,,Orange,Black,Dark Gray,Cigarette,Disgruntled,,Panama,Barbwire
3028,Raccoon Mafia #3028,,Orange,Brown,Burgundy,Poison,Square Sunglasses,Red Suspenders,,
3029,Raccoon Mafia #3029,,Yellow,White,Gray,Bitcoin,Bored,Rat,Dealer,Barbwire
3030,Raccoon Mafia #3030,,Orange,Gray,Dark Gray,Smile,Heterochromia,Black Coat,Pilot Hat,Cards
3031,Raccoon Mafia #3031,,Yellow,Brown,Dark Gray,Open,Heterochromia,Bulletproof Vest,,Barbwire
3032,Raccoon Mafia #3032,,Yellow,Wounded,Gray,Smile,Round Glasses,Striped Suit,Derby,
3033,Raccoon Mafia #3033,,Yellow,Dark Gray,Burgundy,Chilli,Calm,Black Coat,Dealer,
3034,Raccoon Mafia #3034,,Yellow,Dark Gray,Gray,Calm,Innocent,Diamond Tie,,
3035,Raccoon Mafia #3035,,Yellow,Black,Gray,Grenade,Bored,White Rose Shirt,,
3036,Raccoon Mafia #3036,,Green,Dark Gray,Ginger,Bitcoin,Eyeband,,Cowboy,Thorns
3037,Raccoon Mafia #3037,,Orange,Gray,Dark Gray,Diamond,Calm,Golden Shirt,,Barbwire
3038,Raccoon Mafia #3038,,Orange,Wounded,Gray,Grin,Bored,White Rose Shirt,Borsalino,Thorns
3039,Raccoon Mafia #3039,,Green,White,Dark Gray,Smile,Heterochromia,Leather Jacket,,
3040,Raccoon Mafia #3040,,Yellow,Black,Gray,Smile,Bored,Polo,Derby,Dynamite
3041,Raccoon Mafia #3041,,Red,Wounded,Dark Gray,Bitcoin,Bored,Roses Shirt,Headband,Thorns
3042,Raccoon Mafia #3042,,Red,Black,Burgundy,Spaghetti,Round Glasses,White With Blood,White Hat,
3043,Raccoon Mafia #3043,,Orange,Camel,Dark Brown,Cigarette,Round Glasses,Diamond Tie,Beanie,Chains
3044,Raccoon Mafia #3044,,Purple,Dark Gray,Dark Brown,Dagger,Eyeband,Snakeskin Jacket,Derby,Casino
3045,Raccoon Mafia #3045,,Blue,Brown,Black,Match,Monocle,Priest,Flat Gray,
3046,Raccoon Mafia #3046,,Green,Wounded,Dark Gray,Chilli,Grumpy,Bathrobe,White Hat,Casino
3047,Raccoon Mafia #3047,,Green,Gray,Gray,Bitcoin,Bloodshot,Dealer,Borsalino,
3048,Raccoon Mafia #3048,,Green,Gray,Dark Brown,Card,Square Glasses,Black Shirt,Boss Hat,Thorns
3049,Raccoon Mafia #3049,,Orange,Dark Gray,Dark Gray,Dagger,Bored,,Flat Gray,Vine
3050,Raccoon Mafia #3050,,Green,White,Black,Smile,Suspicious,Short Sleeve Shirt,Borsalino,Cards
3051,Raccoon Mafia #3051,,Red,Gray,Black,Smile,Steampunk Glasses,Jersey,,
3052,Raccoon Mafia #3052,,Green,Brown,Burgundy,Grenade,Eye Implant,,,
3053,Raccoon Mafia #3053,,Red,White,Black,Grin,Squint,Necklace,Flat Gray,
3054,Raccoon Mafia #3054,,Red,Dark Gray,Black,Cigar,Round Glasses,,,Vine
3055,Raccoon Mafia #3055,,Purple,Black Tattoo,Burgundy,Cigarette,Steampunk Glasses,Plaid Shirt,Flat Gray,Chains
3056,Raccoon Mafia #3056,,Green,Wounded,Gold,Calm,Angry,Green Vest,Panama,Diamond
3057,Raccoon Mafia #3057,,Red,Gold,Burgundy,Grin,Red,Velvet Vest,,
3058,Raccoon Mafia #3058,,Yellow,Brown,Burgundy,Smile,Disgruntled,Black Coat,Trilby,
3059,Raccoon Mafia #3059,,Purple,Brown,Gold,Dagger,Disgruntled,Gentleman,,Barbwire
3060,Raccoon Mafia #3060,,Blue,Camel,Dark Brown,Poison,Disgruntled,Green Vest,,
3061,Raccoon Mafia #3061,,Yellow,Brown,Gold,Grin,Angry,Khaki Shirt,,
3062,Raccoon Mafia #3062,,Orange,Dark Gray,Burgundy,Cigarette,Calm,Black Shirt,Beanie,Thorns
3063,Raccoon Mafia #3063,,Green,Black,Dark Gray,Cigarette,Disgruntled,Green Vest,Hoodlum,
3064,Raccoon Mafia #3064,,Green,White,Gray,Dollar,Monocle,Robber,Derby,
3065,Raccoon Mafia #3065,,Yellow,Brown,Black,Cigar,Eyeband,Leather Jacket,Fedora,Barbwire
3066,Raccoon Mafia #3066,,Yellow,Brown,Gray,Cigarette,Bored,Plaid Shirt,,
3067,Raccoon Mafia #3067,,Yellow,Brown,Dark Gray,Dagger,Square Sunglasses,,Fedora,
3068,Raccoon Mafia #3068,,Orange,Black,Gray,Match,Disgruntled,Polo,,Barbwire
3069,Raccoon Mafia #3069,,Red,White,Dark Brown,Open,Calm,White Rose Shirt,Borsalino,
3070,Raccoon Mafia #3070,,Red,Brown,Dark Gray,Grin,Square Sunglasses,Polo,,
3071,Raccoon Mafia #3071,,Orange,Brown,Black,Grin,Disgruntled,Khaki Shirt,Cowboy,
3072,Raccoon Mafia #3072,,Orange,Wounded,Gray,Rose,Suspicious,White Rose Shirt,Gold Embroidery,Thorns
3073,Raccoon Mafia #3073,,Purple,Brown,Burgundy,Calm,Super Angry,Bulletproof Vest,Flat Gray,
3074,Raccoon Mafia #3074,,Red,Wounded,Ginger,Dollar,Disgruntled,Black Shirt,,
3075,Raccoon Mafia #3075,,Orange,Brown,Dark Brown,Calm,Bloodshot,Diamond Tie,Flat Black,
3076,Raccoon Mafia #3076,,Blue,Dark Gray,Black,Cigarette,Casino,Killer,Gold Embroidery,
3077,Raccoon Mafia #3077,,Blue,Camel,Black,Chain,Squint,,,
3078,Raccoon Mafia #3078,,Green,Gray,Dark Gray,Calm,Bored,Short Sleeve Shirt,Panama,Barbwire
3079,Raccoon Mafia #3079,,Yellow,Camel,Dark Gray,Grin,Angry,Jersey,,Thorns
3080,Raccoon Mafia #3080,,Orange,Brown,Gray,Smile,Calm,,Homburg,
3081,Raccoon Mafia #3081,,Red,White,Gray,Cigar,Disgruntled,Gentleman,Officer,Cards
3082,Raccoon Mafia #3082,,Blue,White,Dark Gray,Bullet,Round Glasses,,Red Bandana,
3083,Raccoon Mafia #3083,,Green,Gray,Dark Brown,Grin,Angry,,Western,Chains
3084,Raccoon Mafia #3084,,Green,Wounded,Dark Gray,Diamond,Innocent,White Rose Shirt,Flat Gray,
3085,Raccoon Mafia #3085,,Orange,Camel,Dark Brown,Chain,Calm,Red Suspenders,Flat Gray,
3086,Raccoon Mafia #3086,,Blue,Dark Gray,Dark Brown,Chilli,Calm,Bulletproof Vest,,
3087,Raccoon Mafia #3087,,Blue,Brown,Dark Brown,Chilli,Heterochromia,Red Suspenders,Trilby,
3088,Raccoon Mafia #3088,,Blue,Gray,Gray,Match,Calm,Robber,White Hat,
3089,Raccoon Mafia #3089,,Blue,White,Ginger,Open,Suspicious,Bulletproof Vest,Flat Gray,
