TOKEN_ID,TOKEN_NAME,Background,Body,Shirt,Eyes,Mouth,Hats,Attack,Defense,Special
5366,Baby Ape Mutant Club #5366,Orange,Green Tiger,none,Red,Grin,none,9,3,8
5367,Baby Ape Mutant Club #5367,Yellow,Skeleton,Sailor Boy,Wide ,Funnel,Dino,6,5,7
5368,Baby Ape Mutant Club #5368,Yellow,Zombie,none,Stone,Grin,none,7,3,2
5369,Baby Ape Mutant Club #5369,Aqua,Green Tiger,Robe,Strained,Worm,Brain,8,7,3
5370,Baby Ape Mutant Club #5370,Yellow,Red Leopard,Leopard,Goggle,Stoopid,Flying,7,7,6
5371,Baby Ape Mutant Club #5371,Aqua,Zombie,none,X ,stone,Krakken,8,8,10
5372,Baby Ape Mutant Club #5372,Aqua,Red Leopard,Burning,X ,Cheesy,Dino,3,8,6
5373,Baby Ape Mutant Club #5373,Purple,Pink and Green,none,Red,Hungry,Rainbow,3,8,8
5374,Baby Ape Mutant Club #5374,Orange,Red Leopard,none,Bloody,stone,Bunny,7,5,7
5375,Baby Ape Mutant Club #5375,Blue,Red Leopard,none,Stone,Stoopid,Dino,8,3,4
5376,Baby Ape Mutant Club #5376,Dark Blue,Gold,none,Stone,Rage,none,9,5,7
5377,Baby Ape Mutant Club #5377,Orange,Lava,Tongue,Wide ,Grin,none,6,7,4
5378,Baby Ape Mutant Club #5378,Blue,Red Leopard,Yellow jail,Bloody,Hungry,Captain,8,4,9
5379,Baby Ape Mutant Club #5379,Orange,Green Tiger,Sailor Boy,Bloody,Grit,none,3,5,7
5380,Baby Ape Mutant Club #5380,Orange,Zombie,Dr,Eye Patch,Stubble,Brain,9,3,2
5381,Baby Ape Mutant Club #5381,Aqua,Red Leopard,Robe,X ,stone,Card,6,7,7
5382,Baby Ape Mutant Club #5382,Dark Blue,Pink and Green,Cosmo,X ,Cheesy,Chain,5,6,4
5383,Baby Ape Mutant Club #5383,Purple,Zombie,Robe,Wide ,Grit,Cowboy,4,8,5
5384,Baby Ape Mutant Club #5384,Orange,Green Tiger,Sailor Boy,Strained,Stoopid,Flying,10,2,5
5385,Baby Ape Mutant Club #5385,Blue,Green Tiger,Trippy friend,Fish,Soda,Captain,10,5,1
5386,Baby Ape Mutant Club #5386,Aqua,Lava,Tongue,Strained,Stubble,Rainbow,6,2,5
5387,Baby Ape Mutant Club #5387,Yellow,Zombie,Yellow jail,Wide ,Cheesy,Dino,4,4,9
5388,Baby Ape Mutant Club #5388,Orange,Red Leopard,Burning,Strained,Rage,Bunny,10,7,5
5389,Baby Ape Mutant Club #5389,Purple,Zombie,Burning,Goggle,Grit,Bunny,8,7,8
5390,Baby Ape Mutant Club #5390,Grey,Green Tiger,Sailor,Eye Patch,Rage,Flying,3,1,10
5391,Baby Ape Mutant Club #5391,Orange,Zombie,Sailor Boy,Wide ,Gem,Cowboy,5,4,7
5392,Baby Ape Mutant Club #5392,Dark Blue,Blue Leopard ,none,X ,stone,none,6,6,8
5393,Baby Ape Mutant Club #5393,Aqua,Blue Leopard ,Sailor Boy,3d,Grit,Fuzzy,5,1,4
5394,Baby Ape Mutant Club #5394,Grey,Lava,Sailor,Bloody,Snarl,Alien,7,8,3
5395,Baby Ape Mutant Club #5395,Aqua,Red Leopard,none,Strained,Stubble,Cowboy,4,7,10
5396,Baby Ape Mutant Club #5396,Orange,Blue Leopard ,Sailor,Red,Stoopid,Alien,5,4,4
5397,Baby Ape Mutant Club #5397,Blue,Green Tiger,Yellow jail,Bloody,Worm,Captain,7,8,7
5398,Baby Ape Mutant Club #5398,Yellow,Green Tiger,Tongue,Stone,Funnel,Devil,8,1,7
5399,Baby Ape Mutant Club #5399,Dark Blue,Zombie,none,Wide ,Knife,Alien,7,3,7
5400,Baby Ape Mutant Club #5400,Grey,Pink and Green,Robe,X ,Gold,Trippy,1,5,4
5401,Baby Ape Mutant Club #5401,Blue,Green Tiger,Sailor,Bloody,Knife,Chain,7,9,8
5402,Baby Ape Mutant Club #5402,Yellow,Green Tiger,none,Eye Patch,Stoopid,Fuzzy,5,7,3
5403,Baby Ape Mutant Club #5403,Blue,Pink and Green,Dr,Strained,Grit,none,8,7,8
5404,Baby Ape Mutant Club #5404,Orange,Lava,none,Bloody,stone,Devil,8,9,7
5405,Baby Ape Mutant Club #5405,Dark Blue,Blue Leopard ,Yellow jail,Wide ,Hungry,Brain Party,3,7,7
5406,Baby Ape Mutant Club #5406,Orange,Blue Leopard ,none,Bug,Cheesy,Rainbow,8,5,3
5407,Baby Ape Mutant Club #5407,Purple,Pink and Green,none,Stone,Knife,Card,5,7,7
5408,Baby Ape Mutant Club #5408,Yellow,Pink and Green,Yellow jail,Red,Cheesy,Rainbow,3,3,7
5409,Baby Ape Mutant Club #5409,Aqua,Lava,Yellow jail,Bloody,Worm,Chain,5,4,3
5410,Baby Ape Mutant Club #5410,Aqua,Zombie,none,Strained,Dumb,Alien,8,1,3
5411,Baby Ape Mutant Club #5411,Dark Blue,Green Tiger,none,Red,Grit,Trippy,4,3,7
5412,Baby Ape Mutant Club #5412,Blue,Zombie,none,Eye Patch,Worm,Krakken,6,8,8
5413,Baby Ape Mutant Club #5413,Blue,Blue Leopard ,Dr,Bug,Stoopid,Krakken,4,6,3
5414,Baby Ape Mutant Club #5414,Aqua,Blue Leopard ,none,Fish,Stoopid,Captain,10,7,5
5415,Baby Ape Mutant Club #5415,Blue,Red Leopard,none,Eye Patch,Funnel,Rainbow,6,8,7
5416,Baby Ape Mutant Club #5416,Orange,Lava,Burning,Stone,Hungry,none,7,7,6
5417,Baby Ape Mutant Club #5417,Orange,Blue Leopard ,Yellow jail,Crying,Worm,Rainbow,10,10,6
5418,Baby Ape Mutant Club #5418,Aqua,Blue Leopard ,none,Strained,Worm,none,3,7,1
5419,Baby Ape Mutant Club #5419,Grey,Red Leopard,none,X ,Grin,Devil,4,4,6
5420,Baby Ape Mutant Club #5420,Blue,Zombie,none,Red,Dumb,Flying,4,7,7
5421,Baby Ape Mutant Club #5421,Grey,Red Leopard,none,Stone,Rage,Daredevil,6,7,5
5422,Baby Ape Mutant Club #5422,Orange,Red Leopard,none,Crying,Knife,Alien,9,6,9
5423,Baby Ape Mutant Club #5423,Yellow,Zombie,none,Stone,Hungry,Rainbow,8,7,6
5424,Baby Ape Mutant Club #5424,Grey,Static,Sailor Boy,Stone,Grit,Bunny,3,8,5
5425,Baby Ape Mutant Club #5425,Aqua,Green Tiger,none,Crying,Dumb,Rainbow,7,8,7
5426,Baby Ape Mutant Club #5426,Blue,Red Leopard,Burning,Wide ,Cheesy,Ninja,6,9,3
5427,Baby Ape Mutant Club #5427,Grey,Blue Leopard ,Sailor,3d,Gem,Daredevil,7,7,6
5428,Baby Ape Mutant Club #5428,Blue,Red Leopard,Cosmo,Stone,Dumb,Chain,6,5,2
5429,Baby Ape Mutant Club #5429,Blue,Zombie,Senator,Crying,Stubble,Cowboy,8,6,6
5430,Baby Ape Mutant Club #5430,Blue,Lava,none,Wide ,Dumb,Dino,6,10,4
5431,Baby Ape Mutant Club #5431,Yellow,Red Leopard,none,Red,Stoopid,none,6,10,5
5432,Baby Ape Mutant Club #5432,Aqua,Pink and Green,Leopard,Stone,Stubble,none,4,2,4
5433,Baby Ape Mutant Club #5433,Blue,Zebra,Robe,Eye Patch,Gem,Ninja,1,5,10
5434,Baby Ape Mutant Club #5434,Purple,Green Tiger,none,Crying,Rage,none,6,6,7
5435,Baby Ape Mutant Club #5435,Purple,Zombie,Yellow jail,Strained,Snarl,none,4,5,3
5436,Baby Ape Mutant Club #5436,Grey,Blue Leopard ,Dr,Stone,stone,none,1,2,3
5437,Baby Ape Mutant Club #5437,Purple,Zombie,Yellow jail,Wide ,Funnel,Sailor,4,3,6
5438,Baby Ape Mutant Club #5438,Orange,Zebra,Tongue,Wide ,Worm,Cowboy,3,5,1
5439,Baby Ape Mutant Club #5439,Grey,Red Leopard,Sailor Boy,Eye Patch,Grin,Captain,5,7,7
5440,Baby Ape Mutant Club #5440,Dark Blue,Zebra,none,Strained,stone,Captain,8,2,5
5441,Baby Ape Mutant Club #5441,Orange,Red Leopard,Robe,Bloody,Hungry,Alien,6,6,7
5442,Baby Ape Mutant Club #5442,Aqua,Zombie,Yellow jail,Crying,stone,Bunny,7,5,7
5443,Baby Ape Mutant Club #5443,Grey,Blue Leopard ,none,Red,Dumb,none,5,3,1
5444,Baby Ape Mutant Club #5444,Blue,Lava,Dr,Wide ,Rage,Sailor,5,5,6
5445,Baby Ape Mutant Club #5445,Aqua,Zombie,Space,Red,Grit,Dino,4,3,4
5446,Baby Ape Mutant Club #5446,Yellow,Green Tiger,none,Red,Grin,Flying,6,6,3
5447,Baby Ape Mutant Club #5447,Orange,Zombie,Sailor,Red,Hungry,Captain,6,6,8
5448,Baby Ape Mutant Club #5448,Aqua,Lava,Robe,Wide ,Cheesy,Trippy,7,6,3
5449,Baby Ape Mutant Club #5449,Grey,Pink and Green,Tongue,Stone,Cheesy,Dino,6,6,2
5450,Baby Ape Mutant Club #5450,Purple,Zombie,Sailor Boy,Crying,Hungry,Devil,6,6,7
5451,Baby Ape Mutant Club #5451,Grey,Pink and Green,Burning,Bloody,Soda,Alien,9,6,4
5452,Baby Ape Mutant Club #5452,Yellow,Red Leopard,Yellow jail,Goggle,Stoopid,none,10,6,10
5453,Baby Ape Mutant Club #5453,Yellow,Zombie,Sailor,Bloody,stone,Devil,5,6,7
5454,Baby Ape Mutant Club #5454,Blue,Blue Leopard ,none,Crying,Funnel,Rainbow,10,7,3
5455,Baby Ape Mutant Club #5455,Aqua,Zombie,Space,Bug,Stoopid,Brain,6,5,8
5456,Baby Ape Mutant Club #5456,Aqua,Pink and Green,Burning,Crying,Grin,none,7,5,5
5457,Baby Ape Mutant Club #5457,Orange,Red Leopard,Senator,Wide ,Grin,Devil,6,4,7
5458,Baby Ape Mutant Club #5458,Blue,Green Tiger,none,Bug,Killer,Chain,9,5,3
5459,Baby Ape Mutant Club #5459,Yellow,Blue Leopard ,Burning,Wide ,Grit,Alien,7,2,4
5460,Baby Ape Mutant Club #5460,Aqua,Zombie,none,X ,Stubble,none,6,7,1
5461,Baby Ape Mutant Club #5461,Purple,Blue Leopard ,none,Strained,Hungry,Devil,5,9,3
5462,Baby Ape Mutant Club #5462,Yellow,Gold,Sailor Boy,Strained,Killer,Rainbow,7,6,7
5463,Baby Ape Mutant Club #5463,Grey,Blue Leopard ,Robe,Crying,Stubble,none,10,8,7
5464,Baby Ape Mutant Club #5464,Grey,Red Leopard,Space,Eye Patch,Stubble,Brain,10,6,2
5465,Baby Ape Mutant Club #5465,Orange,Pink and Green,none,Fish,Funnel,Sailor,4,7,4
5466,Baby Ape Mutant Club #5466,Yellow,Red Leopard,none,Eye Patch,Stoopid,Card,3,5,6
5467,Baby Ape Mutant Club #5467,Orange,Green Tiger,Burning,Wide ,Funnel,Brain,7,7,6
5468,Baby Ape Mutant Club #5468,Grey,Green Tiger,Yellow jail,Bloody,Knife,Card,4,8,6
5469,Baby Ape Mutant Club #5469,Dark Blue,Green Tiger,Sailor,Strained,Funnel,Sailor,7,6,5
5470,Baby Ape Mutant Club #5470,Grey,Zombie,none,Wide ,stone,Card,6,2,7
5471,Baby Ape Mutant Club #5471,Dark Blue,Zombie,Space,Strained,Knife,none,9,6,3
5472,Baby Ape Mutant Club #5472,Dark Blue,Red Leopard,Sailor,Bloody,stone,none,6,4,7
5473,Baby Ape Mutant Club #5473,Grey,Zombie,none,Crying,Hungry,Rainbow,3,3,8
5474,Baby Ape Mutant Club #5474,Blue,Lava,Dr,Wide ,Hungry,Rainbow,4,7,2
5475,Baby Ape Mutant Club #5475,Orange,Red Leopard,Burning,Red,Snarl,Dino,5,6,6
5476,Baby Ape Mutant Club #5476,Orange,Red Leopard,none,Stone,Stubble,Sailor,9,1,9
5477,Baby Ape Mutant Club #5477,Yellow,Pink and Green,none,Red,Worm,Trippy,5,7,10
5478,Baby Ape Mutant Club #5478,Yellow,Zombie,Tongue,Crying,Rage,Chain,9,7,7
5479,Baby Ape Mutant Club #5479,Orange,Skeleton,Yellow jail,Bloody,Stoopid,none,6,3,4
5480,Baby Ape Mutant Club #5480,Dark Blue,Pink and Green,none,Crying,Worm,Captain,3,4,4
5481,Baby Ape Mutant Club #5481,Yellow,Zombie,Tongue,Goggle,Hungry,Rainbow,3,10,8
5482,Baby Ape Mutant Club #5482,Grey,Zebra,Space,Red,Soda,Squid,9,9,7
5483,Baby Ape Mutant Club #5483,Dark Blue,Pink and Green,none,Eye Patch,Snarl,Rainbow,5,6,6
5484,Baby Ape Mutant Club #5484,Orange,Green Tiger,Robe,X ,Stoopid,Rainbow,7,3,6
5485,Baby Ape Mutant Club #5485,Aqua,Skeleton,Sailor Boy,Strained,Dumb,Captain,2,8,3
5486,Baby Ape Mutant Club #5486,Purple,Static,Trippy friend,Wide ,Rage,Trippy,7,7,3
5487,Baby Ape Mutant Club #5487,Orange,Pink and Green,Dr,Red,Grin,Rainbow,7,10,2
5488,Baby Ape Mutant Club #5488,Aqua,Green Tiger,Space,Crying,Grin,Dino,6,8,6
5489,Baby Ape Mutant Club #5489,Grey,Red Leopard,Tongue,Goggle,Worm,Sailor,3,5,5
5490,Baby Ape Mutant Club #5490,Aqua,Zombie,none,Strained,Snarl,Ninja,6,3,2
5491,Baby Ape Mutant Club #5491,Purple,Skeleton,none,Wide ,Hungry,Flying,9,10,5
5492,Baby Ape Mutant Club #5492,Purple,Red Leopard,Leopard,Eye Patch,Funnel,Flying,4,4,8
5493,Baby Ape Mutant Club #5493,Blue,Lava,none,Wide ,Knife,Rainbow,10,4,6
5494,Baby Ape Mutant Club #5494,Yellow,Lava,Cosmo,Crying,Stubble,Sailor,6,5,3
5495,Baby Ape Mutant Club #5495,Aqua,Lava,none,Strained,Funnel,Brain Party,3,1,2
5496,Baby Ape Mutant Club #5496,Orange,Zombie,none,X ,Grit,Devil,5,6,1
5497,Baby Ape Mutant Club #5497,Grey,Green Tiger,Cosmo,Bloody,Rage,none,7,6,6
5498,Baby Ape Mutant Club #5498,Yellow,Skeleton,none,Red,Grin,none,4,7,5
5499,Baby Ape Mutant Club #5499,Yellow,Pink and Green,Robe,Goggle,Funnel,Devil,1,6,5
5500,Baby Ape Mutant Club #5500,Blue,Green Tiger,none,Eye Patch,Worm,Alien,6,10,7
5501,Baby Ape Mutant Club #5501,Grey,Zombie,Sailor Boy,Eye Patch,stone,Alien,3,7,2
5502,Baby Ape Mutant Club #5502,Yellow,Skeleton,Sailor Boy,Bloody,Dumb,Bunny,6,4,6
5503,Baby Ape Mutant Club #5503,Grey,Red Leopard,Dr,Eye Patch,Stubble,Rainbow,3,6,5
5504,Baby Ape Mutant Club #5504,Blue,Green Tiger,Yellow jail,Bloody,Hungry,none,6,1,1
5505,Baby Ape Mutant Club #5505,Grey,Green Tiger,Sailor,Goggle,Hungry,Chain,5,4,3
5506,Baby Ape Mutant Club #5506,Aqua,Green Tiger,none,X ,stone,Dino,7,1,8
5507,Baby Ape Mutant Club #5507,Dark Blue,Green Tiger,Dr,Fish,Grit,Bunny,8,3,7
5508,Baby Ape Mutant Club #5508,Orange,Pink and Green,Sailor Boy,Eye Patch,Knife,Brain,2,2,6
5509,Baby Ape Mutant Club #5509,Blue,Pink and Green,Burning,Strained,Hungry,Sailor,1,8,8
5510,Baby Ape Mutant Club #5510,Yellow,Lava,Dr,X ,Grit,Cowboy,7,10,6
5511,Baby Ape Mutant Club #5511,Orange,Red Leopard,Sailor,Bug,Funnel,Rainbow,7,7,5
5512,Baby Ape Mutant Club #5512,Yellow,Blue Leopard ,none,Strained,Grin,Chain,4,6,4
5513,Baby Ape Mutant Club #5513,Purple,Gold,none,Wide ,Grin,Chain,8,1,2
5514,Baby Ape Mutant Club #5514,Blue,Red Leopard,Robe,Red,Hungry,Fuzzy,4,6,2
5515,Baby Ape Mutant Club #5515,Yellow,Lava,none,Red,stone,none,8,10,9
5516,Baby Ape Mutant Club #5516,Orange,Zombie,none,Eye Patch,Dumb,Brain Party,9,6,5
5517,Baby Ape Mutant Club #5517,Purple,Zombie,none,Crying,Hungry,Krakken,8,8,7
5518,Baby Ape Mutant Club #5518,Orange,Zombie,Dr,Wide ,Funnel,Brain,9,9,8
5519,Baby Ape Mutant Club #5519,Blue,Lava,Space,Stone,stone,Brain,4,7,3
5520,Baby Ape Mutant Club #5520,Orange,Skeleton,Space,Eye Patch,Grin,Sailor,6,8,6
5521,Baby Ape Mutant Club #5521,Blue,Zombie,Sailor,Crying,Killer,Alien,9,3,2
5522,Baby Ape Mutant Club #5522,Grey,Skeleton,Trippy suit,Stone,Rage,Rainbow,5,9,4
5523,Baby Ape Mutant Club #5523,Grey,Pink and Green,Yellow jail,Eye Patch,Stubble,Daredevil,7,7,5
5524,Baby Ape Mutant Club #5524,Blue,Zombie,Dr,Wide ,Stoopid,Trippy,4,8,5
5525,Baby Ape Mutant Club #5525,Grey,Red Leopard,Space,Eye Patch,Stoopid,Captain,5,5,9
5526,Baby Ape Mutant Club #5526,Grey,Zombie,Tongue,Bloody,Grin,Bunny,8,6,1
5527,Baby Ape Mutant Club #5527,Dark Blue,Zombie,Sailor,Eye Patch,stone,Rainbow,5,5,3
5528,Baby Ape Mutant Club #5528,Aqua,Lava,Senator,Stone,Stubble,Brain,6,9,4
5529,Baby Ape Mutant Club #5529,Grey,Static,Yellow jail,Bloody,Hungry,Dino,4,8,5
5530,Baby Ape Mutant Club #5530,Yellow,Lava,Space,Red,Stoopid,none,7,6,7
5531,Baby Ape Mutant Club #5531,Blue,Blue Leopard ,Yellow jail,Bloody,Snarl,Brain,2,6,7
5532,Baby Ape Mutant Club #5532,Aqua,Lava,Sailor Boy,Wide ,Worm,Rainbow,8,4,9
5533,Baby Ape Mutant Club #5533,Aqua,Green Tiger,Leopard,Eye Patch,Worm,Card,9,7,8
5534,Baby Ape Mutant Club #5534,Orange,Lava,Sailor Boy,Red,Stoopid,Alien,6,2,4
5535,Baby Ape Mutant Club #5535,Blue,Pink and Green,Senator,Red,Cheesy,Captain,5,8,7
5536,Baby Ape Mutant Club #5536,Yellow,Zombie,Senator,Wide ,Cheesy,Brain,2,5,4
5537,Baby Ape Mutant Club #5537,Purple,Zombie,Tongue,Bug,Cheesy,Alien,7,8,6
5538,Baby Ape Mutant Club #5538,Purple,Green Tiger,Robe,Strained,Soda,Chain,4,4,6
5539,Baby Ape Mutant Club #5539,Blue,Lava,none,Eye Patch,Funnel,Brain,6,8,3
5540,Baby Ape Mutant Club #5540,Blue,Zombie,Trippy friend,Bloody,Gold,Chain,3,6,7
5541,Baby Ape Mutant Club #5541,Orange,Zebra,Sailor,Strained,Hungry,Ninja,9,8,9
5542,Baby Ape Mutant Club #5542,Purple,Static,Burning,Stone,Grit,Devil,8,5,5
5543,Baby Ape Mutant Club #5543,Blue,Red Leopard,Sailor,Red,Funnel,Brain Party,6,7,4
5544,Baby Ape Mutant Club #5544,Blue,Pink and Green,Robe,X ,stone,Alien,3,4,8
5545,Baby Ape Mutant Club #5545,Grey,Pink and Green,Yellow jail,Strained,Stubble,Captain,10,3,4
5546,Baby Ape Mutant Club #5546,Purple,Green Tiger,Sailor,Crying,Grin,none,8,1,10
5547,Baby Ape Mutant Club #5547,Aqua,Blue Leopard ,none,Eye Patch,Gem,Devil,8,6,4
5548,Baby Ape Mutant Club #5548,Blue,Zombie,none,Crying,Worm,Krakken,7,9,8
5549,Baby Ape Mutant Club #5549,Orange,Pink and Green,none,X ,Stubble,Sailor,8,8,6
5550,Baby Ape Mutant Club #5550,Purple,Pink and Green,Tongue,Red,stone,Cowboy,5,1,10
5551,Baby Ape Mutant Club #5551,Blue,Blue Leopard ,Leopard,Crying,Funnel,Fuzzy,4,7,4
5552,Baby Ape Mutant Club #5552,Orange,Green Tiger,Burning,Strained,stone,Cowboy,3,5,3
5553,Baby Ape Mutant Club #5553,Purple,Pink and Green,Cosmo,Bloody,Hungry,Chain,5,1,7
5554,Baby Ape Mutant Club #5554,Dark Blue,Pink and Green,Trippy friend,Strained,Worm,Brain Party,6,7,4
5555,Baby Ape Mutant Club #5555,Grey,Blue Leopard ,Robe,Eye Patch,Knife,Sailor,8,4,3
5556,Baby Ape Mutant Club #5556,Grey,Green Tiger,Space,Goggle,Soda,Sailor,9,4,3
5557,Baby Ape Mutant Club #5557,Yellow,Zombie,Space,Eye Patch,Worm,Dino,3,7,4
5558,Baby Ape Mutant Club #5558,Yellow,Green Tiger,Space,Strained,Soda,Captain,6,6,7
5559,Baby Ape Mutant Club #5559,Purple,Zombie,none,Goggle,Grit,Bunny,1,8,6
5560,Baby Ape Mutant Club #5560,Purple,Skeleton,Senator,Wide ,Worm,Captain,4,5,8
5561,Baby Ape Mutant Club #5561,Grey,Blue Leopard ,Sailor,Wide ,Stoopid,Bunny,7,5,6
5562,Baby Ape Mutant Club #5562,Grey,Blue Leopard ,Burning,Fish,Hungry,Sailor,6,8,6
5563,Baby Ape Mutant Club #5563,Aqua,Blue Leopard ,Sailor Boy,Wide ,Grin,Rainbow,8,8,1
5564,Baby Ape Mutant Club #5564,Yellow,Green Tiger,Yellow jail,Red,Grin,Fuzzy,5,8,5
5565,Baby Ape Mutant Club #5565,Aqua,Blue Leopard ,Space,Eye Patch,Snarl,Sailor,6,4,9
5566,Baby Ape Mutant Club #5566,Yellow,Zebra,Burning,X ,Stubble,Card,5,3,6
5567,Baby Ape Mutant Club #5567,Aqua,Red Leopard,Tongue,X ,Cheesy,Bunny,10,5,8
5568,Baby Ape Mutant Club #5568,Blue,Zombie,Sailor,Stone,Cheesy,Dino,8,5,10
5569,Baby Ape Mutant Club #5569,Orange,Blue Leopard ,Leopard,Red,Worm,none,9,4,9
5570,Baby Ape Mutant Club #5570,Yellow,Red Leopard,none,Eye Patch,Rage,none,6,7,5
5571,Baby Ape Mutant Club #5571,Blue,Zebra,none,Bloody,Cheesy,Daredevil,8,7,6
5572,Baby Ape Mutant Club #5572,Aqua,Pink and Green,Cosmo,Bloody,stone,none,3,3,7
5573,Baby Ape Mutant Club #5573,Purple,Zombie,Sailor,Crying,Knife,Captain,7,9,9
5574,Baby Ape Mutant Club #5574,Aqua,Zombie,Space,Red,Cheesy,Ninja,1,6,3
5575,Baby Ape Mutant Club #5575,Blue,Skeleton,Cosmo,Wide ,Killer,Devil,9,10,3
5576,Baby Ape Mutant Club #5576,Yellow,Zombie,Cosmo,Red,Stoopid,none,9,8,2
5577,Baby Ape Mutant Club #5577,Purple,Zebra,none,Bloody,Stoopid,none,3,7,7
5578,Baby Ape Mutant Club #5578,Yellow,Zombie,Sailor,X ,stone,Alien,4,6,6
5579,Baby Ape Mutant Club #5579,Grey,Green Tiger,none,Crying,Gem,Rainbow,4,7,10
5580,Baby Ape Mutant Club #5580,Grey,Zombie,Yellow jail,Bloody,Grin,Card,8,8,8
5581,Baby Ape Mutant Club #5581,Grey,Skeleton,Dr,Strained,Funnel,none,4,4,3
5582,Baby Ape Mutant Club #5582,Purple,Green Tiger,Cosmo,Wide ,Hungry,Dino,10,6,4
5583,Baby Ape Mutant Club #5583,Dark Blue,Zebra,Dr,Strained,Grin,Dino,7,3,4
5584,Baby Ape Mutant Club #5584,Blue,Pink and Green,none,Wide ,Hungry,Sailor,3,8,3
5585,Baby Ape Mutant Club #5585,Blue,Lava,none,Red,Stoopid,Fuzzy,1,8,5
5586,Baby Ape Mutant Club #5586,Aqua,Red Leopard,none,Bug,stone,Sailor,7,2,1
5587,Baby Ape Mutant Club #5587,Grey,Green Tiger,Space,X ,Grit,none,9,7,5
5588,Baby Ape Mutant Club #5588,Yellow,Red Leopard,Cosmo,3d,stone,Rainbow,2,3,4
5589,Baby Ape Mutant Club #5589,Grey,Blue Leopard ,Dr,Goggle,stone,Alien,10,1,1
5590,Baby Ape Mutant Club #5590,Dark Blue,Green Tiger,none,Fish,Dumb,Flying,6,8,7
5591,Baby Ape Mutant Club #5591,Blue,Blue Leopard ,Dr,Eye Patch,Grin,Dino,7,7,5
5592,Baby Ape Mutant Club #5592,Blue,Green Tiger,Tongue,Bloody,Stubble,Card,1,5,8
5593,Baby Ape Mutant Club #5593,Yellow,Zombie,Dr,Strained,Grin,none,7,7,5
5594,Baby Ape Mutant Club #5594,Orange,Pink and Green,Yellow jail,Red,Stubble,Chain,7,7,1
5595,Baby Ape Mutant Club #5595,Dark Blue,Green Tiger,Robe,Stone,Gold,Rainbow,8,5,8
5596,Baby Ape Mutant Club #5596,Grey,Skeleton,none,Stone,Grit,none,6,7,7
5597,Baby Ape Mutant Club #5597,Yellow,Zombie,Tongue,Wide ,Knife,none,4,9,6
5598,Baby Ape Mutant Club #5598,Yellow,Red Leopard,Leopard,X ,Hungry,Sailor,8,8,1
5599,Baby Ape Mutant Club #5599,Grey,Zombie,none,Red,Rage,Bunny,4,2,7
5600,Baby Ape Mutant Club #5600,Grey,Green Tiger,Senator,Stone,Soda,Brain,6,6,6
5601,Baby Ape Mutant Club #5601,Grey,Green Tiger,Senator,Wide ,Gem,Fuzzy,3,5,8
5602,Baby Ape Mutant Club #5602,Aqua,Green Tiger,none,Eye Patch,Grin,Dino,7,9,2
5603,Baby Ape Mutant Club #5603,Blue,Zombie,none,Red,Hungry,Fuzzy,7,2,5
5604,Baby Ape Mutant Club #5604,Orange,Green Tiger,Yellow jail,Red,Dumb,Sailor,1,7,1
5605,Baby Ape Mutant Club #5605,Dark Blue,Zombie,Senator,Crying,stone,Trippy,7,6,4
5606,Baby Ape Mutant Club #5606,Orange,Green Tiger,none,Red,Grit,Alien,3,8,8
5607,Baby Ape Mutant Club #5607,Aqua,Blue Leopard ,Burning,Stone,stone,Flying,8,8,6
5608,Baby Ape Mutant Club #5608,Grey,Zebra,Sailor Boy,Eye Patch,Gold,Fuzzy,3,5,6
5609,Baby Ape Mutant Club #5609,Blue,Skeleton,Robe,Strained,Cheesy,Devil,4,4,7
5610,Baby Ape Mutant Club #5610,Purple,Green Tiger,none,Bloody,Killer,Rainbow,3,7,3
5611,Baby Ape Mutant Club #5611,Grey,Blue Leopard ,none,Bug,Stubble,none,9,7,7
5612,Baby Ape Mutant Club #5612,Orange,Pink and Green,Dr,Bug,Stoopid,Sailor,7,6,7
5613,Baby Ape Mutant Club #5613,Purple,Zebra,Dr,Red,Dumb,Rainbow,3,3,9
5614,Baby Ape Mutant Club #5614,Dark Blue,Blue Leopard ,Cosmo,Eye Patch,Hungry,none,6,8,5
5615,Baby Ape Mutant Club #5615,Aqua,Green Tiger,Space,Red,Stoopid,Card,8,7,4
5616,Baby Ape Mutant Club #5616,Dark Blue,Zombie,Dr,Red,Knife,Captain,10,8,2
5617,Baby Ape Mutant Club #5617,Aqua,Skeleton,none,Bug,Stubble,Devil,5,5,9
5618,Baby Ape Mutant Club #5618,Orange,Zombie,Leopard,Bloody,Funnel,Dino,3,6,7
5619,Baby Ape Mutant Club #5619,Orange,Zombie,Burning,Wide ,Gold,none,6,4,3
5620,Baby Ape Mutant Club #5620,Orange,Green Tiger,Space,Eye Patch,Grin,Rainbow,4,4,5
5621,Baby Ape Mutant Club #5621,Orange,Zombie,Robe,Crying,Dumb,Cowboy,5,9,6
5622,Baby Ape Mutant Club #5622,Grey,Zombie,none,Eye Patch,Funnel,Rainbow,8,4,6
5623,Baby Ape Mutant Club #5623,Dark Blue,Pink and Green,Sailor,Bug,Rage,none,6,5,6
5624,Baby Ape Mutant Club #5624,Purple,Pink and Green,none,Strained,Knife,Captain,3,7,8
5625,Baby Ape Mutant Club #5625,Yellow,Zebra,Yellow jail,Strained,Dumb,none,4,7,4
5626,Baby Ape Mutant Club #5626,Yellow,Skeleton,Cosmo,X ,Stoopid,Fuzzy,2,5,9
