TOKEN_ID,TOKEN_NAME,Factory Model,Collection,Current Class,Factory Class,Car Rating,Experience Points,Current Color,Stock Color,Win Percentage,Engine Level,Tires Level,NOS System,Supercharger,Dual Exhaust,Drive Train Upgrade,Performance Chip,Connection
2239,RR Car #2239 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2240,RR Car #2240 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2241,RR Car #2241 Kit,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2242,RR Car #2242 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2243,RR Car #2243 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2244,RR Car #2244 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2245,RR Car #2245 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2246,RR Car #2246 Blade Runner ,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2247,RR Car #2247 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2248,RR Car #2248 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2249,RR Car #2249 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2250,RR Car #2250 Ace,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2251,RR Car #2251 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2252,RR Car #2252 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2253,RR Car #2253 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2254,RR Car #2254 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2255,RR Car #2255 Bladerunner,Bladerunner,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
2256,RR Car #2256 Bladerunner,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2257,RR Car #2257 Bladerunner,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2258,RR Car #2258 Bladerunner,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2259,RR Car #2259 Tyrell Corporation,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2260,RR Car #2260 Whipman,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2261,RR Car #2261 Bladerunner,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2262,RR Car #2262 Bladerunner,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2263,RR Car #2263 Bladerunner,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2264,RR Car #2264 Vroom Vroom,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2265,RR Car #2265 Bladerunner,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2266,RR Car #2266 Bladerunner,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2267,RR Car #2267 Bladerunner,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2268,RR Car #2268 Bladerunner,Bladerunner,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2269,RR Car #2269 Bladerunner,Bladerunner,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
2270,RR Car #2270 Bladerunner,Bladerunner,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
2271,RR Car #2271 Bladerunner,Bladerunner,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
2272,RR Car #2272 Bladerunner,Bladerunner,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
2273,RR Car #2273 Bladerunner,Bladerunner,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
2274,RR Car #2274 Bladerunner,Bladerunner,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
2275,RR Car #2275 Bladerunner,Bladerunner,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
2276,RR Car #2276 Bladerunner 2077,Bladerunner,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
2277,RR Car #2277 Bladerunner,Bladerunner,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
2278,RR Car #2278 Bladerunner,Bladerunner,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
2279,RR Car #2279 Bladerunner,Bladerunner,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2280,RR Car #2280 Bladerunner,Bladerunner,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2281,RR Car #2281 Bladerunner,Bladerunner,Genesis,Rookie,Rookie,100,0,SC-100,SC-100,0,0,0,0,0,0,0,0,
2282,RR Car #2282 Bladerunner,Bladerunner,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2283,RR Car #2283 Bladerunner,Bladerunner,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2284,RR Car #2284 Bladerunner,Bladerunner,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2285,RR Car #2285 Bladerunner,Bladerunner,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2286,RR Car #2286 Bladerunner,Bladerunner,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2287,RR Car #2287 Bladerunner,Bladerunner,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2288,RR Car #2288 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2289,RR Car #2289 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2290,RR Car #2290 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2291,RR Car #2291 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2292,RR Car #2292 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2293,RR Car #2293 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2294,RR Car #2294 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2295,RR Car #2295 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2296,RR Car #2296 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2297,RR Car #2297 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2298,RR Car #2298 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2299,RR Car #2299 Late for Soccer Practice ,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2300,RR Car #2300 cobie,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2301,RR Car #2301 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2302,RR Car #2302 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2303,RR Car #2303 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2304,RR Car #2304 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2305,RR Car #2305 Family,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2306,RR Car #2306 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2307,RR Car #2307 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2308,RR Car #2308 Thor,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2309,RR Car #2309 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2310,RR Car #2310 BRUM,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2311,RR Car #2311 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2312,RR Car #2312 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2313,RR Car #2313 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2314,RR Car #2314 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2315,RR Car #2315 The White Yeti,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2316,RR Car #2316 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2317,RR Car #2317 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2318,RR Car #2318 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2319,RR Car #2319 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2320,RR Car #2320 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2321,RR Car #2321 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2322,RR Car #2322 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2323,RR Car #2323 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2324,RR Car #2324 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2325,RR Car #2325 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2326,RR Car #2326 crash,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2327,RR Car #2327 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2328,RR Car #2328 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2329,RR Car #2329 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2330,RR Car #2330 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2331,RR Car #2331 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2332,RR Car #2332 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2333,RR Car #2333 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2334,RR Car #2334 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2335,RR Car #2335 ledger,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2336,RR Car #2336 Avalanche,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2337,RR Car #2337 Bone Collector,Avalanche,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
2338,RR Car #2338 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2339,RR Car #2339 Lucy Liu,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2340,RR Car #2340 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2341,RR Car #2341 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2342,RR Car #2342 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2343,RR Car #2343 Bloktopia,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2344,RR Car #2344 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2345,RR Car #2345 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2346,RR Car #2346 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2347,RR Car #2347 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2348,RR Car #2348 AVAX,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2349,RR Car #2349 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2350,RR Car #2350 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2351,RR Car #2351 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2352,RR Car #2352 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2353,RR Car #2353 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2354,RR Car #2354 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2355,RR Car #2355 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2356,RR Car #2356 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2357,RR Car #2357 Ka-Chow,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2358,RR Car #2358 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2359,RR Car #2359 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2360,RR Car #2360 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2361,RR Car #2361 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2362,RR Car #2362 1973 Ford Falcon XB GT Pursuit Special,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2363,RR Car #2363 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2364,RR Car #2364 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2365,RR Car #2365 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2366,RR Car #2366 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2367,RR Car #2367 Avalanche,Avalanche,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
2368,RR Car #2368 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2369,RR Car #2369 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2370,RR Car #2370 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2371,RR Car #2371 ,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2372,RR Car #2372 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2373,RR Car #2373 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2374,RR Car #2374 Audi,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2375,RR Car #2375 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2376,RR Car #2376 Mr. Tokio,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2377,RR Car #2377 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2378,RR Car #2378 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2379,RR Car #2379 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2380,RR Car #2380 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2381,RR Car #2381 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2382,RR Car #2382 Angela Merkel,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2383,RR Car #2383 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2384,RR Car #2384 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2385,RR Car #2385 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2386,RR Car #2386 Avalanche,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2387,RR Car #2387 RazorFist,Avalanche,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
2388,RR Car #2388 E's Whip,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2389,RR Car #2389 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2390,RR Car #2390 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2391,RR Car #2391 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2392,RR Car #2392 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2393,RR Car #2393 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2394,RR Car #2394 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2395,RR Car #2395 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2396,RR Car #2396 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2397,RR Car #2397 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2398,RR Car #2398 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2399,RR Car #2399 ,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2400,RR Car #2400 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2401,RR Car #2401 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2402,RR Car #2402 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2403,RR Car #2403 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2404,RR Car #2404 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2405,RR Car #2405 Avalanche,Avalanche,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
2406,RR Car #2406 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2407,RR Car #2407 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2408,RR Car #2408 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2409,RR Car #2409 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2410,RR Car #2410 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2411,RR Car #2411 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2412,RR Car #2412 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2413,RR Car #2413 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2414,RR Car #2414 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2415,RR Car #2415 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2416,RR Car #2416 Bob,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2417,RR Car #2417 Fluf Machine,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2418,RR Car #2418 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2419,RR Car #2419 Avalanche,Avalanche,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
2420,RR Car #2420 Avalanche,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2421,RR Car #2421 Avalanche,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2422,RR Car #2422 Avalanche,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2423,RR Car #2423 Avalanche,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2424,RR Car #2424 Avalanche,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2425,RR Car #2425 Avalanche,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2426,RR Car #2426 Outlaw,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2427,RR Car #2427 Avalanche,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2428,RR Car #2428 Avalanche,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2429,RR Car #2429 Avalanche,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2430,RR Car #2430 Avalanche,Avalanche,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
2431,RR Car #2431 Avalanche,Avalanche,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2432,RR Car #2432 Avalanche,Avalanche,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2433,RR Car #2433 Avalanche,Avalanche,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2434,RR Car #2434 Avalanche,Avalanche,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2435,RR Car #2435 Avalanche,Avalanche,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2436,RR Car #2436 Avalanche,Avalanche,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2437,RR Car #2437 E-tron,Avalanche,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2438,RR Car #2438 Avalanche,Avalanche,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2439,RR Car #2439 Avalanche,Avalanche,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
2440,RR Car #2440 Adidas,Prometheus,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
