TOKEN_ID,TOKEN_NAME,HYPE TYPE,BASTARDNESS,SONG WORD COUNT,SPEEDOMETER,NUM OF FRAMES,HEAD TURNS,FLOATY HEAD,BACKGROUND GLITCH LEVEL,BACKGROUND MOOD,TYPE,BACKGROUND,FACING DIRECTION,BAD HABIT(S),FACE,NECK,MOUTH,EYES,NOSE,EAR,HEAD,GLITCH PATTERN
10445,BASTARD GAN PUNK V2 #10445,CALM AF (STILL),RADPIL BASTARD,35,,,,,,,PETITE,SOLID AF,LEFT,CIGGIE,MUSTACHE,NUTTIN',REGULAR,EYE PATCH,NUTTIN',GOLD EARRING,MOHAWK THIN,
10446,BASTARD GAN PUNK V2 #10446,CALM AF (STILL),ZOOMER BASTARD,27,,,,,,,ALIEN,SOLID AF,LEFT,BIG SMOKE,GOAT,NUTTIN',OPEN BUCKS,3D GLASSES,CLOWN NOSE,NUTTIN',BEANIE,
10447,BASTARD GAN PUNK V2 #10447,CALM AF (STILL),PRANKER BASTARD,28,,,,,,,APE,SOLID AF,LEFT,CIGGIE,NORMAL BEARD,NUTTIN',LIPSTICK,VR,NUTTIN',GOLD EARRING,CAP,
10448,BASTARD GAN PUNK V2 #10448,CALM AF (STILL),WEEB BASTARD,22,,,,,,,LARGE,GLITCHY AF,RIGHT,CIGGIE,MUSTACHE,NUTTIN',BUCK TEETH,HORNED RIM GLASSES,CLOWN NOSE,GOLD EARRING,WILD HAIR,MEANDER
10449,BASTARD GAN PUNK V2 #10449,HYPED AF (ANIMATED),BADA$$ BASTARD,25,SWEEP PICKING (16.66 FPS),188,1,NAH,2 - DISTORTED,TRANSIENT COLORS,,,,,,,,,,,,
10450,BASTARD GAN PUNK V2 #10450,CALM AF (STILL),DUMPSTER BASTARD,22,,,,,,,APE HUMAN HYBRID,SOLID AF,RIGHT,EDIBLES???,NUTTIN',NUTTIN',SMILE,EYE MASK,NUTTIN',NUTTIN',HEADBAND,
10451,BASTARD GAN PUNK V2 #10451,CALM AF (STILL),PIMP BASTARD,27,,,,,,,ALIEN,SOLID AF,LEFT,EDIBLES???,NORMAL BEARD,NUTTIN',LIPSTICK,SMALL SHADES,NUTTIN',NUTTIN',COWBOY HAT,
10452,BASTARD GAN PUNK V2 #10452,CALM AF (STILL),VEGAN BASTARD,13,,,,,,,LARGE,SOLID AF,RIGHT,CIGGIE,GOAT,CHOKER,SMIRK,VR,NUTTIN',NUTTIN',BANDANA,
10453,BASTARD GAN PUNK V2 #10453,CALM AF (STILL),4HEAD BASTARD,31,,,,,,,PETITE,SOLID AF,RIGHT,VAPE,LUXURIOUS BEARD,SILVER CHAIN,LIPSTICK,EYE SHADOW,NUTTIN',NUTTIN',COWBOY HAT,
10454,BASTARD GAN PUNK V2 #10454,CALM AF (STILL),UGLY BASTARD,39,,,,,,,LARGE,SOLID AF,LEFT,BIG SMOKE,LUXURIOUS BEARD,GOLD CHAIN,X MOUTH,CLOWN EYES,NUTTIN',NUTTIN',PEAK SPIKE,
10455,BASTARD GAN PUNK V2 #10455,CALM AF (STILL),LOW POLY BASTARD,26,,,,,,,APE,GLITCHY AF,LEFT,VAPE,NUTTIN',NUTTIN',OPEN BUCKS,REGULAR SHADES,CLOWN NOSE,NUTTIN',MOHAWK,GRID W/ DIAGONAL
10456,BASTARD GAN PUNK V2 #10456,CALM AF (STILL),WEEB BASTARD,26,,,,,,,LARGE,SOLID AF,RIGHT,EDIBLES???,CHINSTRAP,CHOKER,MEDICAL MASK,VR,NUTTIN',NUTTIN',HEADBAND,
10457,BASTARD GAN PUNK V2 #10457,CALM AF (STILL),GENTLE BASTARD,34,,,,,,,ZOMBIE,SOLID AF,RIGHT,CIGGIE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,CLASSIC SHADES,NUTTIN',NUTTIN',X HEAD,
10458,BASTARD GAN PUNK V2 #10458,CALM AF (STILL),NECROMANCER BASTARD,10,,,,,,,ALIEN APE HYBRID,GLITCHY AF,LEFT,CIGGIE,NUTTIN',GOLD CHAIN,DROOL,SMALL SHADES,CLOWN NOSE,NUTTIN',DO-RAG,GRID
10459,BASTARD GAN PUNK V2 #10459,CALM AF (STILL),2HEAD BASTARD,30,,,,,,,LARGE,SOLID AF,RIGHT,BIG SMOKE,NUTTIN',NUTTIN',MEDICAL MASK,X EYES,NUTTIN',NUTTIN',X HEAD,
10460,BASTARD GAN PUNK V2 #10460,CALM AF (STILL),SEMI BASTARD,26,,,,,,,LARGE,SOLID AF,RIGHT,CIGGIE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,HEART GLASSES,CLOWN NOSE,NUTTIN',COWBOY HAT,
10461,BASTARD GAN PUNK V2 #10461,CALM AF (STILL),DUMPSTER BASTARD,26,,,,,,,LARGE,SOLID AF,RIGHT,EDIBLES???,NUTTIN',GOLD CHAIN,OPEN BUCKS,BIG SHADES,NUTTIN',NUTTIN',PEAK MOHAWK,
10462,BASTARD GAN PUNK V2 #10462,CALM AF (STILL),3HEAD BASTARD,20,,,,,,,LARGE,SOLID AF,LEFT,PIPE,NUTTIN',CHOKER,LIPSTICK,EYE MASK,CLOWN NOSE,NUTTIN',MOHAWK,
10463,BASTARD GAN PUNK V2 #10463,CALM AF (STILL),PRANKER BASTARD,34,,,,,,,PETITE,SOLID AF,RIGHT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,NUTTIN',NUTTIN',NUTTIN',AFRO,
10464,BASTARD GAN PUNK V2 #10464,CALM AF (STILL),HALAL BASTARD,27,,,,,,,LARGE,SOLID AF,LEFT,VAPE,GOAT,NUTTIN',SMIRK,EYE PATCH,NUTTIN',GOLD EARRING,WILD HAIR,
10465,BASTARD GAN PUNK V2 #10465,CALM AF (STILL),DUMPER BASTARD,30,,,,,,,LARGE,SOLID AF,LEFT,PIPE,CHINSTRAP,CHOKER,BUCK TEETH,VR,NUTTIN',NUTTIN',MESSY WILD WHITE,
10466,BASTARD GAN PUNK V2 #10466,CALM AF (STILL),FREN BASTARD,22,,,,,,,ALIEN,GLITCHY AF,RIGHT,PIPE,MUSTACHE,NUTTIN',GRILL,CLASSIC SHADES,NUTTIN',GOLD EARRING,MESSY HAIR,STAIRS
10467,BASTARD GAN PUNK V2 #10467,CALM AF (STILL),1HEAD BASTARD,36,,,,,,,PETITE,SOLID AF,LEFT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,HEART GLASSES,NUTTIN',NUTTIN',DO-RAG,
10468,BASTARD GAN PUNK V2 #10468,CALM AF (STILL),MOONBOI BASTARD,23,,,,,,,LARGE,SOLID AF,RIGHT,EDIBLES???,MUSTACHE,NUTTIN',SMIRK,HORNED RIM GLASSES,NUTTIN',NUTTIN',STRINGY HAIR,
10469,BASTARD GAN PUNK V2 #10469,CALM AF (STILL),ANGEL BASTARD,19,,,,,,,ALIEN HUMAN HYBRID,GLITCHY AF,LEFT,CIGGIE,GOAT,NUTTIN',LIPSTICK,CLASSIC SHADES,NUTTIN',NUTTIN',POLICE CAP,GRID
10470,BASTARD GAN PUNK V2 #10470,CALM AF (STILL),ANON BASTARD,29,,,,,,,ALIEN,SOLID AF,LEFT,EDIBLES???,SHADOW BEARD,NUTTIN',MEDICAL MASK,SMALL SHADES,NUTTIN',NUTTIN',COWBOY HAT,
10471,BASTARD GAN PUNK V2 #10471,CALM AF (STILL),BOOMER BASTARD,18,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,MUSTACHE,NUTTIN',GRILL,EYE MASK,CLOWN NOSE,NUTTIN',CRAZY HAIR,
10472,BASTARD GAN PUNK V2 #10472,HYPED AF (ANIMATED),W4NK3R BASTARD,31,SWEEP PICKING (16.66 FPS),188,2,NAH,3 - NOISY,TRANSIENT COLORS,,,,,,,,,,,,
10473,BASTARD GAN PUNK V2 #10473,CALM AF (STILL),FLIPPER BASTARD,12,,,,,,,LARGE,SOLID AF,RIGHT,EDIBLES???,CHINSTRAP,NUTTIN',BUCK TEETH,NERD GLASSES,NUTTIN',NUTTIN',CAP,
10474,BASTARD GAN PUNK V2 #10474,CALM AF (STILL),FOMBOI BASTARD,28,,,,,,,LARGE,SOLID AF,RIGHT,PIPE,NORMAL BEARD,CHOKER,LIPSTICK,REGULAR HEARTS,NUTTIN',NUTTIN',WILD HAIR,
10475,BASTARD GAN PUNK V2 #10475,HYPED AF (ANIMATED),EVANGELIST BASTARD,24,STRUMMING (12.5 FPS),188,2,NAH,5 - GOES TO 11,TRANSIENT COLORS,,,,,,,,,,,,
10476,BASTARD GAN PUNK V2 #10476,CALM AF (STILL),MOONBOI BASTARD,34,,,,,,,PETITE,SOLID AF,LEFT,VAPE,NUTTIN',SILVER CHAIN,BUCK TEETH,REGULAR HEARTS,CLOWN NOSE,NUTTIN',X HEAD,
10477,BASTARD GAN PUNK V2 #10477,CALM AF (STILL),ZOOMER BASTARD,14,,,,,,,PETITE,SOLID AF,RIGHT,BIG SMOKE,NUTTIN',NUTTIN',REGULAR,EYE MASK,NUTTIN',NUTTIN',BLONDE SHORT,
10478,BASTARD GAN PUNK V2 #10478,CALM AF (STILL),DUMBA$$ BASTARD,33,,,,,,,ALIEN,GLITCHY AF,RIGHT,VAPE,CHINSTRAP,NUTTIN',SMILE,EYE PATCH,NUTTIN',NUTTIN',BANDANA,PRISM
10479,BASTARD GAN PUNK V2 #10479,CALM AF (STILL),DEALER BASTARD,25,,,,,,,LARGE,SOLID AF,LEFT,BIG SMOKE,NORMAL BEARD,GOLD CHAIN,LIPSTICK,BIG SHADES,NUTTIN',NUTTIN',BALD,
10480,BASTARD GAN PUNK V2 #10480,CALM AF (STILL),EMO BASTARD,28,,,,,,,ALIEN,SOLID AF,RIGHT,BIG SMOKE,MUTTONCHOPS,NUTTIN',SMILE,REGULAR SHADES,NUTTIN',NUTTIN',COWBOY HAT,
10481,BASTARD GAN PUNK V2 #10481,CALM AF (STILL),SEMI BASTARD,34,,,,,,,LARGE,SOLID AF,RIGHT,PIPE 'n VAPE,NUTTIN',NUTTIN',DROOL,NERDY CLASSICS,NUTTIN',NUTTIN',COWBOY HAT,
10482,BASTARD GAN PUNK V2 #10482,CALM AF (STILL),DUMPSTER BASTARD,26,,,,,,,LARGE,SOLID AF,LEFT,VAPE,NORMAL BEARD,NUTTIN',LIPSTICK,3D GLASSES,NUTTIN',NUTTIN',MOHAWK THIN,
10483,BASTARD GAN PUNK V2 #10483,CALM AF (STILL),BLOOMER BASTARD,21,,,,,,,PETITE,SOLID AF,RIGHT,BIG SMOKE,HANDLEBARS,NUTTIN',REGULAR,HORNED RIM GLASSES,NUTTIN',NUTTIN',PIGTAILS,
10484,BASTARD GAN PUNK V2 #10484,CALM AF (STILL),SMUG BASTARD,33,,,,,,,LARGE,SOLID AF,RIGHT,BIG SMOKE,GOAT,GOLD CHAIN,SMIRK,VR,NUTTIN',NUTTIN',TOP HAT,
10485,BASTARD GAN PUNK V2 #10485,CALM AF (STILL),PIMP BASTARD,33,,,,,,,APE,GLITCHY AF,LEFT,CIGGIE,LUXURIOUS BEARD,GOLD CHAIN,LIPSTICK,NERD GLASSES,NUTTIN',NUTTIN',MOHAWK,VERTICAL 1s
10486,BASTARD GAN PUNK V2 #10486,CALM AF (STILL),SMUG BASTARD,30,,,,,,,ALIEN HUMAN HYBRID,GLITCHY AF,FRONT,BIG SMOKE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,VR,NUTTIN',NUTTIN',COWBOY HAT,GRADIENT
10487,BASTARD GAN PUNK V2 #10487,CALM AF (STILL),GLOOMER BASTARD,33,,,,,,,APE,SOLID AF,RIGHT,BIG SMOKE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,EYE MASK,NUTTIN',GOLD EARRING,BALD,
10488,BASTARD GAN PUNK V2 #10488,CALM AF (STILL),BOURGEOIS BASTARD,20,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,CHINSTRAP,GOLD CHAIN,MEDICAL MASK,VR,NUTTIN',NUTTIN',PIGTAIL CAP,
10489,BASTARD GAN PUNK V2 #10489,CALM AF (STILL),WAIFU BASTARD,17,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,MUTTONCHOPS,NUTTIN',MEDICAL MASK,EYE BAGS,NUTTIN',NUTTIN',BALD,
10490,BASTARD GAN PUNK V2 #10490,CALM AF (STILL),DOUCHE BASTARD,28,,,,,,,LARGE,SOLID AF,LEFT,BIG SMOKE,NORMAL BEARD,GOLD CHAIN,MEDICAL MASK,REGULAR SHADES,NUTTIN',NUTTIN',MOHAWK THIN,
10491,BASTARD GAN PUNK V2 #10491,CALM AF (STILL),MAXIE BASTARD,32,,,,,,,LARGE,SOLID AF,RIGHT,BIG SMOKE,ROSY CHEEKS,NUTTIN',SMIRK,SMALL SHADES,NUTTIN',NUTTIN',PEAK SPIKE,
10492,BASTARD GAN PUNK V2 #10492,CALM AF (STILL),2HEAD BASTARD,20,,,,,,,LARGE,SOLID AF,LEFT,VAPE,SHADOW BEARD,GOLD CHAIN,DROOL,CLOWN EYES,NUTTIN',NUTTIN',FEDORA,
10493,BASTARD GAN PUNK V2 #10493,CALM AF (STILL),WHITEPIL BASTARD,34,,,,,,,APE,GLITCHY AF,RIGHT,CIGGIE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,EYE MASK,NUTTIN',NUTTIN',BALD,ABSTRACT LIGHT
10494,BASTARD GAN PUNK V2 #10494,CALM AF (STILL),MOONBOI BASTARD,7,,,,,,,APE,SOLID AF,RIGHT,VAPE,HANDLEBARS,NUTTIN',LIPSTICK,3D GLASSES,NUTTIN',GOLD EARRING,BALD,
10495,BASTARD GAN PUNK V2 #10495,CALM AF (STILL),EMO BASTARD,10,,,,,,,PETITE,SOLID AF,LEFT,EDIBLES???,GOAT,NUTTIN',LIPSTICK,HORNED RIM GLASSES,CLOWN NOSE,GOLD EARRING,STRAGGLY HAIR,
10496,BASTARD GAN PUNK V2 #10496,CALM AF (STILL),ANGEL BASTARD,24,,,,,,,ALIEN,GLITCHY AF,LEFT,PIPE,GOAT,NUTTIN',GRILL,CLOWN EYES,NUTTIN',GOLD EARRING,DO-RAG,BORDER
10497,BASTARD GAN PUNK V2 #10497,CALM AF (STILL),FREN BASTARD,34,,,,,,,LARGE,SOLID AF,LEFT,BIG SMOKE,MUTTONCHOPS,NUTTIN',DROOL,REGULAR SHADES,NUTTIN',NUTTIN',CAP FORWARD,
10498,BASTARD GAN PUNK V2 #10498,CALM AF (STILL),NIFTYMANIAC BASTARD,23,,,,,,,ALIEN,SOLID AF,LEFT,CIGGIE,GOAT,GOLD CHAIN,GRILL,CLASSIC SHADES,NUTTIN',NUTTIN',FEDORA,
10499,BASTARD GAN PUNK V2 #10499,CALM AF (STILL),BIG TIDDY GOTH BASTARD,28,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,HORNED RIM GLASSES,NUTTIN',NUTTIN',KNITTED CAP,
10500,BASTARD GAN PUNK V2 #10500,CALM AF (STILL),REKT BASTARD,28,,,,,,,PETITE,SOLID AF,RIGHT,EDIBLES???,HANDLEBARS,SILVER CHAIN,BUCK TEETH,HEART GLASSES,NUTTIN',NUTTIN',X HEAD,
10501,BASTARD GAN PUNK V2 #10501,CALM AF (STILL),HODLER BASTARD,9,,,,,,,APE,GLITCHY AF,RIGHT,BIG SMOKE,NUTTIN',NUTTIN',GRILL,EYE PATCH,NUTTIN',NUTTIN',FEDORA,FRACTURED
10502,BASTARD GAN PUNK V2 #10502,CALM AF (STILL),NERD BASTARD,25,,,,,,,LARGE,SOLID AF,LEFT,BIG SMOKE,NORMAL BEARD,NUTTIN',DROOL,BIG SHADES,NUTTIN',GOLD EARRING,VAMPIRE HAIR,
10503,BASTARD GAN PUNK V2 #10503,CALM AF (STILL),DUMBA$$ BASTARD,27,,,,,,,LARGE,GLITCHY AF,RIGHT,PIPE,NORMAL BEARD,NUTTIN',X MOUTH,CLOWN EYES,NUTTIN',GOLD EARRING,WILD WHITE HAIR,VERTICALS
10504,BASTARD GAN PUNK V2 #10504,CALM AF (STILL),WHALE WANNABE BASTARD,11,,,,,,,ALIEN ZOMBIE HYBRID,SOLID AF,RIGHT,PIPE,MUTTONCHOPS,GOLD CHAIN,SMIRK,CLASSIC SHADES,NUTTIN',NUTTIN',BALD,
10505,BASTARD GAN PUNK V2 #10505,CALM AF (STILL),VEGAN BASTARD,24,,,,,,,APE,SOLID AF,RIGHT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,EYE MASK,CLOWN NOSE,NUTTIN',FEDORA COWBOY,
10506,BASTARD GAN PUNK V2 #10506,CALM AF (STILL),TROLL BASTARD,23,,,,,,,APE,SOLID AF,LEFT,VAPE,NORMAL BEARD,CHOKER,LIPSTICK,CLOWN EYES,NUTTIN',NUTTIN',DO-RAG,
10507,BASTARD GAN PUNK V2 #10507,CALM AF (STILL),BOURGEOIS BASTARD,4,,,,,,,APE,SOLID AF,RIGHT,EDIBLES???,NUTTIN',CHOKER,SMILE,3D GLASSES,NUTTIN',NUTTIN',BEANIE CLOWN,
10508,BASTARD GAN PUNK V2 #10508,CALM AF (STILL),ALPHA BASTARD,15,,,,,,,PETITE,SOLID AF,LEFT,PIPE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,CLOWN EYES,NUTTIN',GOLD EARRING,BLONDE SHORT,
10509,BASTARD GAN PUNK V2 #10509,CALM AF (STILL),ALPHA BASTARD,29,,,,,,,ALIEN HUMAN HYBRID,GLITCHY AF,RIGHT,CIGGIE,GOAT,NUTTIN',SMILE,BIG SHADES,NUTTIN',NUTTIN',BEANIE,GEOMETRIC
10510,BASTARD GAN PUNK V2 #10510,CALM AF (STILL),PARASITE BASTARD,4,,,,,,,PETITE,SOLID AF,RIGHT,BIG SMOKE,NORMAL BEARD,NUTTIN',LIPSTICK,NERDY CLASSICS,CLOWN NOSE,NUTTIN',STRAGGLY HAIR,
10511,BASTARD GAN PUNK V2 #10511,CALM AF (STILL),FOMBOI BASTARD,30,,,,,,,ALIEN,SOLID AF,LEFT,VAPE,MUTTONCHOPS,NUTTIN',SMILE,CLOWN EYES,NUTTIN',NUTTIN',VAMPIRE HAIR,
10512,BASTARD GAN PUNK V2 #10512,CALM AF (STILL),PEACH BASTARD,4,,,,,,,LARGE,SOLID AF,LEFT,BIG SMOKE,GOAT,CHOKER,SMIRK,HORNED RIM GLASSES,NUTTIN',NUTTIN',PIGTAILS,
10513,BASTARD GAN PUNK V2 #10513,HYPED AF (ANIMATED),W4NK3R BASTARD,27,STRUMMING (12.5 FPS),188,2,NAH,5 - GOES TO 11,TRANSIENT COLORS,,,,,,,,,,,,
10514,BASTARD GAN PUNK V2 #10514,CALM AF (STILL),SMUG BASTARD,33,,,,,,,ZOMBIE,GLITCHY AF,FRONT,DOUBLE PIPE,NUTTIN',NUTTIN',X MOUTH,3D GLASSES,NUTTIN',NUTTIN',PEAK SPIKE,CHECKERS
10515,BASTARD GAN PUNK V2 #10515,CALM AF (STILL),TANKIE BASTARD,38,,,,,,,LARGE,GLITCHY AF,RIGHT,CIGGIE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,VR,NUTTIN',NUTTIN',FEDORA,BORDER
10516,BASTARD GAN PUNK V2 #10516,CALM AF (STILL),DEALER BASTARD,30,,,,,,,APE,SOLID AF,LEFT,VAPE,HANDLEBARS,CHOKER,REGULAR,CLASSIC SHADES,NUTTIN',NUTTIN',BANDANA,
10517,BASTARD GAN PUNK V2 #10517,HYPED AF (ANIMATED),PERSONA NON GRATA BASTARD,23,STRUMMING (12.5 FPS),188,2,NAH,5 - GOES TO 11,TRANSIENT COLORS,,,,,,,,,,,,
10518,BASTARD GAN PUNK V2 #10518,CALM AF (STILL),ZOOMER BASTARD,31,,,,,,,LARGE,SOLID AF,RIGHT,VAPE,NUTTIN',GOLD CHAIN,LIPSTICK,VR,NUTTIN',NUTTIN',TIARA,
10519,BASTARD GAN PUNK V2 #10519,CALM AF (STILL),VEGAN BASTARD,26,,,,,,,APE,SOLID AF,RIGHT,PIPE,GOAT,NUTTIN',X MOUTH,HORNED RIM GLASSES,NUTTIN',GOLD EARRING,BALD,
10520,BASTARD GAN PUNK V2 #10520,CALM AF (STILL),THETA BASTARD,8,,,,,,,LARGE,SOLID AF,LEFT,CIGGIE,HANDLEBARS,NUTTIN',DROOL,HORNED RIM GLASSES,NUTTIN',GOLD EARRING,BUZZED,
10521,BASTARD GAN PUNK V2 #10521,CALM AF (STILL),WEEB BASTARD,26,,,,,,,ALIEN HUMAN HYBRID,SOLID AF,RIGHT,BIG SMOKE,LUXURIOUS BEARD,CHOKER,LIPSTICK,SMALL SHADES,NUTTIN',NUTTIN',COWBOY HAT,
10522,BASTARD GAN PUNK V2 #10522,CALM AF (STILL),RADPIL BASTARD,24,,,,,,,PETITE,SOLID AF,FRONT,DOUBLE PIPE,NUTTIN',NUTTIN',X MOUTH,EYE MASK,NUTTIN',NUTTIN',BALD,
10523,BASTARD GAN PUNK V2 #10523,CALM AF (STILL),ANGEL BASTARD,28,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,GOAT,NUTTIN',MEDICAL MASK,EYE MASK,CLOWN NOSE,NUTTIN',PIGTAILS,
10524,BASTARD GAN PUNK V2 #10524,CALM AF (STILL),3HEAD BASTARD,28,,,,,,,ALIEN,SOLID AF,LEFT,VAPE,MUSTACHE,NUTTIN',GRILL,EYE PATCH,NUTTIN',NUTTIN',MOHAWK,
10525,BASTARD GAN PUNK V2 #10525,CALM AF (STILL),FOMBOI BASTARD,32,,,,,,,ALIEN,SOLID AF,LEFT,VAPE,HANDLEBARS,NUTTIN',GRILL,EYE PATCH,CLOWN NOSE,NUTTIN',BANDANA,
10526,BASTARD GAN PUNK V2 #10526,CALM AF (STILL),FUTURIST BASTARD,31,,,,,,,LARGE,GLITCHY AF,LEFT,VAPE,NUTTIN',SILVER CHAIN,BUCK TEETH,REGULAR SHADES,NUTTIN',NUTTIN',HEADBAND,CHECKERS
10527,BASTARD GAN PUNK V2 #10527,CALM AF (STILL),ROGUE BASTARD,27,,,,,,,ALIEN,SOLID AF,LEFT,PIPE,MUSTACHE,NUTTIN',OPEN BUCKS,EYE BAGS,NUTTIN',NUTTIN',MOHAWK,
10528,BASTARD GAN PUNK V2 #10528,CALM AF (STILL),ANGEL BASTARD,28,,,,,,,ALIEN,SOLID AF,RIGHT,BIG SMOKE,NORMAL BEARD,NUTTIN',LIPSTICK,CLASSIC SHADES,NUTTIN',NUTTIN',BUZZED,
10529,BASTARD GAN PUNK V2 #10529,CALM AF (STILL),PEACH BASTARD,21,,,,,,,LARGE,SOLID AF,RIGHT,CIGGIE,NUTTIN',CHOKER,DROOL,CLOWN EYES,NUTTIN',NUTTIN',BEANIE,
10530,BASTARD GAN PUNK V2 #10530,CALM AF (STILL),BLACKSMITH BASTARD,25,,,,,,,LARGE,SOLID AF,RIGHT,BIG SMOKE,ROSY CHEEKS,NUTTIN',DROOL,NERD GLASSES,NUTTIN',NUTTIN',MOHAWK,
10531,BASTARD GAN PUNK V2 #10531,CALM AF (STILL),NOOB BASTARD,13,,,,,,,LARGE,SOLID AF,RIGHT,EDIBLES???,NUTTIN',GOLD CHAIN,MEDICAL MASK,HEART GLASSES,NUTTIN',NUTTIN',PINK WITH HAT,
10532,BASTARD GAN PUNK V2 #10532,CALM AF (STILL),ALPHA BASTARD,35,,,,,,,PETITE,SOLID AF,LEFT,BIG SMOKE,LUXURIOUS BEARD,SILVER CHAIN,LIPSTICK,VR,NUTTIN',NUTTIN',MOHAWK THIN,
10533,BASTARD GAN PUNK V2 #10533,CALM AF (STILL),MINNIE BASTARD,27,,,,,,,APE,SOLID AF,LEFT,PIPE,UNIBROW,NUTTIN',GRILL,SMALL REGULARS,NUTTIN',NUTTIN',CRAZY HAIR,
10534,BASTARD GAN PUNK V2 #10534,CALM AF (STILL),JOKER BASTARD,27,,,,,,,PETITE,SOLID AF,LEFT,VAPE,NUTTIN',NUTTIN',LIPSTICK,X EYES,NUTTIN',NUTTIN',X HEAD,
10535,BASTARD GAN PUNK V2 #10535,CALM AF (STILL),BADA$$ BASTARD,30,,,,,,,LARGE,SOLID AF,RIGHT,CIGGIE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,CLOWN EYES,NUTTIN',GOLD EARRING,CAP FORWARD,
10536,BASTARD GAN PUNK V2 #10536,HYPED AF (ANIMATED),RUGPULLER BASTARD,27,SHREDDING (20 FPS),192,4,HELL YEAH,5 - GOES TO 11,TRANSIENT COLORS,,,,,,,,,,,,
10537,BASTARD GAN PUNK V2 #10537,CALM AF (STILL),SIMP BASTARD,33,,,,,,,X BASTARD,GLITCHY AF,RIGHT,CIGGIE,GOAT,NUTTIN',LIPSTICK,X EYES,CLOWN NOSE,NUTTIN',FEDORA,EGG CARTON
10538,BASTARD GAN PUNK V2 #10538,CALM AF (STILL),EGGPLANT BASTARD,12,,,,,,,LARGE,SOLID AF,RIGHT,VAPE,NUTTIN',GOLD CHAIN,LIPSTICK,CLOWN EYES,NUTTIN',NUTTIN',CAP,
10539,BASTARD GAN PUNK V2 #10539,CALM AF (STILL),DEALER BASTARD,43,,,,,,,PETITE,SOLID AF,LEFT,VAPE,SIDE BLACK,NUTTIN',MEDICAL MASK,BIG SHADES,NUTTIN',NUTTIN',BANDANA,
10540,BASTARD GAN PUNK V2 #10540,CALM AF (STILL),EVIL BASTARD,32,,,,,,,APE,SOLID AF,LEFT,PIPE,MUSTACHE,NUTTIN',SMILE,BIG SHADES,NUTTIN',NUTTIN',X HEAD,
10541,BASTARD GAN PUNK V2 #10541,CALM AF (STILL),DOOMER BASTARD,31,,,,,,,APE,SOLID AF,LEFT,EDIBLES???,UNIBROW,NUTTIN',MEDICAL MASK,SMALL SHADES,NUTTIN',NUTTIN',HEADBAND,
10542,BASTARD GAN PUNK V2 #10542,CALM AF (STILL),FREN BASTARD,26,,,,,,,LARGE,GLITCHY AF,RIGHT,BIG SMOKE 'n PIPE,LUXURIOUS BEARD,GOLD CHAIN,X MOUTH,HORNED RIM GLASSES,NUTTIN',NUTTIN',POLICE CAP,GRID
10543,BASTARD GAN PUNK V2 #10543,CALM AF (STILL),VIRGIN BASTARD,5,,,,,,,ALIEN,GLITCHY AF,RIGHT,EDIBLES???,NUTTIN',GOLD CHAIN,GRILL,EYE SHADOW,NUTTIN',NUTTIN',BANDANA FEDORA,BORDER
10544,BASTARD GAN PUNK V2 #10544,CALM AF (STILL),DUMMKOPF BASTARD,34,,,,,,,ALIEN,SOLID AF,RIGHT,VAPE,LUXURIOUS BEARD,GOLD CHAIN,LIPSTICK,HORNED RIM GLASSES,NUTTIN',NUTTIN',VAMPIRE HAIR,
10545,BASTARD GAN PUNK V2 #10545,CALM AF (STILL),JUST A PLAIN BASTARD,25,,,,,,,LARGE,SOLID AF,RIGHT,BIG SMOKE,NORMAL BEARD,NUTTIN',LIPSTICK,BIG SHADES,NUTTIN',NUTTIN',PEAK SPIKE,
10546,BASTARD GAN PUNK V2 #10546,CALM AF (STILL),BETA BASTARD,23,,,,,,,APE,SOLID AF,RIGHT,EDIBLES???,UNIBROW,NUTTIN',OPEN BUCKS,NERD GLASSES,NUTTIN',GOLD EARRING,PIGTAILS,
10547,BASTARD GAN PUNK V2 #10547,CALM AF (STILL),BOMBSHELL BASTARD,19,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,NORMAL BEARD,NUTTIN',MEDICAL MASK,VR,CLOWN NOSE,NUTTIN',WILD HAIR,
10548,BASTARD GAN PUNK V2 #10548,CALM AF (STILL),GENTLE BASTARD,28,,,,,,,APE,SOLID AF,RIGHT,PIPE,SHADOW BEARD,NUTTIN',SMILE,EYE MASK,NUTTIN',GOLD EARRING,STRINGY HAIR,
