TOKEN_ID,TOKEN_NAME,Background,Eye,Fur,Eyewear,Tail,Object,Shirt,Hands,Hat,Expression,1-of-1,Special
1963,Hungry Wolves 1963,Underwater,Gold,Night,None,Muddy,Barbed Wire Fence,None,Brass Knuckles,Pirate Hat,Sad,,
1964,Hungry Wolves 1964,24K,Yellow,Night,None,Paper Crown,Pile of Money,Robot Armor,Brass Knuckles,Gold Earring,Excited,,
1965,Hungry Wolves 1965,Blue Concrete,Blue,Arctic,None,Muddy,Boulder,Overalls,Handcuffs,Devil Horns,Hungry,,
1966,Hungry Wolves 1966,Ice,Gold,Camo,None,Muddy,New Whip,Robot Armor,Party Nail,Top Hat,Angry,,
1967,Hungry Wolves 1967,Forest,Yellow,Red,None,Frozen,Trash Can,Red Soccer Jersey,Ruby Nails,None,Calm,,
1968,Hungry Wolves 1968,Green Concrete,Blue,Camo,None,Muddy,Barbed Wire Fence,Black T-Shirt,Glowing Nails,Cowboy,Calm,,
1969,Hungry Wolves 1969,Rainbow Shine,Cat Eyes,Grey,None,None,Old Stereos,Biker Vest,Bloody Nails,None,Angry,,
1970,Hungry Wolves 1970,Hellfire,Blue,Red,None,None,Throne,Red Soccer Jersey,Handcuffs,Top Hat,Calm,,
1971,Hungry Wolves 1971,Graffiti,Gold,Night,None,Muddy,Ice,Biker Vest,Gold Bracelet,None,Calm,,
1972,Hungry Wolves 1972,Underwater,Gold,Arctic,None,Muddy,Pile of Bananas,Pack Chain,Handcuffs,Pirate Hat,Sad,,
1973,Hungry Wolves 1973,Underwater,Gold,Rainbow,None,Glowing,Boulder,Black T-Shirt,Gold Bracelet,Pirate Hat,Calm,,
1974,Hungry Wolves 1974,Graffiti,Gold,Arctic,None,Muddy,Boulder,None,Glowing Nails,None,Sad,,
1975,Hungry Wolves 1975,Green Concrete,Blue,Bronze,None,None,Trash Can,Red Soccer Jersey,Gold Nails,Beanie,Angry,,
1976,Hungry Wolves 1976,Grey Concrete,Yellow,Clay,None,Muddy,Barbed Wire Fence,Ripped White T-Shirt,Gold Bracelet,Halo,Sad,,
1977,Hungry Wolves 1977,Ice,Blue,Camo,None,Glowing,Trash Can,Pack Chain,Gold Bracelet,None,Evil,,
1978,Hungry Wolves 1978,Forest,Blue,Hay,None,None,Hay,Ripped White T-Shirt,Gold Nails,Captain's Hat,Calm,,
1979,Hungry Wolves 1979,Blue Concrete,Yellow,Zombie,None,Paper Crown,Trash Can,Headphones,Gold Nails,None,Calm,,
1980,Hungry Wolves 1980,Grey Concrete,Cyborg,Glowing,None,Paper Crown,Old Stereos,None,Gold Nails,Halo,Silly,,
1981,Hungry Wolves 1981,Grey Concrete,Cat Eyes,Arctic,None,None,Guitar Amp,None,Muddy Paws,Paper Crown,Angry,,
1982,Hungry Wolves 1982,Wolf Den,Blue,Golden,None,None,Trash Can,Hoodie,Party Nail,Cowboy,Silly,,
1983,Hungry Wolves 1983,Ice,Blue,Zombie,None,Paper Crown,Hay,Biker Vest,Glowing Nails,Black Bandana,Excited,,
1984,Hungry Wolves 1984,Forest,Yellow,Camo,None,Paper Crown,Barbed Wire Fence,Black T-Shirt,Brass Knuckles,Wizard Hat,Calm,,
1985,Hungry Wolves 1985,Blue Concrete,Bloodshot,Grey,None,None,Throne,Black T-Shirt,Gold Nails,Top Hat,Angry,,
1986,Hungry Wolves 1986,Green Concrete,Blue,Bronze,None,None,Trash Can,Black T-Shirt,Glowing Nails,Halo,Angry,,
1987,Hungry Wolves 1987,Blue Concrete,Blue,Night,None,Muddy,Pile of Bananas,Black T-Shirt,Onyx Nails,Beanie,Angry,,
1988,Hungry Wolves 1988,Green Concrete,Blue,Brown,None,None,Trash Can,None,Muddy Paws,Devil Horns,Calm,,
1989,Hungry Wolves 1989,Pink Concrete,No Pupils,Rainbow,None,Snow Covered,Boulder,Pack Chain,Diamond Nails,Party Hat,Excited,,
1990,Hungry Wolves 1990,Magma,Gold,Brown,None,Paper Crown,Trash Can,Blue Soccer Jersey,Glowing Nails,Beanie,Angry,,
1991,Hungry Wolves 1991,Blue Concrete,Gold,Golden,Lasers,Muddy,Pile of Gems,Tie-Dye Shirt,Gold Bracelet,Devil Horns,Calm,,
1992,Hungry Wolves 1992,Grey Concrete,Yellow,Hay,None,Muddy,Barbed Wire Fence,Wool Sweater,Mechanical Hand,Red Bandana,Angry,,
1993,Hungry Wolves 1993,Grey Concrete,Bloodshot,Blue,None,None,Bricks,Hawaiian,Gold Nails,None,Calm,,
1994,Hungry Wolves 1994,Ice,No Pupils,Golden,None,Muddy,Trash Can,Pack Chain,Gold Bracelet,Santa Hat,Calm,,
1995,Hungry Wolves 1995,Forest,Blue,Red,None,Muddy,Boulder,Banana T-Shirt,Muddy Paws,Gold Earring,Calm,,
1996,Hungry Wolves 1996,24K,No Pupils,Arctic,None,Muddy,Guitar Amp,Black T-Shirt,Party Nail,Beanie,Hungry,,
1997,Hungry Wolves 1997,Forest,Yellow,Brown,None,Muddy,Pile of Bananas,Bowtie,Ruby Nails,Devil Horns,Excited,,
1998,Hungry Wolves 1998,Green Concrete,No Pupils,Clay,None,None,Bricks,Red Soccer Jersey,Bloody Nails,None,Silly,,
1999,Hungry Wolves 1999,Rainbow Shine,No Pupils,Hay,None,Frozen,Pile of Gems,Red Soccer Jersey,Bloody Nails,Cowboy,Calm,,
2000,Hungry Wolves 2000,Wolf Den,No Pupils,Arctic,None,None,Trash Can,Bowtie,Gold Nails,Halo,Silly,,
2001,Hungry Wolves 2001,Rainbow Shine,Yellow,Grey,None,None,Trash Can,Robot Armor,Party Nail,Gold Earring,Angry,,
2002,Hungry Wolves 2002,Grey Concrete,Cyborg,Night,None,Paper Crown,Trash Can,Bowtie,Brass Knuckles,Devil Horns,Sad,,
2003,Hungry Wolves 2003,Graffiti,Yellow,Blue,None,Muddy,Old Stereos,Pack Chain,Muddy Paws,Black Bandana,Calm,,
2004,Hungry Wolves 2004,Green Concrete,Blue,Red,None,Muddy,Guitar Amp,Yellow Basketball Jersey,Brass Knuckles,Halo,Sad,,
2005,Hungry Wolves 2005,Grey Concrete,Bloodshot,Clay,None,Snow Covered,Ice,Banana T-Shirt,None,None,Sad,,
2006,Hungry Wolves 2006,Pink Concrete,Blue,Blue,None,Hay,Trash Can,Hoodie,Gold Bracelet,Red Bandana,Calm,,
2007,Hungry Wolves 2007,Grey Concrete,Blue,Zombie,None,Bear Trap,New Whip,Overalls,Party Nail,Mohawk,Calm,,
2008,Hungry Wolves 2008,Wolf Den,Gold,Bronze,None,Gold Piercing,Pile of Gems,Headphones,Party Nail,None,Excited,,
2009,Hungry Wolves 2009,Pink Concrete,Gold,Night,None,Hay,Pile of Gems,Blue Soccer Jersey,Onyx Nails,Straw Hat,Calm,,
2010,Hungry Wolves 2010,Blood Spattered,Blue,Bronze,None,None,Trash Can,Pack Chain,Champ Ring,Top Hat,Calm,,
2011,Hungry Wolves 2011,Underwater,Yellow,Arctic,None,None,Ice,None,Party Nail,Halo,Calm,,
2012,Hungry Wolves 2012,Pink Concrete,Cat Eyes,Clay,None,Muddy,Trash Can,Bowtie,Gold Nails,Top Hat,Calm,,
2013,Hungry Wolves 2013,Pink Concrete,Gold,Zombie,None,Muddy,Barbed Wire Fence,Bowtie,Brass Knuckles,Cowboy,Silly,,
2014,Hungry Wolves 2014,Underwater,Cat Eyes,Camo,None,None,Pile of Money,Pack Chain,Handcuffs,Halo,Calm,,
2015,Hungry Wolves 2015,Pink Concrete,Blue,Zombie,None,Gold Piercing,Pile of Money,Red Soccer Jersey,Party Nail,None,Sad,,
2016,Hungry Wolves 2016,Blood Spattered,Blue,Blue,None,Bear Trap,Guitar Amp,Robot Armor,Ruby Nails,Gold Earring,Angry,,
2017,Hungry Wolves 2017,Grey Concrete,Bloodshot,Brown,None,Hay,Trash Can,Tie-Dye Shirt,Mechanical Hand,Beanie,Hungry,,
2018,Hungry Wolves 2018,Forest,Blue,Clay,None,Frozen,Throne,Yellow Basketball Jersey,Biker Gloves,Top Hat,Sad,,
2019,Hungry Wolves 2019,Magma,Yellow,Blue,Monocle,Muddy,Pile of Bones,Hawaiian,Glowing Nails,Party Hat,Calm,,
2020,Hungry Wolves 2020,Blue Concrete,Yellow,Hay,None,Gold Piercing,Guitar Amp,Overalls,Glowing Nails,Party Hat,Excited,,
2021,Hungry Wolves 2021,Forest,Bloodshot,Grey,None,Snow Covered,Pile of Bananas,Bowtie,Rainbow Nails,None,Calm,,
2022,Hungry Wolves 2022,Blood Spattered,No Pupils,Brown,None,Gold Piercing,Throne,Blue Soccer Jersey,Muddy Paws,None,Excited,,
2023,Hungry Wolves 2023,Pink Concrete,Blue,Hay,None,Muddy,Boulder,Headphones,Biker Gloves,Top Hat,Calm,,
2024,Hungry Wolves 2024,24K,Blue,Glowing,None,Wood,Trash Can,Yellow Basketball Jersey,Ruby Nails,Devil Horns,Calm,,
2025,Hungry Wolves 2025,Grey Concrete,Blue,Golden,None,None,Barbed Wire Fence,Green Basketball Jersey,Biker Gloves,Devil Horns,Silly,,
2026,Hungry Wolves 2026,Forest,Cyborg,Grey,None,Muddy,Trash Can,Hoodie,Gold Bracelet,Mohawk,Calm,,
2027,Hungry Wolves 2027,Blood Spattered,Gold,Bronze,None,None,Bricks,Headphones,Party Nail,Red Bandana,Excited,,
2028,Hungry Wolves 2028,Pink Concrete,Yellow,Bronze,None,None,Guitar Amp,Bowtie,Biker Gloves,None,Calm,,
2029,Hungry Wolves 2029,Pink Concrete,Yellow,Clay,None,Muddy,Pile of Bananas,Bowtie,Gold Bracelet,Top Hat,Sad,,
2030,Hungry Wolves 2030,Underwater,Blue,Glowing,None,Glowing,Trash Can,Pack Chain,Biker Gloves,Devil Horns,Calm,,
2031,Hungry Wolves 2031,Forest,No Pupils,Blue,None,None,Ice,Blue Soccer Jersey,Bloody Nails,Wizard Hat,Excited,,
2032,Hungry Wolves 2032,Green Concrete,Blue,Camo,None,Snow Covered,Trash Can,Blue Soccer Jersey,Mechanical Hand,Beanie,Excited,,
2033,Hungry Wolves 2033,Hellfire,Blue,Brown,None,Snow Covered,New Whip,Red Soccer Jersey,Rainbow Nails,Top Hat,Sad,,
2034,Hungry Wolves 2034,Pink Concrete,No Pupils,Hay,None,Paper Crown,Boulder,Black T-Shirt,Handcuffs,Cowboy,Calm,,
2035,Hungry Wolves 2035,Blue Concrete,Cyborg,Clay,None,Paper Crown,Pile of Bananas,Ripped White T-Shirt,Gold Nails,Devil Horns,Evil,,
2036,Hungry Wolves 2036,Hellfire,Cat Eyes,Arctic,None,None,Boulder,Ripped White T-Shirt,Gold Nails,Pirate Hat,Silly,,
2037,Hungry Wolves 2037,Rainbow Shine,Cat Eyes,Rainbow,None,Glowing,Guitar Amp,Overalls,Gold Bracelet,Halo,Calm,,
2038,Hungry Wolves 2038,Green Concrete,Cat Eyes,Night,None,None,Trash Can,Bowtie,Onyx Nails,Top Hat,Silly,,
2039,Hungry Wolves 2039,Magma,Blue,Glowing,None,None,Trash Can,Ripped White T-Shirt,Rainbow Nails,Party Hat,Hungry,,
2040,Hungry Wolves 2040,Grey Concrete,Blue,Arctic,None,Gold Piercing,Throne,Hawaiian,Bloody Nails,Pirate Hat,Silly,,
2041,Hungry Wolves 2041,Grey Concrete,Cyborg,Hay,None,None,Hay,Bowtie,Gold Bracelet,Mohawk,Silly,,
2042,Hungry Wolves 2042,Blue Concrete,No Pupils,Blue,None,Gold Piercing,Pile of Bananas,Overalls,Rainbow Nails,Captain's Hat,Evil,,
2043,Hungry Wolves 2043,Pink Concrete,Cat Eyes,Red,None,None,Trash Can,Blue Soccer Jersey,Gold Nails,Cowboy,Angry,,
2044,Hungry Wolves 2044,Grey Concrete,Cyborg,Grey,None,Frozen,Hay,None,Brass Knuckles,Devil Horns,Silly,,
2045,Hungry Wolves 2045,Pink Concrete,No Pupils,Grey,None,Glowing,Trash Can,None,Bloody Nails,Wizard Hat,Silly,,
2046,Hungry Wolves 2046,Rave,Blue,Grey,None,Bear Trap,New Whip,Headphones,Gold Bracelet,None,Calm,,
2047,Hungry Wolves 2047,Grey Concrete,Blue,Arctic,None,Hay,New Whip,Ripped White T-Shirt,Muddy Paws,Captain's Hat,Angry,,
2048,Hungry Wolves 2048,Blue Concrete,Yellow,Glowing,None,None,Trash Can,Red Soccer Jersey,Party Nail,Wizard Hat,Hungry,,
2049,Hungry Wolves 2049,Green Concrete,Blue,Arctic,None,Muddy,Trash Can,Banana T-Shirt,Biker Gloves,Halo,Silly,,
2050,Hungry Wolves 2050,Underwater,Blue,Rainbow,None,None,Pile of Bananas,Biker Vest,Party Nail,Mohawk,Hungry,,
2051,Hungry Wolves 2051,Forest,Blue,Blue,None,Muddy,Trash Can,Pack Chain,Handcuffs,Wizard Hat,Calm,,
2052,Hungry Wolves 2052,Green Concrete,Blue,Glowing,None,Snow Covered,Pile of Bananas,Headphones,Brass Knuckles,None,Sad,,
2053,Hungry Wolves 2053,24K,No Pupils,Night,None,Wood,Pile of Gems,Ripped White T-Shirt,Mechanical Hand,Halo,Angry,,
2054,Hungry Wolves 2054,Graffiti,Bloodshot,Arctic,None,Muddy,Pile of Bananas,Overalls,Party Nail,Party Hat,Silly,,
2055,Hungry Wolves 2055,24K,Cyborg,Brown,None,Muddy,Old Stereos,Overalls,Gold Bracelet,Halo,Calm,,
2056,Hungry Wolves 2056,Grey Concrete,Cyborg,Red,None,Hay,Barbed Wire Fence,Robot Armor,Bloody Nails,Halo,Calm,,
2057,Hungry Wolves 2057,Graffiti,Blue,Glowing,None,None,Boulder,Hawaiian,Gold Bracelet,None,Evil,,
2058,Hungry Wolves 2058,Grey Concrete,No Pupils,Glowing,None,Frozen,Trash Can,Red Soccer Jersey,Ruby Nails,Pirate Hat,Excited,,
2059,Hungry Wolves 2059,Rave,Blue,Hay,None,Muddy,New Whip,Bowtie,Brass Knuckles,Gold Earring,Calm,,
2060,Hungry Wolves 2060,Graffiti,Cat Eyes,Brown,None,Gold Piercing,New Whip,Blue Soccer Jersey,Handcuffs,Captain's Hat,Excited,,
2061,Hungry Wolves 2061,Green Concrete,Gold,Night,None,Wood,Boulder,Pack Chain,Glowing Nails,Party Hat,Angry,,
2062,Hungry Wolves 2062,Green Concrete,Blue,Glowing,None,None,Pile of Bananas,None,Gold Nails,Santa Hat,Calm,,
2063,Hungry Wolves 2063,Ice,Blue,Grey,None,Muddy,Barbed Wire Fence,Red Soccer Jersey,Mechanical Hand,Cowboy,Angry,,
2064,Hungry Wolves 2064,Green Concrete,Cat Eyes,Glowing,None,Glowing,Pile of Bananas,Overalls,Party Nail,Flipped Brim,Evil,,
2065,Hungry Wolves 2065,Blue Concrete,Blue,Golden,Monocle,Wood,Boulder,Ripped White T-Shirt,Gold Nails,Cowboy,Excited,,
2066,Hungry Wolves 2066,Graffiti,Blue,Blue,None,Muddy,Bricks,Pack Chain,Ruby Nails,Halo,Excited,,
2067,Hungry Wolves 2067,Green Concrete,Yellow,Bronze,None,Muddy,Hay,Hoodie,Onyx Nails,Pirate Hat,Calm,,
2068,Hungry Wolves 2068,Blue Concrete,No Pupils,Red,None,Hay,Ice,Yellow Basketball Jersey,Bloody Nails,None,Excited,,
2069,Hungry Wolves 2069,Pink Concrete,Blue,Brown,None,Glowing,Barbed Wire Fence,Bowtie,Onyx Nails,Top Hat,Evil,,
2070,Hungry Wolves 2070,Underwater,No Pupils,Golden,None,Muddy,Guitar Amp,Pack Chain,Gold Nails,Cowboy,Calm,,
2071,Hungry Wolves 2071,Pink Concrete,Cat Eyes,Red,None,Snow Covered,Bricks,None,Gold Bracelet,Beanie,Angry,,
2072,Hungry Wolves 2072,Blue Concrete,Gold,Clay,None,Snow Covered,New Whip,Pack Chain,Party Nail,Pirate Hat,Calm,,
2073,Hungry Wolves 2073,Blood Spattered,Blue,Golden,None,Paper Crown,Trash Can,Bowtie,Party Nail,Straw Hat,Silly,,
2074,Hungry Wolves 2074,Forest,Blue,Clay,None,None,Pile of Bones,Bowtie,Handcuffs,Gold Earring,Calm,,
2075,Hungry Wolves 2075,Pink Concrete,No Pupils,Golden,None,None,New Whip,Ripped White T-Shirt,Rainbow Nails,Halo,Excited,,
2076,Hungry Wolves 2076,Blood Spattered,Yellow,Camo,None,Frozen,Old Stereos,Bowtie,Glowing Nails,Halo,Silly,,
2077,Hungry Wolves 2077,Pink Concrete,Yellow,Red,None,Paper Crown,Old Stereos,Biker Vest,Gold Bracelet,Beanie,Angry,,
2078,Hungry Wolves 2078,Green Concrete,Blue,Rainbow,None,Glowing,Hay,Ripped White T-Shirt,Gold Bracelet,Devil Horns,Sad,,
2079,Hungry Wolves 2079,Underwater,Blue,Grey,None,Muddy,Ice,Green Basketball Jersey,Ruby Nails,Beanie,Silly,,
2080,Hungry Wolves 2080,Ice,Blue,Zombie,None,Wood,Guitar Amp,Overalls,Rainbow Nails,Straw Hat,Calm,,
2081,Hungry Wolves 2081,Blue Concrete,Gold,Rainbow,None,None,Trash Can,Hoodie,Bloody Nails,Pirate Hat,Evil,,
2082,Hungry Wolves 2082,Ice,Bloodshot,Night,Monocle,None,Barbed Wire Fence,Biker Vest,Brass Knuckles,Straw Hat,Angry,,
2083,Hungry Wolves 2083,Wolf Den,Gold,Zombie,None,Muddy,Trash Can,Ripped White T-Shirt,Biker Gloves,None,Silly,,
2084,Hungry Wolves 2084,Pink Concrete,Gold,Camo,None,None,New Whip,None,Bloody Nails,None,Sad,,
2085,Hungry Wolves 2085,Grey Concrete,Blue,Blue,None,Gold Piercing,Pile of Bananas,Ripped White T-Shirt,Rainbow Nails,Devil Horns,Hungry,,
2086,Hungry Wolves 2086,Grey Concrete,Yellow,Bronze,None,Wood,Pile of Bananas,Green Basketball Jersey,Gold Nails,Top Hat,Excited,,
2087,Hungry Wolves 2087,Pink Concrete,Cat Eyes,Grey,None,Muddy,Boulder,Ripped White T-Shirt,Ruby Nails,Top Hat,Hungry,,
2088,Hungry Wolves 2088,Wolf Den,Cat Eyes,Brown,None,None,Pile of Bananas,None,Muddy Paws,Halo,Hungry,,
2089,Hungry Wolves 2089,Rainbow Shine,Blue,Blue,None,Wood,Trash Can,None,Bloody Nails,Captain's Hat,Evil,,
2090,Hungry Wolves 2090,Ice,Yellow,Bronze,None,Hay,Barbed Wire Fence,Banana T-Shirt,None,Cowboy,Calm,,
2091,Hungry Wolves 2091,Ice,Yellow,Bronze,None,Muddy,Ice,Green Basketball Jersey,Bloody Nails,Gold Earring,Angry,,
2092,Hungry Wolves 2092,Blood Spattered,Cyborg,Grey,None,Snow Covered,Barbed Wire Fence,Pack Chain,Gold Bracelet,Party Hat,Angry,,
2093,Hungry Wolves 2093,Blue Concrete,Bloodshot,Glowing,None,Muddy,Boulder,Pack Chain,Mechanical Hand,Beanie,Calm,,
2094,Hungry Wolves 2094,Grey Concrete,Yellow,Clay,None,None,Boulder,Pack Chain,Gold Nails,None,Calm,,
2095,Hungry Wolves 2095,Blue Concrete,Blue,Red,None,None,Barbed Wire Fence,Black T-Shirt,Onyx Nails,Devil Horns,Calm,,
2096,Hungry Wolves 2096,Underwater,Bloodshot,Glowing,None,Frozen,Barbed Wire Fence,Biker Vest,Bloody Nails,Top Hat,Hungry,,
2097,Hungry Wolves 2097,Blood Spattered,Bloodshot,Rainbow,None,Snow Covered,Trash Can,Black T-Shirt,Gold Nails,Devil Horns,Silly,,
2098,Hungry Wolves 2098,Wolf Den,No Pupils,Blue,None,Muddy,Guitar Amp,Ripped White T-Shirt,Bloody Nails,Santa Hat,Sad,,
2099,Hungry Wolves 2099,Blue Concrete,Cat Eyes,Glowing,None,Muddy,Ice,None,Handcuffs,Mohawk,Excited,,
2100,Hungry Wolves 2100,24K,Yellow,Bronze,None,Bear Trap,Throne,Pack Chain,Ruby Nails,Mohawk,Excited,,
2101,Hungry Wolves 2101,Rainbow Shine,Blue,Glowing,None,Hay,Hay,Robot Armor,Bloody Nails,Santa Hat,Excited,,
2102,Hungry Wolves 2102,Magma,No Pupils,Grey,None,None,Barbed Wire Fence,Biker Vest,Ruby Nails,Devil Horns,Angry,,
2103,Hungry Wolves 2103,Blood Spattered,Yellow,Rainbow,None,Glowing,Ice,Pack Chain,Glowing Nails,Top Hat,Excited,,
2104,Hungry Wolves 2104,Graffiti,Gold,Glowing,None,None,Guitar Amp,Pack Chain,Muddy Paws,Devil Horns,Angry,,
2105,Hungry Wolves 2105,Grey Concrete,Gold,Glowing,None,Snow Covered,Pile of Bananas,Pack Chain,Handcuffs,Gold Earring,Excited,,
2106,Hungry Wolves 2106,Ice,Bloodshot,Arctic,None,Snow Covered,New Whip,Bowtie,Glowing Nails,Pirate Hat,Silly,,
2107,Hungry Wolves 2107,Hellfire,Gold,Glowing,None,Snow Covered,Pile of Money,Ripped White T-Shirt,Onyx Nails,Captain's Hat,Calm,,
2108,Hungry Wolves 2108,Rave,Yellow,Arctic,None,None,Pile of Money,Red Soccer Jersey,Gold Bracelet,Black Bandana,Sad,,
2109,Hungry Wolves 2109,Blue Concrete,Cat Eyes,Camo,None,Muddy,Ice,Green Basketball Jersey,Ruby Nails,Halo,Excited,,
2110,Hungry Wolves 2110,Forest,No Pupils,Brown,None,None,Barbed Wire Fence,Pack Chain,Ruby Nails,Devil Horns,Excited,,
2111,Hungry Wolves 2111,Ice,Blue,Arctic,None,Paper Crown,Trash Can,Black T-Shirt,Biker Gloves,Paper Crown,Calm,,
2112,Hungry Wolves 2112,Ice,No Pupils,Glowing,Lasers,None,Trash Can,Black T-Shirt,Glowing Nails,Beanie,Calm,,
2113,Hungry Wolves 2113,Graffiti,Blue,Arctic,None,Muddy,Pile of Bananas,Red Soccer Jersey,Glowing Nails,Captain's Hat,Calm,,
2114,Hungry Wolves 2114,Rainbow Shine,Gold,Brown,None,Snow Covered,Hay,Headphones,Gold Bracelet,Captain's Hat,Evil,,
2115,Hungry Wolves 2115,Green Concrete,No Pupils,Clay,None,Frozen,Throne,Biker Vest,Rainbow Nails,Beanie,Hungry,,
2116,Hungry Wolves 2116,Ice,Blue,Camo,None,None,Hay,None,Muddy Paws,Top Hat,Sad,,
2117,Hungry Wolves 2117,Wolf Den,Blue,Camo,None,Frozen,Ice,Black T-Shirt,Handcuffs,Santa Hat,Excited,,
2118,Hungry Wolves 2118,Blue Concrete,Cat Eyes,Arctic,None,Snow Covered,Pile of Bananas,Ripped White T-Shirt,Handcuffs,Straw Hat,Evil,,
2119,Hungry Wolves 2119,Blue Concrete,Yellow,Blue,None,Bear Trap,Trash Can,Black T-Shirt,Gold Bracelet,None,Hungry,,
2120,Hungry Wolves 2120,Graffiti,Blue,Arctic,None,Bear Trap,Pile of Gems,Banana T-Shirt,Handcuffs,Devil Horns,Silly,,
2121,Hungry Wolves 2121,Grey Concrete,Cat Eyes,Arctic,None,Hay,Trash Can,Robot Armor,Gold Bracelet,Top Hat,Calm,,
2122,Hungry Wolves 2122,Green Concrete,Bloodshot,Zombie,None,None,Pile of Bananas,None,Biker Gloves,Black Bandana,Angry,,
2123,Hungry Wolves 2123,Hellfire,Bloodshot,Bronze,None,None,Pile of Bananas,Ripped White T-Shirt,Gold Bracelet,Santa Hat,Calm,,
2124,Hungry Wolves 2124,Pink Concrete,Blue,Glowing,None,Paper Crown,Trash Can,Red Soccer Jersey,Gold Nails,Beanie,Sad,,
2125,Hungry Wolves 2125,Pink Concrete,Cyborg,Glowing,None,Snow Covered,Throne,Wool Sweater,Brass Knuckles,None,Angry,,
2126,Hungry Wolves 2126,Grey Concrete,Cat Eyes,Night,None,Muddy,Boulder,Red Soccer Jersey,Gold Nails,Top Hat,Angry,,
2127,Hungry Wolves 2127,Rainbow Shine,Yellow,Arctic,None,Wood,Ice,Red Soccer Jersey,Bloody Nails,Party Hat,Calm,,
2128,Hungry Wolves 2128,Blue Concrete,Yellow,Golden,None,None,Trash Can,Bowtie,Biker Gloves,Devil Horns,Silly,,
2129,Hungry Wolves 2129,Underwater,Yellow,Glowing,None,None,Pile of Bananas,Bowtie,Gold Bracelet,Gold Earring,Sad,,
2130,Hungry Wolves 2130,24K,Yellow,Rainbow,None,Muddy,Trash Can,None,Onyx Nails,None,Calm,,
2131,Hungry Wolves 2131,Green Concrete,Blue,Arctic,None,Frozen,Pile of Bananas,Pack Chain,Brass Knuckles,None,Calm,,
2132,Hungry Wolves 2132,Grey Concrete,Yellow,Bronze,None,Muddy,Pile of Bananas,Hoodie,Onyx Nails,Beanie,Excited,,
2133,Hungry Wolves 2133,Green Concrete,Blue,Glowing,None,None,Trash Can,None,Gold Bracelet,Straw Hat,Excited,,
2134,Hungry Wolves 2134,Green Concrete,Cyborg,Blue,None,None,Trash Can,Pack Chain,Gold Bracelet,Halo,Calm,,
2135,Hungry Wolves 2135,,,,,,,,,,,Wild Pack,
2136,Hungry Wolves 2136,Rave,Yellow,Brown,None,None,Trash Can,Ripped White T-Shirt,Mechanical Hand,Red Bandana,Hungry,,
2137,Hungry Wolves 2137,Hellfire,No Pupils,Arctic,None,Snow Covered,Old Stereos,Blue Soccer Jersey,Handcuffs,Halo,Sad,,
2138,Hungry Wolves 2138,Blue Concrete,Blue,Night,None,None,Trash Can,Pack Chain,Gold Nails,Top Hat,Sad,,
2139,Hungry Wolves 2139,Graffiti,Yellow,Camo,None,Muddy,Pile of Bones,Yellow Basketball Jersey,Rainbow Nails,None,Silly,,
2140,Hungry Wolves 2140,Hellfire,Yellow,Rainbow,None,Gold Piercing,Trash Can,Pack Chain,Glowing Nails,Devil Horns,Silly,,
2141,Hungry Wolves 2141,Pink Concrete,Blue,Hay,None,Muddy,Hay,Pack Chain,Muddy Paws,Red Bandana,Evil,,
2142,Hungry Wolves 2142,Green Concrete,Cyborg,Bronze,None,None,Hay,Ripped White T-Shirt,Onyx Nails,Santa Hat,Sad,,
2143,Hungry Wolves 2143,Grey Concrete,Cat Eyes,Grey,None,Wood,Ice,Blue Soccer Jersey,Party Nail,Top Hat,Excited,,
2144,Hungry Wolves 2144,Blue Concrete,Blue,Golden,None,Frozen,Old Stereos,Bowtie,Handcuffs,Red Bandana,Angry,,
2145,Hungry Wolves 2145,24K,Cyborg,Glowing,None,Frozen,Trash Can,Ripped White T-Shirt,Brass Knuckles,None,Calm,,
2146,Hungry Wolves 2146,Underwater,No Pupils,Bronze,None,None,Ice,None,Biker Gloves,Devil Horns,Calm,,
2147,Hungry Wolves 2147,Forest,Yellow,Arctic,None,None,Pile of Bananas,Yellow Basketball Jersey,Brass Knuckles,Cowboy,Calm,,
2148,Hungry Wolves 2148,Green Concrete,Blue,Brown,None,Glowing,Trash Can,Biker Vest,Brass Knuckles,Gold Earring,Calm,,
2149,Hungry Wolves 2149,Grey Concrete,Cat Eyes,Arctic,None,Gold Piercing,Pile of Bananas,Black T-Shirt,Onyx Nails,None,Excited,,
2150,Hungry Wolves 2150,Wolf Den,Blue,Zombie,None,None,Hay,Biker Vest,Gold Bracelet,Wizard Hat,Angry,,
2151,Hungry Wolves 2151,Forest,Cyborg,Blue,None,Snow Covered,New Whip,Tie-Dye Shirt,Bloody Nails,Halo,Evil,,
2152,Hungry Wolves 2152,Magma,Cyborg,Rainbow,None,Muddy,Ice,Biker Vest,Rainbow Nails,Devil Horns,Angry,,
2153,Hungry Wolves 2153,24K,Blue,Bronze,None,None,Ice,None,Party Nail,Pirate Hat,Calm,,
2154,Hungry Wolves 2154,Graffiti,No Pupils,Red,None,Snow Covered,Trash Can,Hoodie,Mechanical Hand,Beanie,Angry,,
2155,Hungry Wolves 2155,Ice,Blue,Night,None,None,Trash Can,Ripped White T-Shirt,Rainbow Nails,Gold Earring,Calm,,
2156,Hungry Wolves 2156,Graffiti,Yellow,Grey,None,Bear Trap,Hay,Black T-Shirt,Biker Gloves,Straw Hat,Excited,,
