TOKEN_ID,TOKEN_NAME,Special Edition,Trait Count,Color,Power Unit,Quantum Core,Right Sensor,Face,Apex,Sense Emulator,AUX,Torso,BG,Left Sensor,Hands,Matching Sets
2096,vogu #2096,,11,Titan,EMP Shields,Core,Kouwei,Centurion,Trinity,Sticker,Faction,Wind Breaker,Pink Gradient,Ongo,,67.34006734006735
210,vogu #210,,9,Pulsar White,Ongo,Core,APS,VRT,Emoji,Inhaler,,Leather Jacket,Pink Gradient,,,67.34006734006735
2109,vogu #2109,,10,Neptune,Extended Range,Ongo,,ISO,Industrial Sensor,Extended Release,Centurion,Leather Jacket,Black Graphic,Rabbit,,67.34006734006735
211,vogu #211,,9,Cotton Candy,Kouwei,Ongo,,VRT,Cutter,,Bypass,Puff Jacket,Grey Gradient,Core,,67.34006734006735
2114,vogu #2114,,8,Snake,Kouwei,Core,Ongo,Recon,Patrician,,,Tracksuit,Grey Day,,,67.34006734006735
2117,vogu #2117,,9,Wrath,Centurion,Kouwei,Rabbit,VRT,Industrial Sensor,Inhaler,,Leather Jacket,Blue Gradient,,,67.34006734006735
2124,vogu #2124,,10,Neptune,Extended Range,Runtime Meter,Cat,Kouwei,Emoji,Inhaler,,Tracksuit,Orange Gradient,Core,,67.34006734006735
2126,vogu #2126,,7,Neptune,Kouwei,Centurion,,VRT,Industrial Sensor,,,Tracksuit,Black Graphic,,,67.34006734006735
2136,vogu #2136,,11,Snake,EMP Shields,Core,Acoustic Array,Field Agent,Ongo,Inhaler,,Wind Breaker,Pink Gradient,APS,Red Cup,67.34006734006735
214,vogu #214,,9,Snake,Patrician,Ongo,,VRT,Industrial Sensor,Inhaler,,Graphic Tee,Black Graphic,Core,,67.34006734006735
2142,vogu #2142,,11,Wrath,Core,Runtime Meter,Acoustic Array,Recon,Cutter,Inhaler,,Graphic Tee,Blue Gradient,Kouwei,Joint,67.34006734006735
2149,vogu #2149,,11,Wrath,Kouwei,Runtime Meter,Core,Centurion,Industrial Sensor,Inhaler,Trans,Graphic Tee,Blue Gradient,APS,,67.34006734006735
215,vogu #215,,10,Neptune,Extended Range,Core,Acoustic Array,Kouwei,Centurion,Inhaler,,Graphic Tee,Orange Gradient,APS,,67.34006734006735
2150,vogu #2150,,8,Cotton Candy,EMP Shields,Patrician,,VRT,Industrial Sensor,Inhaler,,Tracksuit,Grey Day,,,67.34006734006735
2152,vogu #2152,,10,Titan,Core,Ongo,Acoustic Array,ISO,Emoji,Extended Release,,BDVXP,Green Gradient,Infrared,,67.34006734006735
2158,vogu #2158,,9,Titan,Kouwei,Core,Acoustic Array,Ongo,Emoji,,,Graphic Tee,Orange Gradient,APS,,67.34006734006735
2161,vogu #2161,,10,Navy,Patrician,Core,APS,EMO-LED,,Inhaler,Bypass,Leather Jacket,Orange Gradient,Infrared,,67.34006734006735
2167,vogu #2167,,9,Nebula Red,Centurion,Ongo,,Core,Emoji,Inhaler,,Graphic Tee,Black Graphic,Rabbit,,67.34006734006735
2173,vogu #2173,,9,Snake,Ongo,Patrician,,Vandalized,Range Finder,Inhaler,,Wind Breaker,Grey Day,APS,,67.34006734006735
2177,vogu #2177,,8,Navy,Kouwei,Core,,Graffiti,,,Patrician,Leather Jacket,Orange Gradient,Centurion,,67.34006734006735
218,vogu #218,,8,Nova Blue,Core,Kouwei,,Recon,Emoji,,,Graphic Tee,Green Gradient,Rabbit,,67.34006734006735
2180,vogu #2180,,8,Neptune,Core,Kouwei,Rabbit,Graffiti,,Extended Release,,Tracksuit,Purple Gradient,,,67.34006734006735
2184,vogu #2184,,9,Snake,Centurion,Kouwei,Acoustic Array,Vandalized,Patrician,,Bypass,Ongo,Orange Gradient,,,67.34006734006735
2186,vogu #2186,,10,Nebula Red,Extended Range,Runtime Meter,Rabbit,Centurion,Industrial Sensor,Offender,,Monk,Blue Gradient,Core,,67.34006734006735
219,vogu #219,,8,34 Tauri,Centurion,Kouwei,,Core,Emoji,Inhaler,,BDVXP,Purple Gradient,,,67.34006734006735
220,vogu #220,,9,Nova Blue,Kouwei,Patrician,Core,VRT,Strobe,Inhaler,,Tactical,Grey Day,,,67.34006734006735
2201,vogu #2201,,9,Navy,EMP Shields,Core,,Governor,Industrial Sensor,Kouwei,,Leather Jacket,Pink Gradient,Infrared,,67.34006734006735
2205,vogu #2205,,8,Wrath,Extended Range,Runtime Meter,,Kouwei,Emoji,Ongo,,Tactical,Purple Gradient,,,67.34006734006735
2207,vogu #2207,,8,Nebula Red,Centurion,Kouwei,,VRT,Range Finder,,,Tracksuit,Grey Gradient,Ongo,,67.34006734006735
2209,vogu #2209,,10,Cotton Candy,Small Cell,Runtime Meter,Rabbit,Centurion,Strobe,Sticker,Faction,Graphic Tee,Pink Gradient,,,67.34006734006735
221,vogu #221,,10,Titan,Centurion,Runtime Meter,Ongo,Core,Range Finder,Offender,,Wind Breaker,Green Gradient,,Boba,67.34006734006735
2220,vogu #2220,,10,34 Tauri,Patrician,Kouwei,,Recon,Centurion,Extended Release,,Tracksuit,Blue Gradient,APS,Beverage,67.34006734006735
2223,vogu #2223,,11,Nebula Red,Small Cell,Runtime Meter,Ongo,Grigori,Emoji,Sticker,Faction,PBJ,Blue Gradient,APS,,67.34006734006735
2229,vogu #2229,,10,Snake,Core,Runtime Meter,Kouwei,EMO-LED,,Sticker,Centurion,Ongo,Orange Gradient,APS,,67.34006734006735
2232,vogu #2232,,10,Navy,Patrician,Centurion,Rabbit,Kouwei,Emoji,Inhaler,,Graphic Tee,Black Graphic,Core,,67.34006734006735
2239,vogu #2239,,10,Nova Blue,Small Cell,Runtime Meter,Core,Recon,Garsi,Kouwei,,Puff Jacket,Pink Gradient,Ongo,,67.34006734006735
224,vogu #224,,8,Titan,Extended Range,Core,Centurion,Graffiti,,Inhaler,,Graphic Tee,Orange Gradient,,,67.34006734006735
2242,vogu #2242,,9,Cotton Candy,Small Cell,Kouwei,,Centurion,Patrician,Offender,,Super Puff,Pink Gradient,APS,,67.34006734006735
2247,vogu #2247,,9,Snake,Centurion,Ongo,,Kouwei,Emoji,Core,,Wind Breaker,Green Gradient,Rabbit,,67.34006734006735
2258,vogu #2258,,9,Neptune,Centurion,Core,,Vandalized,Industrial Sensor,Kouwei,,Graphic Tee,Grey Gradient,Infrared,,67.34006734006735
226,vogu #226,,8,Navy,Core,Patrician,,Centurion,Industrial Sensor,Inhaler,,PBJ,Black Graphic,,,67.34006734006735
2262,vogu #2262,,10,34 Tauri,Extended Range,Patrician,Core,VRT,Garsi,,,Wind Breaker,Ethan S. Brewerton,Infrared,Coffee,67.34006734006735
2268,vogu #2268,,9,Grape,Kouwei,Centurion,Rabbit,Robo Face,Ongo,,,Core,Black Graphic,Cat,,67.34006734006735
2270,vogu #2270,,10,Titan,Extended Range,Runtime Meter,Kouwei,EMO-LED,,Sticker,Patrician,PBJ,Purple Gradient,Cat,,67.34006734006735
2278,vogu #2278,,9,Grape,Small Cell,Patrician,Kouwei,EMO-LED,,Inhaler,,Graphic Tee,Orange Gradient,APS,,67.34006734006735
2279,vogu #2279,,8,Nebula Red,Patrician,Core,,Ongo,Centurion,Kouwei,,PBJ,Blue Gradient,,,67.34006734006735
2280,vogu #2280,,8,Pulsar White,Patrician,Runtime Meter,,Governor,Echelon-3,Extended Release,,Wind Breaker,Green Gradient,,,67.34006734006735
2283,vogu #2283,,10,Titan,Core,Runtime Meter,Rabbit,Ongo,Cutter,Kouwei,,Leather Jacket,Grey Gradient,Cat,,67.34006734006735
2284,vogu #2284,,9,Pulsar White,Core,Patrician,Kouwei Vibes,EMO-LED,,Offender,,Super Puff,Green Gradient,APS,,67.34006734006735
2286,vogu #2286,,8,Grape,Kouwei,Core,,EMO-LED,,Inhaler,,BDVXP,Grey Day,Infrared,,67.34006734006735
2287,vogu #2287,,10,Neptune,Core,Runtime Meter,Acoustic Array,VRT,Patrician,Inhaler,,Wind Breaker,Blue Gradient,Kouwei,,67.34006734006735
229,vogu #229,,9,Nova Blue,Ongo,Patrician,Rabbit,Recon,Industrial Sensor,Centurion,,Graphic Tee,Green Gradient,,,67.34006734006735
2290,vogu #2290,,10,Titan,Kouwei,Ongo,APS,ISO,Industrial Sensor,Inhaler,,Core,Orange Gradient,Rabbit,,67.34006734006735
2292,vogu #2292,,7,Echelon Grey,Core,Ongo,,Tri-Focal ACS,Garsi,,,Puff Jacket,Black Graphic,,,67.34006734006735
2307,vogu #2307,,10,Neptune,Small Cell,Ongo,Acoustic Array,Field Agent,Industrial Sensor,V-THC,Vogu,Kouwei,Black Graphic,,,67.34006734006735
2308,vogu #2308,,10,Echelon Grey,Kouwei,Centurion,Core,Field Agent,Industrial Sensor,Inhaler,,Leather Jacket,Pink Gradient,Ongo,,67.34006734006735
2312,vogu #2312,,10,Echelon Grey,Extended Range,Core,Acoustic Array,Ongo,Industrial Sensor,Inhaler,,Leather Jacket,Black Graphic,,Zen,67.34006734006735
232,vogu #232,,9,34 Tauri,Extended Range,Core,,VRT,Industrial Sensor,Extended Release,,Leather Jacket,Grey Day,Rabbit,,67.34006734006735
2320,vogu #2320,,10,Nova Blue,Centurion,Core,Kouwei,Patrician,Industrial Sensor,Inhaler,,Leather Jacket,Green Gradient,APS,,67.34006734006735
2322,vogu #2322,,8,Cotton Candy,Centurion,Kouwei,,Field Agent,Emoji,Offender,,Wind Breaker,Grey Day,,,67.34006734006735
2325,vogu #2325,,9,Wrath,Small Cell,Core,Ongo,Centurion,Echelon-3,Offender,,Tracksuit,Grey Day,,,67.34006734006735
2328,vogu #2328,,11,Nova Blue,Kouwei,Patrician,APS,Core,Emoji,Offender,,Leather Jacket,Black Graphic,Infrared,Red Cup,67.34006734006735
2330,vogu #2330,,9,Neptune,Extended Range,Core,Centurion,Kouwei,Patrician,Inhaler,,Graphic Tee,Pink Gradient,,,67.34006734006735
2331,vogu #2331,,9,Nebula Red,EMP Shields,Core,Acoustic Array,Governor,Industrial Sensor,Inhaler,,Tactical,Blue Gradient,,,67.34006734006735
2332,vogu #2332,,9,Nebula Red,Kouwei,Runtime Meter,Acoustic Array,Centurion,Transmission,Inhaler,,Leather Jacket,Pink Gradient,,,67.34006734006735
2335,vogu #2335,,7,Titan,Centurion,Ongo,,EMO-LED,,V-THC,,Tracksuit,Orange Gradient,,,67.34006734006735
2338,vogu #2338,,9,Grape,Small Cell,Core,,Centurion,Ongo,Extended Release,Bypass,Wind Breaker,Grey Gradient,,,67.34006734006735
2339,vogu #2339,,8,Titan,Kouwei,Core,,VRT,Transmission,V-THC,,Sergeant,Grey Gradient,,,67.34006734006735
2346,vogu #2346,,9,34 Tauri,Extended Range,Centurion,Core,Kouwei,Industrial Sensor,Ongo,,Sergeant,Pink Gradient,,,67.34006734006735
2351,vogu #2351,,10,Neptune,EMP Shields,Core,APS,Centurion,Range Finder,Sticker,,Tracksuit,Green Gradient,Infrared,,67.34006734006735
2355,vogu #2355,,9,Nova Blue,EMP Shields,Centurion,,EMO-LED,,Inhaler,Trans,Graphic Tee,Pink Gradient,Core,,67.34006734006735
236,vogu #236,,10,34 Tauri,Small Cell,Centurion,APS,Core,,Sticker,,Kimono,Grey Gradient,APS,Zen,67.34006734006735
2369,vogu #2369,,8,Snake,Patrician,Ongo,Core,EMO-LED,,Inhaler,,Wind Breaker,Purple Gradient,,,67.34006734006735
2374,vogu #2374,,10,Nova Blue,EMP Shields,Patrician,APS,VRT,Industrial Sensor,Inhaler,,Sergeant,Purple Gradient,Cat,,67.34006734006735
2377,vogu #2377,,10,Neptune,Kouwei,Centurion,Acoustic Array,VRT,Transmission,,Faction,Puff Jacket,Purple Gradient,Cat,,67.34006734006735
2378,vogu #2378,,8,Neptune,Centurion,Patrician,,Kouwei,Echelon-3,Inhaler,,Kimono,Black Graphic,,,67.34006734006735
2381,vogu #2381,,9,Neptune,Kouwei,Runtime Meter,Core,Recon,Emoji,Offender,,Tracksuit,Pink Gradient,,,67.34006734006735
2382,vogu #2382,,9,34 Tauri,Core,Kouwei,,Echelon-3,Industrial Sensor,Inhaler,,BDVXP,Orange Gradient,Rabbit,,67.34006734006735
239,vogu #239,,9,Snake,Core,Runtime Meter,Acoustic Array,Centurion,Emoji,Inhaler,,Patrician,Grey Day,,,67.34006734006735
2399,vogu #2399,,9,Pulsar White,Ongo,Core,,Echelon-3,Industrial Sensor,Inhaler,Centurion,Tactical,Pink Gradient,,,67.34006734006735
240,vogu #240,,8,Nova Blue,Core,Centurion,,VRT,Garsi,Inhaler,,Kouwei,Black Graphic,,,67.34006734006735
2402,vogu #2402,,8,Snake,Kouwei,Ongo,,Core,Industrial Sensor,,,Tactical,Pink Gradient,Rabbit,,67.34006734006735
2403,vogu #2403,,9,Cotton Candy,Small Cell,Core,Acoustic Array,Kouwei,Emoji,Inhaler,,Monk,Orange Gradient,,,67.34006734006735
2408,vogu #2408,,10,Neptune,Kouwei,Patrician,APS,VRT,Industrial Sensor,Extended Release,,Tactical,Black Graphic,Core,,67.34006734006735
2410,vogu #2410,,8,Neptune,Kouwei,Runtime Meter,,Graffiti,,Inhaler,,Wind Breaker,Blue Gradient,Core,,67.34006734006735
2412,vogu #2412,,11,Titan,Extended Range,Core,Acoustic Array,Courier,Industrial Sensor,V-THC,,Leather Jacket,Black Graphic,Ongo,Scheming,67.34006734006735
2415,vogu #2415,,9,Wrath,Ongo,Core,Cat,VRT,Industrial Sensor,Inhaler,,Leather Jacket,Blue Gradient,,,67.34006734006735
2418,vogu #2418,,7,Wrath,Kouwei,Core,,Graffiti,,,,Puff Jacket,Orange Gradient,APS,,67.34006734006735
242,vogu #242,,8,Echelon Grey,Extended Range,Centurion,,VRT,Echelon-3,,Bypass,Leather Jacket,Green Gradient,,,67.34006734006735
2422,vogu #2422,,9,Nebula Red,Core,Runtime Meter,,Kouwei,,Inhaler,Patrician,BDVXP,Pink Gradient,APS,,67.34006734006735
2430,vogu #2430,,9,Snake,Kouwei,Patrician,,Recon,Emoji,Inhaler,,Wind Breaker,Blue Gradient,Cat,,67.34006734006735
2432,vogu #2432,,9,Nova Blue,Core,Centurion,,Recon,Strobe,Inhaler,,Graphic Tee,Blue Gradient,Kouwei,,67.34006734006735
2436,vogu #2436,,10,Snake,Kouwei,Core,,Graffiti,,Inhaler,Centurion,Wind Breaker,Orange Gradient,Infrared,Boba,67.34006734006735
2438,vogu #2438,,9,Cotton Candy,Extended Range,Core,,Echelon-3,Emoji,Kouwei,,Wind Breaker,Pink Gradient,Rabbit,,67.34006734006735
2439,vogu #2439,,10,Titan,Centurion,Core,Ongo,Governor,Cutter,Inhaler,,Monk,Green Gradient,,Beverage,67.34006734006735
244,vogu #244,,10,Navy,Small Cell,Core,APS,Vandalized,Patrician,Kouwei,,Graphic Tee,Grey Day,Ongo,,67.34006734006735
2447,vogu #2447,,8,Echelon Grey,Kouwei,Core,,Centurion,Emoji,,,Kimono,Grey Gradient,Ongo,,67.34006734006735
2448,vogu #2448,,9,Navy,Kouwei,Patrician,Core,Field Agent,,Ongo,Formula-V,Graphic Tee,Purple Gradient,,,67.34006734006735
2449,vogu #2449,,7,Nebula Red,Kouwei,Core,,EMO-LED,,Inhaler,,Leather Jacket,Orange Gradient,,,67.34006734006735
2454,vogu #2454,,8,Echelon Grey,Centurion,Kouwei,,Core,Industrial Sensor,Inhaler,,Tracksuit,Black Graphic,,,67.34006734006735
2455,vogu #2455,,9,Pulsar White,Kouwei,Core,Ongo,Centurion,Industrial Sensor,Inhaler,,PBJ,Orange Gradient,,,67.34006734006735
2458,vogu #2458,,8,Cotton Candy,Core,Kouwei,,Centurion,Emoji,Inhaler,,Tracksuit,Orange Gradient,,,67.34006734006735
2460,vogu #2460,,11,Echelon Grey,Core,Patrician,Acoustic Array,Ongo,Centurion,Inhaler,,Monk,Grey Day,APS,Beverage,67.34006734006735
2461,vogu #2461,,9,Pulsar White,Patrician,Runtime Meter,,VRT,Emoji,Inhaler,,Tactical,Green Gradient,Infrared,,67.34006734006735
2463,vogu #2463,,7,Nova Blue,Extended Range,Kouwei,,VRT,Cutter,,,Super Puff,Blue Gradient,,,67.34006734006735
2464,vogu #2464,,8,Neptune,Kouwei,Core,,Graffiti,,Sticker,,Ongo,Black Graphic,Infrared,,67.34006734006735
2467,vogu #2467,,9,Grape,Ongo,Centurion,Rabbit,Kouwei,Emoji,Extended Release,,Leather Jacket,Orange Gradient,,,67.34006734006735
2468,vogu #2468,,10,Grape,Small Cell,Core,,Tri-Focal ACS,Strobe,Offender,Faction,Kimono,Blue Gradient,Kouwei,,67.34006734006735
2474,vogu #2474,,11,Nebula Red,Extended Range,Centurion,Rabbit,VRT,Industrial Sensor,Offender,Core,Wind Breaker,Black Graphic,Cat,,67.34006734006735
2476,vogu #2476,,8,Nebula Red,Extended Range,Core,,Vandalized,Ongo,Offender,,Patrician,Green Gradient,,,67.34006734006735
2488,vogu #2488,,8,34 Tauri,Kouwei,Core,,Vandalized,Industrial Sensor,Inhaler,,Leather Jacket,Orange Gradient,,,67.34006734006735
2492,vogu #2492,,9,Neptune,Patrician,Core,,Recon,Centurion,Offender,,Puff Jacket,Black Graphic,Ongo,,67.34006734006735
2493,vogu #2493,,8,Pulsar White,Extended Range,Patrician,,Centurion,Ongo,Inhaler,,Kimono,Pink Gradient,,,67.34006734006735
2498,vogu #2498,,9,Cotton Candy,Centurion,Runtime Meter,Kouwei,Grigori,Echelon-3,Offender,,Core,Green Gradient,,,67.34006734006735
25,vogu #25,,10,Neptune,Kouwei,Core,Acoustic Array,Vandalized,Cutter,Patrician,,Monk,Grey Gradient,Ongo,,67.34006734006735
2503,vogu #2503,,9,34 Tauri,Small Cell,Ongo,,Centurion,Emoji,Inhaler,,Puff Jacket,Orange Gradient,Rabbit,,67.34006734006735
2505,vogu #2505,,10,Nova Blue,Kouwei,Core,Acoustic Array,VRT,Industrial Sensor,Inhaler,Bypass,Leather Jacket,Grey Day,,,67.34006734006735
2506,vogu #2506,,9,Echelon Grey,EMP Shields,Runtime Meter,Kouwei,VRT,Ongo,Offender,,Leather Jacket,Karen Jerzyk,,,67.34006734006735
251,vogu #251,,9,Wrath,EMP Shields,Patrician,Rabbit,Centurion,Range Finder,Extended Release,,Leather Jacket,Black Graphic,,,67.34006734006735
2516,vogu #2516,,9,Wrath,Core,Runtime Meter,Acoustic Array,VRT,Echelon-3,Inhaler,,Monk,Purple Gradient,,,67.34006734006735
2521,vogu #2521,,8,Snake,Extended Range,Runtime Meter,Centurion,VRT,Industrial Sensor,,,Leather Jacket,Grey Gradient,,,67.34006734006735
2527,vogu #2527,,8,Nebula Red,Kouwei,Core,,VRT,Industrial Sensor,Sticker,,Graphic Tee,Grey Day,,,67.34006734006735
2528,vogu #2528,,10,Wrath,Patrician,Runtime Meter,Core,Recon,Strobe,Kouwei,,Wind Breaker,Blue Gradient,APS,,67.34006734006735
2530,vogu #2530,,10,Snake,Core,Runtime Meter,Rabbit,Centurion,Range Finder,Ongo,,Kouwei,Blue Gradient,APS,,67.34006734006735
2531,vogu #2531,,8,Titan,Kouwei,Patrician,,EMO-LED,,Extended Release,,Super Puff,Green Gradient,Ongo,,67.34006734006735
2533,vogu #2533,,8,Neptune,Patrician,Runtime Meter,,Kouwei,Industrial Sensor,Inhaler,,Puff Jacket,Black Graphic,,,67.34006734006735
2542,vogu #2542,,10,Grape,Centurion,Runtime Meter,Core,Ongo,Garsi,Offender,,Tracksuit,Grey Gradient,APS,,67.34006734006735
2546,vogu #2546,,11,Neptune,EMP Shields,Ongo,Core,Centurion,Industrial Sensor,Kouwei,Patrician,Graphic Tee,Orange Gradient,APS,,67.34006734006735
2548,vogu #2548,,9,Wrath,Extended Range,Runtime Meter,,EMO-LED,,Kouwei,Bypass,Tactical,Blue Gradient,,Ante,67.34006734006735
2553,vogu #2553,,8,Neptune,Core,Runtime Meter,,Grigori,,Kouwei,,Wind Breaker,Purple Gradient,APS,,67.34006734006735
2560,vogu #2560,,8,Neptune,Extended Range,Runtime Meter,,Core,Industrial Sensor,,,Leather Jacket,Green Gradient,Kouwei,,67.34006734006735
2565,vogu #2565,,9,Cotton Candy,Core,Kouwei,,Centurion,Garsi,Inhaler,,Soldier,Pink Gradient,Ongo,,67.34006734006735
2567,vogu #2567,,9,Grape,Centurion,Core,Cat,Echelon-3,Industrial Sensor,Inhaler,,Kouwei,Grey Day,,,67.34006734006735
2571,vogu #2571,,9,Navy,Kouwei,Core,Acoustic Array,Patrician,Garsi,Inhaler,,Wind Breaker,Purple Gradient,,,67.34006734006735
2572,vogu #2572,,10,Cotton Candy,Small Cell,Runtime Meter,Rabbit,Vandalized,Garsi,Ongo,,Wind Breaker,Black Graphic,Core,,67.34006734006735
2573,vogu #2573,,10,Snake,Small Cell,Patrician,,Tri-Focal ACS,Garsi,Inhaler,Faction,Tactical,Grey Day,Ongo,,67.34006734006735
2574,vogu #2574,,8,34 Tauri,EMP Shields,Runtime Meter,,VRT,Industrial Sensor,Offender,,Core,Black Graphic,,,67.34006734006735
2577,vogu #2577,,11,Nebula Red,Centurion,Ongo,,Vandalized,Industrial Sensor,Offender,Patrician,Kouwei,Green Gradient,APS,Scheming,67.34006734006735
2579,vogu #2579,,9,Navy,Small Cell,Core,,VRT,Industrial Sensor,Offender,,Tactical,Black Graphic,Ongo,,67.34006734006735
2585,vogu #2585,,11,Titan,EMP Shields,Core,Kouwei Vibes,VRT,Centurion,,Formula-V,Wind Breaker,Grey Day,Rabbit,Zen,67.34006734006735
2587,vogu #2587,,6,Pulsar White,Centurion,Core,,VRT,,,,Patrician,Pink Gradient,,,67.34006734006735
2596,vogu #2596,,10,Nova Blue,Centurion,Ongo,Rabbit,VRT,Emoji,Offender,,Core,Orange Gradient,Infrared,,67.34006734006735
260,vogu #260,,10,Nebula Red,Extended Range,Runtime Meter,APS,Recon,Echelon-3,Inhaler,,Centurion,Grey Gradient,Infrared,,67.34006734006735
2602,vogu #2602,,9,Echelon Grey,EMP Shields,Core,,VRT,Range Finder,Inhaler,Formula-V,Wind Breaker,Orange Gradient,,,67.34006734006735
2606,vogu #2606,,9,Grape,Extended Range,Kouwei,APS,Centurion,Ongo,Inhaler,,Tracksuit,Grey Gradient,,,67.34006734006735
2607,vogu #2607,,9,Snake,Ongo,Core,Cat,Kouwei,Centurion,Offender,,Graphic Tee,Black Graphic,,,67.34006734006735
2608,vogu #2608,,10,Snake,Extended Range,Core,Acoustic Array,Centurion,Emoji,Inhaler,Faction,Wind Breaker,Tropical Virtual,,,67.34006734006735
2612,vogu #2612,,8,Grape,Centurion,Runtime Meter,,EMO-LED,,Inhaler,,Wind Breaker,Grey Day,Kouwei,,67.34006734006735
2614,vogu #2614,,7,Cotton Candy,Patrician,Core,,Field Agent,Strobe,,,Kouwei,Blue Gradient,,,67.34006734006735
2615,vogu #2615,,10,Navy,Core,Runtime Meter,APS,Centurion,Trinity,Sticker,,Graphic Tee,Orange Gradient,Infrared,,67.34006734006735
262,vogu #262,,8,Echelon Grey,Centurion,Kouwei,Core,Tri-Focal ACS,Range Finder,,,Tactical,Pink Gradient,,,67.34006734006735
2625,vogu #2625,,9,Grape,Kouwei,Core,,Field Agent,Industrial Sensor,Inhaler,,Tracksuit,Grey Day,Infrared,,67.34006734006735
2628,vogu #2628,,10,Snake,Patrician,Centurion,Rabbit,VRT,Industrial Sensor,Inhaler,,Leather Jacket,Grey Gradient,APS,,67.34006734006735
2629,vogu #2629,,10,Wrath,Kouwei,Ongo,APS,Core,Emoji,Extended Release,,Tracksuit,Green Gradient,APS,,67.34006734006735
263,vogu #263,,9,Nova Blue,Centurion,Kouwei,APS,ISO,Echelon-3,Sticker,,Tracksuit,Grey Day,,,67.34006734006735
2636,vogu #2636,,10,Navy,Small Cell,Ongo,Cat,Centurion,Emoji,Inhaler,,Graphic Tee,Green Gradient,Core,,67.34006734006735
2637,vogu #2637,,10,Snake,Extended Range,Patrician,,Core,Industrial Sensor,Inhaler,Kouwei,Sergeant,Black Graphic,APS,,67.34006734006735
2639,vogu #2639,,9,Snake,Centurion,Ongo,Core,Patrician,Strobe,Inhaler,,Tactical,Grey Gradient,,,67.34006734006735
2641,vogu #2641,,8,Snake,Patrician,Core,,Ongo,,Extended Release,,Leather Jacket,Green Gradient,APS,,67.34006734006735
2649,vogu #2649,,10,Titan,Core,Centurion,,Vandalized,Emoji,Extended Release,Faction,TUX,Pink Gradient,Rabbit,,67.34006734006735
266,vogu #266,,10,Pulsar White,Kouwei,Patrician,Core,VRT,Industrial Sensor,Sticker,,Wind Breaker,Grey Gradient,APS,,67.34006734006735
2663,vogu #2663,,8,Echelon Grey,Ongo,Core,APS,Graffiti,,Extended Release,,Kimono,Glypsie,,,67.34006734006735
2667,vogu #2667,,8,Echelon Grey,Kouwei,Runtime Meter,,Governor,Industrial Sensor,Inhaler,,Graphic Tee,Black Graphic,,,67.34006734006735
2668,vogu #2668,,8,Titan,Patrician,Runtime Meter,,Vandalized,Centurion,Offender,,Tactical,Purple Gradient,,,67.34006734006735
2669,vogu #2669,,9,Snake,Patrician,Centurion,,Core,Industrial Sensor,Inhaler,,Tactical,Grey Day,Rabbit,,67.34006734006735
2671,vogu #2671,,8,Echelon Grey,Patrician,Kouwei,,Centurion,Ongo,,,Wind Breaker,Grey Day,Core,,67.34006734006735
2672,vogu #2672,,8,Pulsar White,Kouwei,Patrician,APS,EMO-LED,,Offender,,Leather Jacket,Blue Gradient,,,67.34006734006735
2677,vogu #2677,,10,Titan,EMP Shields,Core,,VRT,Garsi,Extended Release,ETH,Graphic Tee,Purple Gradient,APS,,67.34006734006735
2678,vogu #2678,,10,Nova Blue,Small Cell,Runtime Meter,,Vandalized,Cutter,Extended Release,Patrician,Tracksuit,Orange Gradient,Ongo,,67.34006734006735
2680,vogu #2680,,11,Neptune,Extended Range,Patrician,Rabbit,VRT,Ongo,Sticker,,Wind Breaker,Grey Gradient,Centurion,Zen,67.34006734006735
2689,vogu #2689,,9,Neptune,Centurion,Core,,VRT,Patrician,Ongo,,Wind Breaker,Grey Gradient,Cat,,67.34006734006735
2694,vogu #2694,,10,Echelon Grey,Centurion,Core,,VRT,Emoji,Inhaler,Patrician,Puff Jacket,Blue Gradient,Infrared,,67.34006734006735
2695,vogu #2695,,10,Neptune,Small Cell,Centurion,,Tri-Focal ACS,Emoji,Kouwei,,BDVXP,Orange Gradient,Core,Cards,67.34006734006735
2696,vogu #2696,,9,Snake,EMP Shields,Runtime Meter,Cat,Core,Emoji,Centurion,,Soldier,Grey Day,,,67.34006734006735
270,vogu #270,,9,Wrath,Core,Centurion,Rabbit,Ongo,Strobe,Offender,,Graphic Tee,Grey Gradient,,,67.34006734006735
2700,vogu #2700,,9,Titan,Small Cell,Kouwei,APS,Core,Cutter,Inhaler,,Sergeant,Black Graphic,,,67.34006734006735
