TOKEN_ID,TOKEN_NAME,1/1,Skin,Background,Cloth,Mouth,Eyes,Hats
8667,Chubby Kaiju #8667-8667,None,Music Red,Common,Shirt Tie,Confident,Dizzy,Vacation
8668,Chubby Kaiju #8668-8668,None,Music Red,Uncommon,SOS Gold Sweater,Teeth,SuperLazy,Military
8669,Chubby Kaiju #8669-8669,None,Power Yellow,Common,TankTop,Joke,Friendly,Bath
8670,Chubby Kaiju #8670-8670,None,Power Black,Common,TankTop,Confident,Friendly,Clown Hair
8671,Chubby Kaiju #8671-8671,None,Money RainBow,Rare,Winter,Clown,AlmostCry,Kong Hat
8672,Chubby Kaiju #8672-8672,None,Power Yellow,Common,TankTop,Angry,Angry,Birthday
8673,Chubby Kaiju #8673-8673,None,Power Wolf,Uncommon,Construction Vest,Upset,Purple Eye,HighTop
8674,Chubby Kaiju #8674,None,Music Green,SOS,Ninja,SOS Gold Covid Mask,Rainbow Glasses,SOS Cap
8675,Chubby Kaiju #8675-8675,None,Power Black,Epic,Soldier,Bubblegum,Derp,Bunny Ears
8676,Chubby Kaiju #8676-8676,None,Music Red,Uncommon,SOS Gold Sweater,Throw Up,SuperLazy,Bowhat
8677,Chubby Kaiju #8677-8677,None,Money Orange,Common,Polo,Sad,Angry,Farmer
8678,Chubby Kaiju #8678-8678,None,Power Black,Uncommon,SOS Gold Sweater,Throw Up,Sad,Leprechaun
8679,Chubby Kaiju #8679-8679,None,Music Red,Common,K,Joke,Friendly,Unicorn
8680,Chubby Kaiju #8680-8680,None,Music Red,Uncommon,Construction Vest,Confuse,Sad,Baseball Cap
8681,Chubby Kaiju #8681-8681,None,Music Green,Common,Polo,Confident,Lazy,Halo
8682,Chubby Kaiju #8682-8682,None,Power Wolf,Common,Nerdy,Angry,Guilty,Bath
8683,Chubby Kaiju #8683-8683,None,Power Yellow,Uncommon,Construction Vest,Throw Up,SuperLazy,Kids
8684,Chubby Kaiju #8684-8684,None,Power Black,Uncommon,Construction Vest,Upset,Tears,Leprechaun
8685,Chubby Kaiju #8685-8685,None,Music Red,SOS,Dracula,SOS Covid Mask,Future Cyclopes,Cool Crown
8686,Chubby Kaiju #8686-8686,None,Money Teal,Uncommon,Casual,Confuse,Puke,Chef
8687,Chubby Kaiju #8687-8687,None,Power Yellow,Common,Polo,Confident,Angry,Bath
8688,Chubby Kaiju #8688-8688,None,Music Green,Uncommon,Graduation,Teeth,Sad,Chef
8689,Chubby Kaiju #8689-8689,None,Music Gold,Common,Arab,Sad,Curious,Halo
8690,Chubby Kaiju #8690-8690,None,Music Green,Uncommon,Chinese,Throw Up,Puke,Chef
8691,Chubby Kaiju #8691-8691,None,Money Teal,Rare,Hoodie,Rainbow,Terrifying,Chonmage
8692,Chubby Kaiju #8692-8692,None,Music Gold,Common,Tshirt,Meh,Dizzy,Birthday
8693,Chubby Kaiju #8693-8693,None,Power Wolf,Uncommon,Casual,Upset,Puke,Beret Hat
8694,Chubby Kaiju #8694-8694,None,Music Red,Epic,Fish,Bird,Cyclopes,Poor Crown
8695,Chubby Kaiju #8695-8695,None,Power Yellow,Rare,Clown,Gangster,Terrifying,Wizard Hat
8696,Chubby Kaiju #8696-8696,None,Music Gold,Rare,Super Soldier,Gangster,Sunglasses,Sleep Hat
8697,Chubby Kaiju #8697-8697,None,Money RainBow,Epic,Penguin Suit,Flame,Flame,Hatch
8698,Chubby Kaiju #8698-8698,None,Power Black,Common,Football,Meh,Angry,Halo
8699,Chubby Kaiju #8699-8699,None,Music Red,Common,Arab,Meh,Dizzy,Yarmulke
8700,Chubby Kaiju #8700-8700,None,Money Orange,Common,Shirt Tie,Normal,Dizzy,Farmer
8701,Chubby Kaiju #8701-8701,None,Power Wolf,Common,Sweater,Sad,Guilty,Beanie
8702,Chubby Kaiju #8702-8702,None,Power Black,Epic,Greece,Bubblegum,Puke,Kappa
8703,Chubby Kaiju #8703-8703,None,Money Orange,Uncommon,Flannel,Tongue,Tears,HighTop
8704,Chubby Kaiju #8704-8704,None,Money RainBow,Common,K,Sad,Friendly,Farmer
8705,Chubby Kaiju #8705-8705,None,Money Orange,Rare,YO,Gangster,AlmostCry,Greek
8706,Chubby Kaiju #8706-8706,None,Music Red,Common,Football,Angry,Angry,Beanie
8707,Chubby Kaiju #8707,None,Music Red,Epic,Morie,Beard God,Flame,Pirate
8708,Chubby Kaiju #8708-8708,None,Money RainBow,Common,Football,Joke,Guilty,Unicorn
8709,Chubby Kaiju #8709-8709,None,Money Orange,Common,K,Joke,Dizzy,Clown Hair
8710,Chubby Kaiju #8710-8710,None,Power Black,Common,Shirt,Sad,Guilty,Unicorn
8711,Chubby Kaiju #8711-8711,None,Power Black,Rare,Bearish,Greedy,Pirate,Artist
8712,Chubby Kaiju #8712-8712,None,Power Wolf,Common,Shirt Tie,Meh,Dizzy,Bath
8713,Chubby Kaiju #8713-8713,None,Money Orange,Common,Polo,Joke,Curious,Unicorn
8714,Chubby Kaiju #8714-8714,None,Music Red,Epic,Racer,Bubblegum,Beauty,Circuit Board
8715,Chubby Kaiju #8715-8715,None,Power Yellow,Epic,Soldier,Bubblegum,Dragonball,Circuit Board
8716,Chubby Kaiju #8716-8716,None,Money Orange,Common,Shirt,Meh,Curious,Beanie
8717,Chubby Kaiju #8717-8717,None,Money Teal,Rare,Hoodie,Gangster,AlmostCry,Artist
8718,Chubby Kaiju #8718-8718,None,Money Orange,Rare,Super Soldier,Greedy,Bandit,Chonmage
8719,Chubby Kaiju #8719-8719,None,Power Wolf,Common,K,Meh,Curious,Unicorn
8720,Chubby Kaiju #8720-8720,None,Power Yellow,Common,TankTop,Normal,Guilty,Beanie
8721,Chubby Kaiju #8721-8721,None,Money Orange,Common,Nerdy,Confident,Guilty,Halo
8722,Chubby Kaiju #8722-8722,None,Music Red,Uncommon,Construction Vest,Teeth,SuperLazy,Military
8723,Chubby Kaiju #8723-8723,None,Music Red,Epic,Morie Gang,Flame,Derp,Crocket Hat
8724,Chubby Kaiju #8724-8724,None,Music Red,Uncommon,Flannel,Confuse,SuperLazy,Beret Hat
8725,Chubby Kaiju #8725-8725,None,Power Black,Common,Shirt,Normal,Dizzy,Clown Hair
8726,Chubby Kaiju #8726-8726,None,Music Green,Uncommon,Formal Suit,Upset,Purple Eye,HighTop
8727,Chubby Kaiju #8727-8727,None,Music Green,Common,Tshirt,Normal,Guilty,Unicorn
8728,Chubby Kaiju #8728-8728,None,Money Orange,Uncommon,SOS Sweater,Teeth,Purple Eye,Bowhat
8729,Chubby Kaiju #8729-8729,None,Money RainBow,Rare,Sheriff,Gangster,AlmostCry,Detective
8730,Chubby Kaiju #8730-8730,None,Money RainBow,Common,Arab,Confident,Angry,Clown Hair
8731,Chubby Kaiju #8731-8731,None,Money Orange,Common,Shirt Tie,Normal,Angry,Birthday
8732,Chubby Kaiju #8732-8732,None,Money Orange,Uncommon,Bathroom,Confuse,Purple Eye,Leprechaun
8733,Chubby Kaiju #8733-8733,None,Power Yellow,Common,Arab,Meh,Curious,Halo
8734,Chubby Kaiju #8734-8734,None,Music Green,Common,Polo,Angry,Lazy,Beanie
8735,Chubby Kaiju #8735-8735,None,Power Yellow,Common,Shirt Tie,Joke,Friendly,Yarmulke
8736,Chubby Kaiju #8736-8736,None,Money Teal,SOS,Armor,SOS Gold Covid Mask,SOS Gold Glasses,SOS Siren
8737,Chubby Kaiju #8737-8737,None,Money Teal,Epic,Morie,Flame,Flame,Roman Helmet
8738,Chubby Kaiju #8738-8738,None,Music Red,Uncommon,Graduation,Upset,Puke,Beret Hat
8739,Chubby Kaiju #8739-8739,None,Power Wolf,Common,K,Normal,Friendly,Red Cap
8740,Chubby Kaiju #8740-8740,None,Money Teal,Common,Polo,Confident,Friendly,Beanie
8741,Chubby Kaiju #8741-8741,None,Music Red,Common,Polo,Normal,Friendly,Womans Turban
8742,Chubby Kaiju #8742-8742,None,Money Orange,Common,Shirt,Joke,Guilty,Red Cap
8743,Chubby Kaiju #8743-8743,None,Money Teal,Common,Tshirt,Sad,Guilty,Womans Turban
8744,Chubby Kaiju #8744-8744,None,Power Wolf,Uncommon,Flannel,Upset,Tears,IceCream
8745,Chubby Kaiju #8745-8745,None,Music Gold,Uncommon,SOS Gold Sweater,Tongue,Tears,Bowhat
8746,Chubby Kaiju #8746-8746,None,Money Orange,Uncommon,Chinese,Teeth,Purple Eye,Chef
8747,Chubby Kaiju #8747-8747,None,Music Gold,Uncommon,SOS Sweater,Teeth,Sad,HighTop
8748,Chubby Kaiju #8748-8748,None,Money RainBow,Common,Tshirt,Angry,Guilty,Bath
8749,Chubby Kaiju #8749-8749,None,Money Orange,Common,Nerdy,Joke,Lazy,Beanie
8750,Chubby Kaiju #8750-8750,None,Power Black,Common,Sweater,Sad,Friendly,Unicorn
8751,Chubby Kaiju #8751-8751,None,Music Red,Uncommon,Casual,Upset,Sad,Baseball Cap
8752,Chubby Kaiju #8752-8752,None,Music Green,Rare,Bubble Bomber,Greedy,Derp,Villager
8753,Chubby Kaiju #8753-8753,None,Money Orange,Epic,Frog Suit,Flame,Cyclopes,Pirate
8754,Chubby Kaiju #8754-8754,None,Music Green,Uncommon,Chinese,Upset,Suspicious,Baseball Cap
8755,Chubby Kaiju #8755-8755,None,Money Teal,Common,Polo,Meh,Dizzy,Beanie
8756,Chubby Kaiju #8756-8756,None,Music Red,Common,Arab,Meh,Friendly,Red Cap
8757,Chubby Kaiju #8757-8757,None,Money Orange,Common,Arab,Joke,Lazy,Yarmulke
8758,Chubby Kaiju #8758-8758,None,Music Green,Rare,Fancy,SmokingPipe,Bandit,Graduation
8759,Chubby Kaiju #8759-8759,None,Power Black,Common,Polo,Joke,Guilty,Red Cap
8760,Chubby Kaiju #8760-8760,None,Music Red,Uncommon,Graduation,Upset,Sad,Chef
8761,Chubby Kaiju #8761-8761,None,Music Red,Common,Polo,Angry,Friendly,Yarmulke
8762,Chubby Kaiju #8762-8762,None,Music Gold,Common,Nerdy,Angry,Curious,Womans Turban
8763,Chubby Kaiju #8763-8763,None,Money Teal,Uncommon,Casual,Teeth,Puke,Chef
8764,Chubby Kaiju #8764-8764,None,Money Orange,Common,Sweater,Meh,Angry,Red Cap
8765,Chubby Kaiju #8765-8765,None,Power Yellow,Epic,Morie,Bubblegum,Cyclopes,Hatch
8766,Chubby Kaiju #8766-8766,None,Music Red,Uncommon,Graduation,Throw Up,SuperLazy,Kids
8767,Chubby Kaiju #8767-8767,None,Music Red,SOS,Armor,Robot,Dragonball,Brain Glass
8768,Chubby Kaiju #8768-8768,None,Music Green,Uncommon,Graduation,Upset,Suspicious,Leprechaun
8769,Chubby Kaiju #8769-8769,None,Money Teal,Rare,Bubble Bomber,Greedy,Pirate,Sleep Hat
8770,Chubby Kaiju #8770-8770,None,Power Black,SOS,T-rex,Robot,SOS Gold Glasses,Electricity
8771,Chubby Kaiju #8771-8771,None,Power Yellow,Common,Football,Normal,Lazy,Red Cap
8772,Chubby Kaiju #8772-8772,None,Power Black,Common,Football,Joke,Lazy,Beanie
8773,Chubby Kaiju #8773-8773,None,Power Black,Uncommon,SOS Sweater,Upset,Purple Eye,HighTop
8774,Chubby Kaiju #8774-8774,None,Music Green,Common,Football,Confident,Curious,Yarmulke
8775,Chubby Kaiju #8775-8775,None,Music Red,Common,Nerdy,Angry,Angry,Vacation
8776,Chubby Kaiju #8776-8776,None,Money Orange,Uncommon,Casual,Tongue,Purple Eye,Beret Hat
8777,Chubby Kaiju #8777-8777,None,Power Yellow,Common,Nerdy,Confident,Lazy,Red Cap
8778,Chubby Kaiju #8778-8778,None,Money Orange,Common,Sweater,Meh,Curious,Unicorn
8779,Chubby Kaiju #8779,None,Power Black,SOS,Armor,Robot,SOS Glasses,Brain Glass
8780,Chubby Kaiju #8780-8780,None,Money Teal,Uncommon,Bathroom,Throw Up,Tears,Military
8781,Chubby Kaiju #8781-8781,None,Money Teal,SOS,T-rex,SOS Gold Covid Mask,Future Cyclopes,SOS Siren
8782,Chubby Kaiju #8782-8782,None,Money Orange,SOS,Dracula,SOS Gold Covid Mask,Future Cyclopes,Circuit Board
8783,Chubby Kaiju #8783-8783,None,Power Yellow,Common,Shirt,Meh,Friendly,Vacation
8784,Chubby Kaiju #8784-8784,None,Music Green,Common,K,Normal,Guilty,Red Cap
8785,Chubby Kaiju #8785-8785,None,Money Orange,Rare,Hoodie,Clown,AlmostCry,Cowboy
8786,Chubby Kaiju #8786-8786,None,Money Orange,Common,Football,Sad,Curious,Halo
8787,Chubby Kaiju #8787-8787,None,Power Black,Uncommon,SOS Sweater,Confuse,Suspicious,Chef
8788,Chubby Kaiju #8788-8788,None,Music Red,Rare,Tuxedo,Rainbow,Bandit,Kong Hat
8789,Chubby Kaiju #8789-8789,None,Power Yellow,Common,Polo,Sad,Guilty,Red Cap
8790,Chubby Kaiju #8790-8790,None,Money Orange,Common,Polo,Joke,Guilty,Halo
8791,Chubby Kaiju #8791-8791,None,Money Orange,Uncommon,Chinese,Teeth,Purple Eye,HighTop
8792,Chubby Kaiju #8792-8792,None,Music Red,Common,Tshirt,Confident,Curious,Red Cap
8793,Chubby Kaiju #8793-8793,None,Money Orange,Common,TankTop,Sad,Dizzy,Halo
8794,Chubby Kaiju #8794-8794,None,Money Orange,Uncommon,SOS Gold Sweater,Upset,Sad,Bowhat
8795,Chubby Kaiju #8795-8795,None,Power Black,Uncommon,Construction Vest,Teeth,Purple Eye,Military
8796,Chubby Kaiju #8796-8796,None,Music Green,Common,Tshirt,Sad,Dizzy,Yarmulke
8797,Chubby Kaiju #8797-8797,None,Music Red,Common,Nerdy,Sad,Guilty,Womans Turban
8798,Chubby Kaiju #8798-8798,None,Power Black,Common,Football,Sad,Friendly,Halo
8799,Chubby Kaiju #8799-8799,None,Music Green,Common,Football,Sad,Dizzy,Birthday
8800,Chubby Kaiju #8800-8800,None,Music Red,Common,Shirt Tie,Normal,Angry,Red Cap
8801,Chubby Kaiju #8801-8801,None,Money Orange,Rare,Bearish,Gangster,Terrifying,Cowboy
8802,Chubby Kaiju #8802-8802,None,Money Orange,SOS,Dracula,Fish,Dragonball,Electricity
8803,Chubby Kaiju #8803-8803,None,Money Orange,Uncommon,Formal Suit,Upset,Purple Eye,Beret Hat
8804,Chubby Kaiju #8804-8804,None,Power Black,Uncommon,Formal Suit,Teeth,Sad,Chef
8805,Chubby Kaiju #8805-8805,None,Power Wolf,Uncommon,Construction Vest,Throw Up,SuperLazy,Military
8806,Chubby Kaiju #8806,None,Money RainBow,SOS,T-rex,Robot,SOS Gold Glasses,Brain Glass
8807,Chubby Kaiju #8807-8807,None,Music Green,Common,Tshirt,Angry,Guilty,Bath
8808,Chubby Kaiju #8808-8808,None,Power Yellow,Uncommon,Casual,Confuse,Sad,Bowhat
8809,Chubby Kaiju #8809-8809,None,Money RainBow,Common,Nerdy,Angry,Curious,Bath
8810,Chubby Kaiju #8810-8810,None,Money Teal,Uncommon,Construction Vest,Upset,Puke,HighTop
8811,Chubby Kaiju #8811-8811,None,Power Yellow,Rare,Purple Lover,Gangster,AlmostCry,Safety Helmet
8812,Chubby Kaiju #8812-8812,None,Power Black,Rare,Bubble Bomber,Clown,Sunglasses,Wizard Hat
8813,Chubby Kaiju #8813-8813,None,Money RainBow,Common,Nerdy,Joke,Curious,Beanie
8814,Chubby Kaiju #8814-8814,None,Power Wolf,Uncommon,Flannel,Tongue,Purple Eye,Baseball Cap
8815,Chubby Kaiju #8815-8815,None,Music Gold,Common,Shirt,Normal,Angry,Halo
8816,Chubby Kaiju #8816-8816,None,Music Red,Common,TankTop,Angry,Friendly,Bath
8817,Chubby Kaiju #8817-8817,None,Music Green,Common,Tshirt,Confident,Guilty,Beanie
8818,Chubby Kaiju #8818-8818,None,Money Teal,Uncommon,Graduation,Throw Up,Puke,Baseball Cap
8819,Chubby Kaiju #8819-8819,None,Power Black,Common,TankTop,Confident,Curious,Bath
8820,Chubby Kaiju #8820-8820,None,Music Red,Common,Polo,Meh,Angry,Bath
8821,Chubby Kaiju #8821-8821,None,Money Orange,Rare,Seal Suit,Gangster,Terrifying,Arrow
8822,Chubby Kaiju #8822-8822,None,Power Black,Uncommon,SOS Gold Sweater,Upset,SuperLazy,Leprechaun
8823,Chubby Kaiju #8823-8823,None,Power Yellow,Uncommon,Casual,Throw Up,SuperLazy,Leprechaun
8824,Chubby Kaiju #8824-8824,None,Money Teal,Epic,Racer,Flame,Puke,Hatch
8825,Chubby Kaiju #8825-8825,None,Music Red,Uncommon,Flannel,Teeth,Suspicious,Chef
8826,Chubby Kaiju #8826-8826,None,Music Gold,Common,Shirt,Angry,Guilty,Halo
8827,Chubby Kaiju #8827-8827,None,Power Black,Uncommon,SOS Gold Sweater,Throw Up,SuperLazy,Round Hat
8828,Chubby Kaiju #8828-8828,None,Money Orange,Rare,Sheriff,Gangster,Derp,Chonmage
8829,Chubby Kaiju #8829-8829,None,Money Teal,Rare,Purple Lover,Rainbow,Pirate,Octopus
8830,Chubby Kaiju #8830-8830,None,Power Black,Rare,Bubble Bomber,Greedy,Pirate,Chonmage
8831,Chubby Kaiju #8831-8831,None,Power Black,Rare,Winter,Clown,Bandit,Artist
8832,Chubby Kaiju #8832-8832,None,Power Yellow,Rare,Hoodie,Clown,Pirate,Octopus
8833,Chubby Kaiju #8833-8833,None,Power Yellow,Uncommon,Construction Vest,Teeth,Tears,Kids
8834,Chubby Kaiju #8834-8834,None,Music Red,Uncommon,SOS Gold Sweater,Confuse,Suspicious,Bowhat
8835,Chubby Kaiju #8835-8835,None,Power Wolf,Rare,Purple Lover,SmokingPipe,Derp,Arrow
8836,Chubby Kaiju #8836-8836,None,Power Black,Common,K,Confident,Guilty,Womans Turban
8837,Chubby Kaiju #8837-8837,None,Money Orange,Common,Polo,Meh,Curious,Yarmulke
8838,Chubby Kaiju #8838-8838,None,Money RainBow,Common,TankTop,Meh,Curious,Womans Turban
8839,Chubby Kaiju #8839-8839,None,Power Black,Rare,Tuxedo,Clown,Terrifying,Sleep Hat
8840,Chubby Kaiju #8840-8840,None,Money Orange,Epic,Frog Suit,Beard God,Dragonball,Roman Helmet
8841,Chubby Kaiju #8841-8841,None,Music Red,Rare,Fancy,SmokingPipe,Derp,Cowboy
8842,Chubby Kaiju #8842-8842,None,Music Gold,Common,Arab,Angry,Friendly,Vacation
8843,Chubby Kaiju #8843-8843,None,Power Yellow,Common,Shirt,Joke,Curious,Beanie
8844,Chubby Kaiju #8844-8844,None,Power Yellow,Uncommon,Formal Suit,Throw Up,Tears,Baseball Cap
8845,Chubby Kaiju #8845-8845,None,Money Orange,Common,Sweater,Meh,Friendly,Halo
8846,Chubby Kaiju #8846-8846,None,Money RainBow,Common,Polo,Sad,Friendly,Beanie
8847,Chubby Kaiju #8847-8847,None,Money Orange,Common,Shirt,Confident,Guilty,Halo
8848,Chubby Kaiju #8848-8848,None,Money RainBow,SOS,Dragon,SOS Covid Mask,Rainbow Glasses,Pirate
8849,Chubby Kaiju #8849-8849,None,Money Orange,Common,Arab,Normal,Dizzy,Red Cap
8850,Chubby Kaiju #8850-8850,None,Power Yellow,Uncommon,Construction Vest,Teeth,Suspicious,Beret Hat
8851,Chubby Kaiju #8851-8851,None,Music Gold,Common,Polo,Normal,Lazy,Bath
8852,Chubby Kaiju #8852-8852,None,Money RainBow,Common,Tshirt,Meh,Curious,Yarmulke
8853,Chubby Kaiju #8853-8853,None,Power Black,Epic,Fish,Flame,Flame,Circuit Board
8854,Chubby Kaiju #8854-8854,None,Music Red,Epic,Frog Suit,Bird,Beauty,Circuit Board
8855,Chubby Kaiju #8855-8855,None,Music Gold,Common,Shirt Tie,Sad,Lazy,Birthday
8856,Chubby Kaiju #8856-8856,None,Money Orange,Common,Shirt Tie,Confident,Dizzy,Yarmulke
8857,Chubby Kaiju #8857-8857,None,Music Green,Common,Football,Meh,Angry,Womans Turban
8858,Chubby Kaiju #8858-8858,None,Money RainBow,Rare,Super Soldier,Greedy,Sunglasses,Wizard Hat
8859,Chubby Kaiju #8859-8859,None,Money RainBow,Common,Arab,Normal,Angry,Yarmulke
8860,Chubby Kaiju #8860-8860,None,Music Red,Common,TankTop,Meh,Friendly,Bath
8861,Chubby Kaiju #8861-8861,None,Money Orange,Epic,Soldier,Bubblegum,Dragonball,Hatch
8862,Chubby Kaiju #8862-8862,None,Power Yellow,Common,Tshirt,Angry,Lazy,Unicorn
8863,Chubby Kaiju #8863-8863,None,Power Black,Uncommon,Bathroom,Upset,Purple Eye,Round Hat
8864,Chubby Kaiju #8864-8864,None,Power Yellow,Rare,Sheriff,SmokingPipe,Derp,Sleep Hat
8865,Chubby Kaiju #8865,None,Music Red,SOS,Morie Lord,Robot,Future Cyclopes,Pirate
8866,Chubby Kaiju #8866-8866,None,Music Red,Common,Football,Confident,Guilty,Vacation
8867,Chubby Kaiju #8867-8867,None,Music Gold,Rare,Fancy,Clown,AlmostCry,Detective
8868,Chubby Kaiju #8868-8868,None,Music Red,Common,K,Joke,Guilty,Birthday
8869,Chubby Kaiju #8869-8869,None,Music Green,Rare,Winter,SmokingPipe,AlmostCry,Safety Helmet
8870,Chubby Kaiju #8870-8870,None,Power Wolf,Common,Sweater,Meh,Curious,Unicorn
8871,Chubby Kaiju #8871-8871,None,Power Black,Common,Nerdy,Joke,Friendly,Halo
8872,Chubby Kaiju #8872-8872,None,Money Teal,Rare,Sheriff,Rainbow,Bandit,Graduation
8873,Chubby Kaiju #8873-8873,None,Music Red,Epic,Samurai,Bubblegum,Puke,Circuit Board
8874,Chubby Kaiju #8874-8874,None,Music Green,Uncommon,Chinese,Tongue,Suspicious,Bowhat
8875,Chubby Kaiju #8875-8875,None,Money Orange,Rare,Clown,Greedy,AlmostCry,Greek
8876,Chubby Kaiju #8876-8876,None,Money RainBow,Common,Sweater,Meh,Friendly,Clown Hair
8877,Chubby Kaiju #8877-8877,None,Music Red,Common,Sweater,Confident,Friendly,Beanie
8878,Chubby Kaiju #8878-8878,None,Power Yellow,Common,Polo,Confident,Dizzy,Bath
8879,Chubby Kaiju #8879-8879,None,Money Orange,Uncommon,Construction Vest,Teeth,SuperLazy,Bowhat
8880,Chubby Kaiju #8880-8880,None,Money Teal,Common,Shirt Tie,Angry,Curious,Clown Hair
8881,Chubby Kaiju #8881-8881,None,Power Black,Common,K,Sad,Friendly,Yarmulke
8882,Chubby Kaiju #8882-8882,None,Money Orange,Common,Shirt Tie,Normal,Lazy,Farmer
8883,Chubby Kaiju #8883-8883,None,Music Green,Common,Tshirt,Sad,Curious,Beanie
8884,Chubby Kaiju #8884-8884,None,Money RainBow,Uncommon,Chinese,Confuse,Puke,Round Hat
8885,Chubby Kaiju #8885-8885,None,Power Yellow,Rare,Winter,Clown,Sunglasses,Arrow
8886,Chubby Kaiju #8886-8886,None,Money Teal,Uncommon,Construction Vest,Throw Up,Suspicious,HighTop
8887,Chubby Kaiju #8887-8887,None,Music Red,Common,Polo,Sad,Dizzy,Farmer
8888,Chubby Kaiju #8888-8888,None,Power Black,Rare,Clown,Clown,AlmostCry,Artist
8889,Chubby Kaiju #8889-8889,None,Power Wolf,Uncommon,SOS Sweater,Throw Up,Purple Eye,Round Hat
8890,Chubby Kaiju #8890-8890,None,Music Red,Common,K,Meh,Friendly,Beanie
8891,Chubby Kaiju #8891-8891,None,Money Teal,Epic,Samurai,Flame,Derp,Hatch
8892,Chubby Kaiju #8892-8892,None,Music Gold,Rare,Super Soldier,Clown,Pirate,Cowboy
8893,Chubby Kaiju #8893-8893,None,Music Green,Epic,Samurai,Bubblegum,Puke,Crocket Hat
8894,Chubby Kaiju #8894-8894,None,Power Black,Common,Tshirt,Confident,Angry,Unicorn
8895,Chubby Kaiju #8895-8895,None,Money Teal,Common,Shirt,Normal,Lazy,Birthday
8896,Chubby Kaiju #8896-8896,None,Power Wolf,Rare,Hoodie,Gangster,Pirate,Kong Hat
8897,Chubby Kaiju #8897-8897,None,Music Red,Uncommon,Construction Vest,Upset,Suspicious,Beret Hat
8898,Chubby Kaiju #8898-8898,None,Power Wolf,Uncommon,Construction Vest,Confuse,Sad,HighTop
8899,Chubby Kaiju #8899-8899,None,Music Red,Common,K,Joke,Friendly,Halo
8900,Chubby Kaiju #8900-8900,None,Music Gold,Common,Sweater,Angry,Guilty,Vacation
8901,Chubby Kaiju #8901-8901,None,Music Gold,Uncommon,Formal Suit,Confuse,Purple Eye,HighTop
8902,Chubby Kaiju #8902-8902,None,Power Yellow,Common,Arab,Angry,Friendly,Yarmulke
8903,Chubby Kaiju #8903-8903,None,Money Teal,Uncommon,Formal Suit,Teeth,Purple Eye,Kids
8904,Chubby Kaiju #8904-8904,None,Music Green,Common,TankTop,Meh,Angry,Beanie
8905,Chubby Kaiju #8905-8905,None,Music Red,Rare,Fancy,SmokingPipe,Pirate,Greek
8906,Chubby Kaiju #8906-8906,None,Money Teal,Common,Arab,Confident,Guilty,Vacation
8907,Chubby Kaiju #8907-8907,None,Music Green,Uncommon,Formal Suit,Teeth,Purple Eye,Round Hat
8908,Chubby Kaiju #8908-8908,None,Money RainBow,Uncommon,Chinese,Teeth,SuperLazy,IceCream
8909,Chubby Kaiju #8909-8909,None,Power Black,Uncommon,Graduation,Throw Up,Tears,Beret Hat
8910,Chubby Kaiju #8910-8910,None,Money Orange,Epic,Penguin Suit,Bird,Puke,Pirate
8911,Chubby Kaiju #8911-8911,None,Power Yellow,Rare,Bearish,SmokingPipe,Bandit,Graduation
8912,Chubby Kaiju #8912-8912,None,Music Gold,Rare,Sheriff,Clown,Terrifying,Villager
8913,Chubby Kaiju #8913,None,Money RainBow,Epic,Soldier,Flame,Dragonball,Circuit Board
8914,Chubby Kaiju #8914-8914,None,Money Orange,Rare,Fancy,Greedy,Derp,Villager
8915,Chubby Kaiju #8915-8915,None,Money Teal,Rare,Hoodie,SmokingPipe,Bandit,Graduation
8916,Chubby Kaiju #8916-8916,None,Power Wolf,Common,Shirt Tie,Sad,Lazy,Yarmulke
8917,Chubby Kaiju #8917-8917,None,Money RainBow,Common,TankTop,Meh,Dizzy,Yarmulke
8918,Chubby Kaiju #8918-8918,None,Music Green,Common,Shirt Tie,Confident,Friendly,Beanie
8919,Chubby Kaiju #8919-8919,None,Money Orange,Rare,Hoodie,Gangster,Sunglasses,Kong Hat
8920,Chubby Kaiju #8920-8920,None,Power Wolf,Common,Sweater,Joke,Friendly,Clown Hair
8921,Chubby Kaiju #8921-8921,None,Power Wolf,Uncommon,Flannel,Tongue,SuperLazy,Round Hat
8922,Chubby Kaiju #8922-8922,None,Money Orange,Common,Sweater,Angry,Curious,Bath
8923,Chubby Kaiju #8923-8923,None,Power Yellow,Common,TankTop,Confident,Friendly,Bath
8924,Chubby Kaiju #8924-8924,None,Money Orange,Rare,Clown,Gangster,Pirate,Octopus
8925,Chubby Kaiju #8925-8925,None,Power Black,Epic,Racer,Flame,Derp,Crocket Hat
8926,Chubby Kaiju #8926-8926,None,Music Red,Uncommon,Bathroom,Tongue,Sad,Round Hat
8927,Chubby Kaiju #8927-8927,None,Music Gold,Uncommon,Construction Vest,Confuse,Puke,Baseball Cap
8928,Chubby Kaiju #8928-8928,None,Music Red,Common,Arab,Joke,Guilty,Vacation
8929,Chubby Kaiju #8929-8929,None,Money Teal,Common,Tshirt,Sad,Curious,Red Cap
8930,Chubby Kaiju #8930-8930,None,Power Black,Uncommon,Flannel,Upset,SuperLazy,Round Hat
8931,Chubby Kaiju #8931-8931,None,Music Green,Uncommon,Graduation,Throw Up,Tears,Chef
