TOKEN_ID,TOKEN_NAME,UNIQUENESS INDEX,NAME,Background ID,Skull Gene,Hair Gene,Eyes Gene,Nose Gene,Teeth Gene,Bones Gene,Beard Gene
8452,CryptoSkull #8452,25,Brommaa,#72,#10,#122,#49,#1,#10,#15,#8
8453,CryptoSkull #8453,25,Nazenta,#0,#8,#122,#3,#1,#2,#15,#8
8454,CryptoSkull #8454,22,Iondriolthoi,#123,#5,#45,#35,#1,#10,#15,#8
8455,CryptoSkull #8455,22,Krugriurth,#99,#5,#4,#14,#3,#1,#15,#8
8456,CryptoSkull #8456,25,Yiokrias,#37,#6,#122,#8,#1,#0,#15,#8
8457,CryptoSkull #8457 (Game Token),26,Agholdess,#52,#11,#122,#85,#1,#5,#15,#8
8458,CryptoSkull #8458,22,Stoumen,#81,#5,#39,#55,#5,#5,#15,#8
8459,CryptoSkull #8459,12,Blouchois,#25,#0,#77,#29,#1,#9,#5,#8
8460,CryptoSkull #8460,25,Gejirzurth,#62,#8,#122,#35,#3,#7,#15,#8
8461,CryptoSkull #8461,25,Aakkek,#82,#5,#122,#31,#2,#3,#15,#8
8462,CryptoSkull #8462,25,Oikneghott,#25,#2,#122,#42,#4,#3,#15,#8
8463,CryptoSkull #8463,22,Sthacaahew,#7,#10,#20,#48,#3,#5,#15,#8
8464,CryptoSkull #8464 (Game Token),26,Slugornaos,#110,#2,#122,#3,#1,#4,#15,#8
8465,CryptoSkull #8465,22,Jissoc,#100,#12,#37,#1,#4,#1,#15,#8
8466,CryptoSkull #8466,22,Rindralfiz,#81,#5,#66,#2,#7,#8,#15,#8
8467,CryptoSkull #8467,22,Biuchao,#37,#7,#15,#22,#0,#9,#15,#8
8468,CryptoSkull #8468,12,Jighestrun,#72,#13,#15,#23,#3,#1,#10,#8
8469,CryptoSkull #8469,22,Sthuulau,#58,#10,#96,#23,#6,#10,#15,#8
8470,CryptoSkull #8470,22,Xoulaah,#49,#3,#90,#68,#3,#9,#15,#8
8471,CryptoSkull #8471,12,Xerax,#101,#4,#48,#6,#2,#3,#12,#8
8472,CryptoSkull #8472,22,Jiuhleachiu,#20,#3,#115,#40,#5,#10,#15,#8
8473,CryptoSkull #8473,12,Caolphaos,#86,#5,#32,#65,#0,#10,#13,#8
8474,CryptoSkull #8474,22,Saszin,#105,#12,#74,#78,#7,#0,#15,#8
8475,CryptoSkull #8475,22,Ishiossioz,#129,#1,#65,#24,#0,#4,#15,#8
8476,CryptoSkull #8476,22,Thrartuurtis,#17,#12,#51,#63,#0,#4,#15,#8
8477,CryptoSkull #8477,22,Mougnulthia,#97,#7,#83,#5,#1,#0,#15,#8
8478,CryptoSkull #8478,22,Pabhialia,#60,#12,#70,#82,#5,#1,#15,#8
8479,CryptoSkull #8479,12,Striothor,#84,#2,#89,#39,#1,#8,#11,#8
8480,CryptoSkull #8480,16,Phraohraalphao,#123,#1,#122,#10,#3,#7,#11,#8
8481,CryptoSkull #8481,25,Driltholthi,#126,#10,#122,#38,#4,#9,#15,#8
8482,CryptoSkull #8482,22,Biaheazoz,#111,#11,#9,#26,#3,#8,#15,#8
8483,CryptoSkull #8483,12,Wronthiursor,#125,#7,#93,#16,#7,#4,#14,#8
8484,CryptoSkull #8484,22,Yogga,#73,#5,#87,#19,#5,#8,#15,#8
8485,CryptoSkull #8485,22,Siugnaal,#70,#6,#114,#46,#0,#7,#15,#8
8486,CryptoSkull #8486,22,Phiorpheaz,#67,#6,#59,#16,#3,#1,#15,#8
8487,CryptoSkull #8487,25,Pluunnaan,#51,#7,#122,#65,#0,#9,#15,#8
8488,CryptoSkull #8488,25,Sthesurroi,#111,#4,#122,#49,#1,#5,#15,#8
8489,CryptoSkull #8489,22,Kraardiphral,#27,#8,#57,#32,#6,#0,#15,#8
8490,CryptoSkull #8490,11,Slearnaol,#29,#12,#110,#25,#2,#9,#15,#3
8491,CryptoSkull #8491,25,Yokaz,#79,#13,#122,#11,#6,#5,#15,#8
8492,CryptoSkull #8492,22,Grorsausthial,#110,#14,#63,#58,#6,#7,#15,#8
8493,CryptoSkull #8493,22,Sthrourzu,#5,#13,#103,#72,#1,#2,#15,#8
8494,CryptoSkull #8494,22,Sliodulfuth,#12,#9,#113,#1,#1,#9,#15,#8
8495,CryptoSkull #8495,22,Drearphes,#2,#2,#32,#35,#0,#1,#15,#8
8496,CryptoSkull #8496,12,Zahuxxun,#64,#1,#34,#52,#4,#9,#1,#8
8497,CryptoSkull #8497,22,Yilrass,#27,#10,#26,#32,#4,#6,#15,#8
8498,CryptoSkull #8498,22,Croggithroc,#79,#13,#54,#56,#5,#5,#15,#8
8499,CryptoSkull #8499,22,Edahr,#30,#2,#36,#9,#7,#0,#15,#8
8500,CryptoSkull #8500,25,Lephaurm,#15,#0,#122,#8,#5,#3,#15,#8
8501,CryptoSkull #8501,25,Bhoilnuhreas,#2,#0,#122,#33,#7,#5,#15,#8
8502,CryptoSkull #8502,25,Bashiati,#2,#10,#122,#47,#4,#3,#15,#8
8503,CryptoSkull #8503,11,Xaoguulfu,#122,#4,#96,#27,#6,#10,#15,#4
8504,CryptoSkull #8504,22,Khediw,#86,#9,#17,#42,#5,#8,#15,#8
8505,CryptoSkull #8505,25,Grundagnitt,#114,#12,#122,#7,#1,#6,#15,#8
8506,CryptoSkull #8506,16,Khindurth,#74,#13,#122,#47,#7,#1,#7,#8
8507,CryptoSkull #8507,22,Drelthossirth,#67,#11,#16,#48,#5,#0,#15,#8
8508,CryptoSkull #8508,12,Ealdiodhea,#115,#11,#43,#3,#2,#4,#4,#8
8509,CryptoSkull #8509,22,Strexxorth,#105,#4,#8,#51,#2,#5,#15,#8
8510,CryptoSkull #8510,22,Throukoingou,#48,#6,#14,#12,#7,#6,#15,#8
8511,CryptoSkull #8511,25,Stuuhiuthau,#43,#4,#122,#39,#7,#0,#15,#8
8512,CryptoSkull #8512,16,Lerpio,#117,#9,#122,#20,#7,#6,#3,#8
8513,CryptoSkull #8513,22,Bhobestru,#108,#10,#69,#17,#3,#3,#15,#8
8514,CryptoSkull #8514,5,Lokhin,#101,#12,#122,#84,#3,#0,#2,#1
8515,CryptoSkull #8515,22,Ghuubbiahroth,#129,#11,#47,#73,#0,#7,#15,#8
8516,CryptoSkull #8516,25,Slaszax,#22,#13,#122,#73,#3,#8,#15,#8
8517,CryptoSkull #8517,22,Produkherth,#94,#13,#17,#41,#0,#10,#15,#8
8518,CryptoSkull #8518,22,Dema,#29,#6,#19,#47,#2,#2,#15,#8
8519,CryptoSkull #8519,22,Blobbath,#125,#7,#17,#44,#1,#9,#15,#8
8520,CryptoSkull #8520,25,Zashiage,#58,#6,#122,#48,#6,#6,#15,#8
8521,CryptoSkull #8521,22,Dhoilduuphruun,#12,#6,#53,#25,#7,#8,#15,#8
8522,CryptoSkull #8522,22,Stoistriaz,#16,#12,#99,#71,#2,#3,#15,#8
8523,CryptoSkull #8523,22,Piulphouth,#114,#2,#92,#21,#4,#1,#15,#8
8524,CryptoSkull #8524,25,Yiotrebheah,#94,#2,#122,#88,#3,#6,#15,#8
8525,CryptoSkull #8525,11,Ciadhea,#4,#10,#120,#64,#7,#8,#15,#5
8526,CryptoSkull #8526,22,Praunsaucaah,#50,#13,#95,#58,#2,#9,#15,#8
8527,CryptoSkull #8527,22,Slobloirm,#37,#12,#9,#52,#2,#6,#15,#8
8528,CryptoSkull #8528,22,Ghigekkek,#99,#12,#15,#3,#2,#5,#15,#8
8529,CryptoSkull #8529,2,Yeamfoihrio,#5,#2,#56,#2,#5,#8,#1,#2
8530,CryptoSkull #8530,25,Sthrurkott,#3,#3,#122,#30,#1,#5,#15,#8
8531,CryptoSkull #8531,22,Plearindruu,#66,#12,#21,#27,#1,#3,#15,#8
8532,CryptoSkull #8532,22,Dheashin,#72,#2,#22,#39,#1,#8,#15,#8
8533,CryptoSkull #8533,16,Griushaophuun,#115,#14,#122,#71,#3,#9,#8,#8
8534,CryptoSkull #8534,15,Slijew,#66,#12,#122,#77,#4,#9,#15,#5
8535,CryptoSkull #8535,12,Stroussirm,#23,#0,#91,#17,#4,#4,#6,#8
8536,CryptoSkull #8536 (Game Token),26,Throrsul,#47,#2,#122,#55,#3,#2,#15,#8
8537,CryptoSkull #8537,22,Fraoxoih,#0,#14,#101,#45,#3,#8,#15,#8
8538,CryptoSkull #8538,11,Dhaachauhin,#91,#13,#49,#46,#3,#0,#15,#4
8539,CryptoSkull #8539,22,Yuddiosthul,#33,#0,#56,#74,#1,#8,#15,#8
8540,CryptoSkull #8540,22,Xamfauzius,#128,#7,#96,#22,#2,#2,#15,#8
8541,CryptoSkull #8541,12,Blaahleshoi,#0,#2,#97,#25,#3,#3,#5,#8
8542,CryptoSkull #8542,16,Kaoblith,#85,#2,#122,#56,#1,#4,#9,#8
8543,CryptoSkull #8543,25,Higgabren,#60,#0,#122,#0,#7,#6,#15,#8
8544,CryptoSkull #8544,25,Raameltur,#27,#10,#122,#79,#6,#8,#15,#8
8545,CryptoSkull #8545,12,Zerre,#87,#11,#120,#87,#7,#3,#8,#8
8546,CryptoSkull #8546,2,Iasza,#73,#13,#10,#47,#0,#0,#8,#7
8547,CryptoSkull #8547,25,Draulnolnia,#53,#7,#122,#75,#4,#4,#15,#8
8548,CryptoSkull #8548,22,Diomao,#56,#13,#110,#56,#0,#10,#15,#8
8549,CryptoSkull #8549,22,Glaphruuntoi,#77,#1,#49,#73,#6,#10,#15,#8
8550,CryptoSkull #8550,22,Liddaor,#81,#8,#13,#27,#5,#7,#15,#8
8551,CryptoSkull #8551,22,Iszir,#31,#6,#116,#43,#5,#9,#15,#8
8552,CryptoSkull #8552,25,Jusoddas,#54,#4,#122,#41,#6,#1,#15,#8
8553,CryptoSkull #8553,11,Ozor,#29,#10,#108,#30,#2,#1,#15,#4
8554,CryptoSkull #8554,25,Threlelmiu,#89,#14,#122,#49,#3,#8,#15,#8
8555,CryptoSkull #8555 (Game Token),26,Imma,#27,#2,#122,#76,#2,#0,#15,#8
8556,CryptoSkull #8556,22,Sthagustroith,#24,#14,#77,#42,#6,#6,#15,#8
8557,CryptoSkull #8557,22,Lerretes,#7,#7,#2,#76,#7,#0,#15,#8
8558,CryptoSkull #8558,22,Lammu,#87,#11,#16,#36,#2,#2,#15,#8
8559,CryptoSkull #8559,22,Stalfiulthio,#73,#8,#89,#49,#1,#9,#15,#8
8560,CryptoSkull #8560,22,Sthriunthuu,#13,#13,#86,#72,#7,#0,#15,#8
8561,CryptoSkull #8561,22,Wriuxxaocea,#4,#12,#83,#64,#2,#9,#15,#8
8562,CryptoSkull #8562,25,Thubuss,#67,#1,#122,#70,#4,#7,#15,#8
8563,CryptoSkull #8563,16,Drorchima,#128,#12,#122,#74,#5,#7,#0,#8
8564,CryptoSkull #8564,22,Vimmimas,#15,#4,#8,#83,#3,#5,#15,#8
8565,CryptoSkull #8565,25,Phernaadhi,#13,#8,#122,#35,#6,#0,#15,#8
8566,CryptoSkull #8566,11,Oidrokhuuc,#46,#13,#5,#83,#5,#3,#15,#6
8567,CryptoSkull #8567,22,Eltorsik,#78,#5,#6,#86,#6,#7,#15,#8
8568,CryptoSkull #8568,25,Suunthaas,#94,#14,#122,#33,#0,#5,#15,#8
8569,CryptoSkull #8569,15,Kraniussutt,#89,#14,#122,#51,#6,#4,#15,#7
8570,CryptoSkull #8570,11,Itruuberth,#33,#8,#74,#2,#0,#4,#15,#4
8571,CryptoSkull #8571,25,Thethronre,#26,#12,#122,#3,#4,#10,#15,#8
8572,CryptoSkull #8572,12,Wrunraaldarth,#32,#6,#68,#1,#0,#9,#4,#8
8573,CryptoSkull #8573,12,Thaoddourseal,#92,#12,#42,#26,#4,#10,#14,#8
8574,CryptoSkull #8574,12,Gerzixis,#94,#3,#30,#28,#2,#5,#12,#8
8575,CryptoSkull #8575,25,Siurzhec,#43,#4,#122,#62,#0,#8,#15,#8
8576,CryptoSkull #8576,22,Dhuutro,#49,#2,#119,#70,#5,#8,#15,#8
8577,CryptoSkull #8577,25,Daoszias,#109,#2,#122,#69,#7,#4,#15,#8
8578,CryptoSkull #8578,12,Brelthaar,#54,#7,#74,#65,#5,#4,#6,#8
8579,CryptoSkull #8579,12,Troucozze,#2,#6,#113,#0,#6,#0,#10,#8
8580,CryptoSkull #8580,22,Ialrialmel,#77,#10,#89,#87,#4,#9,#15,#8
8581,CryptoSkull #8581,25,Rilthol,#114,#4,#122,#23,#7,#4,#15,#8
8582,CryptoSkull #8582,22,Sleacol,#14,#10,#37,#57,#7,#2,#15,#8
8583,CryptoSkull #8583,25,Dhiohios,#43,#8,#122,#49,#7,#8,#15,#8
8584,CryptoSkull #8584,12,Sreshess,#34,#4,#91,#12,#0,#8,#0,#8
8585,CryptoSkull #8585,22,Phaursaottuu,#67,#12,#39,#86,#3,#2,#15,#8
8586,CryptoSkull #8586,22,Egnalfow,#35,#9,#70,#56,#4,#7,#15,#8
8587,CryptoSkull #8587,25,Sleakhaalaoh,#41,#11,#122,#6,#2,#1,#15,#8
8588,CryptoSkull #8588,12,Wrixherlous,#40,#0,#59,#74,#1,#1,#7,#8
8589,CryptoSkull #8589,22,Sheazioneaz,#33,#14,#23,#1,#3,#6,#15,#8
8590,CryptoSkull #8590,22,Nirkujatt,#2,#3,#45,#84,#3,#1,#15,#8
8591,CryptoSkull #8591,22,Ommaazaon,#124,#1,#68,#14,#7,#6,#15,#8
8592,CryptoSkull #8592,25,Pliuntho,#56,#7,#122,#75,#7,#8,#15,#8
8593,CryptoSkull #8593,12,Ukrih,#18,#10,#66,#38,#0,#10,#12,#8
8594,CryptoSkull #8594,22,Baantenger,#42,#0,#99,#57,#0,#2,#15,#8
8595,CryptoSkull #8595,22,Piocaummis,#97,#14,#83,#64,#4,#2,#15,#8
8596,CryptoSkull #8596,25,Duulnougao,#64,#11,#122,#69,#5,#0,#15,#8
8597,CryptoSkull #8597,16,Thrirsashiass,#47,#6,#122,#77,#3,#2,#9,#8
8598,CryptoSkull #8598,22,Vrinthurparr,#41,#1,#52,#45,#1,#7,#15,#8
8599,CryptoSkull #8599,25,Ionsaah,#21,#7,#122,#42,#0,#2,#15,#8
8600,CryptoSkull #8600,16,Khaansois,#33,#9,#122,#87,#7,#9,#0,#8
8601,CryptoSkull #8601,11,Thoubhoddul,#126,#1,#84,#11,#5,#6,#15,#5
8602,CryptoSkull #8602,25,Irolnio,#42,#7,#122,#79,#4,#0,#15,#8
8603,CryptoSkull #8603,22,Shammalthial,#10,#12,#23,#76,#3,#0,#15,#8
8604,CryptoSkull #8604,22,Tioxhaltha,#44,#8,#48,#57,#0,#6,#15,#8
8605,CryptoSkull #8605,22,Yionsixxoi,#45,#6,#83,#83,#2,#3,#15,#8
8606,CryptoSkull #8606,22,Aurtutran,#64,#6,#61,#24,#1,#7,#15,#8
8607,CryptoSkull #8607 (Game Token),26,Wrouphauz,#79,#11,#122,#66,#2,#8,#15,#8
8608,CryptoSkull #8608,25,Bhiaddu,#83,#10,#122,#23,#4,#3,#15,#8
8609,CryptoSkull #8609,22,Wreszaggan,#79,#2,#32,#73,#0,#6,#15,#8
8610,CryptoSkull #8610,11,Vuxxohr,#8,#8,#4,#0,#4,#5,#15,#0
8611,CryptoSkull #8611,25,Bringobral,#23,#7,#122,#8,#6,#8,#15,#8
8612,CryptoSkull #8612,22,Shriaszoth,#7,#11,#69,#55,#7,#0,#15,#8
8613,CryptoSkull #8613,12,Sliblel,#22,#13,#25,#30,#5,#9,#3,#8
8614,CryptoSkull #8614,16,Wiogiuz,#100,#11,#122,#67,#2,#9,#6,#8
8615,CryptoSkull #8615,22,Irriugru,#78,#14,#25,#71,#6,#7,#15,#8
8616,CryptoSkull #8616 (Game Token),26,Porphoikiuh,#119,#13,#122,#22,#2,#9,#15,#8
8617,CryptoSkull #8617,2,Bexinduurm,#39,#7,#54,#29,#5,#1,#13,#3
8618,CryptoSkull #8618,15,Yujoz,#92,#14,#122,#61,#2,#5,#15,#0
8619,CryptoSkull #8619,16,Tiggaarm,#32,#6,#122,#57,#6,#8,#6,#8
8620,CryptoSkull #8620,12,Thriubria,#36,#12,#78,#61,#2,#6,#11,#8
8621,CryptoSkull #8621,25,Pokrintiz,#3,#11,#122,#10,#5,#8,#15,#8
8622,CryptoSkull #8622,22,Woilthorsiu,#43,#0,#8,#19,#1,#0,#15,#8
8623,CryptoSkull #8623,12,Thredhuuga,#15,#2,#41,#28,#2,#1,#8,#8
8624,CryptoSkull #8624,12,Blarchildu,#121,#5,#76,#61,#3,#6,#6,#8
8625,CryptoSkull #8625,22,Jiacoulliuh,#42,#10,#18,#27,#6,#2,#15,#8
8626,CryptoSkull #8626,22,Duulrurlaa,#120,#5,#117,#13,#0,#8,#15,#8
8627,CryptoSkull #8627,11,Saarlearliu,#24,#12,#99,#44,#3,#2,#15,#2
8628,CryptoSkull #8628,25,Meadoundru,#16,#1,#122,#18,#6,#10,#15,#8
8629,CryptoSkull #8629,22,Khethok,#118,#1,#121,#14,#2,#5,#15,#8
8630,CryptoSkull #8630,22,Drittohreth,#120,#13,#63,#71,#2,#4,#15,#8
8631,CryptoSkull #8631,22,Durcheghek,#125,#12,#58,#10,#4,#9,#15,#8
8632,CryptoSkull #8632,25,Aorsoulphiuz,#30,#0,#122,#65,#4,#3,#15,#8
8633,CryptoSkull #8633,12,Tearsoul,#25,#9,#104,#66,#0,#0,#14,#8
8634,CryptoSkull #8634,12,Jishourm,#95,#11,#97,#61,#0,#10,#4,#8
8635,CryptoSkull #8635,25,Dreagnoinaah,#110,#2,#122,#56,#5,#9,#15,#8
8636,CryptoSkull #8636,12,Goldourchur,#43,#7,#76,#33,#5,#0,#6,#8
8637,CryptoSkull #8637,5,Kijuuratt,#129,#8,#122,#23,#0,#10,#9,#4
8638,CryptoSkull #8638,12,Vaossaon,#78,#13,#37,#84,#6,#8,#13,#8
8639,CryptoSkull #8639,16,Barlansas,#86,#5,#122,#66,#6,#0,#1,#8
8640,CryptoSkull #8640,22,Ghagnu,#48,#12,#116,#11,#2,#2,#15,#8
8641,CryptoSkull #8641,12,Dhaazen,#46,#10,#119,#40,#4,#3,#0,#8
8642,CryptoSkull #8642,12,Iuttia,#95,#7,#23,#54,#1,#1,#3,#8
8643,CryptoSkull #8643,2,Sthrorphuz,#65,#13,#62,#34,#3,#4,#6,#0
8644,CryptoSkull #8644,22,Sthithial,#61,#6,#21,#77,#6,#7,#15,#8
8645,CryptoSkull #8645,22,Krangiott,#49,#13,#65,#26,#4,#0,#15,#8
8646,CryptoSkull #8646,22,Hekkorm,#60,#3,#43,#20,#3,#5,#15,#8
8647,CryptoSkull #8647,22,Jarloibha,#116,#2,#96,#2,#1,#10,#15,#8
8648,CryptoSkull #8648,5,Zoizo,#113,#1,#122,#4,#4,#10,#14,#4
8649,CryptoSkull #8649,25,Kaushenthaun,#76,#14,#122,#48,#5,#0,#15,#8
8650,CryptoSkull #8650,12,Meadreagnoiz,#115,#13,#14,#49,#7,#7,#1,#8
8651,CryptoSkull #8651,15,Glaodhingen,#37,#14,#122,#55,#6,#3,#15,#5
8652,CryptoSkull #8652,12,Crendejaz,#58,#3,#107,#44,#5,#2,#1,#8
8653,CryptoSkull #8653,22,Xaknin,#125,#13,#39,#28,#3,#2,#15,#8
8654,CryptoSkull #8654,16,Poizzol,#56,#5,#122,#19,#3,#5,#4,#8
8655,CryptoSkull #8655,22,Yideth,#6,#9,#120,#79,#4,#0,#15,#8
8656,CryptoSkull #8656,22,Ruknokkaw,#68,#4,#66,#15,#6,#10,#15,#8
8657,CryptoSkull #8657,22,Suhruulaoh,#101,#14,#118,#70,#2,#7,#15,#8
8658,CryptoSkull #8658,22,Pealuudias,#41,#5,#99,#21,#0,#5,#15,#8
8659,CryptoSkull #8659,11,Prulphonnial,#53,#8,#12,#57,#6,#9,#15,#6
8660,CryptoSkull #8660,22,Sthibruc,#85,#9,#7,#1,#4,#1,#15,#8
8661,CryptoSkull #8661,12,Thrixxurr,#82,#13,#119,#49,#4,#10,#10,#8
8662,CryptoSkull #8662,22,Phreabius,#18,#7,#105,#54,#1,#5,#15,#8
8663,CryptoSkull #8663,22,Wrethrez,#118,#0,#63,#14,#1,#6,#15,#8
8664,CryptoSkull #8664,22,Sthribroulmoi,#90,#8,#5,#0,#0,#3,#15,#8
8665,CryptoSkull #8665,25,Grichath,#124,#13,#122,#57,#1,#4,#15,#8
8666,CryptoSkull #8666,12,Boiddurzhuth,#100,#12,#107,#28,#2,#10,#0,#8
8667,CryptoSkull #8667,16,Grexxobrel,#85,#5,#122,#60,#2,#10,#5,#8
8668,CryptoSkull #8668,25,Trengable,#61,#14,#122,#88,#4,#2,#15,#8
8669,CryptoSkull #8669,11,Ghiadhou,#125,#13,#43,#9,#5,#1,#15,#3
8670,CryptoSkull #8670,25,Sluuttuh,#45,#10,#122,#61,#7,#5,#15,#8
8671,CryptoSkull #8671,22,Roidhaotto,#130,#9,#23,#18,#1,#7,#15,#8
8672,CryptoSkull #8672,15,Eabraa,#58,#14,#122,#29,#0,#0,#15,#3
8673,CryptoSkull #8673,12,Vugges,#65,#0,#98,#82,#4,#9,#7,#8
8674,CryptoSkull #8674 (Game Token),26,Puzziol,#31,#2,#122,#18,#2,#0,#15,#8
8675,CryptoSkull #8675,22,Panthaur,#83,#14,#75,#0,#0,#7,#15,#8
8676,CryptoSkull #8676,22,Buusouh,#64,#11,#111,#57,#0,#3,#15,#8
8677,CryptoSkull #8677,22,Ralrearpir,#23,#5,#22,#76,#5,#4,#15,#8
8678,CryptoSkull #8678,22,Granran,#86,#11,#66,#45,#0,#6,#15,#8
8679,CryptoSkull #8679,22,Braumurm,#105,#5,#36,#11,#3,#6,#15,#8
8680,CryptoSkull #8680,25,Aarlulthea,#68,#3,#122,#48,#3,#0,#15,#8
8681,CryptoSkull #8681,22,Blaagrauth,#46,#3,#115,#26,#4,#7,#15,#8
8682,CryptoSkull #8682,22,Zoineabaun,#100,#5,#32,#19,#2,#0,#15,#8
8683,CryptoSkull #8683,25,Wealnommuuh,#107,#12,#122,#59,#4,#10,#15,#8
8684,CryptoSkull #8684,22,Thuhakhis,#82,#0,#6,#36,#6,#4,#15,#8
8685,CryptoSkull #8685,22,Brurto,#18,#12,#70,#87,#6,#2,#15,#8
8686,CryptoSkull #8686,22,Phruunga,#46,#14,#8,#42,#4,#8,#15,#8
8687,CryptoSkull #8687,22,Xuubhia,#41,#12,#25,#71,#2,#0,#15,#8
8688,CryptoSkull #8688,22,Shiomfoi,#113,#1,#75,#69,#0,#4,#15,#8
8689,CryptoSkull #8689,22,Blemmemmi,#97,#14,#8,#40,#0,#10,#15,#8
8690,CryptoSkull #8690,22,Xihluxian,#69,#11,#8,#86,#3,#1,#15,#8
8691,CryptoSkull #8691,16,Ghentokkew,#21,#4,#122,#24,#2,#5,#0,#8
8692,CryptoSkull #8692,22,Vaahlo,#26,#13,#36,#48,#7,#8,#15,#8
8693,CryptoSkull #8693,25,Purzilro,#90,#1,#122,#46,#6,#4,#15,#8
8694,CryptoSkull #8694,12,Thikimme,#116,#9,#60,#59,#7,#4,#12,#8
8695,CryptoSkull #8695,12,Strenrorth,#64,#6,#79,#13,#4,#3,#5,#8
8696,CryptoSkull #8696,22,Plountoukris,#81,#6,#103,#35,#5,#7,#15,#8
8697,CryptoSkull #8697,22,Plaakhathrel,#30,#14,#5,#51,#5,#9,#15,#8
8698,CryptoSkull #8698,22,Laalfioxhau,#14,#2,#78,#74,#6,#3,#15,#8
8699,CryptoSkull #8699,22,Keldos,#103,#6,#88,#37,#4,#1,#15,#8
8700,CryptoSkull #8700,22,Grerzax,#74,#3,#19,#5,#0,#1,#15,#8
8701,CryptoSkull #8701,16,Dhamfaonsio,#52,#10,#122,#69,#3,#1,#1,#8
8702,CryptoSkull #8702,16,Xiteassi,#96,#6,#122,#40,#1,#5,#2,#8
8703,CryptoSkull #8703,22,Bohioz,#85,#1,#31,#16,#1,#1,#15,#8
8704,CryptoSkull #8704,25,Aghunduk,#103,#5,#122,#56,#2,#7,#15,#8
8705,CryptoSkull #8705,22,Phiontolna,#120,#10,#67,#74,#5,#5,#15,#8
8706,CryptoSkull #8706,12,Hoxxoi,#32,#2,#83,#77,#7,#3,#12,#8
8707,CryptoSkull #8707 (Game Token),26,Bloindriu,#13,#4,#122,#28,#2,#5,#15,#8
8708,CryptoSkull #8708,22,Houkhalphuus,#63,#9,#61,#37,#3,#1,#15,#8
8709,CryptoSkull #8709,2,Naxtrautt,#51,#3,#96,#19,#1,#7,#0,#4
8710,CryptoSkull #8710,2,Dregrik,#93,#9,#94,#51,#3,#3,#12,#1
8711,CryptoSkull #8711,12,Graushurse,#105,#14,#110,#10,#3,#3,#13,#8
8712,CryptoSkull #8712,22,Uthoiz,#76,#4,#39,#33,#5,#5,#15,#8
8713,CryptoSkull #8713,12,Moihrebbio,#125,#11,#28,#73,#5,#0,#6,#8
8714,CryptoSkull #8714,22,Pranthaoggeth,#71,#3,#53,#70,#0,#7,#15,#8
8715,CryptoSkull #8715,11,Hoxxoxtrec,#107,#8,#117,#48,#2,#5,#15,#2
8716,CryptoSkull #8716,16,Yexxealtac,#74,#1,#122,#62,#7,#8,#2,#8
8717,CryptoSkull #8717,12,Blusthaanguz,#127,#13,#72,#13,#3,#10,#9,#8
8718,CryptoSkull #8718,22,Slojasel,#127,#13,#4,#63,#3,#6,#15,#8
8719,CryptoSkull #8719,12,Xersearze,#80,#9,#106,#77,#2,#10,#1,#8
8720,CryptoSkull #8720,16,Trukkohr,#95,#10,#122,#78,#7,#5,#10,#8
8721,CryptoSkull #8721,12,Earsurru,#43,#14,#29,#72,#1,#8,#6,#8
8722,CryptoSkull #8722,25,Khetreaniuw,#104,#0,#122,#38,#3,#10,#15,#8
8723,CryptoSkull #8723,22,Narsalmos,#99,#10,#116,#63,#7,#1,#15,#8
8724,CryptoSkull #8724,12,Jokkihr,#96,#14,#96,#38,#6,#5,#9,#8
8725,CryptoSkull #8725,22,Bazulduw,#39,#8,#28,#8,#7,#7,#15,#8
8726,CryptoSkull #8726,25,Bunecin,#113,#14,#122,#53,#3,#9,#15,#8
8727,CryptoSkull #8727,22,Phirlouz,#99,#10,#55,#69,#2,#0,#15,#8
8728,CryptoSkull #8728,22,Throbhuuh,#58,#7,#96,#36,#2,#5,#15,#8
8729,CryptoSkull #8729,16,Kutruuth,#108,#10,#122,#72,#6,#5,#4,#8
8730,CryptoSkull #8730,22,Niurlealmuus,#47,#12,#121,#72,#0,#10,#15,#8
8731,CryptoSkull #8731,15,Shuumfuuh,#65,#11,#122,#38,#6,#5,#15,#0
8732,CryptoSkull #8732,2,Bhaoreth,#7,#3,#34,#14,#7,#4,#8,#5
8733,CryptoSkull #8733,22,Sarpon,#12,#3,#14,#14,#4,#3,#15,#8
8734,CryptoSkull #8734,25,Wribauhr,#20,#5,#122,#3,#7,#3,#15,#8
8735,CryptoSkull #8735,25,Dhiugros,#13,#10,#122,#75,#0,#10,#15,#8
8736,CryptoSkull #8736,25,Thruukroz,#127,#8,#122,#58,#5,#8,#15,#8
8737,CryptoSkull #8737,25,Xiuknaz,#11,#3,#122,#87,#0,#4,#15,#8
8738,CryptoSkull #8738,16,Joignun,#122,#6,#122,#70,#2,#8,#3,#8
8739,CryptoSkull #8739,16,Larpother,#56,#14,#122,#12,#7,#5,#7,#8
8740,CryptoSkull #8740,22,Erzhoz,#70,#1,#59,#36,#1,#4,#15,#8
8741,CryptoSkull #8741,22,Buuhrois,#121,#7,#119,#85,#2,#5,#15,#8
8742,CryptoSkull #8742,11,Shriukoith,#22,#12,#68,#33,#6,#7,#15,#1
8743,CryptoSkull #8743,12,Sthredriunthehr,#0,#3,#17,#67,#5,#5,#5,#8
8744,CryptoSkull #8744,11,Throixhaos,#68,#5,#101,#26,#0,#10,#15,#6
