TOKEN_ID,TOKEN_NAME,Background,Bust,Head,Helmet,BustCover,Eyes,BaseDetail,Detail,EyesAccessory
3006,Angry Ape #3006,bg 5,orange bust,head sherbert bust,sith lord 6 horns magenta,suspenders dust,eyes glow blue,,,
3007,Angry Ape #3007,bg 26,original bust,head magenta skin,,mad leather vest brown,,,,
3008,Angry Ape #3008,bg 33,psyche bust,head triangle white,scifi white antennae helmet mask,hazmat yellow,,,cigarette,
3009,Angry Ape #3009,bg 45,rainbow pop bust,head blue vapor,skull mask teal,,,,,
3010,Angry Ape #3010,bg 57,neon green bust,head yellow orange skin,horns,mad left shoulder spike,,,,
3011,Angry Ape #3011,bg 54,original bust,head white yellow,,japanese soldier armor,,headband red,,
3012,Angry Ape #3012,bg 62,white red bust,head og,deer horns,,eyes magenta dizzy,,,
3013,Angry Ape #3013,bg 65,original bust,head yellow og skin,elk horns red,,,,,
3014,Angry Ape #3014,bg 12,yellow bust,head white washed,,,,,,
3015,Angry Ape #3015,bg 24,original bust,head white hand,headphones red,mad suspenders natural,,,scar head,
3016,Angry Ape #3016,bg 35,white red bust,head checkered black white,medival soldier helmet,,,,,
3017,Angry Ape #3017,bg 42,original bust,head og,hellboy red horns,sci fi soldier orange,,,,
3018,Angry Ape #3018,bg 14,original bust,head blue,,,,,,
3019,Angry Ape #3019,bg 8,magenta bust,head white washed,chinese soldier,,,,,
3020,Angry Ape #3020,bg 57,neon sherbert bust,head 3 orange,horns,mad left shoulder spike,,,nose bone,
3021,Angry Ape #3021,bg 30,invert black bust,head triangle red,,mongol red soldier,eyes glow lime,,small piercings,
3022,Angry Ape #3022,bg 65,velvet stripe bust,head striped blue magenta,demon mask troll white,sci fi soldier dust,,,,
3023,Angry Ape #3023,bg 47,magenta bust,head snow blue bleached,,japanese soldier armor,eyes happy,,,
3024,Angry Ape #3024,bg 53,aboriginal soldier bust,head white priest,WW1 helmet,,,,,
3025,Angry Ape #3025,bg 27,green blue stripe bust,head dark blue,,,,,,
3026,Angry Ape #3026,bg 63,neon green bust,head og,,,,,,
3027,Angry Ape #3027,bg 33,original bust,head og,,shoulder guard metal,eyes scar,,,
3028,Angry Ape #3028,bg 6,orange bust,head black warrior,,warrior runt grey,,,,
3029,Angry Ape #3029,bg 54,original bust,head og,samurai soldier helmet,,,,,
3030,Angry Ape #3030,bg 18,death bust,head yellow orange skin,skull mask red teal,mad double shoulder leather brown,eyes glow green,,,
3031,Angry Ape #3031,bg 28,yellow bust,head black contrast,deer horns,warrior runt red,,,,
3032,Angry Ape #3032,bg 63,orange bust,head striped white teal,,,,,earrings horns,
3033,Angry Ape #3033,bg 29,yellow bust,head og,cyber helmet yellow,suspenders black,eyes red,,,
3034,Angry Ape #3034,bg 20,death bust,head checkered red white,scifi blue antennae helmet,,,,,
3035,Angry Ape #3035,bg 40,original bust,head striped blue magenta blue skin,scifi blue antennae shield,chain mail,,,,
3036,Angry Ape #3036,bg 10,original bust,head og,,,eyes glow magenta,,,
3037,Angry Ape #3037,bg 28,magenta bust,head striped white yellow,devil horns red,,,,,
3038,Angry Ape #3038,bg 45,neon green bust,head green bleached,,karate black,,,,
3039,Angry Ape #3039,bg 29,blue magenta bust,head neon green skin,bandana black,,,,,
3040,Angry Ape #3040,bg 14,invert black bust,head bloody hand,demon mask troll red,bullet vest camo,eyes red,,,
3041,Angry Ape #3041,bg 18,yellow bust,head green red,cyber helmet yellow,assym belt brown,,,,
3042,Angry Ape #3042,bg 48,goth bust,head og,deer horns,dark knight armor,eyes green,,,
3043,Angry Ape #3043,bg 24,neon sherbert bust,head og,cyber helmet alpha,,,,,
3044,Angry Ape #3044,bg 9,original bust,head neon pink yellow skin,demon mask jaw red,,,,,
3045,Angry Ape #3045,bg 21,death bust,head bloody priest,space suit,,,,,
3046,Angry Ape #3046,bg 8,aboriginal soldier bust,head magenta bleached,demon mask jaw yellow,mad steel vest,,,,
3047,Angry Ape #3047,bg 68,orange bust,head black desat,,,,,,
3048,Angry Ape #3048,bg 57,white red bust,head checkered green sage,,,,,,
3049,Angry Ape #3049,bg 39,white yellow bust,head green camo skin,,mad steel vest,,,,
3050,Angry Ape #3050,bg 9,original bust,head white washed,,,,,,
3051,Angry Ape #3051,bg 23,blue orange bust,head og,scifi white antennae shield,,eyes glow green,,,
3052,Angry Ape #3052,bg 1,original bust,head neon pink yellow skin,,shoulder guard metal,,,,
3053,Angry Ape #3053,bg 8,sherbert bust,head camo grey,spin hat,mad max armor,eyes green,,,
3054,Angry Ape #3054,bg 9,white red bust,head neon pink og,,,,,nose ring,
3055,Angry Ape #3055,bg 37,psyche bust,head neon green skin,skull mask,sci fi soldier orange,,,,
3056,Angry Ape #3056,bg 33,original bust,head light blue vapor,,,,,,
3057,Angry Ape #3057,bg 63,amazon bust,head snow blue bleached,gas mask,troy armor,eyes magenta,,,
3058,Angry Ape #3058,bg 13,metropolitan bust,head black desat,,,,,,
3059,Angry Ape #3059,bg 62,yellow bust,head green og,hellboy blue horns,,,,,
3060,Angry Ape #3060,bg 11,neon green bust,head dark blue,greek helmet,,,,,
3061,Angry Ape #3061,bg 51,invert green bust,head white priest,,,eyes glow magenta,,,
3062,Angry Ape #3062,bg 52,yellow bust,head yellow orange skin,bandana white,,,terminator full mouth,,
3063,Angry Ape #3063,bg 37,original bust,head neon green skin,,,,,,
3064,Angry Ape #3064,bg 54,death bust,head og,jello orange,,,,,
3065,Angry Ape #3065,bg 26,blue orange bust,head triangle red,,mad double shoulder leather brown,,,,
3066,Angry Ape #3066,bg 42,original bust,head green camo skin,,,eyes glow green,,,
3067,Angry Ape #3067,bg 2,yellow bust,head og,mongol mohawk helmet,,,,,
3068,Angry Ape #3068,bg 13,original bust,head green red,,assym belt brown,,,,
3069,Angry Ape #3069,bg 68,neon green bust,head yellow bleached,bandana white,,eyes glow green,,,
3070,Angry Ape #3070,bg 67,checkered blue black bust,head pink vapor,,mongol red soldier,,,,
3071,Angry Ape #3071,bg 63,neon green bust,head electric blue vapor,,mad shot gun shell strap,,,,
3072,Angry Ape #3072,bg 49,blue orange bust,head deep blue vapor,,dune suit,,,,eyes lightning green
3073,Angry Ape #3073,bg 39,purple blue bust,head white washed,,,,,,eyes lightning red
3074,Angry Ape #3074,bg 7,teal orange bust,head teal skin,,,,,small piercings,eyes lightning teal
3075,Angry Ape #3075,bg 26,two face bust 2,head green magenta,,,,,,
3076,Angry Ape #3076,bg 28,original bust,head blue bleached,hellboy blue horns,karate black,,,,
3077,Angry Ape #3077,bg 45,green stripe bust,head checkered red magenta,cyber helmet alpha,karate white,,,small piercings,
3078,Angry Ape #3078,bg 33,magenta bust,head dark blue,,,,,,
3079,Angry Ape #3079,bg 44,original bust,head teal,,shirt red,,,,
3080,Angry Ape #3080,bg 24,death bust,head yellow bleached,demon mask jaw yellow,,,terminator full mouth,cigarette,
3081,Angry Ape #3081,bg 6,white yellow bust,head yellow teal skin,jello blue,,eyes glow yellow,,,
3082,Angry Ape #3082,bg 41,white red bust,head neon green skin,scifi white antennae helmet,bullet vest camo,,,,
3083,Angry Ape #3083,bg 2,psyche bust,head electric blue vapor,sith lord 6 horns red,,,,,
3084,Angry Ape #3084,bg 46,invert blue bust,head striped blue green,,bullet vest camo,,,nose ring,
3085,Angry Ape #3085,bg 36,original bust,head blue vapor,barbarian horn helmet,sci fi soldier orange,,,,
3086,Angry Ape #3086,bg 28,green stripe bust,head purple skin,jello blue,,,,,
3087,Angry Ape #3087,bg 7,green blue stripe bust,head dark blue,,assym belt brown,,terminator skull left,,
3088,Angry Ape #3088,bg 1,original bust,head bloody hand,,,,,,
3089,Angry Ape #3089,bg 37,neon green bust,head og,deer horns,mad suspenders black,,,,
3090,Angry Ape #3090,bg 50,white red bust,head pink bleached,demon mask troll white,sci fi soldier orange,eyes magenta dizzy,terminator skull right,,
3091,Angry Ape #3091,bg 18,yellow bust,head og,,warrior runt grey,,,,
3092,Angry Ape #3092,bg 42,teal white stripe bust,head green bleached,,,,,,
3093,Angry Ape #3093,bg 60,amazon bust,head light blue vapor,,,eyes scar,,,
3094,Angry Ape #3094,bg 54,blue magenta bust,head blue pink vapor,skull mask,sci fi soldier dust,,,cigarette,
3095,Angry Ape #3095,bg 14,original bust,head teal,,cyborg orange,,,,
3096,Angry Ape #3096,bg 19,yellow bust,head neon teal vapor,,warrior runt grey,eyes green,,,
3097,Angry Ape #3097,bg 57,original bust,head checkered blue black,,,eyes red,,,
3098,Angry Ape #3098,bg 13,acid green orange bust,head orange wave skin,,,,,,
3099,Angry Ape #3099,bg 49,white yellow bust,head magenta og,demon mask troll red,,eyes happy,,,
3100,Angry Ape #3100,bg 9,blue magenta bust,head teal skin,,mad double shoulder spike,,,,
3101,Angry Ape #3101,bg 1,original bust,head hyper orange,medival soldier helmet,,,,,
3102,Angry Ape #3102,bg 33,acid green orange bust,head og,samurai soldier helmet,,,,,
3103,Angry Ape #3103,bg 28,metropolitan bust,head rainbow pop,cyber helmet orange,,eyes happy,,,
3104,Angry Ape #3104,bg 66,aboriginal dance bust,head neon pink og,,troy armor,,,,
3105,Angry Ape #3105,bg 30,magenta bust,head white dark,demon mask troll white,,,,,
3106,Angry Ape #3106,bg 19,original bust,head neon teal vapor,skull mask teal,bullet vest camo,,,,
3107,Angry Ape #3107,bg 47,invert black bust,head green red,,,,,,
3108,Angry Ape #3108,bg 36,metropolitan bust,head pink vapor,mongol mohawk helmet,,,,,eyes lightning teal
3109,Angry Ape #3109,bg 57,teal orange bust,head og,WW1 helmet,mad double shoulder leather brown,,,,
3110,Angry Ape #3110,bg 33,purple blue bust,head magenta skin,,sci fi soldier dust,,,,
3111,Angry Ape #3111,bg 65,orange bust,head dark blue,sith lord 6 horns red,warrior runt red,,,,
3112,Angry Ape #3112,bg 6,orange bust,head rainbow pop,demon mask jaw black,japanese soldier armor,,,,
3113,Angry Ape #3113,bg 30,aboriginal general bust,head checkered sage white,,warrior runt grey,,,,
3114,Angry Ape #3114,bg 46,checkered blue black bust,head white priest,,,eyes magenta,,,
3115,Angry Ape #3115,bg 21,orange bust,head striped white orange,,mongol red soldier,eyes green,,,
3116,Angry Ape #3116,bg 2,teal orange bust,head bloody hand,spin hat,,eyes magenta,,,
3117,Angry Ape #3117,bg 3,checkered black white bust,head purple camo skin,head mech left side,,,,,
3118,Angry Ape #3118,bg 12,neon green bust,head blue,samurai soldier helmet,,eyes magenta,,oxygen hose,
3119,Angry Ape #3119,bg 54,orange bust,head green blue,demon mask jaw black,,,,,
3120,Angry Ape #3120,bg 59,invert blue bust,head yellow orange skin,cyber helmet alpha,bullet vest camo,,,,eyes lightning green
3121,Angry Ape #3121,bg 6,original bust,head yellow og skin,bandana yellow,,,,,
3122,Angry Ape #3122,bg 42,neon green bust,head og,,sci fi soldier orange,,,earrings horns,
3123,Angry Ape #3123,bg 8,psyche bust,head white washed,,,,,,
3124,Angry Ape #3124,bg 10,original bust,head checkered pink sage,,,,,,
3125,Angry Ape #3125,bg 65,invert faded bust,head sherbert bust,cyber helmet yellow,,,,,
3126,Angry Ape #3126,bg 26,checkered blue black bust,head magenta og,cyber helmet blue,shirt red,,,,eyes lightning green
3127,Angry Ape #3127,bg 29,neon green bust,head triangle red,gas mask_02,,,,,
3128,Angry Ape #3128,bg 9,orange bust,head og,,mad left shoulder spike,,,,
3129,Angry Ape #3129,bg 52,rainbow pop bust,head checkered sage white,,,,terminator left side mouth,,
3130,Angry Ape #3130,bg 35,rainbow pop bust,head rainbow pop,,,,,,
3131,Angry Ape #3131,bg 39,original bust,head blue tribe,,dark knight armor,,terminator skull left,,
3132,Angry Ape #3132,bg 64,orange bust,head white washed,head mech left side,suspenders green,,,,
3133,Angry Ape #3133,bg 12,original bust,head white hand,demon mask jaw yellow,,eyes green,,,
3134,Angry Ape #3134,bg 14,yellow bust,head yellow orange skin,scifi white helmet,,,,,
3135,Angry Ape #3135,bg 15,yellow bust,head striped teal orange,,,,,,
3136,Angry Ape #3136,bg 8,green blue stripe bust,head magenta og,scifi blue antennae helmet shield,troy armor,,,,
3137,Angry Ape #3137,bg 6,death bust,head electric blue vapor,sith lord 6 horns magenta,,,,,patch
3138,Angry Ape #3138,bg 13,original bust,head green magenta,headphones red,,,,,
3139,Angry Ape #3139,bg 15,original bust,head og,,mongol red soldier,,,,
3140,Angry Ape #3140,bg 4,magenta bust,head bloody warrior,bandana yellow,,,,,
3141,Angry Ape #3141,bg 33,original bust,head teal skin,,mad suspenders natural,eyes scar,,,
3142,Angry Ape #3142,bg 2,yellow bust,head electric blue vapor,scifi blue antennae mask shield,hazmat yellow,,,,
3143,Angry Ape #3143,bg 54,metropolitan bust,head camo,,,,,,
3144,Angry Ape #3144,bg 45,white yellow bust,head magenta og,cyber helmet orange,,,,,
3145,Angry Ape #3145,bg 17,white red bust,head purple skin,chinese soldier,,,,,
3146,Angry Ape #3146,bg 14,sherbert bust,head striped light blue dark blue,samurai soldier helmet,mad steel vest,,,,
3147,Angry Ape #3147,bg 6,yellow bust,head bloody hand,,,,,,
3148,Angry Ape #3148,bg 57,death bust,head og,hellboy blue horns,sci fi soldier dust,eyes green,,,
3149,Angry Ape #3149,bg 67,blue white stripe bust,head striped white orange,gas mask,,,,,
3150,Angry Ape #3150,bg 1,purple blue bust,head og,jello green,mongol red soldier,,,nose ring,
3151,Angry Ape #3151,bg 44,green stripe bust,head pink vapor,demon mask jaw red,,eyes glow green,,,
3152,Angry Ape #3152,bg 3,yellow bust,head og,demon mask jaw red,mad suspenders natural,,,,
3153,Angry Ape #3153,bg 53,white yellow bust,head rainbow pop,greek helmet,suspenders green,eyes glow green,,,
3154,Angry Ape #3154,bg 68,original bust,head neon teal vapor,greek helmet,stripe shirt freddy,eyes glow lime,,,
3155,Angry Ape #3155,bg 8,magenta bust,head blue,gas mask_02,assym belt brown,eyes glow lime,,,
3156,Angry Ape #3156,bg 41,original bust,head blue tribe,headphones black,suspenders green,eyes scar,terminator full mouth,,
3157,Angry Ape #3157,bg 34,green blue stripe bust,head pink bleached,samurai soldier helmet,,,,,
3158,Angry Ape #3158,bg 47,amazon bust,head og,cyber helmet orange,,eyes glow blue,,,
3159,Angry Ape #3159,bg 57,metropolitan bust,head green red,skull mask teal,,,,,
3160,Angry Ape #3160,bg 46,checkered black white bust,head neon pink blue skin,,,,,,
3161,Angry Ape #3161,bg 14,original bust,head green blue,,,eyes glow blue,,,
3162,Angry Ape #3162,bg 53,blue orange bust,head blue bleached,,,,,,
3163,Angry Ape #3163,bg 15,metropolitan bust,head teal skin,roman helmet,,,,,
3164,Angry Ape #3164,bg 59,invert faded bust,head teal,,,,,,
3165,Angry Ape #3165,bg 40,white magenta bust,head white washed,gas mask_02,,,,,
3166,Angry Ape #3166,bg 20,original bust,head og,cyber helmet yellow,mad left shoulder leather brown,eyes green,,,
3167,Angry Ape #3167,bg 23,neon green bust,head neon pink og,demon mask jaw yellow,,,,,
3168,Angry Ape #3168,bg 14,original bust,head tribal warrior,,,,,,
3169,Angry Ape #3169,bg 18,original bust,head og,,japanese soldier armor,,,nose ring,
3170,Angry Ape #3170,bg 41,orange bust,head og,jello blue,mongol dark soldier,,,,
3171,Angry Ape #3171,bg 67,white yellow bust,head hyper orange,,,,,,
3172,Angry Ape #3172,bg 38,death bust,head blue tribe,,sci fi soldier orange,,,,
3173,Angry Ape #3173,bg 9,psyche bust,head og,sith lord 4 horns blue,shoulder guard metal,,,,
3174,Angry Ape #3174,bg 51,yellow blue bust,head magenta skin,,shirt red,,,,
3175,Angry Ape #3175,bg 39,orange bust,head neon teal vapor,,bullet vest camo,,,,
3176,Angry Ape #3176,bg 68,velvet stripe bust,head blue,,,,,,
3177,Angry Ape #3177,bg 50,death bust,head striped teal orange,,,eyes magenta dizzy,,nose ring,
3178,Angry Ape #3178,bg 26,yellow blue bust,head og,,,,,,
3179,Angry Ape #3179,bg 28,original bust,head og,,,,,nose ring,
3180,Angry Ape #3180,bg 4,invert black bust,head bloody priest,,,eyes magenta dizzy,,,
3181,Angry Ape #3181,bg 54,original bust,head seaweed vapor,scifi orange antennae shield,,eyes scar,,,
3182,Angry Ape #3182,bg 44,invert blue bust,head striped blue green,,,,terminator left side mouth,,
3183,Angry Ape #3183,bg 51,original bust,head electric blue vapor,elk horns yellow,,,,,
3184,Angry Ape #3184,bg 39,yellow bust,head electric blue vapor,elk horns red,,eyes glow red,,,
3185,Angry Ape #3185,bg 5,magenta bust,head metropolitan,devil horns black,,,,,
3186,Angry Ape #3186,bg 52,original bust,head purple purple,cyber helmet blue,shoulder guard metal,,,,
3187,Angry Ape #3187,bg 45,original bust,head purple purple,,mad shot gun shell strap,,,,
3188,Angry Ape #3188,bg 10,yellow blue bust,head og,horns,stripe shirt joker,,,,
3189,Angry Ape #3189,bg 33,orange bust,head orange wave skin,samurai soldier helmet,,eyes magenta,,,
3190,Angry Ape #3190,bg 3,magenta bust,head og,,,eyes scar,,,
3191,Angry Ape #3191,bg 19,two face bust,head white dark,devil horns black,warrior runt brown,,,,
3192,Angry Ape #3192,bg 6,blue white stripe bust,head white washed,,assym belt brown,,,,
3193,Angry Ape #3193,bg 42,hex striped bust,head blue desat,,,,,,
3194,Angry Ape #3194,bg 8,orange bust,head blue vapor,,shoulder guard copper,,AAA naruto,,
3195,Angry Ape #3195,bg 60,original bust,head triangle white,,,,,,
3196,Angry Ape #3196,bg 35,purple blue bust,head metropolitan,,,,,,
3197,Angry Ape #3197,bg 34,purple blue bust,head white vapor,devil horns red,,eyes glow green,,,
3198,Angry Ape #3198,bg 10,original bust,head og,horns,,,,,
3199,Angry Ape #3199,bg 41,blue magenta bust,head mixed pink blue,,mongol knight,,,,
3200,Angry Ape #3200,bg 45,white yellow bust,head neon pink blue skin,cyber helmet yellow,,,,,
3201,Angry Ape #3201,bg 67,original bust,head white washed,gas mask_02,,eyes glow yellow,,,
3202,Angry Ape #3202,bg 62,yellow bust,head blue skin,chinese soldier,bullet vest camo,,,,
3203,Angry Ape #3203,bg 34,invert green bust,head green magenta,man bun,,,,,
3204,Angry Ape #3204,bg 64,rainbow pop bust,head checkered black white,,,,,nose bone,
3205,Angry Ape #3205,bg 27,aboriginal general bust,head green skin,scifi blue antennae,,,,,
3206,Angry Ape #3206,bg 39,mixed camo bust,head og,headphones blue orange,mad double shoulder leather brown,,,,eyes lightning blue
3207,Angry Ape #3207,bg 21,metropolitan bust,head yellow orange skin,headphones red,,,,,
3208,Angry Ape #3208,bg 53,invert blue bust,head purple skin,gas mask,,,,,
