TOKEN_ID,TOKEN_NAME,animation,hair,face accessory,eyes,earrings,horns,colour scheme,halo,other accessories
7568,Imp #7568,Float,Super Saiyan,Cheek O's,Eyes closed,Moon earrings,Medium horns,Spearmint Cherry,,Lollypop
7569,Imp #7569,Float,Short dreads mesh,Lolly stick,Normal Eyes,Flower earring,Medium horns,Spearmint Cherry,,Tag
7570,Imp #7570,Float,Tiara,Broken glasses,Blindfold,Top Piercings,Split horns,Neon Lantern,,
7571,Imp #7571,Look left,,Black shades,Eyes closed,Elf earrings,Medium horns,Spearmint sunset,,Spear
7572,Imp #7572,Float,Sapling,War stripes,Tired,,Thin horns,Neon Saphire,Kid,Hover rings
7573,Imp #7573,Float,Hunter hat,Fire beard,Panda,Elf earrings,Double horns,Ethereal Watermelon,War flag,
7574,Imp #7574,Float,Bowl cut beanie,Broken glasses,Stubborn eyes,,Slick horns,Spearmint Cherry,,Button Jacket
7575,Imp #7575,Float,Vine crown,Ring beard,Normal Eyes,,Medium horns,Berry Blossom,Top hat,Decapitated
7576,Imp #7576,Float,Poof,Pencil,Normal Eyes,,Slick horns,Spearmint Cherry,Moon,Turtleneck
7577,Imp #7577,Look right,Bandana,Cheek O's,Eyes closed,,Small horns,Spearmint sunset,,Turtleneck
7578,Imp #7578,Float,Fisherman beanie,Straw,Normal Eyes,Antichrist earrings,Tipped horns,Grape lipstick,,
7579,Imp #7579,Look left,Bandana quiff,,Panda,Goth earrings,Double horns,Neon Lantern,Top void,Captain vest
7580,Imp #7580,Look right,Genie hair,Moustache beard,Eyes closed,BTC earring,Split horns,Neon Saphire,,Small chains
7581,Imp #7581,Look left,Small beanie,Face bandaid,Eyes closed,Eth earring,Small horns,Grape lipstick,Balloons,
7582,Imp #7582,Float,Watchers,,Fire lashes,,Big horns,Neon Lantern,,Mime suit
7583,Imp #7583,Look left,Fisherman beanie,Face bandaid,Fire pupils,Cyber earrings,Medium horns,Neon Saphire,,
7584,Imp #7584,Look right,Desert hat,Disco glasses,Panda,,Tipped horns,Spearmint sunset,UFO,Ice cream
7585,Imp #7585,Look left,Triple poof,Aviator glasses,Eyes closed,,Slick horns,Spearmint sunset,,Captain vest
7586,Imp #7586,Look left,Super Saiyan,Rose,Eyes closed,Smiley earrings,Small horns,Spearmint sunset,,
7587,Imp #7587,Look right,Unicorn,Popsicle,Fire lashes,Elf earrings,Antlers,Grape lipstick,,
7588,Imp #7588,Look right,,Cheek triangles,Eyelashes,,Thin horns,Spearmint Cherry,Paper plane,Imp Tail
7589,Imp #7589,Float,Sapling,,Fire lashes,,Thin horns,Grape lipstick,Planets,Monk collar
7590,Imp #7590,Look right,Hood,,Stubborn eyes,Ofuda earrings,Spiral horns,Ethereal Watermelon,Murder of crows,
7591,Imp #7591,Look left,Viking braids,Disco glasses,Normal Eyes,,Double horns,Pink Forest,Murder of crows,Turtleneck
7592,Imp #7592,Float,,Face bandaid,Cyclops,,Branch horns 2,Neon Lantern,,Turtleneck
7593,Imp #7593,Look left,Soldier,Pencil,Eyelashes,Two earrings,Small horns,Spearmint sunset,,
7594,Imp #7594,Look left,Double bandana,Tongue,Eyelashes,,Slick horns,Grape lipstick,,Bell scarf
7595,Imp #7595,Float,Undercut,,Tired,,Small horns,Spearmint Cherry,Balloons,Turtleneck 2
7596,Imp #7596,Look right,Bandana,Black shades,Normal Eyes,,Thin horns,Angry Flamingo,Balloons,Red tie
7597,Imp #7597,Look right,Visor Beanie,Monocle,Stubborn eyes,,Medium horns,Spearmint sunset,,Monk collar
7598,Imp #7598,Float,Antichrist,Cute cheeks,Normal Eyes,Diagonal piercings,Tipped horns,Pink Forest,,
7599,Imp #7599,Look left,,Cheek heart,Eyelashes,Key earring,Big horns,Pink Forest,Rocket,Scarf
7600,Imp #7600,Look left,Cowboy hat,,Stubborn eyes,Elf earrings,Slick horns,Spearmint Cherry,,Imp Tail
7601,Imp #7601,Look left,Double bandana,Goatee,Eyes closed,,Medium horns,Spearmint sunset,Paper plane,Tag
7602,Imp #7602,Look left,Double poof,Tongue,Fire lashes,Moon earrings,Branch horns 2,Berry Blossom,,Small chains
7603,Imp #7603,Look left,Hood,Ring beard,Normal Eyes,Eth earring,Branch horns 2,Cherry Tides,Little Dragon,
7604,Imp #7604,Float,Wizard cap,Straw,Stubborn eyes,Ofuda earrings,Thin horns,Neon Lantern,War flag,Mime suit
7605,Imp #7605,Look right,Forehead bandaid,,Eyes closed,Moon earrings,Tipped horns,Spearmint Cherry,Moon,Banana phone
7606,Imp #7606,Look left,Candle,Fire beard,Normal Eyes,Moon earrings,Slick horns,Spearmint sunset,,Ciggy
7607,Imp #7607,Float,Small beanie,Small freckles,Normal Eyes,,Thin horns,Spearmint sunset,,Scarf
7608,Imp #7608,Look right,Cowboy hat,Cheek arrow,Eyes closed,Moon earrings,Small horns,Spearmint Cherry,,Imp Tail
7609,Imp #7609,Look left,Beanie,Round shades,Normal Eyes,Single earring,Small horns,Spearmint Cherry,,Imp Tail
7610,Imp #7610,Look left,Three braids,Gamepad,Normal Eyes,Smiley earrings,Double horns,Neon Saphire,,Turtleneck
7611,Imp #7611,Float,Celestial tiara,,Fire lashes,,Branch horns,Yin Yang,Crown,Rattlesnake
7612,Imp #7612,Look right,Super Saiyan,Kunai,Stubborn eyes,Stripe earrings,Slick horns,Angry Flamingo,,Button Jacket
7613,Imp #7613,Float,,Broken glasses,Eyes closed,Rose earring,Medium horns,Spearmint sunset,,Hover rings
7614,Imp #7614,Look right,,Snake tongue,Empty eyes,Spike earring,Antlers,Ethereal Watermelon,Moon,Crumpled ciggy
7615,Imp #7615,Float,Small beanie,Tooth,Normal Eyes,Goth earrings,Small horns,Spearmint Cherry,Fez,Scroll
7616,Imp #7616,Look right,Skater Cap,,Fire lashes,Stripe earrings,Tipped horns,Neon Lantern,,Lanterns
7617,Imp #7617,Float,Wanderer cut,Freckles,Eyepatch,Flower earring,Double horns,Neon Lantern,,Imp Necklace
7618,Imp #7618,Float,Undercut,Moustache beard,Fire pupils,Spike earring,Thin horns,Pink Forest,,
7619,Imp #7619,Look right,Vine crown,Aviator glasses,Yokai eyes,,Medium horns,Angry Flamingo,Balloons,Button Jacket
7620,Imp #7620,Float,Bowl cut,Goatee,Panda,,Small horns,Angry Flamingo,,Chain
7621,Imp #7621,Float,,Nosering,Fire pupils,Piercings,Double horns,Neon Juice,Top ghost,Katana
7622,Imp #7622,Look left,Captain hat,Small freckles,Eyes closed,Antichrist earrings,Slick horns,Spearmint sunset,,Ice cream
7623,Imp #7623,Look right,Bandana,Ofuda,Normal Eyes,,Medium horns,Berry Blossom,Top ghost,Hover rings
7624,Imp #7624,Float,Poof,,Eyes closed,BTC earring,Small horns,Grape lipstick,Paper plane,
7625,Imp #7625,Float,Bowl cut beanie,Snake tongue,Stubborn eyes,Elf earrings,Thin horns,Angry Flamingo,,Turtleneck 2
7626,Imp #7626,Float,Skater cut,Wayfarer shades,Panda,Key earring,Medium horns,Berry Blossom,Paper plane,
7627,Imp #7627,Look left,Triple poof,Dragon moustache,Normal Eyes,Smiley earrings,Antlers,Cherry Tides,,Eye necklace
7628,Imp #7628,Look right,Watchers,Cheek arrow,Normal Eyes,Single earring,Medium horns,Berry Blossom,,Sword
7629,Imp #7629,Look left,,Moustache beard,Normal Eyes,Feather earrings,Thin horns,Angry Flamingo,Paper plane,Tag
7630,Imp #7630,Float,Rasta,Cheek heart,Eyes closed,,Slick horns,Angry Flamingo,,Big wings
7631,Imp #7631,Look right,Crew cut,Snake tongue,Panda,Cyber earrings,Big horns,Cherry Tides,Kid,Spear
7632,Imp #7632,Look left,Bamboo hat,Long beard,Eyelashes,Key earring,Small horns,Angry Flamingo,,Scroll
7633,Imp #7633,Look left,,,Empty eyes,Single earring,Double horns,Berry Blossom,,Surrender flag
7634,Imp #7634,Look right,Double poof,Disco glasses,Panda,Piercings,Medium horns,Angry Flamingo,,Banana phone
7635,Imp #7635,Look right,,Facemask,Eyes closed,Top Piercings,Small horns,Spearmint Cherry,,Button Jacket
7636,Imp #7636,Look left,,Branch nose,Eyes closed,Goth earrings,Small horns,Spearmint Cherry,UFO,Button Jacket
7637,Imp #7637,Float,Beanie,Cheek O's,Normal Eyes,,Slick horns,Angry Flamingo,,Mime suit
7638,Imp #7638,Look right,Mouse beanie,Cute cheeks,Eyes closed,Top Piercings,Double horns,Neon Saphire,Floating Flowers,
7639,Imp #7639,Float,Candle,Tooth,Tired,Cross earring,Small horns,Spearmint Cherry,,Captain vest
7640,Imp #7640,Look right,Metrosexual,,Eyepatch,Stripe earrings,Branch horns 2,Ethereal Watermelon,,Red tie
7641,Imp #7641,Look left,Parasyte,Cheek heart,Eyelashes,,Big horns,Ethereal Watermelon,,Big white wings
7642,Imp #7642,Look right,Skater cut,,Normal Eyes,,Big horns,Neon Lantern,Rocket,Clouds
7643,Imp #7643,Float,Rasta,Cheek triangles,Normal Eyes,,Double horns,Berry Blossom,Paper plane,Nunchucks
7644,Imp #7644,Look left,,Wayfarer shades,Eyelashes,Thick Piercings,Small horns,Angry Flamingo,,Stunt suit
7645,Imp #7645,Float,Kitty,Ring beard,Eyelashes,Piercings,Double horns,Grape lipstick,,
7646,Imp #7646,Look right,Bucket hat,Facemask,Normal Eyes,,Medium horns,Angry Flamingo,Planets,Monk collar
7647,Imp #7647,Look right,Bowl cut beanie,Tooth,Panda,,Medium horns,Angry Flamingo,Paper plane,Nunchucks
7648,Imp #7648,Look right,,Cute cheeks,Normal Eyes,Moon earrings,Thin horns,Spearmint sunset,Paper plane,Suit
7649,Imp #7649,Float,Punk,Gas mask,Panda,,Slick horns,Angry Flamingo,,Hover rings
7650,Imp #7650,Look right,Buzzed Punk,Small freckles,Eyelashes,Two earrings,Medium horns,Spearmint Cherry,,Banana phone
7651,Imp #7651,Float,T-rex,Moustache beard,Normal Eyes,Two earrings,Slick horns,Spearmint Cherry,Paper plane,
7652,Imp #7652,Look right,Cowboy hat,Lolly stick,Normal Eyes,,Thin horns,Angry Flamingo,Top void,Turtleneck
7653,Imp #7653,Float,Bowl cut beanie,Lolly stick,Eyes closed,Antichrist earrings,Medium horns,Spearmint sunset,,
7654,Imp #7654,Float,Fisherman beanie,,Eyes closed,Stretcher,Medium horns,Spearmint Cherry,,Turtleneck
7655,Imp #7655,Float,Short dreads,Goatee,Normal Eyes,Moon earrings,Medium horns,Spearmint sunset,,Surrender flag
7656,Imp #7656,Look right,Candle,Cheek triangles,Mascara,,Thin horns,Angry Flamingo,,Imp Necklace
7657,Imp #7657,Float,Undercut,,Stubborn eyes,Spike earring,Small horns,Berry Blossom,Fez,Captain vest
7658,Imp #7658,Look left,Triple poof,,Normal Eyes,Flower earring,Slick horns,Spearmint sunset,,Chain
7659,Imp #7659,Look right,Backwards cap,,Stubborn eyes,Smiley earrings,Double horns,Berry Blossom,Love message,Hover rings
7660,Imp #7660,Float,Poof,Snake tongue,Normal Eyes,,Medium horns,Grape lipstick,Fez,Decapitated
7661,Imp #7661,Look left,Buzzed Punk,Monocle,Normal Eyes,,Tipped horns,Neon Saphire,Balloons,Bottom void
7662,Imp #7662,Look left,Six dots,,Eyes closed,Feather earrings,Slick horns,Neon Saphire,,Fantasy Sword
7663,Imp #7663,Look left,Skater Cap,,Eyelashes,Elf earrings,Slick horns,Grape lipstick,,Butterfly wings
7664,Imp #7664,Look left,Flower tiara,Gamepad,Eyes closed,Cyber earrings,Branch horns 2,Neon Juice,,Mime suit
7665,Imp #7665,Look left,Ninja bandana,Tongue,Normal Eyes,Ofuda earrings,Big horns,Ethereal Watermelon,Demon,
7666,Imp #7666,Look left,Flat cap,Round shades,Normal Eyes,Cross earring,Slick horns,Spearmint sunset,,Big wings
7667,Imp #7667,Look left,,Goatee,Eyelashes,,Small horns,Spearmint Cherry,Fez,Tag
7668,Imp #7668,Float,Small beanie,Broken glasses,Eyes closed,Eth earring,Medium horns,Angry Flamingo,,Turtleneck
7669,Imp #7669,Float,Cyborg spikes,Broken glasses,Mascara,,Big horns,Neon Juice,,Devil tail
7670,Imp #7670,Float,Fisherman beanie,Aviator glasses,Tired,,Thin horns,Angry Flamingo,War flag,Royal mantle
7671,Imp #7671,Float,Bandana,Ofuda,Eyelashes,Thick Piercings,Thin horns,Pink Forest,Top hat,
7672,Imp #7672,Float,Spikes,Rose,Cyclops,,Spiral horns,Gold,Demon,Stunt suit
7673,Imp #7673,Float,Head arrows,Goatee,Eyelashes,,Medium horns,Pink Forest,,Moon staff
7674,Imp #7674,Look left,Double poof,Cheek heart,Stubborn eyes,Eth earring,Double horns,Ethereal Watermelon,,Spraycans
7675,Imp #7675,Float,Candle,Tongue,Normal Eyes,,Double horns,Neon Saphire,Rocket,Wing cloak
7676,Imp #7676,Look right,Super Saiyan,Ring beard,Normal Eyes,Flower earring,Medium horns,Spearmint sunset,,Monk collar
7677,Imp #7677,Float,Wanderer cut,Broken glasses,Yokai eyes,,Split horns,Neon Saphire,Rocket,Ciggy
7678,Imp #7678,Look left,Forehead bandaid,Specs,Normal Eyes,,Thin horns,Spearmint Cherry,Fez,Bell scarf
7679,Imp #7679,Float,Tiara,Broken glasses,Stubborn eyes,Key earring,Small horns,Angry Flamingo,,Ice cream
7680,Imp #7680,Float,Hood,,Normal Eyes,Piercings,Medium horns,Spearmint sunset,,Captain vest
7681,Imp #7681,Look left,Dual colored hair,Goatee,Eyepatch,,Thin horns,Spearmint sunset,,Imp Tail
7682,Imp #7682,Look right,Windy hair,Wayfarer shades,Blindfold,Single earring,Double horns,Neon Juice,,Bottom void
7683,Imp #7683,Float,Triple poof,Rose,Eyelashes,Elf earrings,Slick horns,Spearmint Cherry,,Bottom Ghost
7684,Imp #7684,Look right,,Freckles,Normal Eyes,Cross earring,Double horns,Pink Forest,Balloons,Katana
7685,Imp #7685,Float,L-hand,Face bandaid,Eyelashes,Thick Piercings,Slick horns,Grape lipstick,,Crumpled ciggy
7686,Imp #7686,Look left,Cyberhalo,Cheek arrow,Eyes closed,Smiley earrings,Tipped horns,Spearmint Cherry,,
7687,Imp #7687,Float,,Straw,Tired,Thick Piercings,Small horns,Spearmint Cherry,,Small chains
7688,Imp #7688,Look right,Short dreads,Tooth,Stubborn eyes,Feather earrings,Small horns,Pink Forest,,
7689,Imp #7689,Float,Long curly hair,Ring beard,Stubborn eyes,Two earrings,Thin horns,Neon Lantern,Top void,
7690,Imp #7690,Float,Skater Cap,Lolly stick,Normal Eyes,Rose earring,Big horns,Neon Lantern,Rocket,Decapitated
7691,Imp #7691,Float,Forehead bandaid,,Tired,Piercings,Small horns,Angry Flamingo,Balloons,Small chains
7692,Imp #7692,Look right,Geisha cut,,Panda,Top Piercings,Medium horns,Spearmint sunset,,Turtleneck
7693,Imp #7693,Float,,Ofuda,Panda,Single earring,Double horns,Neon Juice,War flag,Small chains
7694,Imp #7694,Look right,Wanderer cut,,Eyes closed,Rose earring,Medium horns,Spearmint Cherry,,Sai
7695,Imp #7695,Float,Sapling,Disco glasses,Normal Eyes,,Medium horns,Spearmint sunset,,Turtleneck 2
7696,Imp #7696,Look right,Backwards cap,Face stripes,Blindfold,,Branch horns 2,Neon Juice,Halo,Lollypop
7697,Imp #7697,Look left,Fedora,,Panda,,Slick horns,Pink Forest,,Royal mantle
7698,Imp #7698,Float,Double bandana,,Normal Eyes,,Medium horns,Angry Flamingo,Top void,Captain vest
7699,Imp #7699,Look left,Poof,Wayfarer shades,Mascara,,Small horns,Grape lipstick,Top void,Turtleneck
7700,Imp #7700,Float,Punk,Goatee,Eyes closed,,Slick horns,Berry Blossom,Moon,Hands
7701,Imp #7701,Float,Metrosexual,,Normal Eyes,Feather earrings,Medium horns,Angry Flamingo,,Sword
7702,Imp #7702,Float,,Cheek heart,Yokai eyes,Top Piercings,Split horns,Grape lipstick,,Scarf
7703,Imp #7703,Look left,Triple poof,Face bandaid,Eyes closed,,Small horns,Angry Flamingo,Top ghost,Hover rings
7704,Imp #7704,Look right,Undercut,,Stubborn eyes,Top Piercings,Slick horns,Angry Flamingo,,Suit
7705,Imp #7705,Float,Geisha cut,,VR,Diagonal piercings,Medium horns,Berry Blossom,Planets,Axe
7706,Imp #7706,Look right,Wild hair,Facemask,Eyes closed,,Split horns,Neon Saphire,,Wing cloak
7707,Imp #7707,Look right,Skater Cap,Goatee,Eyelashes,Feather earrings,Slick horns,Spearmint Cherry,,Imp Tail
7708,Imp #7708,Look left,Wizard cap,Fire beard,VR,Rose earring,Thin horns,Neon Lantern,,
7709,Imp #7709,Float,Desert hat,Ring beard,Eyes closed,Piercings,Thin horns,Spearmint Cherry,,Axe
7710,Imp #7710,Float,,Tears,Fire pupils,,Medium horns,Berry Blossom,Halo,Suit
7711,Imp #7711,Float,Poof,Aviator glasses,Tired,Goth earrings,Double horns,Berry Blossom,,Katana
7712,Imp #7712,Float,Candle,,Normal Eyes,Diagonal piercings,Medium horns,Spearmint Cherry,,Suit
7713,Imp #7713,Look left,Forehead bandaid,Straw,Fire pupils,Stripe earrings,Medium horns,Angry Flamingo,,
7714,Imp #7714,Look left,Flat cap,Lolly stick,Blindfold,,Medium horns,Neon Saphire,,Sword
7715,Imp #7715,Look left,,Cheek heart,Eyelashes,Two earrings,Tipped horns,Neon Lantern,Kid,Captain vest
7716,Imp #7716,Float,Flat cap,Broken glasses,Stubborn eyes,Antichrist earrings,Small horns,Grape lipstick,UFO,Axe
7717,Imp #7717,Look right,Cyberhalo,Black shades,Normal Eyes,Key earring,Slick horns,Pink Forest,,Double chain
7718,Imp #7718,Look left,Bamboo hat,Black shades,Normal Eyes,Ofuda earrings,Branch horns 2,Pink Forest,UFO,Banana phone
7719,Imp #7719,Float,Double poof,Monocle,Fire lashes,Diagonal piercings,Double horns,Berry Blossom,,
7720,Imp #7720,Look right,L-hand,Face stripes,Fire lashes,Two earrings,Thin horns,Pink Forest,,Surrender flag
7721,Imp #7721,Float,Mouse beanie,Small freckles,Eyepatch,Flower earring,Branch horns 2,Neon Saphire,Planets,Turtleneck
7722,Imp #7722,Look right,Three braids,,VR,BTC earring,Big horns,Grape lipstick,Paper plane,
7723,Imp #7723,Look left,Skater cut,Small freckles,Normal Eyes,Stripe earrings,Small horns,Spearmint Cherry,,
7724,Imp #7724,Float,Six dots,,Normal Eyes,Single earring,Medium horns,Spearmint Cherry,,Turtleneck 2
7725,Imp #7725,Look right,Crew cut,Disco glasses,Eyes closed,Spike earring,Thin horns,Spearmint sunset,,Ice cream
7726,Imp #7726,Look left,Hunter hat,,Tired,,Small horns,Spearmint Cherry,Paper plane,Turtleneck
7727,Imp #7727,Float,Visor Beanie,Tears,Normal Eyes,,Small horns,Spearmint sunset,Paper plane,Small wings
7728,Imp #7728,Look right,Super Saiyan,Straw,Eyes closed,Two earrings,Slick horns,Spearmint Cherry,,
7729,Imp #7729,Float,,Cheek bolt,Normal Eyes,,Slick horns,Spearmint Cherry,Fez,Bell scarf
7730,Imp #7730,Float,,Ring beard,Eyes closed,Spike earring,Slick horns,Spearmint sunset,Paper plane,
7731,Imp #7731,Float,Quiff,Kunai,Eyelashes,,Thin horns,Spearmint Cherry,,Turtleneck 2
7732,Imp #7732,Float,Hood,Moustache,Normal Eyes,,Slick horns,Spearmint sunset,Balloons,Turtleneck
7733,Imp #7733,Look left,L-hand,Goatee,Eyes closed,Thick Piercings,Slick horns,Angry Flamingo,,
7734,Imp #7734,Look left,Small beanie,Gamepad,Eyelashes,Single earring,Slick horns,Angry Flamingo,Balloons,
7735,Imp #7735,Look right,Rasta,,Blindfold,Elf earrings,Thin horns,Berry Blossom,,Laces
7736,Imp #7736,Float,Unicorn,,Eyelashes,Goth earrings,Medium horns,Grape lipstick,Halo,Double chain
7737,Imp #7737,Float,Long hair beanie,Nosering,Tired,Thick Piercings,Thin horns,Angry Flamingo,,
7738,Imp #7738,Float,Three striped,,Mascara,,Medium horns,Grape lipstick,Balloons,Button Jacket
7739,Imp #7739,Float,Cyberhalo,Disco glasses,Normal Eyes,Antichrist earrings,Slick horns,Angry Flamingo,,Bell scarf
7740,Imp #7740,Look left,Hunter hat,Monocle,Normal Eyes,,Double horns,Pink Forest,Top void,Scarf
7741,Imp #7741,Look left,Small beanie,Freckles,Normal Eyes,Flower earring,Small horns,Spearmint Cherry,,Butterfly wings
7742,Imp #7742,Float,Crew cut,Gamepad,Panda,,Tipped horns,Pink Forest,,Laces
7743,Imp #7743,Float,Double bandana,,Eyes closed,,Medium horns,Spearmint Cherry,,Aux Cables
7744,Imp #7744,Look right,Backwards cap,Long beard,Yokai eyes,,Big horns,Cherry Tides,,Recruitment
7745,Imp #7745,Float,Sapling,Drool,Eyelashes,,Branch horns 2,Ethereal Watermelon,Fez,Fantasy Sword
7746,Imp #7746,Look left,,Lolly stick,Eyepatch,Eth earring,Slick horns,Berry Blossom,,Imp Tail
7747,Imp #7747,Look left,Double bandana,,Tired,Stripe earrings,Thin horns,Pink Forest,Halo,
7748,Imp #7748,Float,Spikes,,Stubborn eyes,,Medium horns,Spearmint sunset,Moon,Tag
7749,Imp #7749,Look right,Super Saiyan,Broken glasses,Eyelashes,Key earring,Medium horns,Spearmint sunset,,Imp Tail
7750,Imp #7750,Look right,Sapling,Wayfarer shades,Normal Eyes,Single earring,Small horns,Spearmint Cherry,,Laces
7751,Imp #7751,Look left,,,Mask,Thick Piercings,Antlers,Cherry Tides,Top ghost,Devil tail
7752,Imp #7752,Float,T-rex,Branch nose,Normal Eyes,,Small horns,Spearmint Cherry,,Stunt suit
7753,Imp #7753,Float,Quiff,Wayfarer shades,Yokai eyes,,Split horns,Neon Juice,Fez,Ninja mask
7754,Imp #7754,Float,Flat cap,,Eyepatch,Moon earrings,Big horns,Berry Blossom,,Big wings
7755,Imp #7755,Look right,Samurai hair,Cheek arrow,Normal Eyes,BTC earring,Medium horns,Pink Forest,,Scarf
7756,Imp #7756,Look left,Mouse beanie,,Eyelashes,,Tipped horns,Spearmint Cherry,Planets,Big wings
7757,Imp #7757,Look left,Poof,Pencil,Tired,,Slick horns,Angry Flamingo,,Devil tail
7758,Imp #7758,Look left,Fedora,Drool,Normal Eyes,Top Piercings,Big horns,Neon Lantern,Demon,Sushi
7759,Imp #7759,Float,Ninja bandana,Cheek triangles,Eyes closed,Elf earrings,Tipped horns,Neon Saphire,Top hat,
7760,Imp #7760,Look right,,Face bandaid,Mascara,,Thin horns,Spearmint sunset,UFO,Turtleneck
7761,Imp #7761,Look left,Hood,Popsicle,Normal Eyes,Diagonal piercings,Small horns,Spearmint sunset,,Small chains
7762,Imp #7762,Look left,,Moustache beard,Normal Eyes,Ofuda earrings,Small horns,Spearmint sunset,,
7763,Imp #7763,Look right,Spikes,Kunai,Blindfold,,Branch horns,Yin Yang,Crown,Lanterns
7764,Imp #7764,Float,Short dreads mesh,Black shades,Eyes closed,BTC earring,Slick horns,Spearmint Cherry,,Mime suit
7765,Imp #7765,Look right,Sapling,Lolly stick,Eyepatch,,Small horns,Grape lipstick,Paper plane,
7766,Imp #7766,Look right,Spikes,Small freckles,Stubborn eyes,Moon earrings,Tipped horns,Spearmint Cherry,,Lollypop
7767,Imp #7767,Look left,Bowl cut beanie,Grin,Normal Eyes,Antichrist earrings,Slick horns,Spearmint sunset,,Laces
7768,Imp #7768,Look right,Bucket hat,Dragon moustache,Eyes closed,,Tipped horns,Neon Juice,Top ghost,Stunt suit
