TOKEN_ID,TOKEN_NAME,Background,Fur,Mouth,Eyes,Clothes,Hat,Power,Speed,Cuteness,Intelligence,Total skills
2916,Panda #2916,Cerulean,Brown,Party Horn Red,Holy,Red Bandana,Blue Paper Crown,37,41,34,5,117
2917,Panda #2917,Cerulean,Black,Bamboo,Red Laser,Hawaiian,Halo,93,96,23,43,255
2918,Panda #2918,Banana,Brown,Surgical Mask,Blue Iris,Yin Yang Necklace,Baby Panda,72,20,14,61,167
2919,Panda #2919,Cerulean,Purple,Cigarette,Blue Iris,Gold Necklace,Nogitsune,12,71,60,42,185
2920,Panda #2920,Banana,Black,Gold Grill,Orange Iris,Koi Tattoo,Pink Paper Crown,38,56,70,99,263
2921,Panda #2921,Cerulean,Brown,Mad,Mad,Red Tuxedo,Squid,35,24,35,54,148
2922,Panda #2922,Rise,Red,Death Whistle,Anime,Pink Tuxedo,Blue Beanie,3,59,83,0,145
2923,Panda #2923,Lime,Black,Vampire,Eyepatch,Pink Tuxedo,King's Crown,93,87,79,55,314
2924,Panda #2924,Lavender,Blue,Neutral,Sad,Red Bandana,Blue Beanie,60,71,70,30,231
2925,Panda #2925,Lavender,Black,Joint,Vaporwave,Blue Bandana,Lotus Flower,91,2,42,24,159
2926,Panda #2926,Lime,Black,Neutral,Blindfold,Leather Jacket,Purple Paper Crown,84,72,28,29,213
2927,Panda #2927,Lavender,Black,Neutral,Jester,Santa,Bun,18,97,11,0,126
2928,Panda #2928,Cerulean,Silver,Happy,VR,Red Tuxedo,King's Crown,85,83,98,99,365
2929,Panda #2929,Banana,Purple,Joint,Orange Iris,Leather Jacket,Halo,75,51,61,51,238
2930,Panda #2930,Banana,Brown,Banana,Green Iris,Joker,Gold Laurel Wreath,11,5,87,16,119
2931,Panda #2931,Banana,Albino,Evil Cigarette,Blindfold,Leather Jacket,Blue Beanie,90,94,7,69,260
2932,Panda #2932,Lime,Brown,Trumpet,Blindfold,Yellow Tuxedo,Bun,49,40,63,91,243
2933,Panda #2933,Lavender,Brown,Neutral,Blue Iris,Leather Jacket,Pirate,35,42,94,9,180
2934,Panda #2934,Teal,Silver,Banana,Gradient Noun,Joker,Halo,27,17,86,27,157
2935,Panda #2935,Coral,Gold,Mad,Glasses,Leather Jacket,Silver Crown,53,69,5,4,131
2936,Panda #2936,Banana,Red,Rose,Blue Iris,Prisoner,Bun,74,43,75,7,199
2937,Panda #2937,Coral,Camo,Rose,Jester,Demon Wings,Earth Dragon,49,50,57,26,182
2938,Panda #2938,Cerulean,Black,Neutral,Green Iris,Royal,Koi,36,52,35,75,198
2939,Panda #2939,Lime,Brown,Pyro,Green Iris,Red Tuxedo,Pink Paper Crown,29,57,97,17,200
2940,Panda #2940,Banana,Brown,Evil Cigarette,Green Shutter,Superpanda,Koi,45,90,25,64,224
2941,Panda #2941,Teal,Black,Happy,Orange Iris,Red Bandana,Bamboo Conical,22,59,67,79,227
2942,Panda #2942,Azure,Silver,Pink Gum,Orange Iris,Demon Wings,Laurel Wreath,52,27,37,20,136
2943,Panda #2943,Banana,Black,Party Horn Yellow,Cyber,Leather Jacket,Laurel Wreath,67,31,50,74,222
2944,Panda #2944,Banana,Albino,Surgical Mask,Red Laser,Hawaiian,Blue Beanie,98,86,34,48,266
2945,Panda #2945,Goodnight,Galaxy,Evil Cigarette,Orange Iris,Koi Tattoo,Blue Beanie,14,75,62,66,217
2946,Panda #2946,Teal,Silver,Trumpet,Thug Life,Gold Necklace,Koi,22,26,87,29,164
2947,Panda #2947,Violet,Silver,Death Whistle,Thug Life,Red Hoodie,Koi,80,62,55,2,199
2948,Panda #2948,Lime,Pink,Neutral,Cyber,Pink Tuxedo,Bun,64,12,89,78,243
2949,Panda #2949,Banana,Pink,Banana,Glasses,Superpanda,Kitsune,68,100,6,20,194
2950,Panda #2950,Lavender,DMT,Rose,Superpanda,Yin Yang Necklace,Bamboo Conical,17,5,34,39,95
2951,Panda #2951,Goodmorning,Galaxy,Jester,Mad,Black Hoodie,Kitsune,3,4,38,20,65
2952,Panda #2952,Cerulean,Camo,Party Horn Yellow,Sad,Blue Bandana,Blue Beanie,49,79,33,87,248
2953,Panda #2953,Lime,DMT,Pyro,Blue Iris,Red Hoodie,Baby Panda,98,81,61,58,298
2954,Panda #2954,Banana,Black,Happy,Hearts,Kimono,Halo,75,80,72,61,288
2955,Panda #2955,Azure,Albino,Neutral,Thug Life,Greek Toga,Santa,68,89,16,20,193
2956,Panda #2956,Lavender,Black,Vampire,Sad,Red Bandana,Squid,25,12,80,56,173
2957,Panda #2957,Lime,Galaxy,Rose,Jester,Red Bandana,Black Conical,13,86,12,11,122
2958,Panda #2958,Teal,Black,Party Horn Yellow,Red Noun,Blue Tuxedo,Bamboo Conical,90,47,77,8,222
2959,Panda #2959,Cerulean,Red,gm,Gradient Noun,Wizard Robe,Jester,58,60,55,99,272
2960,Panda #2960,Goodmorning,Black,Pyro,Hearts,Koi Tattoo,Laurel Wreath,57,82,21,15,175
2961,Panda #2961,Banana,Purple,Party Horn Red,Bitcoin,Leather Jacket,Black Conical,41,42,29,12,124
2962,Panda #2962,Goodmorning,Brown,Sad,Bitcoin,Prisoner,Halo,33,94,99,49,275
2963,Panda #2963,Cerulean,Red,Happy,Demonic,Blue Bandana,Bun,48,25,16,100,189
2964,Panda #2964,Rise,DMT,Rose,Blindfold,Prisoner,Blue Paper Crown,55,96,65,68,284
2965,Panda #2965,Cerulean,Black,gm,Green Iris,Blue Tuxedo,Laurel Wreath,28,12,82,4,126
2966,Panda #2966,Teal,Black,Gold Grill,Orange Iris,Pink Tuxedo,Lotus Flower,85,60,16,14,175
2967,Panda #2967,Lavender,Brown,Neutral,Orange Iris,Koi Tattoo,Bun,27,3,18,19,67
2968,Panda #2968,Lime,Black,Pink Gum,Demonic,Superpanda,Koi,42,66,79,79,266
2969,Panda #2969,Cerulean,Black,Pai Mei,Anime,Black Tuxedo,Purple Paper Crown,43,83,43,28,197
2970,Panda #2970,Lavender,Black,Trumpet,Green Iris,Red Tuxedo,Bun,73,46,43,57,219
2971,Panda #2971,Goodnight,Black,Surgical Mask,Red Noun,Koi Tattoo,Nogitsune,17,32,74,80,203
2972,Panda #2972,Dawn,Black,Bamboo,Red Noun,Wizard Robe,Bamboo Conical,75,0,33,13,121
2973,Panda #2973,Cerulean,Pink,Evil Cigarette,Hearts,Blue Hoodie,Halo,14,63,24,64,165
2974,Panda #2974,Banana,Purple,Ninja Mask,Anime,Red Bandana,Santa,6,75,29,83,193
2975,Panda #2975,Teal,Pink,Jester,Pink Shutter,Koi Tattoo,Pirate,91,96,54,84,325
2976,Panda #2976,Banana,Pink,Neutral,Green Iris,Gold Necklace,Bamboo Conical,42,88,15,6,151
2977,Panda #2977,Lavender,Red,Pizza,Demonic,Joker,Red Beanie,24,27,78,44,173
2978,Panda #2978,Cerulean,Brown,Bamboo,Blue Iris,Kimono,Squid,77,74,68,23,242
2979,Panda #2979,Lime,Purple,Pink Gum,Gradient Noun,Yin Yang Necklace,Lotus Flower,47,56,40,68,211
2980,Panda #2980,Neon Green,Blue,Evil Cigarette,Monocle,Red Bandana,Blue Beanie,66,58,13,84,221
2981,Panda #2981,Teal,Pink,Party Horn Red,Blue Iris,Black Tuxedo,Kitsune,64,52,40,71,227
2982,Panda #2982,Dawn,Red,Pyro,Orange Iris,Vampire,Baby Panda,55,52,86,76,269
2983,Panda #2983,Banana,Black,Pyro,Thug Life,Vampire,Bun,23,96,9,25,153
2984,Panda #2984,Cerulean,Camo,Party Horn Red,Gradient Noun,Blue Tuxedo,Bun,31,23,87,65,206
2985,Panda #2985,Teal,Albino,Cigarette,Monocle,Panda Necklace,Bun,74,1,61,41,177
2986,Panda #2986,Azure,Red,Party Horn Red,Blue Iris,Shakespear,Blue Beanie,66,21,98,14,199
2987,Panda #2987,Neon Green,Black,Cigarette,Cyborg Laser,Red Bandana,Lotus Flower,84,6,31,29,150
2988,Panda #2988,Banana,Black,Ninja Mask,Green Iris,Red Tuxedo,Bamboo Conical,92,61,33,31,217
2989,Panda #2989,Cerulean,Purple,Pyro,Orange Iris,Red Bandana,Kitsune,99,56,70,11,236
2990,Panda #2990,Teal,Pink,Joint,Gradient Noun,Yin Yang Necklace,Pirate,29,98,81,95,303
2991,Panda #2991,Cerulean,Blue,Pyro,Monocle,Blue Bandana,Bun,4,63,64,79,210
2992,Panda #2992,Violet,Brown,Happy,Thug Life,Koi Tattoo,Silver Crown,89,11,55,51,206
2993,Panda #2993,Coral,Blue,Bamboo,Orange Iris,Kimono,Squid,74,9,5,56,144
2994,Panda #2994,Cerulean,DMT,Banana,Sad,Blue Bandana,Bamboo Conical,65,25,80,57,227
2995,Panda #2995,Dawn,Mermaid,Evil Cigarette,Blue Iris,Panda Necklace,Laurel Wreath,8,86,79,75,248
2996,Panda #2996,Banana,Galaxy,Trumpet,Blue Iris,Gold Necklace,Bun,11,47,49,31,138
2997,Panda #2997,Cotton Candy,Mermaid,Neutral,Orange Iris,Royal,Bun,74,41,40,83,238
2998,Panda #2998,Lavender,Blue,Happy,Glasses,Leather Jacket,Koi,46,26,78,2,152
2999,Panda #2999,Violet,Red,Evil Cigarette,Mad,Red Tuxedo,Red Beanie,52,100,90,75,317
3000,Panda #3000,Banana,Black,Happy,Orange Iris,Red Bandana,Pirate,73,63,41,7,184
3001,Panda #3001,Lime,Albino,Rose,Blue Iris,Red Bandana,Squid,14,86,1,48,149
3002,Panda #3002,Lime,Red,Happy,Blue Iris,Gold Necklace,Blue Beanie,85,27,48,56,216
3003,Panda #3003,Violet,Black,Ninja Mask,Blue Iris,Yellow Tuxedo,Silver Crown,17,43,23,88,171
3004,Panda #3004,Lime,Blue,gm,Jester,Black Tuxedo,Santa,91,79,31,68,269
3005,Panda #3005,Cerulean,Brown,Cigarette,Orange Iris,Shakespear,Jester,36,97,11,29,173
3006,Panda #3006,Vaporwave,Galaxy,Cigarette,Green Shutter,Prisoner,Halo,79,64,8,73,224
3007,Panda #3007,Neon Green,Blue,Bamboo,Orange Iris,Blue Tuxedo,Red Beanie,49,49,49,93,240
3008,Panda #3008,Cerulean,Mermaid,Cigarette,Blindfold,Red Bandana,Kitsune,43,59,68,30,200
3009,Panda #3009,Lavender,Black,Party Horn Red,Hearts,Demon Wings,Bamboo Conical,97,82,70,7,256
3010,Panda #3010,Cerulean,Black,Happy,Hearts,Hawaiian,Lotus Flower,58,70,1,89,218
3011,Panda #3011,Lime,Galaxy,Neutral,Orange Iris,Pirate,Black Conical,66,25,35,19,145
3012,Panda #3012,Teal,Black,Banana,Glasses,Black Tuxedo,Red Beanie,36,74,71,82,263
3013,Panda #3013,Cerulean,Albino,Party Horn Red,Demonic,Pirate,King's Crown,53,16,99,93,261
3014,Panda #3014,Lavender,Red,Sad,Red Noun,Vampire,Bamboo Conical,18,65,30,36,149
3015,Panda #3015,Dawn,Pink,Bamboo,Orange Iris,Prisoner,Pirate,74,87,22,76,259
3016,Panda #3016,Banana,Black,Joint,Blue Iris,Blue Tuxedo,Unicorn,77,24,56,96,253
3017,Panda #3017,Coral,Black,Jester,Blue Iris,Blue Hoodie,Santa,77,18,32,46,173
3018,Panda #3018,Teal,Black,Pink Gum,Pink Shutter,Pirate,Bamboo Conical,24,56,31,18,129
3019,Panda #3019,Lime,Purple,Evil Cigarette,Glasses,Yellow Tuxedo,Blue Paper Crown,25,27,51,84,187
3020,Panda #3020,Goodmorning,Blue,Happy,Glasses,Red Hoodie,Bun,77,37,70,23,207
3021,Panda #3021,Lime,Black,Surgical Mask,Jester,Red Tuxedo,Bamboo Conical,11,3,59,34,107
3022,Panda #3022,Cerulean,Brown,Neutral,Anime,Leather Jacket,Baby Panda,84,91,78,84,337
3023,Panda #3023,Lime,Albino,Ninja Mask,Eyepatch,Hawaiian,Black Conical,88,63,78,33,262
3024,Panda #3024,Cerulean,Silver,Evil Cigarette,Blue Iris,Yin Yang Necklace,Red Beanie,54,30,4,29,117
3025,Panda #3025,Azure,Pink,Banana,Red Laser,Pirate,Red Beanie,12,45,100,17,174
3026,Panda #3026,Neon Green,Black,Banana,Hearts,Shakespear,Laurel Wreath,49,53,48,88,238
3027,Panda #3027,Cerulean,Galaxy,gm,Jester,Gold Necklace,Red Beanie,28,80,15,82,205
3028,Panda #3028,Lavender,Pink,Pyro,Hearts,Shakespear,Earth Dragon,94,69,93,68,324
3029,Panda #3029,Goodmorning,Silver,Pink Gum,Cyborg,Leather Jacket,Nogitsune,27,98,50,25,200
3030,Panda #3030,Lavender,Galaxy,Death Whistle,Hypno,Gold Necklace,Laurel Wreath,17,32,51,86,186
3031,Panda #3031,Teal,Brown,Bamboo,Superpanda,Red Tuxedo,Baby Panda,34,29,32,88,183
3032,Panda #3032,Cotton Candy,Mermaid,Neutral,Orange Iris,Yin Yang Necklace,Blue Paper Crown,61,78,2,72,213
3033,Panda #3033,Cerulean,Black,Happy,Green Iris,Red Bandana,Baby Panda,2,70,55,96,223
3034,Panda #3034,Cerulean,Brown,Neutral,Orange Iris,Koi Tattoo,Lotus Flower,69,45,90,14,218
3035,Panda #3035,Violet,Rainbow,Neutral,Mad,Pandaball Z,Lotus Flower,10,70,56,63,199
3036,Panda #3036,Lime,Black,Trumpet,Hearts,Yellow Tuxedo,Bamboo Conical,59,74,90,71,294
3037,Panda #3037,Coral,Silver,Surgical Mask,Red Noun,Koi Tattoo,Bun,60,2,46,97,205
3038,Panda #3038,Cerulean,Rainbow,Trumpet,Blue Iris,Red Tuxedo,Bun,46,0,21,14,81
3039,Panda #3039,Lavender,Silver,Pizza,Monocle,Yellow Tuxedo,Silver Crown,45,96,22,14,177
3040,Panda #3040,Lime,Black,Neutral,Orange Iris,Greek Toga,Black Conical,93,16,21,3,133
3041,Panda #3041,Vaporwave,Black,Pizza,Thug Life,Yin Yang Necklace,Silver Crown,88,69,92,56,305
3042,Panda #3042,Lime,Black,Bamboo,Demonic,Yellow Tuxedo,Laurel Wreath,42,35,88,4,169
3043,Panda #3043,Banana,Pink,Banana,Jester,Black Tuxedo,Jester,21,24,15,79,139
3044,Panda #3044,Violet,Black,Bamboo,Demonic,Night's Watch,Laurel Wreath,63,55,5,39,162
3045,Panda #3045,Cerulean,Blue,gm,Orange Iris,Koi Tattoo,Bamboo Conical,5,61,90,94,250
3046,Panda #3046,Lavender,Brown,Neutral,Blue Iris,Vampire,Gold Laurel Wreath,75,43,64,60,242
3047,Panda #3047,Lime,Red,Cigarette,Cyber,Black Hoodie,Pirate,40,40,68,17,165
3048,Panda #3048,Cotton Candy,Black,gm,Hearts,Koi Tattoo,Lotus Flower,34,30,67,89,220
3049,Panda #3049,Teal,DMT,Bamboo,Orange Iris,Joker,Kitsune,48,38,19,80,185
3050,Panda #3050,Cerulean,Red,Cigarette,Green Shutter,Pandaball Z,Bun,79,51,25,28,183
3051,Panda #3051,Cotton Candy,Pink,Pink Gum,Glasses,Blue Bandana,Santa,76,15,21,56,168
3052,Panda #3052,Azure,Black,Bamboo,Jester,Red Hoodie,Baby Panda,54,67,84,89,294
3053,Panda #3053,Violet,Black,Happy,Sad,Leather Jacket,Celestial Dragon,20,28,64,10,122
3054,Panda #3054,Lime,Mermaid,Rose,Orange Iris,Red Tuxedo,Santa,19,10,64,8,101
3055,Panda #3055,Teal,Purple,Pai Mei,Vaporwave,Yin Yang Necklace,Bun,48,44,7,28,127
3056,Panda #3056,Neon Green,Blue,Pai Mei,Anime,Hawaiian,Lotus Flower,11,44,78,91,224
3057,Panda #3057,Lime,Brown,Pai Mei,Red Noun,Yin Yang Necklace,Laurel Wreath,54,15,58,74,201
3058,Panda #3058,Lime,Red,Surgical Mask,Superpanda,Pink Tuxedo,Wizard,57,58,28,90,233
3059,Panda #3059,Cerulean,Black,Banana,Green Iris,Night's Watch,Yellow Paper Crown,55,67,8,38,168
3060,Panda #3060,Cotton Candy,Pink,Happy,Jester,Gold Necklace,Pink Paper Crown,14,71,1,11,97
3061,Panda #3061,Azure,Black,Neutral,Anime,Yin Yang Necklace,Laurel Wreath,37,40,57,11,145
3062,Panda #3062,Neon Green,DMT,gm,Glasses,Demon Wings,Bamboo Conical,57,15,8,54,134
3063,Panda #3063,Lavender,Black,Neutral,Blue Iris,Red Bandana,Silver Crown,54,94,85,1,234
3064,Panda #3064,Dawn,Silver,Ninja Mask,Jester,Yellow Tuxedo,Pirate,28,39,53,68,188
3065,Panda #3065,Cerulean,DMT,gm,Anime,Red Bandana,Santa,76,17,27,76,196
3066,Panda #3066,Neon Green,Black,Blue Gum,Orange Iris,Yin Yang Necklace,Squid,78,35,47,4,164
3067,Panda #3067,Cerulean,Black,Neutral,Sad,Yin Yang Necklace,Purple Paper Crown,38,7,87,62,194
3068,Panda #3068,Lime,Black,Ninja Mask,Blue Iris,Superpanda,Earth Dragon,10,51,14,49,124
3069,Panda #3069,Lavender,Albino,Ninja Mask,Blue Iris,Blue Bandana,Celestial Dragon,45,74,98,22,239
3070,Panda #3070,Lime,Black,Rose,Anime,Royal,Blue Beanie,27,36,75,76,214
3071,Panda #3071,Cerulean,Black,Bamboo,Hearts,Pink Tuxedo,Blue Partyhat,71,48,93,96,308
3072,Panda #3072,Banana,Black,Vampire,Orange Iris,Pink Tuxedo,Wizard,74,18,10,88,190
3073,Panda #3073,Coral,Black,Surgical Mask,Blue Iris,Red Bandana,Bun,5,42,28,45,120
3074,Panda #3074,Lavender,Red,Pizza,Orange Iris,Blue Tuxedo,Bamboo Conical,74,35,17,74,200
3075,Panda #3075,Teal,Brown,Happy,Blue Iris,Superpanda,Red Beanie,56,90,54,34,234
3076,Panda #3076,Teal,Albino,Mad,Monocle,Red Hoodie,Baby Panda,75,13,2,32,122
3077,Panda #3077,Banana,Red,Sad,Hypno,Red Tuxedo,Bamboo Conical,33,9,59,51,152
3078,Panda #3078,Cerulean,Brown,Pai Mei,Monocle,Blue Bandana,Pink Paper Crown,80,73,44,39,236
3079,Panda #3079,Cotton Candy,Red,Neutral,Orange Iris,Panda Necklace,Bun,17,18,18,33,86
3080,Panda #3080,Goodmorning,Purple,Trumpet,Jester,Pink Tuxedo,Halo,21,0,65,14,100
3081,Panda #3081,Coral,Black,Party Horn Red,Green Iris,Red Hoodie,Squid,74,33,65,0,172
3082,Panda #3082,Lime,Black,Rose,Anime,Yellow Tuxedo,Bun,2,38,65,8,113
3083,Panda #3083,Lavender,Pink,Cigarette,Eyepatch,Pirate,Bamboo Conical,51,82,48,51,232
3084,Panda #3084,Neon Green,Black,Joint,Eyepatch,Yellow Tuxedo,Nogitsune,33,62,53,2,150
3085,Panda #3085,Goodnight,Camo,Happy,Red Noun,Black Tuxedo,Laurel Wreath,72,95,34,45,246
3086,Panda #3086,Coral,Albino,Neutral,Orange Iris,Red Bandana,Lotus Flower,99,83,33,16,231
3087,Panda #3087,Teal,Camo,Party Horn Red,Monocle,Blue Bandana,Samurai,22,76,80,22,200
3088,Panda #3088,Teal,Brown,Neutral,Green Iris,Gold Necklace,Baby Panda,37,61,9,55,162
3089,Panda #3089,Lime,Black,Death Whistle,Green Shutter,Joker,Bun,94,62,3,75,234
3090,Panda #3090,Banana,Brown,Bamboo,Orange Iris,Hawaiian,Baby Panda,3,59,27,72,161
3091,Panda #3091,Rise,Red,Neutral,Green Iris,Yin Yang Necklace,Silver Crown,84,90,90,66,330
3092,Panda #3092,Lime,Black,Happy,Orange Iris,Pirate,Bun,19,61,97,93,270
3093,Panda #3093,Banana,Purple,Trumpet,Superpanda,Superpanda,Blue Beanie,96,41,38,55,230
3094,Panda #3094,Banana,Blue,Surgical Mask,Green Shutter,Yin Yang Necklace,Bun,35,43,70,31,179
3095,Panda #3095,Cerulean,Black,Jester,Blue Iris,Demon Wings,Halo,100,36,38,45,219
3096,Panda #3096,Banana,Pink,Cigarette,Orange Iris,Hawaiian,Bun,39,67,47,62,215
3097,Panda #3097,Goodnight,Black,Sad,Orange Iris,Royal,Bamboo Conical,77,86,59,60,282
3098,Panda #3098,Cerulean,Brown,Blue Gum,Blue Iris,Red Tuxedo,Pink Partyhat,28,13,25,30,96
3099,Panda #3099,Banana,Gold,Cigarette,Thug Life,Hawaiian,Gold Laurel Wreath,30,25,21,88,164
3100,Panda #3100,Rise,Red,Ninja Mask,Anime,Yellow Tuxedo,Nogitsune,38,45,38,19,140
3101,Panda #3101,Lime,Blue,Banana,Green Iris,Night's Watch,Bamboo Conical,0,4,20,93,117
3102,Panda #3102,Azure,DMT,Bamboo,Monocle,Greek Toga,Koi,23,41,49,69,182
3103,Panda #3103,Cerulean,Red,Vampire,Eyepatch,Red Bandana,Santa,1,0,44,39,84
3104,Panda #3104,Cerulean,Black,Happy,Sad,Red Bandana,Halo,70,18,74,48,210
3105,Panda #3105,Cotton Candy,Galaxy,Cigarette,Cyber,Red Hoodie,Blue Beanie,65,95,65,64,289
3106,Panda #3106,Teal,Black,Surgical Mask,Glasses,Black Hoodie,Jester,71,42,42,1,156
3107,Panda #3107,Goodmorning,Gold,Rose,Blindfold,Leather Jacket,Gold Crown,53,71,34,15,173
3108,Panda #3108,Cerulean,Black,Happy,Green Shutter,Yin Yang Necklace,Lotus Flower,37,69,39,42,187
3109,Panda #3109,Gold,Pink,Neutral,Hearts,Leather Jacket,Bun,94,9,94,46,243
3110,Panda #3110,Neon Green,Black,Sad,Cyber,Superpanda,Purple Paper Crown,87,64,74,71,296
3111,Panda #3111,Lavender,Blue,Evil Cigarette,Red Noun,Blue Bandana,Red Beanie,91,85,52,98,326
3112,Panda #3112,Teal,Black,Banana,Blue Iris,Joker,Pink Paper Crown,70,96,73,27,266
3113,Panda #3113,Banana,Rainbow,Neutral,Orange Iris,Red Bandana,Pink Partyhat,25,66,52,51,194
3114,Panda #3114,Banana,Brown,Jester,Hearts,Pink Tuxedo,Gold Crown,44,39,37,79,199
3115,Panda #3115,Violet,Brown,Vampire,Green Iris,Gold Necklace,Bamboo Conical,17,50,61,35,163
3116,Panda #3116,Lime,Black,gm,Pink Shutter,Koi Tattoo,Bamboo Conical,70,91,53,89,303
3117,Panda #3117,Azure,Silver,Pyro,Cyber,Pink Tuxedo,Red Beanie,76,57,90,41,264
3118,Panda #3118,Banana,Brown,Pizza,Monocle,Red Hoodie,Blue Beanie,52,96,72,58,278
3119,Panda #3119,Lavender,Red,Pizza,Thug Life,Koi Tattoo,Bamboo Conical,97,81,27,80,285
3120,Panda #3120,Lavender,Black,Sad,Hearts,Red Hoodie,Blue Beanie,95,36,29,98,258
3121,Panda #3121,Lavender,Brown,Party Horn Red,3D,Leather Jacket,Laurel Wreath,17,35,58,41,151
3122,Panda #3122,Cerulean,Blue,gm,Eyepatch,Prisoner,Blue Beanie,52,35,17,70,174
3123,Panda #3123,Lavender,Brown,Banana,Green Shutter,Joker,Santa,76,63,72,70,281
3124,Panda #3124,Coral,Red,Rose,Superpanda,Koi Tattoo,Lotus Flower,51,63,50,39,203
3125,Panda #3125,Banana,Black,Sad,Orange Iris,Royal,Koi,66,54,27,62,209
3126,Panda #3126,Lime,Galaxy,Happy,Blue Iris,Prisoner,Bamboo Conical,8,82,63,25,178
3127,Panda #3127,Lavender,Black,Happy,Bitcoin,Samurai,Kitsune,24,88,0,28,140
3128,Panda #3128,Vaporwave,Blue,Neutral,Green Shutter,Red Hoodie,Kitsune,33,71,15,18,137
3129,Panda #3129,Cerulean,Black,Neutral,Glasses,Blue Tuxedo,Earth Dragon,37,54,10,12,113
3130,Panda #3130,Goodmorning,Red,Party Horn Yellow,Gradient Noun,Holographic Jacket,Jester,47,33,16,74,170
3131,Panda #3131,Banana,Purple,Bamboo,Mad,Kimono,Squid,41,15,49,36,141
3132,Panda #3132,Lavender,Albino,Rose,Green Iris,Red Hoodie,Koi,43,96,83,63,285
3133,Panda #3133,Lime,Blue,Vampire,Red Noun,Hawaiian,Gold Crown,32,5,12,28,77
3134,Panda #3134,Banana,DMT,Rose,Blindfold,Red Bandana,Koi,88,48,62,80,278
3135,Panda #3135,Dawn,Brown,Pai Mei,Orange Iris,Blue Bandana,Jester,76,64,87,74,301
3136,Panda #3136,Lime,Black,Evil Cigarette,Blue Iris,Yin Yang Necklace,Red Beanie,16,29,77,100,222
3137,Panda #3137,Lime,Purple,Trumpet,Green Iris,Pink Tuxedo,Wizard,26,92,29,77,224
3138,Panda #3138,Lavender,Silver,Joint,Orange Iris,Red Tuxedo,Laurel Wreath,55,12,21,31,119
3139,Panda #3139,Goodmorning,Rainbow,Happy,Anime,Blue Tuxedo,Bun,26,93,16,39,174
3140,Panda #3140,Banana,Red,Sad,Orange Iris,Koi Tattoo,Silver Crown,65,52,43,66,226
3141,Panda #3141,Azure,Blue,Pai Mei,Sad,Night's Watch,Red Beanie,97,1,69,27,194
3142,Panda #3142,Cerulean,Silver,Joint,Anime,Blue Bandana,Gold Laurel Wreath,92,62,88,25,267
3143,Panda #3143,Neon Green,Camo,Pai Mei,Green Iris,Pandaball Z,Bamboo Conical,39,52,100,42,233
3144,Panda #3144,Teal,Black,Cigarette,Glasses,Black Hoodie,Kitsune,53,24,42,61,180
3145,Panda #3145,Lime,Silver,Gold Grill,Anime,Greek Toga,Earth Dragon,10,6,65,67,148
3146,Panda #3146,Neon Green,Camo,Surgical Mask,Blindfold,Pirate,Squid,69,2,86,78,235
3147,Panda #3147,Coral,Black,Joint,Orange Iris,Superpanda,Bun,83,70,71,25,249
3148,Panda #3148,Neon Green,Pink,gm,Superpanda,Santa,Unicorn,89,45,3,2,139
3149,Panda #3149,Cerulean,Mermaid,Bamboo,Bitcoin,Leather Jacket,Halo,34,30,47,10,121
3150,Panda #3150,Lavender,Camo,Neutral,Demonic,Royal,Lotus Flower,43,43,42,37,165
3151,Panda #3151,Teal,Black,Rose,Green Shutter,Hawaiian,Red Beanie,88,54,17,27,186
3152,Panda #3152,Rise,Red,Rainbow Grill,Blindfold,Royal,Nogitsune,83,15,49,24,171
3153,Panda #3153,Lavender,Pink,Neutral,Eyepatch,Holographic Jacket,Bun,25,70,76,51,222
3154,Panda #3154,Lime,Black,Rose,Orange Iris,Red Hoodie,Yellow Paper Crown,12,15,67,46,140
3155,Panda #3155,Cerulean,Pink,Pink Gum,Hypno,Blue Bandana,Halo,0,71,65,83,219
3156,Panda #3156,Cerulean,Mermaid,Party Horn Yellow,Sad,Kimono,Blue Paper Crown,97,79,18,0,194
3157,Panda #3157,Cerulean,Galaxy,Pizza,Cyborg,Hawaiian,Lotus Flower,55,10,22,30,117
3158,Panda #3158,Lavender,Red,Happy,Blue Iris,Leather Jacket,Santa,87,90,95,80,352
3159,Panda #3159,Banana,Brown,Happy,Blindfold,Yin Yang Necklace,Pink Paper Crown,54,73,88,59,274
3160,Panda #3160,Lavender,Blue,Cigarette,Blue Iris,Joker,Santa,100,17,4,99,220
3161,Panda #3161,Cerulean,Red,Gold Grill,Green Iris,Wizard Robe,Yellow Paper Crown,72,36,49,16,173
3162,Panda #3162,Teal,Red,Neutral,Eyepatch,Koi Tattoo,Santa,40,51,18,88,197
3163,Panda #3163,Rise,Black,Pyro,Orange Iris,Blue Bandana,Koi,3,73,19,26,121
3164,Panda #3164,Teal,Black,Surgical Mask,Blue Iris,Pink Tuxedo,Red Beanie,93,31,74,56,254
3165,Panda #3165,Neon Green,Pink,Pink Gum,Blue Iris,Koi Tattoo,Blue Paper Crown,52,6,13,89,160
3166,Panda #3166,Banana,Black,Banana,Blue Iris,Gold Necklace,Blue Beanie,63,25,13,36,137
3167,Panda #3167,Dawn,Black,Party Horn Red,Cyborg,Kimono,Koi,50,18,35,15,118
3168,Panda #3168,Coral,DMT,Mad,Anime,Superpanda,Bamboo Conical,23,55,43,10,131
3169,Panda #3169,Cotton Candy,Galaxy,Neutral,Sad,Koi Tattoo,Silver Crown,11,26,14,96,147
