TOKEN_ID,TOKEN_NAME,Mouth,Armor,Nose,Helmet,Weapon,Eyes,Background,Character,Galactic Clout,Facial Hair,Round Table
7810,Knights of Degen #7810,Grin,Space Suit - Other,Normal,Valkyrie Helmet - Other,Sword - Gold,Bloodshot,Blue,Alien,,,
7811,Knights of Degen #7811,Grin,Knights Armor - Other,Normal,Knights Helmet - Other,None,Brown,Red,Human,,Sweet Stache - Other,
7812,Knights of Degen #7812,Grin,Chainmail - Silver,Normal,Knights Helmet - Other,None,Brown,Teal,Human,,,
7813,Knights of Degen #7813,Cigarette,Queens Guard - Silver,Normal,Knights Helmet - Other,None,Green,Pink,Human,,,
7814,Knights of Degen #7814,Smile,Space Suit - Other,Normal,Valkyrie Helmet - Other,None,Tired AF,Teal,Alien,,,
7815,Knights of Degen #7815,Pizza,Knights Armor - Silver,Normal,Knights Helmet - Silver,None,Wink,Purple,Human,,,
7816,Knights of Degen #7816,Deadass,Suit - Business,Normal,Crown - Gold,Potion,Blue,Blue,Human,,Mustache - Other,
7817,Knights of Degen #7817,Grin,Chainmail - Silver,Nose Ring,Guardian Helmet - Other,Ready to Rumble,Heart Glasses,Purple,Human,,,
7818,Knights of Degen #7818,Bubblegum,Chainmail - Other,Normal,Knights Helmet - Gold,Sword - Silver,Green,Blue,Human,,,
7819,Knights of Degen #7819,Grin,Knights Armor - Other,Normal,Knights Helmet - Other,None,Normal,Red,Robot,,,
7820,Knights of Degen #7820,Smile,Overalls,Nose Ring,Space Helmet - Silver,None,Tired AF,Green,Robot,,,
7821,Knights of Degen #7821,Tongue Out,Chainmail - Silver,Normal,Knights Helmet - Silver,None,3D Glasses,Blue,Human,,,
7822,Knights of Degen #7822,Vape,Chainmail - Other,Normal,Sweatband - Bald,None,VR Headset - Other,Purple,Human,,,
7823,Knights of Degen #7823,Cigar,Jester,Normal,Valkyrie Helmet - Other,Liquid Courage,Purple,Green,Human,,,
7824,Knights of Degen #7824,Tongue Out,Chainmail - Gold,Normal,Sweatband - Other,Potion,Eyeblack,Pink,Human,,,
7825,Knights of Degen #7825,Smile,Chainmail - Other,Normal,Spartan Helmet - Other,Sword - Neon,Laser Eyes - Other,Red,Robot,,,
7826,Knights of Degen #7826,Tongue Out,Queens Guard - Silver,Normal,Cowboy Hat - Other,Sword - Silver,Eyeblack,Green,Human,,,
7827,Knights of Degen #7827,Grin,Basketball Jersey,Normal,Cloak - Other,None,Blue,Blue,Human,,Sweet Stache - Other,
7828,Knights of Degen #7828,Grin,Chainmail - Other,Normal,Valkyrie Helmet - Other,None,Purple,Purple,Human,,,
7829,Knights of Degen #7829,Cigarette,Chainmail - Gold,Nose Ring,Guardian Helmet - Silver,Sword - Silver,Eyeblack,Pink,Human,,,
7830,Knights of Degen #7830,Deadass,Basketball Jersey,Normal,Headphones On - Other,Ready to Rumble,Wink,Purple,Human,,,
7831,Knights of Degen #7831,Grin,Knights Armor - Other,Normal,Knights Helmet - Silver,Hot Dog,3D Glasses,Pink,Human,,Sweet Stache - Other,
7832,Knights of Degen #7832,Bubblegum,Queens Guard - Silver,Normal,Knights Helmet - Other,None,Tired AF,Pink,Human,,,
7833,Knights of Degen #7833,Smile,Chainmail - Silver,Normal,Crown - Other,Ready to Rumble,Tired AF,Blue,Human,,,
7834,Knights of Degen #7834,Smile,None,Nose Ring,Valkyrie Helmet - Other,Notebook,Green,Pink,Human,,,
7835,Knights of Degen #7835,Tongue Out,Queens Guard - Other,Normal,Guardian Helmet - Other,Diamond Hands,Blue,Blue,Human,,,
7836,Knights of Degen #7836,Deadass,Kings Guard Armor - Gold,Normal,Knights Helmet - Silver,Cash,Glasses,Teal,Human,,Mustache - Other,
7837,Knights of Degen #7837,Smile,Referee,Normal,Knights Helmet - Other,None,Wink,Purple,Human,,,
7838,Knights of Degen #7838,Grin,Kings Armor - Silver,Normal,Crown - Silver,None,Green,Red,Human,,,
7839,Knights of Degen #7839,Smile,Leather Jacket,Nose Ring,Fedora - Other,Sword - Silver,Tired AF,Green,Human,,,
7840,Knights of Degen #7840,Deadass,Kings Guard Armor - Silver,Normal,Crown - Other,Beer,Brown,Red,Human,,Mustache - Other,
7841,Knights of Degen #7841,Grin,Chainmail - Silver,Normal,Beanie - Other,Sword - Silver,Wink,Purple,Human,,,
7842,Knights of Degen #7842,Deadass,Knights Armor - Silver,Normal,Baseball Cap - Backwards - Gold,None,Normal,Red,Robot,,,
7843,Knights of Degen #7843,Tongue Out,Queens Guard - Other,Normal,Baseball Cap - Backwards - Other,Liquid Courage,Green,Teal,Human,,,
7844,Knights of Degen #7844,Smile,Kings Armor - Gold,Normal,Crown - Silver,None,Bloodshot,Green,Human,,,
7845,Knights of Degen #7845,Smile,Emperors Armor - Silver,Normal,Valkyrie Helmet - Other,Sword - Neon,Normal,Red,Robot,Legendary,,
7846,Knights of Degen #7846,Vape,Flannel Shirt,Normal,Knights Helmet - Silver,Boxing Gloves,3D Glasses,Green,Human,,,
7847,Knights of Degen #7847,Grin,Chainmail - Other,Nose Ring,Cloak - Other,Hot Dog,Blue,Teal,Human,,Sweet Stache - Other,
7848,Knights of Degen #7848,Grin,Knights Armor - Other,Normal,Crown - Silver,Notebook,Heart Glasses,Purple,Human,,,
7849,Knights of Degen #7849,Bubblegum,Knights Armor - Silver,Normal,Crown - Other,Phone,Tired AF,Teal,Robot,,,
7850,Knights of Degen #7850,Deadass,Kings Guard Armor - Other,Nose Ring,Valkyrie Helmet - Silver,Mightier Than,Glasses,Teal,Human,,Mustache - Other,
7851,Knights of Degen #7851,Smile,Emperors Armor - Silver,Normal,Sweatband - Gold,Sword - Neon,Normal,Red,Robot,,,
7852,Knights of Degen #7852,Smile,Emperors Armor - Silver,Normal,Spartan Helmet - Other,Space Dog,Eyeblack,Green,Robot,,,
7853,Knights of Degen #7853,Vape,Chainmail - Other,Normal,Knights Helmet - Other,Basketball,Brown,Pink,Human,,,
7854,Knights of Degen #7854,Vape,Knights Armor - Gold,Nose Ring,Valkyrie Helmet - Silver,None,Tired AF,Blue,Human,,,
7855,Knights of Degen #7855,Tongue Out,Queens Guard - Silver,Normal,Guardian Helmet - Other,None,Blue,Yellow,Human,,,
7856,Knights of Degen #7856,Pizza,Kings Armor - Other,Nose Ring,Crown - Silver,None,Tired AF,Yellow,Robot,,,
7857,Knights of Degen #7857,Smile,Torn Tee,Nose Ring,Cowboy Hat - Other,Boxing Gloves,Tired AF,Yellow,Human,,,
7858,Knights of Degen #7858,Deadass,Knights Armor - Silver,Nose Ring,Cowboy Hat - Other,None,3D Glasses,Red,Human,,,
7859,Knights of Degen #7859,Smile,Chainmail - Other,Normal,Cloak - Gold,None,Bloodshot,Purple,Human,,,
7860,Knights of Degen #7860,Grin,Jester,Nose Ring,Valkyrie Helmet - Other,None,Normal,Red,Robot,,Sweet Stache - Other,
7861,Knights of Degen #7861,Deadass,Basketball Jersey,Normal,Cowboy Hat - Other,None,Eyeblack,Red,Human,,,
7862,Knights of Degen #7862,Vape,Chainmail - Other,Nose Ring,Sweatband - Bald,Beer,Brown,Yellow,Human,,,
7863,Knights of Degen #7863,Smile,Suit - Business,Nose Ring,Sweatband - Hair,Cash,Blue,Purple,Human,,,
7864,Knights of Degen #7864,Smile,Knights Armor - Silver,Nose Ring,Crown - Silver,None,3D Glasses,Purple,Human,,,
7865,Knights of Degen #7865,Deadass,Basketball Jersey,Normal,Knights Helmet - Silver,None,Normal,Purple,Robot,,,
7866,Knights of Degen #7866,Smile,Chainmail - Gold,Nose Ring,Knights Helmet - Gold,Notebook,Heart Glasses,Pink,Alien,,Mustache - Other,
7867,Knights of Degen #7867,Cigar,Knights Armor - Silver,Normal,Valkyrie Helmet - Other,None,Wink,Teal,Human,,,
7868,Knights of Degen #7868,Smile,Chainmail - Gold,Normal,Baseball Cap - Backwards - Other,None,Eyeblack,Yellow,Human,,,
7869,Knights of Degen #7869,Grin,Chainmail - Other,Nose Ring,Cowboy Hat - Other,None,Tired AF,Yellow,Human,,,
7870,Knights of Degen #7870,Cigar,Queens Guard - Silver,Normal,Knights Helmet - Silver,None,Blue,Purple,Human,,,
7871,Knights of Degen #7871,Deadass,Chainmail - Silver,Normal,Spartan Helmet - Silver,Notebook,Blue,Teal,Human,,Mustache - Other,
7872,Knights of Degen #7872,Smile,Queens Armor - Other,Normal,Knights Helmet - Other,Basketball,Blue,Green,Human,,,
7873,Knights of Degen #7873,Deadass,Knights Armor - Other,Nose Ring,Cowboy Hat - Other,Diamond Hands,Blue,Pink,Human,,Mustache - Other,
7874,Knights of Degen #7874,Cigar,Suit - Business,Nose Ring,Spartan Helmet - Silver,Phone,Blue,Purple,Human,,,
7875,Knights of Degen #7875,Laser Mouth,Knights Armor - Other,Normal,Headphones Off - Other,None,Eyeblack,Yellow,Human,,,
7876,Knights of Degen #7876,Smile,Queens Guard - Silver,Normal,Guardian Helmet - Other,None,Blue,Pink,Human,,,
7877,Knights of Degen #7877,Joint,Torn Tee,Nose Ring,Cloak - Other,None,Blue,Purple,Human,,,
7878,Knights of Degen #7878,Grin,Galactic Guard - Other,Normal,Valkyrie Helmet - Other,None,Eyeblack,Yellow,Alien,Legendary,,
7879,Knights of Degen #7879,Cigar,Chainmail - Silver,Normal,Knights Helmet - Other,Sword - Emerald,3D Glasses,Teal,Human,Legendary,,
7880,Knights of Degen #7880,Grin,Knights Armor - Other,Nose Ring,Cloak - Other,None,Heart Glasses,Teal,Human,,Sweet Stache - Other,
7881,Knights of Degen #7881,Bubblegum,Queens Guard - Other,Nose Ring,Valkyrie Helmet - Other,Sword - Gold,Tired AF,Yellow,Human,,,
7882,Knights of Degen #7882,Grin,Queens Guard - Silver,Nose Ring,Valkyrie Helmet - Other,None,Wink,Yellow,Human,,,
7883,Knights of Degen #7883,Grin,Knights Armor - Other,Normal,Guardian Helmet - Other,None,Green,Purple,Human,,,
7884,Knights of Degen #7884,Laser Mouth,Chainmail - Gold,Nose Ring,Baseball Cap - Other,Soccer Ball,Normal,Teal,Alien,,,
7885,Knights of Degen #7885,Tongue Out,Chainmail - Other,Normal,Cloak - Other,Sword - Silver,Tired AF,Teal,Human,,,
7886,Knights of Degen #7886,Smile,Knights Armor - Other,Nose Ring,Knights Helmet - Silver,Boxing Gloves,Brown,Green,Human,,,
7887,Knights of Degen #7887,Deadass,None,Normal,Knights Helmet - Silver,Liquid Courage,Bloodshot,Yellow,Human,,Beard - Other,
7888,Knights of Degen #7888,Smile,Emperors Armor - Other,Normal,Valkyrie Helmet - Other,Phone,Normal,Blue,Robot,,,
7889,Knights of Degen #7889,Cigar,Emperors Armor - Other,None,Space Helmet - Gold,Sword - Gold,Bloodshot,Green,Robot,,Scruff,
7890,Knights of Degen #7890,Smile,Knights Armor - Silver,Normal,Beanie - NY,None,Normal,Blue,Robot,,,
7891,Knights of Degen #7891,Smile,Chainmail - Silver,Normal,Knights Helmet - Silver,Phone,Bloodshot,Purple,Human,,,
7892,Knights of Degen #7892,Grin,Chainmail - Other,Normal,Knights Helmet - Silver,None,Bloodshot,Yellow,Human,Legendary,Sweet Stache - Other,
7893,Knights of Degen #7893,Smile,Chainmail - Silver,Normal,Valkyrie Helmet - Gold,Lightsaber - Green,3D Glasses,Blue,Robot,,,
7894,Knights of Degen #7894,Vape,Knights Armor - Other,Normal,Knights Helmet - Silver,None,Brown,Purple,Human,,,
7895,Knights of Degen #7895,Deadass,Chainmail - Silver,Nose Ring,Cloak - Other,None,Brown,Blue,Human,,Beard - Other,
7896,Knights of Degen #7896,Bubblegum,Basketball Jersey,Nose Ring,Valkyrie Helmet - Silver,Phone,Wink,Blue,Human,,,
7897,Knights of Degen #7897,Pizza,Chainmail - Silver,Normal,Headphones On - Silver,None,Tired AF,Red,Human,,,
7898,Knights of Degen #7898,Smile,Knights Armor - Other,Normal,Guardian Helmet - Other,Beer,Bloodshot,Yellow,Human,,,
7899,Knights of Degen #7899,Grin,Chainmail - Gold,Normal,Valkyrie Helmet - Silver,None,Wink,Yellow,Human,,,
7900,Knights of Degen #7900,Smile,Chainmail - Silver,Normal,Knights Helmet - Other,None,3D Glasses,Teal,Human,,,
7901,Knights of Degen #7901,Deadass,Knights Armor - Other,Nose Ring,Cloak - Other,Soccer Ball,Brown,Pink,Human,,Mustache - Other,
7902,Knights of Degen #7902,Joint,Kings Guard Armor - Other,Nose Ring,Valkyrie Helmet - Silver,None,Green,Red,Human,,,
7903,Knights of Degen #7903,Smile,Lazy Robe,Normal,Fedora - Party,Baseball Bat,VR Headset - Other,Teal,Human,Legendary,,
7904,Knights of Degen #7904,Deadass,Knights Armor - Other,Nose Ring,Baseball Cap - Backwards - Other,None,Normal,Green,Alien,,,
7905,Knights of Degen #7905,Smile,Knights Armor - Other,Normal,Baseball Cap - Other,Mightier Than,Brown,Yellow,Human,,,
7906,Knights of Degen #7906,Pizza,Queens Guard - Other,Normal,Knights Helmet - Silver,None,Bloodshot,Pink,Human,,,
7907,Knights of Degen #7907,Smile,Basketball Jersey,Normal,Cloak - Other,None,3D Glasses,Blue,Human,,,
7908,Knights of Degen #7908,Bubblegum,Chainmail - Other,Normal,Knights Helmet - Silver,None,Tired AF,Green,Human,,,
7909,Knights of Degen #7909,Grin,Basketball Jersey,Normal,Guardian Helmet - Other,Baseball Bat,Wink,Red,Human,,,
7910,Knights of Degen #7910,Pizza,Chainmail - Silver,Nose Ring,Knights Helmet - Other,None,Normal,Blue,Robot,,Mustache - Other,
7911,Knights of Degen #7911,Cigarette,Baseball Jersey,Normal,Guardian Helmet - Silver,None,Heart Glasses,Yellow,Human,,,
7912,Knights of Degen #7912,Grin,Knights Armor - Silver,Normal,Fedora - Party,None,Eyeblack,Blue,Human,,,
7913,Knights of Degen #7913,Pizza,Basketball Jersey,Normal,Space Helmet - Silver,None,Brown,Green,Human,,,
7914,Knights of Degen #7914,Vape,Knights Armor - Silver,Normal,Knights Helmet - Silver,Mightier Than,Blue,Red,Human,,,
7915,Knights of Degen #7915,Grin,Knights Armor - Gold,Nose Ring,Space Helmet - Gold,None,Blue,Green,Human,,,
7916,Knights of Degen #7916,Pizza,Chainmail - Silver,Normal,Cowboy Hat - Other,Sword - Silver,Wink,Teal,Human,,,
7917,Knights of Degen #7917,Deadass,Chainmail - Other,Normal,Knights Helmet - Silver,None,Eyeblack,Red,Human,,,
7918,Knights of Degen #7918,Grin,Chainmail - Gold,Normal,Valkyrie Helmet - Other,Phone,Heart Glasses,Teal,Human,,,
7919,Knights of Degen #7919,Grin,Knights Armor - Silver,Normal,Headphones On - Other,Sword - Sapphire,Tired AF,Teal,Alien,,,
7920,Knights of Degen #7920,Smile,Basketball Jersey,Nose Ring,Baseball Cap - Backwards - Other,None,Normal,Purple,Robot,,,
7921,Knights of Degen #7921,Smile,Chainmail - Other,Normal,Valkyrie Helmet - Other,None,Green,Red,Human,,,
7922,Knights of Degen #7922,Grin,Torn Tee,Nose Ring,Valkyrie Helmet - Silver,Sword - Silver,Green,Blue,Human,,Sweet Stache - Other,
7923,Knights of Degen #7923,Cigar,Chainmail - Gold,Normal,Valkyrie Helmet - Other,None,Blue,Blue,Human,,,
7924,Knights of Degen #7924,Deadass,Chainmail - Other,Nose Ring,Knights Helmet - Silver,None,Heart Glasses,Red,Human,,,
7925,Knights of Degen #7925,Smile,Knights Armor - Silver,Nose Ring,Valkyrie Helmet - Other,Sword - Platinum,Normal,Purple,Robot,,,
7926,Knights of Degen #7926,Smile,Galactic Guard - Silver,Nose Ring,Headphones On - Other,None,Bloodshot,Pink,Alien,,,
7927,Knights of Degen #7927,Grin,Kings Armor - Silver,Normal,Fedora - Other,Liquid Courage,Blue,Blue,Human,,,
7928,Knights of Degen #7928,Tongue Out,Knights Armor - Other,Normal,Fedora - Other,Cash,Eyeblack,Teal,Human,,,
7929,Knights of Degen #7929,Pizza,Queens Guard - Other,Normal,Guardian Helmet - Silver,Sword - Emerald,Eyeblack,Yellow,Human,,,
7930,Knights of Degen #7930,Pizza,Kings Guard Armor - Silver,Normal,Valkyrie Helmet - Silver,Mightier Than,Blue,Blue,Human,,,
7931,Knights of Degen #7931,Smile,Chainmail - Silver,Normal,Valkyrie Helmet - Other,None,Tired AF,Green,Human,,,
7932,Knights of Degen #7932,Grin,Kings Armor - Silver,Normal,Sweatband - Hair,Sword - Emerald,Tired AF,Green,Human,,Sweet Stache - Other,
7933,Knights of Degen #7933,Vape,Chainmail - Other,Normal,Knights Helmet - Silver,None,Bloodshot,Red,Human,,,
7934,Knights of Degen #7934,Joint,Kings Guard Armor - Gold,Normal,Cloak - Other,None,Green,Red,Human,,,
7935,Knights of Degen #7935,Smile,Queens Guard - Silver,Nose Ring,Guardian Helmet - Other,Phone,Bloodshot,Blue,Human,,,
7936,Knights of Degen #7936,Tongue Out,Queens Guard - Silver,Nose Ring,Guardian Helmet - Other,Sword - Silver,Bloodshot,Green,Human,,,
7937,Knights of Degen #7937,Deadass,Chainmail - Silver,Nose Ring,Spartan Helmet - Gold,None,Normal,Teal,Alien,,,
7938,Knights of Degen #7938,Smile,Space Suit - Other,Normal,Knights Helmet - Gold,None,3D Glasses,Teal,Alien,,,
7939,Knights of Degen #7939,Smile,Chainmail - Gold,Normal,Cowboy Hat - Other,Sword - Silver,Green,Teal,Human,,,
7940,Knights of Degen #7940,Grin,Queens Armor - Silver,Nose Ring,Knights Helmet - Silver,Space Dog,Eyeblack,Red,Alien,,Beard - Red,
7941,Knights of Degen #7941,Grin,Knights Armor - Other,Nose Ring,Valkyrie Helmet - Silver,Phone,Tired AF,Blue,Human,,,
7942,Knights of Degen #7942,Grin,Chainmail - Gold,Normal,Crown - Silver,None,Blue,Red,Human,,Sweet Stache - Other,
7943,Knights of Degen #7943,Smile,Kings Armor - Silver,Normal,Valkyrie Helmet - Other,Football - Other,Normal,Pink,Robot,,,
7944,Knights of Degen #7944,Smile,Knights Armor - Gold,Nose Ring,Knights Helmet - Silver,Notebook,Eyeblack,Yellow,Robot,,,
7945,Knights of Degen #7945,Smile,Chainmail - Silver,Normal,Valkyrie Helmet - Gold,Boxing Gloves,Bloodshot,Purple,Human,,,
7946,Knights of Degen #7946,Bubblegum,Chainmail - Other,Nose Ring,Valkyrie Helmet - Silver,None,Blue,Red,Human,Legendary,,
7947,Knights of Degen #7947,Grin,Chainmail - Other,Nose Ring,Valkyrie Helmet - Silver,None,Eyeblack,Red,Human,,,
7948,Knights of Degen #7948,Grin,Flannel Shirt,Nose Ring,Space Helmet - Gold,None,Bloodshot,Purple,Human,,,
7949,Knights of Degen #7949,Smile,Emperors Armor - Silver,Normal,Crown - Silver,None,Normal,Red,Robot,,,
7950,Knights of Degen #7950,Bubblegum,Queens Armor - Other,Normal,Cowboy Hat - Other,Mightier Than,Wink,Red,Human,,,
7951,Knights of Degen #7951,Deadass,Chainmail - Other,Normal,Crown - Other,None,Blue,Teal,Human,,,
7952,Knights of Degen #7952,Smile,Emperors Armor - Other,Normal,Cloak - Gold,Soccer Ball,Normal,Blue,Robot,,,
7953,Knights of Degen #7953,Smile,Kings Armor - Silver,Normal,Knights Helmet - Other,Sword - Platinum,Heart Glasses,Teal,Robot,,,
7954,Knights of Degen #7954,Smile,Chainmail - Silver,Normal,Cowboy Hat - Other,Mightier Than,Blue,Yellow,Human,,,
7955,Knights of Degen #7955,Cigar,Chainmail - Gold,Nose Ring,Beanie - Other,Sword - Platinum,Normal,Green,Robot,,,
7956,Knights of Degen #7956,Grin,Chainmail - Gold,Normal,Baseball Cap - Other,None,Normal,Blue,Alien,,,
7957,Knights of Degen #7957,Smile,Overalls,Normal,Knights Helmet - Other,None,Blue,Red,Human,,,
7958,Knights of Degen #7958,Deadass,Referee,Normal,Spartan Helmet - Silver,None,Bloodshot,Yellow,Human,,Mustache - Other,
7959,Knights of Degen #7959,Smile,Chainmail - Other,Normal,Knights Helmet - Silver,None,Tired AF,Pink,Human,,,
7960,Knights of Degen #7960,Pizza,Referee,Normal,Valkyrie Helmet - Silver,Sword - Emerald,Green,Yellow,Human,,,
7961,Knights of Degen #7961,Deadass,Suit - Business,Nose Ring,Beanie - Other,None,Tired AF,Red,Human,,Mustache - Other,
7962,Knights of Degen #7962,Smile,Jester,Normal,Valkyrie Helmet - Other,None,Green,Red,Human,,,
7963,Knights of Degen #7963,Grin,Knights Armor - Silver,Normal,Baseball Cap - Gold,Phone,Normal,Green,Robot,,,
7964,Knights of Degen #7964,Smile,Queens Armor - Silver,Normal,Cloak - Other,Soccer Ball,Eyeblack,Purple,Alien,,,
7965,Knights of Degen #7965,Pizza,Chainmail - Silver,Normal,Knights Helmet - Silver,None,Wink,Purple,Human,,,
7966,Knights of Degen #7966,Grin,Knights Armor - Other,Nose Ring,Baseball Cap - Other,None,Normal,Yellow,Robot,,Sweet Stache - Other,
7967,Knights of Degen #7967,Pizza,Queens Guard - Gold,Normal,Baseball Cap - Other,Phone,Purple,Green,Human,Legendary,,
7968,Knights of Degen #7968,Vape,Torn Tee,Nose Ring,Knights Helmet - Silver,None,Brown,Pink,Human,,,
7969,Knights of Degen #7969,Cigar,Emperors Armor - Silver,Normal,Knights Helmet - Silver,None,Normal,Blue,Robot,,,
7970,Knights of Degen #7970,Grin,Chainmail - Other,Normal,Cowboy Hat - Other,Sword - Silver,3D Glasses,Green,Human,,Sweet Stache - Other,
7971,Knights of Degen #7971,Grin,Knights Armor - Gold,Nose Ring,Valkyrie Helmet - Gold,None,Eyeblack,Purple,Human,,Sweet Stache - Other,
7972,Knights of Degen #7972,Grin,Flannel Shirt,Nose Ring,Spartan Helmet - Gold,None,Blue,Purple,Human,,,
7973,Knights of Degen #7973,Grin,Chainmail - Other,Nose Ring,Valkyrie Helmet - Gold,None,3D Glasses,Green,Human,,Sweet Stache - Other,
7974,Knights of Degen #7974,Deadass,Chainmail - Silver,Normal,Valkyrie Helmet - Other,None,Normal,Pink,Robot,,,
7975,Knights of Degen #7975,Grin,Queens Armor - Gold,Nose Ring,Knights Helmet - Silver,Cash,Wink,Purple,Human,,,
7976,Knights of Degen #7976,Cigar,Chainmail - Other,Normal,Spartan Helmet - Silver,None,Eyeblack,Pink,Human,,,
7977,Knights of Degen #7977,Grin,Chainmail - Other,Nose Ring,Baseball Cap - Backwards - Other,None,Wink,Red,Human,,,
7978,Knights of Degen #7978,Deadass,Chainmail - Other,Normal,Knights Helmet - Other,None,Normal,Yellow,Robot,,Mustache - Other,
7979,Knights of Degen #7979,Tongue Out,Chainmail - Silver,Normal,Guardian Helmet - Silver,None,Green,Pink,Human,,,
7980,Knights of Degen #7980,Smile,Leather Jacket,Normal,Baseball Cap - Other,Sword - Silver,Blue,Green,Human,,,
7981,Knights of Degen #7981,Smile,Knights Armor - Silver,Normal,Headphones Off - Other,None,Normal,Purple,Robot,,,
7982,Knights of Degen #7982,Smile,Chainmail - Other,Nose Ring,Knights Helmet - Other,Liquid Courage,Tired AF,Teal,Human,Legendary,,
7983,Knights of Degen #7983,Cigar,None,Normal,Baseball Cap - Backwards - Other,None,Normal,Green,Robot,,,
